1999-04-01/00:12:23      185.830     -65.3100      13.5500      155.000      7.84072     0.906308    0.0578338
1999-04-01/00:12:42      185.950     -64.5800      12.0600      158.000      2.04745     0.927184    0.0133865
1999-04-01/00:13:02      186.020     -63.1300      11.1300      158.000      7.84631     0.927184    0.0513001
1999-04-01/00:13:22      185.760     -61.5200      10.9100      111.000      3.72656     0.358368    0.0607208
1999-04-01/00:13:42      185.610     -60.3400      12.6700      136.000      24.0070     0.719340     0.291063
1999-04-01/00:14:01      185.580     -59.5000      13.1000      169.000      12.4516     0.981627    0.0414668
1999-04-01/00:14:21      185.440     -58.4900      13.0900      174.000      45.0000     0.994522    0.0820963
1999-04-01/00:14:41      185.160     -57.5200      13.4700      141.000      6.57197     0.777146    0.0721846
1999-04-01/00:15:01      185.130     -56.9300      12.8000      141.000      8.47007     0.777146    0.0930328
1999-04-01/00:15:21      185.340     -55.6200      10.4100      128.000      5.62066     0.615661    0.0773031
1999-04-01/00:15:40      185.240     -53.7100      12.3000      167.000      17.3905     0.974370    0.0682774
1999-04-01/00:16:00      185.170     -52.9900      14.3500      116.000      3.66487     0.438371    0.0574905
1999-04-01/00:16:21      185.110     -52.4200      12.5300      145.000      7.24691     0.819152    0.0725473
1999-04-01/00:16:41      185.090     -50.6500      12.1000      155.000      17.3795     0.906308     0.128193
1999-04-01/00:17:01      185.180     -49.3600      13.7900      108.000      3.86319     0.309017    0.0641254
1999-04-01/00:17:20      185.270     -48.2200      13.6800      141.000      7.10027     0.777146    0.0779873
1999-04-01/00:17:40      185.320     -47.1000      15.1500      143.000      6.77975     0.798636    0.0712121
1999-04-01/00:18:00      185.400     -46.3000      14.8800      144.000      2.83400     0.809017    0.0290734
1999-04-01/00:18:20      185.270     -45.1700      13.1300      147.000      6.35501     0.838671    0.0604091
1999-04-01/00:18:59      185.170     -42.8600      13.9100      121.000      3.13232     0.515038    0.0468607
1999-04-01/00:19:19      185.220     -41.8200      13.6300      119.000      4.47089     0.484810    0.0682481
1999-04-01/00:19:39      185.220     -40.7600      12.5000      156.000      6.81456     0.913545    0.0483758
1999-04-01/00:19:59      185.140     -39.4400      12.3500      128.000      6.40122     0.615661    0.0880384
1999-04-01/00:20:18      185.120     -38.3700      13.1100      129.000      3.29006     0.629321    0.0446256
1999-04-01/00:20:38      185.160     -37.2400      12.8400      121.000      3.04718     0.515038    0.0455870
1999-04-01/00:20:58      185.110     -36.1500      13.7300      151.000      4.96663     0.874620    0.0420253
1999-04-01/00:21:18      185.070     -35.1500      12.7400      146.000      7.83142     0.829038    0.0764327
1999-04-01/00:21:38      185.030     -33.9200      11.9600      138.000      10.3111     0.743145     0.120419
1999-04-01/00:21:58      185.020     -32.7600      12.3300      152.000      4.99614     0.882948    0.0409375
1999-04-01/00:22:18      184.920     -31.7300      13.0100      155.000      13.2620     0.906308    0.0978216
1999-04-01/00:22:38      185.040     -30.6700      12.3700      144.000      2.83400     0.809017    0.0290734
1999-04-01/00:22:58      184.910     -29.3500      12.9000      155.000      7.18210     0.906308    0.0529758
1999-04-01/00:23:17      184.660     -28.3300      15.7300      156.000      2.31594     0.913545    0.0164406
1999-04-01/00:23:37      184.650     -27.2400      15.1900      145.000      14.1386     0.819152     0.141539
1999-04-01/00:23:57      184.490     -26.1700      16.9400      164.000      14.9885     0.961262    0.0721064
1999-04-01/00:24:17      184.260     -25.3400      15.3200      160.000      5.53761     0.939693    0.0330561
1999-04-01/00:24:36      184.240     -24.1000      13.3800      166.000      45.0000     0.970296     0.190005
1999-04-01/00:24:56      184.310     -23.1700      14.1800      168.000      19.1227     0.978148    0.0693913
1999-04-01/00:25:16      184.500     -22.0900      13.0000      139.000      8.85172     0.754710     0.101356
1999-04-01/00:25:36      184.560     -20.9900      13.5400      153.000      3.56105     0.891007    0.0282164
1999-04-01/00:25:56      184.490     -19.9200      13.9200      111.000      2.76042     0.358368    0.0449784
1999-04-01/00:26:15      184.450     -18.8500      13.6900      111.000      3.72656     0.358368    0.0607208
1999-04-01/00:26:35      184.470     -17.7600      13.4300      107.000      4.34779     0.292372    0.0725675
1999-04-01/00:26:56      184.520     -16.6300      13.5600      156.000      2.72316     0.913545    0.0193314
1999-04-01/00:27:16      184.550     -15.6000      12.4100      166.000      13.5746     0.970296    0.0573165
1999-04-01/00:27:36      184.390     -14.4100      11.2500      120.000      7.20927     0.500000     0.108968
1999-04-01/00:27:56      184.330     -13.2400      12.4900      160.000      8.39130     0.939693    0.0500908
1999-04-01/00:28:35      184.390     -11.1100      11.1600      135.000      8.57594     0.707107     0.105839
1999-04-01/00:28:55      184.390     -10.0200      11.9300      129.000      4.10091     0.629321    0.0556237
1999-04-01/00:29:15      184.350     -8.90000      11.6300      122.000      3.21278     0.529919    0.0475531
1999-04-01/00:29:34      184.340     -7.82000      12.4700      110.000      3.59163     0.342020    0.0589054
1999-04-01/00:29:54      184.330     -6.78000      12.5100      137.000      7.15322     0.731354    0.0851456
1999-04-01/00:30:14      184.280     -5.73000      12.2400      125.000      6.81630     0.573576    0.0974520
1999-04-01/00:30:34      184.260     -4.66000      11.8000      129.000      3.00037     0.629321    0.0406963
1999-04-01/00:30:53      184.240     -3.58000      11.6800      131.000      4.73450     0.656059    0.0623636
1999-04-01/00:31:13      184.240     -2.46000      11.9800      156.000      3.50170     0.913545    0.0248582
1999-04-01/00:31:33      184.230     -1.39000      11.6400      132.000      3.16030     0.669131    0.0409901
1999-04-01/00:31:53      184.200    -0.270000      11.4700      136.000      3.25040     0.719340    0.0394081
1999-04-01/00:32:14      184.160     0.780000      11.3900      143.000      3.29818     0.798636    0.0346429
1999-04-01/00:32:33      184.120      1.89000      11.0100      126.000      3.44405     0.587785    0.0486300
1999-04-01/00:32:53      184.090      3.00000      10.9800      137.000      3.23584     0.731354    0.0385166
1999-04-01/00:33:13      184.040      4.10000      10.9100      135.000      2.24506     0.707107    0.0277071
1999-04-01/00:33:33      183.850      5.20000      10.9100      152.000      3.37264     0.882948    0.0276348
1999-04-01/00:33:53      183.460      6.41000      13.2700      149.000      4.91825     0.857167    0.0442107
1999-04-01/00:34:12      183.660      7.37000      14.6600      150.000      3.91108     0.866026    0.0341306
1999-04-01/00:34:32      183.840      8.37000      13.4300      154.000      2.11988     0.898794    0.0162192
1999-04-01/00:34:52      183.890      9.44000      12.0100      146.000      5.00862     0.829038    0.0488829
1999-04-01/00:35:12      183.890      10.5900      11.3400      118.000      2.91367     0.469472    0.0449007
1999-04-01/00:35:31      183.890      11.7200      11.6100      117.000      4.65407     0.453991    0.0723754
1999-04-01/00:35:51      183.890      12.8200      11.6200      121.000      3.31091     0.515038    0.0495325
1999-04-01/00:36:11      183.940      13.8900      12.2900      119.000      2.80616     0.484810    0.0428360
1999-04-01/00:36:31      183.980      14.9300      12.4700      108.000      2.72086     0.309017    0.0451637
1999-04-01/00:36:51      183.980      15.9800      12.2200      93.0000      3.71427    0.0523359    0.0647374
1999-04-01/00:37:10      183.940      17.0500      11.9400      93.0000     0.544964    0.0523359   0.00949838
1999-04-01/00:37:31      183.870      18.2000      11.6600      120.000      4.21716     0.500000    0.0637424
1999-04-01/00:37:51      183.880      19.3200      11.9800      123.000      1.76984     0.544639    0.0259061
1999-04-01/00:38:11      183.880      20.3900      12.0700      122.000      2.11743     0.529919    0.0313406
1999-04-01/00:38:31      183.850      21.4900      11.9900      112.000      1.74712     0.374607    0.0282726
1999-04-01/00:38:50      183.830      22.5600      11.9900      119.000      2.87886     0.484810    0.0439458
1999-04-01/00:39:10      183.810      23.6400      11.9800      130.000      3.08779     0.642788    0.0412837
1999-04-01/00:39:30      183.770      24.7100      11.6200      107.000      4.13682     0.292372    0.0690463
1999-04-01/00:39:50      183.750      25.8700      11.6900      125.000      2.35709     0.573576    0.0336991
