1999-03-30/06:23:47      133.880      88.5500      13.5500      83.0000      1.78208     0.121869    0.0308713
1999-03-30/06:24:06      61.7700      88.2100      12.0600      78.0000      1.63026     0.207912    0.0278316
1999-03-30/06:24:26      51.2600      87.4100      11.1300      77.0000      1.26700     0.224951    0.0215466
1999-03-30/06:24:46      44.5100      86.4300      10.9100      75.0000      1.81482     0.258819    0.0305953
1999-03-30/06:25:06      38.6700      84.9400      13.1000      73.0000      1.80236     0.292372    0.0300826
1999-03-30/06:25:25      36.9400      83.7600      13.0900      75.0000      1.81482     0.258819    0.0305953
1999-03-30/06:25:45      36.0100      82.9000      13.4700      73.0000      1.92121     0.292372    0.0320663
1999-03-30/06:26:05      35.1400      81.9800      12.8000      65.0000      1.58638     0.422618    0.0250934
1999-03-30/06:26:25      33.3400      80.1800      10.4100      70.0000      2.51082     0.342020    0.0411793
1999-03-30/06:26:44      32.4200      78.9600      12.3000      75.0000      2.01372     0.258819    0.0339485
1999-03-30/06:27:04      31.8300      77.7200      14.3500      78.0000      1.41405     0.207912    0.0241405
1999-03-30/06:27:24      31.0900      76.5600      12.5300      80.0000      2.06573     0.173648    0.0355061
1999-03-30/06:27:44      31.1600      75.5700      12.1000      78.0000      1.35630     0.207912    0.0231546
1999-03-30/06:28:05      31.0800      74.3500      13.7900      81.0000      2.63167     0.156434    0.0453658
1999-03-30/06:29:04      30.3100      70.6700      13.6800      82.0000      2.58418     0.139173    0.0446635
1999-03-30/06:29:24      30.2400      69.6400      15.1500      87.0000      1.56949    0.0523359    0.0273552
1999-03-30/06:31:22      28.8800      62.6500      14.8800      83.0000      2.70511     0.121869    0.0468612
1999-03-30/06:31:42      28.8400      61.6800      13.9100      36.0000      6.17974     0.809017    0.0633966
1999-03-30/06:32:22      28.8000      59.4500      13.6300      68.0000      2.01220     0.374607    0.0325623
1999-03-30/06:32:42      28.7200      58.3800      12.5000      71.0000      2.25162     0.325568    0.0371572
1999-03-30/06:33:01      28.7200      57.3800      13.1100      63.0000      2.61791     0.453990    0.0407111
1999-03-30/06:33:42      28.6100      55.0200      12.8400      88.0000      1.24896    0.0348994    0.0217852
1999-03-30/06:34:02      28.5300      53.9400      13.7300      74.0000      2.24074     0.275637    0.0375933
1999-03-30/06:34:22      28.4900      52.9000      12.7400      78.0000      1.56173     0.207912    0.0266617
1999-03-30/06:34:41      28.4300      51.8500      12.3300      87.0000      1.80828    0.0523359    0.0315172
1999-03-30/06:36:20      28.2300      46.3400      13.0100      77.0000      1.43056     0.224951    0.0243281
1999-03-30/06:36:40      28.1300      45.2600      12.9000      87.0000      1.56949    0.0523359    0.0273552
1999-03-30/06:37:19      28.0200      43.0500      15.7300      69.0000      2.94955     0.358368    0.0480601
1999-03-30/06:37:39      27.9400      41.9800      15.1900      74.0000      3.40585     0.275637    0.0571406
1999-03-30/06:37:59      27.8600      40.8500      16.9400      77.0000      1.19059     0.224951    0.0202471
1999-03-30/06:38:19      27.7600      39.7300      15.3200      81.0000      2.63167     0.156434    0.0453658
1999-03-30/06:38:59      27.5200      37.2800      13.3800      88.0000      1.44156    0.0348994    0.0251446
1999-03-30/06:39:19      27.4800      36.2300      14.1800      74.0000      1.91034     0.275637    0.0320501
1999-03-30/06:39:39      27.0300      35.2200      13.0000      70.0000      2.65359     0.342020    0.0435208
1999-03-30/06:39:59      26.7300      33.9400      13.5400      83.0000      2.27516     0.121869    0.0394130
1999-03-30/06:40:19      27.6100      32.3800      13.9200      80.0000      2.70037     0.173648    0.0464143
1999-03-30/06:41:18      26.6700      30.0400      13.6900      61.0000      3.73865     0.484810    0.0570705
1999-03-30/06:41:38      27.0500      29.2700      13.4300      68.0000      2.09106     0.374607    0.0338384
1999-03-30/06:41:57      27.0900      28.2600      13.5600      77.0000      1.55031     0.224951    0.0263645
1999-03-30/06:42:17      26.6000      27.3200      12.4100      82.0000      2.79514     0.139173    0.0483096
1999-03-30/06:42:37      27.0200      26.2800      12.4900      69.0000      2.20291     0.358368    0.0358943
1999-03-30/06:42:57      27.4100      24.9900      11.8700      86.0000      1.92974    0.0697565    0.0335983
1999-03-30/06:43:17      27.5700      23.7700      11.1600      68.0000      1.97620     0.374607    0.0319797
1999-03-30/06:43:36      27.6900      22.5800      11.9300      84.0000      2.16665     0.104528    0.0376080
1999-03-30/06:44:37      27.7900      19.4600      12.4700      68.0000      1.97620     0.374607    0.0319797
1999-03-30/06:44:57      27.6700      18.5300      12.5100      61.0000      3.10994     0.484810    0.0474732
1999-03-30/06:46:16      27.6100      14.1100      12.2400      84.0000      2.03249     0.104528    0.0352793
1999-03-30/06:47:15      27.9400      10.7200      11.8000      69.0000      2.73958     0.358368    0.0446389
1999-03-30/06:47:35      27.9600      9.47000      11.6800      60.0000      2.64246     0.500000    0.0399408
1999-03-30/06:47:54      27.8500      8.29000      11.9800      52.0000      3.32400     0.615661    0.0457162
1999-03-30/06:48:14      27.8500      7.10000      11.6400      77.0000      1.73073     0.224951    0.0294327
1999-03-30/06:48:34      27.8700      6.00000      11.4700      57.0000      2.40317     0.544639    0.0351766
1999-03-30/06:48:54      27.7400      5.03000      11.0100      67.0000      1.94513     0.390731    0.0312501
1999-03-30/06:49:15      27.6000      4.06000      10.9800      57.0000      2.74913     0.544639    0.0402406
1999-03-30/06:50:14      27.2800     0.670000      10.9100      55.0000      1.68852     0.573576    0.0241406
1999-03-30/06:51:14      27.2600     -2.49000      13.2700      57.0000      2.93854     0.544639    0.0430131
1999-03-30/06:51:33      27.2700     -3.56000      14.6600      56.0000      1.56129     0.559193    0.0225910
1999-03-30/06:52:13      27.3800     -5.90000      13.4300      56.0000      1.76984     0.559193    0.0256086
1999-03-30/06:52:33      27.2800     -7.03000      12.0100      79.0000      2.10644     0.190809    0.0360889
1999-03-30/06:52:52      27.1900     -8.14000      11.6100      85.0000      1.85973    0.0871558    0.0323349
1999-03-30/06:53:12      27.2000     -9.20000      11.6200      86.0000      2.01383    0.0697565    0.0350623
1999-03-30/06:53:32      27.2000     -10.2300      12.2900      82.0000      2.40785     0.139173    0.0416159
1999-03-30/06:53:52      27.2000     -11.2700      12.4700      85.0000      2.38972    0.0871558    0.0415498
1999-03-30/06:54:12      27.1500     -12.3700      12.2200      76.0000      1.78707     0.241922    0.0302638
1999-03-30/06:54:32      27.1200     -13.4800      11.9400      85.0000      1.95361    0.0871558    0.0339672
1999-03-30/06:54:52      27.1500     -14.5200      11.6600      88.0000      1.41036    0.0348994    0.0246004
1999-03-30/06:55:12      27.2000     -15.5600      11.9800      78.0000      1.63026     0.207912    0.0278316
1999-03-30/06:55:32      27.2400     -16.6100      12.0700      71.0000      3.20879     0.325568    0.0529528
1999-03-30/06:56:11      27.2500     -18.8000      11.9900      81.0000      2.63167     0.156434    0.0453658
1999-03-30/06:57:11      27.1600     -22.1500      11.9900      80.0000      2.13412     0.173648    0.0366815
1999-03-30/06:57:30      27.1000     -23.2100      11.9800      74.0000      2.34766     0.275637    0.0393871
1999-03-30/06:57:50      27.0800     -24.2500      11.6200      89.0000      1.27008    0.0174524    0.0221637
1999-03-30/06:58:31      27.1600     -26.5200      11.6900      83.0000      2.89748     0.121869    0.0501936
1999-03-30/06:58:51      27.1400     -27.5000      11.9000      69.0000      2.39465     0.358368    0.0390186
1999-03-30/06:59:11      27.1100     -28.6300      11.9400      85.0000      1.95361    0.0871558    0.0339672
1999-03-30/06:59:30      27.0900     -29.7600      11.9400      76.0000      1.57584     0.241922    0.0266866
1999-03-30/06:59:50      26.9900     -30.8400      11.7600      79.0000      1.79598     0.190809    0.0307699
1999-03-30/07:00:10      26.9100     -32.0600      11.5800      76.0000      1.73153     0.241922    0.0293232
1999-03-30/07:00:30      26.7300     -33.2100      11.6800      65.0000      2.37061     0.422618    0.0374984
1999-03-30/07:00:50      26.6900     -34.2500      11.7800      63.0000      2.04763     0.453990    0.0318427
1999-03-30/07:01:09      26.6500     -35.3200      11.8300      77.0000      1.43056     0.224951    0.0243281
1999-03-30/07:01:29      26.7200     -36.5000      11.9100      72.0000      2.56265     0.309017    0.0425376
1999-03-30/07:01:49      26.7300     -37.6200      11.7500      77.0000      1.31060     0.224951    0.0222880
1999-03-30/07:02:09      26.7300     -38.7000      11.3900      89.0000     0.958686    0.0174524    0.0167297
1999-03-30/07:03:08      26.6100     -42.0500      11.3900      58.0000      3.13232     0.529919    0.0463622
1999-03-30/07:03:28      26.5400     -43.1700      11.5000      62.0000      2.70413     0.469472    0.0416716
1999-03-30/07:03:48      26.5300     -44.2000      11.4600      75.0000      2.26526     0.258819    0.0381891
1999-03-30/07:04:08      26.5500     -45.1900      11.4500      56.0000      1.83647     0.559193    0.0265727
1999-03-30/07:04:28      26.5500     -46.1900      11.4800      42.0000      2.52636     0.743145    0.0295042
1999-03-30/07:04:48      26.6300     -47.2600      11.6700      44.0000      2.66943     0.719340    0.0323644
1999-03-30/07:05:08      26.7700     -48.3500      11.6900      44.0000      1.78255     0.719340    0.0216118
1999-03-30/07:05:27      26.8200     -49.5900      11.5600      58.0000      2.30422     0.529919    0.0341053
1999-03-30/07:05:47      26.7200     -50.8700      11.5200      63.0000      2.61791     0.453990    0.0407111
1999-03-30/07:06:07      26.5600     -51.9300      11.3200      53.0000      3.07954     0.601815    0.0429252
1999-03-30/07:06:27      26.5400     -52.9200      11.1300      49.0000      3.76166     0.656059    0.0495492
1999-03-30/07:06:46      26.5600     -54.0100      11.0800      63.0000      3.12038     0.453990    0.0485250
1999-03-30/07:07:26      26.5600     -56.6200      11.0900      54.0000      3.38424     0.587785    0.0477855
1999-03-30/07:07:46      26.3700     -57.9800      10.8300      49.0000      4.24681     0.656059    0.0559397
1999-03-30/07:08:06      26.1700     -59.2000      10.8300      52.0000      3.18256     0.615661    0.0437710
1999-03-30/07:08:25      26.1700     -60.2600      11.1500      63.0000      3.23533     0.453990    0.0503126
1999-03-30/07:08:45      26.1200     -61.0600      11.2200      69.0000      2.73958     0.358368    0.0446389
