1998-07-17T00:00:02.5  198.000029   -6.279  -5.836  -1.655    6.319  -5.853  -1.428    0.162    390.44  -138.65  1791.31     79.46   437.71  1783.97  1
1998-07-17T00:00:07.5  198.000087   -6.270  -5.967  -1.078    6.440  -5.822  -0.849    0.296    382.77  -136.51  1793.12     77.87   429.93  1785.92  0
1998-07-17T00:00:12.5  198.000145   -5.952  -6.865  -1.219    7.313  -5.439  -0.984    0.311    375.09  -134.36  1794.88     76.28   422.15  1787.83  0
1998-07-17T00:00:17.5  198.000203   -5.070  -6.035  -3.050    6.450  -4.662  -2.846    0.669    367.40  -132.22  1796.62     74.69   414.37  1789.70  0
1998-07-17T00:00:22.5  198.000260   -5.851  -5.000  -2.392    5.466  -5.505  -2.186    0.808    359.71  -130.07  1798.31     73.09   406.57  1791.54  0
1998-07-17T00:00:27.5  198.000318   -5.737  -6.717  -1.022    7.147  -5.232  -0.794    0.316    352.01  -127.92  1799.98     71.50   398.77  1793.34  0
1998-07-17T00:00:32.5  198.000376   -4.443  -7.043  -1.292    7.378  -3.923  -1.088    0.370    344.31  -125.77  1801.60     69.90   390.97  1795.11  0
1998-07-17T00:00:37.5  198.000434   -3.800  -6.648  -0.320    6.920  -3.291  -0.137    0.196    336.60  -123.61  1803.20     68.31   383.15  1796.84  0
1998-07-17T00:00:42.5  198.000492   -4.241  -6.264  -2.257    6.602  -3.801  -2.069    0.392    328.88  -121.45  1804.76     66.71   375.33  1798.54  0
1998-07-17T00:00:47.5  198.000550   -4.587  -4.295  -4.111    4.696  -4.334  -3.944    0.474    321.16  -119.29  1806.28     65.11   367.50  1800.20  0
1998-07-17T00:00:52.5  198.000608   -4.859  -5.567  -2.028    5.951  -4.465  -1.837    0.565    313.44  -117.13  1807.77     63.51   359.67  1801.83  0
1998-07-17T00:00:57.5  198.000666   -3.810  -6.270  -2.380    6.578  -3.373  -2.202    0.191    305.70  -114.97  1809.22     61.90   351.83  1803.43  0
1998-07-17T00:01:02.5  198.000723   -4.800  -6.554  -2.163    6.932  -4.333  -1.959    0.117    297.96  -112.80  1810.64     60.30   343.98  1804.98  0
1998-07-17T00:01:07.5  198.000781   -4.479  -6.369  -1.854    6.719  -4.021  -1.659    0.335    290.22  -110.63  1812.02     58.70   336.12  1806.50  0
1998-07-17T00:01:12.5  198.000839   -3.923  -6.979  -1.742    7.283  -3.418  -1.551    0.231    282.46  -108.46  1813.36     57.09   328.26  1807.98  0
1998-07-17T00:01:17.5  198.000897   -4.139  -6.674  -2.395    7.006  -3.670  -2.203    0.228    274.70  -106.28  1814.66     55.48   320.39  1809.43  0
1998-07-17T00:01:22.5  198.000955   -4.936  -6.108  -2.698    6.507  -4.514  -2.496    0.112    266.94  -104.10  1815.93     53.87   312.51  1810.84  0
1998-07-17T00:01:27.5  198.001013   -5.020  -6.413  -1.475    6.798  -4.548  -1.268    0.097    259.17  -101.92  1817.17     52.26   304.63  1812.21  0
1998-07-17T00:01:32.5  198.001071   -3.842  -6.952  -1.547    7.247  -3.335  -1.358    0.157    251.39   -99.74  1818.37     50.65   296.73  1813.56  0
1998-07-17T00:01:37.5  198.001128   -3.725  -7.291  -2.254    7.588  -3.208  -2.063    0.258    243.61   -97.56  1819.53     49.04   288.84  1814.86  0
1998-07-17T00:01:42.5  198.001186   -3.973  -7.556  -1.681    7.861  -3.422  -1.480    0.128    235.83   -95.37  1820.66     47.43   280.94  1816.14  0
1998-07-17T00:01:47.5  198.001244   -4.741  -6.661  -1.980    7.032  -4.262  -1.775    0.320    228.04   -93.18  1821.76     45.81   273.03  1817.37  0
1998-07-17T00:01:52.5  198.001302   -6.647  -5.975  -2.067    6.493  -6.216  -1.830    0.252    220.25   -90.99  1822.82     44.20   265.12  1818.57  0
1998-07-17T00:01:57.5  198.001360   -5.887  -6.348  -1.541    6.800  -5.419  -1.315    0.429    212.45   -88.80  1823.84     42.58   257.20  1819.74  0
1998-07-17T00:02:02.5  198.001418   -3.918  -7.186  -2.414    7.501  -3.411  -2.219    0.635    204.65   -86.60  1824.83     40.97   249.28  1820.87  0
1998-07-17T00:02:07.5  198.001476   -6.135  -6.116  -2.252    6.599  -5.698  -2.023    0.919    196.84   -84.41  1825.78     39.35   241.35  1821.96  0
1998-07-17T00:02:12.5  198.001534   -6.981  -4.625  -1.793    5.169  -6.646  -1.568    0.774    189.03   -82.21  1826.69     37.73   233.42  1823.01  0
1998-07-17T00:02:17.5  198.001591   -4.669  -1.572  -2.117    1.956  -4.580  -1.989    0.819    181.22   -80.01  1827.56     36.11   225.48  1824.03  0
1998-07-17T00:02:22.5  198.001649   -7.304  -3.403  -2.817    3.992  -7.082  -2.602    0.882    173.40   -77.81  1828.40     34.49   217.54  1825.01  0
1998-07-17T00:02:27.5  198.001707   -5.917  -6.693  -1.439    7.145  -5.420  -1.207    0.193    165.58   -75.60  1829.20     32.87   209.59  1825.95  0
1998-07-17T00:02:32.5  198.001765   -4.981  -7.334  -1.981    7.721  -4.449  -1.761    0.217    157.76   -73.40  1829.97     31.25   201.64  1826.86  0
1998-07-17T00:02:37.5  198.001823   -5.176  -3.167  -2.895    3.597  -4.981  -2.732    1.090    149.93   -71.19  1830.70     29.63   193.69  1827.74  0
1998-07-17T00:02:42.5  198.001881   -4.959  -2.528  -3.052    2.946  -4.815  -2.902    0.487    142.10   -68.98  1831.40     28.01   185.73  1828.58  0
1998-07-17T00:02:47.5  198.001939   -4.053  -2.471  -3.254    2.824  -3.921  -3.126    0.299    134.27   -66.77  1832.06     26.39   177.77  1829.38  0
1998-07-17T00:02:52.5  198.001997   -4.994  -5.257  -2.864    5.667  -4.639  -2.674    0.401    126.43   -64.56  1832.69     24.76   169.81  1830.15  0
1998-07-17T00:02:57.5  198.002054   -4.764  -5.856  -2.446    6.240  -4.355  -2.252    0.328    118.60   -62.35  1833.28     23.14   161.84  1830.89  0
1998-07-17T00:03:02.5  198.002112   -4.431  -3.122  -3.676    3.509  -4.257  -3.530    0.613    110.76   -60.13  1833.83     21.51   153.87  1831.58  0
1998-07-17T00:03:07.5  198.002170   -5.643  -5.308  -2.846    5.767  -5.281  -2.640    0.348    102.92   -57.92  1834.35     19.89   145.90  1832.24  0
1998-07-17T00:03:12.5  198.002228   -5.227  -5.399  -2.713    5.824  -4.857  -2.515    0.393     95.07   -55.70  1834.82     18.26   137.92  1832.86  0
1998-07-17T00:03:17.5  198.002286   -5.447  -6.103  -2.796    6.543  -5.024  -2.583    0.298     87.23   -53.48  1835.26     16.64   129.94  1833.44  0
1998-07-17T00:03:22.5  198.002344   -6.187  -4.732  -3.313    5.242  -5.877  -3.103    0.440     79.38   -51.26  1835.67     15.01   121.96  1833.99  0
1998-07-17T00:03:27.5  198.002402   -6.324  -5.438  -3.402    5.958  -5.962  -3.179    0.390     71.53   -49.04  1836.04     13.39   113.97  1834.50  0
1998-07-17T00:03:32.5  198.002459   -4.828  -3.372  -3.008    3.778  -4.619  -2.849    0.376     63.68   -46.81  1836.37     11.76   105.98  1834.97  0
1998-07-17T00:03:37.5  198.002517   -5.574  -3.942  -3.443    4.409  -5.329  -3.259    0.723     55.83   -44.59  1836.67     10.13    98.00  1835.42  0
1998-07-17T00:03:42.5  198.002575   -6.501  -6.176  -3.329    6.706  -6.081  -3.091    0.560     47.98   -42.37  1836.93      8.51    90.00  1835.82  0
1998-07-17T00:03:47.5  198.002633   -4.787  -3.720  -3.724    4.134  -4.567  -3.561    0.698     40.13   -40.14  1837.16      6.88    82.01  1836.20  0
