1998-07-01T00:00:02.5  182.000029   -0.890  -4.817   1.040   -4.582   1.804   0.910    0.155    395.22    75.71 -1786.01     39.06  -430.32 -1779.06  0
1998-07-01T00:00:07.5  182.000087   -1.033  -4.667   1.162   -4.410   1.917   1.034    0.163    387.50    73.57 -1787.81     38.48  -422.37 -1781.00  0
1998-07-01T00:00:12.5  182.000145   -1.317  -4.427   1.775   -4.135   2.160   1.650    0.162    379.78    71.44 -1789.58     37.90  -414.42 -1782.90  0
1998-07-01T00:00:17.5  182.000203   -1.397  -3.881   2.077   -3.590   2.140   1.965    0.260    372.06    69.30 -1791.31     37.31  -406.46 -1784.77  0
1998-07-01T00:00:22.5  182.000260   -1.535  -3.547   2.106   -3.237   2.212   2.000    0.082    364.32    67.17 -1793.00     36.72  -398.49 -1786.60  0
1998-07-01T00:00:27.5  182.000318   -1.599  -3.551   1.947   -3.225   2.274   1.840    0.177    356.58    65.03 -1794.66     36.14  -390.51 -1788.40  0
1998-07-01T00:00:32.5  182.000376   -1.783  -3.746   1.355   -3.369   2.481   1.242    0.145    348.84    62.89 -1796.28     35.55  -382.53 -1790.17  0
1998-07-01T00:00:37.5  182.000434   -1.881  -4.008   1.176   -3.603   2.625   1.055    0.156    341.09    60.75 -1797.87     34.96  -374.54 -1791.89  0
1998-07-01T00:00:42.5  182.000492   -1.637  -3.200   1.137   -2.855   2.232   1.039    0.303    333.33    58.61 -1799.43     34.37  -366.54 -1793.59  0
1998-07-01T00:00:47.5  182.000550   -1.622  -3.057   0.918   -2.713   2.186   0.824    0.210    325.57    56.47 -1800.95     33.78  -358.54 -1795.25  0
1998-07-01T00:00:52.5  182.000608   -1.563  -3.131   0.977   -2.798   2.143   0.882    0.195    317.80    54.33 -1802.43     33.19  -350.53 -1796.87  0
1998-07-01T00:00:57.5  182.000666   -1.390  -4.019   0.784   -3.699   2.139   0.668    0.314    310.03    52.19 -1803.88     32.60  -342.51 -1798.46  0
1998-07-01T00:01:02.5  182.000723   -1.307  -4.511   0.664   -4.195   2.148   0.537    0.137    302.24    50.05 -1805.29     32.01  -334.49 -1800.01  0
1998-07-01T00:01:07.5  182.000781   -1.148  -4.350   0.860   -4.071   1.964   0.738    0.196    294.46    47.90 -1806.66     31.42  -326.46 -1801.52  0
1998-07-01T00:01:12.5  182.000839   -1.089  -4.484   1.084   -4.219   1.935   0.960    0.076    286.66    45.76 -1808.00     30.83  -318.42 -1802.99  0
1998-07-01T00:01:17.5  182.000897   -0.592  -4.439   1.460   -4.277   1.445   1.343    0.076    278.86    43.61 -1809.30     30.24  -310.37 -1804.43  0
1998-07-01T00:01:22.5  182.000955   -0.342  -4.805   1.455   -4.684   1.269   1.331    0.116    271.05    41.47 -1810.56     29.64  -302.32 -1805.83  0
1998-07-01T00:01:27.5  182.001013   -0.676  -4.950   0.913   -4.751   1.616   0.782    0.144    263.23    39.32 -1811.78     29.05  -294.26 -1807.20  0
