1999-02-16T00:00:02.5   47.000029    1.122  -1.119  -4.446   -1.146   1.206  -4.417    0.054   1081.74  1041.58  -910.51  -1050.21 -1046.85  -940.87  1
1999-02-16T00:00:07.5   47.000087    1.445  -0.945  -4.452   -1.464   1.023  -4.429    0.052   1084.90  1044.55  -903.33  -1053.29 -1050.12  -933.78  1
1999-02-16T00:00:12.5   47.000145    2.287  -1.159  -3.869   -2.312   1.197  -3.842    0.040   1088.03  1047.50  -896.13  -1056.34 -1053.36  -926.67  1
1999-02-16T00:00:17.5   47.000203    1.887  -1.422  -3.854   -1.920   1.472  -3.819    0.137   1091.14  1050.43  -888.91  -1059.36 -1056.57  -919.54  1
1999-02-16T00:00:22.5   47.000260    1.291  -1.641  -4.046   -1.330   1.712  -4.004    0.072   1094.22  1053.32  -881.67  -1062.36 -1059.76  -912.39  1
1999-02-16T00:00:27.5   47.000318    1.477  -2.082  -4.146   -1.528   2.151  -4.093    0.111   1097.28  1056.20  -874.42  -1065.33 -1062.93  -905.22  1
1999-02-16T00:00:32.5   47.000376    1.828  -2.472  -4.351   -1.890   2.535  -4.288    0.161   1100.31  1059.05  -867.14  -1068.28 -1066.08  -898.03  1
1999-02-16T00:00:37.5   47.000434    2.277  -2.504  -4.573   -2.340   2.561  -4.510    0.282   1103.32  1061.88  -859.85  -1071.21 -1069.20  -890.83  1
1999-02-16T00:00:42.5   47.000492    2.624  -2.112  -4.995   -2.674   2.170  -4.943    0.031   1106.31  1064.68  -852.54  -1074.11 -1072.29  -883.60  1
1999-02-16T00:00:47.5   47.000550    2.785  -1.570  -4.850   -2.820   1.620  -4.813    0.159   1109.27  1067.46  -845.21  -1076.99 -1075.37  -876.36  1
1999-02-16T00:00:52.5   47.000608    2.566  -1.226  -4.269   -2.592   1.267  -4.241    0.149   1112.20  1070.22  -837.86  -1079.85 -1078.41  -869.09  1
1999-02-16T00:00:57.5   47.000666    2.330  -1.337  -4.096   -2.360   1.380  -4.064    0.039   1115.11  1072.95  -830.49  -1082.68 -1081.44  -861.81  1
1999-02-16T00:01:02.5   47.000723    3.252  -1.997  -3.876   -3.301   2.008  -3.829    0.435   1118.00  1075.66  -823.10  -1085.48 -1084.44  -854.50  1
1999-02-16T00:01:07.5   47.000781    2.985  -2.082  -4.468   -3.035   2.116  -4.418    0.185   1120.85  1078.34  -815.70  -1088.26 -1087.41  -847.18  1
1999-02-16T00:01:12.5   47.000839    1.419   0.026  -4.644   -1.409   0.058  -4.647    0.349   1123.69  1080.99  -808.27  -1091.02 -1090.36  -839.83  1
1999-02-16T00:01:17.5   47.000897    1.916   0.258  -4.005   -1.901  -0.205  -4.015    0.103   1126.49  1083.63  -800.82  -1093.75 -1093.28  -832.47  1
1999-02-16T00:01:22.5   47.000955    2.368  -0.367  -3.712   -2.371   0.399  -3.707    0.110   1129.27  1086.23  -793.36  -1096.45 -1096.18  -825.08  1
1999-02-16T00:01:27.5   47.001013    2.275  -1.020  -4.021   -2.296   1.062  -3.998    0.142   1132.03  1088.82  -785.87  -1099.13 -1099.05  -817.68  1
1999-02-16T00:01:32.5   47.001071    2.174  -1.473  -4.143   -2.208   1.522  -4.107    0.074   1134.76  1091.37  -778.37  -1101.79 -1101.90  -810.25  1
1999-02-16T00:01:37.5   47.001128    2.016  -1.519  -4.203   -2.051   1.574  -4.166    0.061   1137.47  1093.91  -770.85  -1104.42 -1104.73  -802.81  1
1999-02-16T00:01:42.5   47.001186    1.859  -1.650  -4.463   -1.898   1.716  -4.422    0.149   1140.15  1096.42  -763.32  -1107.03 -1107.53  -795.36  1
1999-02-16T00:01:47.5   47.001244    1.576  -1.414  -4.825   -1.607   1.498  -4.790    0.105   1142.81  1098.91  -755.77  -1109.61 -1110.31  -787.88  1
1999-02-16T00:01:52.5   47.001302    1.209  -0.662  -4.772   -1.219   0.756  -4.755    0.034   1145.44  1101.37  -748.20  -1112.17 -1113.06  -780.39  1
1999-02-16T00:01:57.5   47.001360    0.336   0.075  -5.039   -0.325   0.051  -5.040    0.079   1148.04  1103.81  -740.61  -1114.71 -1115.79  -772.88  1
1999-02-16T00:02:02.5   47.001418    0.115   0.862  -4.681   -0.082  -0.739  -4.702    0.105   1150.62  1106.22  -733.01  -1117.22 -1118.49  -765.35  1
1999-02-16T00:02:07.5   47.001476    2.365   0.351  -3.378   -2.348  -0.327  -3.392    0.317   1153.17  1108.60  -725.39  -1119.70 -1121.16  -757.80  1
1999-02-16T00:02:12.5   47.001534    3.878  -0.927  -3.116   -3.898   0.899  -3.099    0.076   1155.70  1110.96  -717.75  -1122.15 -1123.81  -750.24  1
