1999-02-09T00:00:02.5   40.000029   -4.121  -7.609  -1.460    8.015  -3.218  -1.554    0.306    121.16   -87.86  1769.27     75.63    82.69  1772.05  0
1999-02-09T00:00:07.5   40.000087   -3.390  -7.703  -2.185    8.027  -2.463  -2.259    0.388    127.14   -93.57  1768.53     80.64    89.28  1771.48  0
1999-02-09T00:00:12.5   40.000145   -3.659  -8.356  -1.838    8.706  -2.667  -1.918    0.510    133.11   -99.27  1767.75     85.65    95.86  1770.88  0
1999-02-09T00:00:17.5   40.000203   -3.278  -8.939  -2.830    9.243  -2.198  -2.898    0.313    139.08  -104.96  1766.94     90.65   102.45  1770.23  0
1999-02-09T00:00:22.5   40.000260   -3.562  -9.483  -3.018    9.814  -2.415  -3.093    0.256    145.05  -110.66  1766.08     95.65   109.02  1769.55  0
1999-02-09T00:00:27.5   40.000318   -3.659  -8.959  -4.091    9.304  -2.540  -4.169    0.197    151.01  -116.35  1765.19    100.64   115.60  1768.82  0
1999-02-09T00:00:32.5   40.000376   -3.015  -8.528  -4.735    8.803  -1.930  -4.797    0.381    156.97  -122.04  1764.26    105.64   122.17  1768.07  0
1999-02-09T00:00:37.5   40.000434   -2.561  -6.903  -4.869    7.138  -1.654  -4.922    0.394    162.93  -127.72  1763.29    110.63   128.74  1767.27  0
1999-02-09T00:00:42.5   40.000492   -1.342  -5.715  -3.770    5.824  -0.603  -3.793    0.442    168.88  -133.40  1762.29    115.62   135.31  1766.44  0
1999-02-09T00:00:47.5   40.000550   -1.628  -5.180  -2.985    5.325  -0.967  -3.017    0.518    174.82  -139.08  1761.25    120.60   141.87  1765.57  0
1999-02-09T00:00:52.5   40.000608   -1.434  -5.410   0.502    5.536  -0.843   0.475    0.504    180.77  -144.75  1760.17    125.59   148.43  1764.66  0
1999-02-09T00:00:57.5   40.000666   -1.170  -6.255  -1.717    6.344  -0.428  -1.735    0.437    186.71  -150.43  1759.05    130.57   154.99  1763.71  0
1999-02-09T00:01:02.5   40.000723   -0.918  -6.203  -1.482    6.265  -0.189  -1.493    0.474    192.64  -156.10  1757.89    135.54   161.54  1762.72  0
1999-02-09T00:01:07.5   40.000781   -1.564  -6.835  -3.410    6.962  -0.710  -3.436    0.842    198.57  -161.76  1756.69    140.52   168.09  1761.69  0
1999-02-09T00:01:12.5   40.000839   -0.211  -6.292  -1.347    6.275   0.520  -1.339    0.504    204.50  -167.43  1755.45    145.49   174.64  1760.62  0
1999-02-09T00:01:17.5   40.000897   -0.595  -6.560  -1.730    6.584   0.178  -1.731    0.332    210.42  -173.09  1754.17    150.46   181.18  1759.51  0
1999-02-09T00:01:22.5   40.000955   -0.471  -6.820  -1.544    6.829   0.325  -1.542    0.412    216.34  -178.74  1752.85    155.43   187.72  1758.36  0
1999-02-09T00:01:27.5   40.001013   -1.231  -7.280  -2.508    7.369  -0.354  -2.525    0.548    222.25  -184.40  1751.49    160.39   194.25  1757.18  0
1999-02-09T00:01:32.5   40.001071   -1.148  -5.263  -3.481    5.354  -0.467  -3.500    0.258    228.16  -190.05  1750.10    165.35   200.79  1755.95  0
1999-02-09T00:01:37.5   40.001128   -2.074  -4.876  -3.961    5.071  -1.417  -4.005    0.719    234.06  -195.69  1748.67    170.31   207.31  1754.69  0
1999-02-09T00:01:42.5   40.001186   -1.672  -4.854  -3.914    5.006  -1.022  -3.947    0.441    239.96  -201.33  1747.21    175.26   213.84  1753.40  0
1999-02-09T00:01:47.5   40.001244   -1.693  -6.460  -3.614    6.604  -0.873  -3.645    0.112    245.85  -206.97  1745.70    180.21   220.36  1752.06  0
1999-02-09T00:01:52.5   40.001302   -1.977  -6.505  -3.569    6.680  -1.152  -3.608    0.119    251.74  -212.61  1744.16    185.16   226.87  1750.69  0
