1999-02-25T00:00:02.5   56.000029   -5.258  -4.223   5.016   -5.877   3.234   5.064    0.183   -459.76  1707.46   193.11   1422.96  1042.21   230.37  0
1999-02-25T00:00:07.5   56.000087   -5.038  -3.411   4.846   -5.040   3.329   4.902    0.570   -460.01  1708.32   184.88   1423.72  1042.99   222.15  0
1999-02-25T00:00:12.5   56.000145   -4.932  -3.769   4.548   -5.332   3.107   4.596    0.494   -460.25  1709.14   176.64   1424.44  1043.75   213.94  0
1999-02-25T00:00:17.5   56.000203   -5.129  -3.670   2.857   -5.300   3.372   2.912    0.247   -460.48  1709.93   168.40   1425.13  1044.48   205.72  0
1999-02-25T00:00:22.5   56.000260   -4.736  -3.878   2.840   -5.351   2.931   2.883    0.143   -460.69  1710.67   160.16   1425.78  1045.19   197.50  0
1999-02-25T00:00:27.5   56.000318   -5.532  -4.252   2.349   -5.985   3.549   2.404    0.682   -460.90  1711.38   151.92   1426.41  1045.88   189.28  0
1999-02-25T00:00:32.5   56.000376   -7.609  -4.729   1.938   -7.181   5.322   2.032    0.494   -461.10  1712.05   143.67   1427.01  1046.54   181.05  0
1999-02-25T00:00:37.5   56.000434   -7.656  -3.566   3.768   -6.127   5.739   3.880    0.442   -461.29  1712.69   135.42   1427.58  1047.19   172.82  0
1999-02-25T00:00:42.5   56.000492   -6.914  -3.065   4.783   -5.398   5.203   4.886    0.132   -461.47  1713.29   127.17   1428.12  1047.81   164.59  0
1999-02-25T00:00:47.5   56.000550   -6.777  -2.943   4.288   -5.231   5.133   4.391    0.138   -461.64  1713.86   118.92   1428.62  1048.41   156.35  0
1999-02-25T00:00:52.5   56.000608   -6.618  -3.031   4.089   -5.253   4.958   4.187    0.311   -461.80  1714.39   110.67   1429.10  1048.98   148.11  0
1999-02-25T00:00:57.5   56.000666   -6.492  -3.123   3.561   -5.290   4.821   3.654    0.256   -461.95  1714.88   102.41   1429.55  1049.54   139.87  0
1999-02-25T00:01:02.5   56.000723   -6.079  -3.405   3.478   -5.403   4.336   3.558    0.102   -462.09  1715.33    94.15   1429.96  1050.07   131.62  0
1999-02-25T00:01:07.5   56.000781   -5.574  -3.765   3.950   -5.558   3.722   4.013    0.319   -462.21  1715.74    85.89   1430.34  1050.57   123.37  0
1999-02-25T00:01:12.5   56.000839   -5.332  -3.489   4.837   -5.219   3.574   4.898    0.337   -462.33  1716.11    77.62   1430.69  1051.05   115.12  0
1999-02-25T00:01:17.5   56.000897   -4.971  -3.318   5.227   -4.932   3.289   5.283    0.081   -462.44  1716.45    69.36   1431.00  1051.51   106.86  0
1999-02-25T00:01:22.5   56.000955   -4.870  -3.267   5.180   -4.847   3.215   5.234    0.076   -462.54  1716.75    61.09   1431.29  1051.94    98.61  0
1999-02-25T00:01:27.5   56.001013   -5.061  -3.280   4.818   -4.926   3.397   4.876    0.117   -462.62  1717.01    52.82   1431.54  1052.36    90.34  0
1999-02-25T00:01:32.5   56.001071   -5.300  -3.271   4.504   -5.002   3.631   4.568    0.099   -462.70  1717.23    44.54   1431.76  1052.75    82.08  0
1999-02-25T00:01:37.5   56.001128   -5.700  -3.541   3.826   -5.394   3.923   3.895    0.197   -462.77  1717.42    36.27   1431.96  1053.12    73.82  0
1999-02-25T00:01:42.5   56.001186   -6.035  -3.533   3.822   -5.509   4.238   3.898    0.133   -462.83  1717.57    28.00   1432.12  1053.46    65.55  0
1999-02-25T00:01:47.5   56.001244   -5.867  -3.012   4.176   -4.965   4.262   4.257    0.127   -462.88  1717.69    19.72   1432.26  1053.79    57.28  0
1999-02-25T00:01:52.5   56.001302   -5.637  -2.760   4.733   -4.650   4.124   4.813    0.090   -462.91  1717.77    11.45   1432.36  1054.09    49.01  0
