1998-09-30T00:00:02.5  273.000029   -0.020  -1.394   5.404   -1.228  -0.354   5.433    0.017   -327.99 -1311.54  1261.91  -1323.47  -123.67  1285.81  1
1998-09-30T00:00:07.5  273.000087   -0.248  -1.212   5.492   -1.135  -0.075   5.513    0.018   -329.33 -1316.91  1255.97  -1329.05  -124.43  1279.96  1
1998-09-30T00:00:12.5  273.000145   -0.455  -1.280   5.460   -1.272   0.095   5.480    0.018   -330.65 -1322.25  1250.00  -1334.61  -125.20  1274.10  1
1998-09-30T00:00:17.5  273.000203   -0.823  -1.423   5.315   -1.536   0.386   5.333    0.030   -331.97 -1327.57  1244.01  -1340.14  -125.96  1268.21  1
1998-09-30T00:00:22.5  273.000260   -0.843  -1.290   5.344   -1.418   0.452   5.359    0.021   -333.28 -1332.85  1238.00  -1345.65  -126.71  1262.30  1
1998-09-30T00:00:27.5  273.000318   -0.642  -1.383   5.379   -1.435   0.232   5.398    0.017   -334.59 -1338.11  1231.97  -1351.12  -127.47  1256.36  1
1998-09-30T00:00:32.5  273.000376   -0.814  -1.458   5.313   -1.566   0.365   5.331    0.015   -335.88 -1343.35  1225.91  -1356.58  -128.22  1250.41  1
1998-09-30T00:00:37.5  273.000434   -1.200  -1.602   5.232   -1.837   0.675   5.249    0.014   -337.18 -1348.56  1219.83  -1362.00  -128.97  1244.43  1
1998-09-30T00:00:42.5  273.000492   -1.196  -1.672   5.171   -1.902   0.646   5.189    0.015   -338.46 -1353.74  1213.73  -1367.40  -129.72  1238.42  1
1998-09-30T00:00:47.5  273.000550   -1.602  -1.998   4.917   -2.354   0.908   4.937    0.014   -339.74 -1358.90  1207.60  -1372.78  -130.47  1232.40  1
1998-09-30T00:00:52.5  273.000608   -1.928  -2.005   4.804   -2.476   1.208   4.820    0.028   -341.02 -1364.03  1201.46  -1378.12  -131.21  1226.35  1
1998-09-30T00:00:57.5  273.000666   -2.063  -1.924   4.838   -2.447   1.364   4.849    0.040   -342.28 -1369.14  1195.29  -1383.45  -131.95  1220.27  1
1998-09-30T00:01:02.5  273.000723   -2.207  -1.958   4.856   -2.529   1.486   4.866    0.026   -343.55 -1374.21  1189.09  -1388.74  -132.69  1214.17  1
1998-09-30T00:01:07.5  273.000781   -2.162  -1.886   4.875   -2.446   1.470   4.884    0.027   -344.80 -1379.26  1182.87  -1394.00  -133.43  1208.05  1
1998-09-30T00:01:12.5  273.000839   -2.106  -1.782   4.997   -2.326   1.456   5.005    0.020   -346.05 -1384.29  1176.62  -1399.24  -134.16  1201.90  1
1998-09-30T00:01:17.5  273.000897   -2.122  -1.803   5.018   -2.352   1.465   5.026    0.024   -347.29 -1389.28  1170.36  -1404.45  -134.89  1195.73  1
1998-09-30T00:01:22.5  273.000955   -2.021  -1.798   5.035   -2.312   1.372   5.044    0.027   -348.52 -1394.25  1164.06  -1409.63  -135.62  1189.53  1
1998-09-30T00:01:27.5  273.001013   -1.522  -1.718   5.260   -2.059   0.937   5.274    0.019   -349.75 -1399.19  1157.75  -1414.79  -136.34  1183.31  1
1998-09-30T00:01:32.5  273.001071   -1.506  -1.866   5.156   -2.194   0.868   5.174    0.019   -350.97 -1404.11  1151.42  -1419.92  -137.06  1177.07  1
1998-09-30T00:01:37.5  273.001128   -1.600  -2.012   5.050   -2.365   0.903   5.070    0.018   -352.18 -1409.00  1145.06  -1425.02  -137.78  1170.81  1
1998-09-30T00:01:42.5  273.001186   -1.534  -2.011   5.072   -2.340   0.842   5.093    0.019   -353.39 -1413.86  1138.68  -1430.10  -138.50  1164.52  1
