1998-09-24T00:01:17.5  267.000897    1.741  -2.388  -8.441   -2.949   0.658  -8.417    0.144  -1643.94   769.42  -263.83   1770.63   374.96  -297.36  0
1998-09-24T00:01:22.5  267.000955    1.816  -2.732  -8.426   -3.217   0.887  -8.404    0.099  -1644.97   770.06  -255.74   1771.95   375.27  -289.29  0
1998-09-24T00:01:27.5  267.001013    1.670  -2.110  -8.121   -2.720   0.487  -8.097    0.235  -1645.97   770.70  -247.65   1773.24   375.58  -281.22  0
1998-09-24T00:01:32.5  267.001071    1.916  -1.814  -7.657   -2.730   0.113  -7.624    0.112  -1646.93   771.31  -239.55   1774.49   375.87  -273.14  0
1998-09-24T00:01:37.5  267.001128    1.977  -1.290  -7.769   -2.463  -0.344  -7.729    0.138  -1647.87   771.92  -231.44   1775.71   376.16  -265.05  0
1998-09-24T00:01:42.5  267.001186    1.895  -2.159  -7.509   -2.920   0.404  -7.480    0.142  -1648.77   772.51  -223.33   1776.89   376.45  -256.96  0
1998-09-24T00:01:47.5  267.001244    1.819  -2.536  -7.226   -3.084   0.756  -7.203    0.091  -1649.64   773.08  -215.22   1778.04   376.72  -248.87  0
1998-09-24T00:01:52.5  267.001302    2.224  -2.227  -7.412   -3.222   0.261  -7.375    0.145  -1650.48   773.64  -207.10   1779.16   376.99  -240.77  0
1998-09-24T00:01:57.5  267.001360    1.613  -2.952  -7.412   -3.174   1.207  -7.397    0.168  -1651.28   774.18  -198.98   1780.23   377.25  -232.67  0
1998-09-24T00:02:02.5  267.001418    1.094  -3.631  -7.242   -3.169   2.066  -7.246    0.264  -1652.06   774.71  -190.85   1781.28   377.50  -224.56  0
1998-09-24T00:02:07.5  267.001476    1.948  -2.905  -7.329   -3.412   0.969  -7.306    0.470  -1652.79   775.22  -182.72   1782.28   377.75  -216.45  0
1998-09-24T00:02:12.5  267.001534    0.589  -4.162  -6.742   -3.082   2.805  -6.765    0.167  -1653.49   775.71  -174.59   1783.25   377.99  -208.33  0
1998-09-24T00:02:17.5  267.001591    0.539  -4.458  -6.625   -3.219   3.074  -6.652    0.059  -1654.16   776.19  -166.45   1784.18   378.22  -200.21  0
1998-09-24T00:02:22.5  267.001649    0.844  -4.220  -6.598   -3.318   2.700  -6.615    0.098  -1654.80   776.66  -158.31   1785.08   378.44  -192.08  0
1998-09-24T00:02:27.5  267.001707    1.043  -3.952  -6.436   -3.312   2.370  -6.445    0.250  -1655.40   777.10  -150.17   1785.94   378.65  -183.95  0
1998-09-24T00:02:32.5  267.001765    0.842  -4.053  -6.633   -3.215   2.567  -6.649    0.227  -1655.97   777.54  -142.02   1786.77   378.86  -175.82  0
1998-09-24T00:02:37.5  267.001823    0.977  -4.288  -6.014   -3.457   2.687  -6.028    0.206  -1656.51   777.96  -133.87   1787.56   379.06  -167.68  0
1998-09-24T00:02:42.5  267.001881    1.164  -4.767  -6.622   -3.904   2.942  -6.636    0.404  -1657.02   778.36  -125.72   1788.32   379.25  -159.54  0
1998-09-24T00:02:47.5  267.001939    0.946  -4.669  -6.156   -3.664   3.006  -6.175    0.356  -1657.50   778.75  -117.57   1789.05   379.44  -151.40  0
1998-09-24T00:02:52.5  267.001997   -0.115  -4.959  -5.991   -2.993   3.882  -6.039    0.359  -1657.94   779.12  -109.41   1789.74   379.62  -143.26  0
1998-09-24T00:02:57.5  267.002054    0.054  -5.411  -5.594   -3.396   4.149  -5.643    0.412  -1658.36   779.48  -101.25   1790.39   379.79  -135.11  0
1998-09-24T00:03:02.5  267.002112    1.066  -4.170  -5.556   -3.449   2.549  -5.567    0.279  -1658.73   779.82   -93.09   1791.01   379.95  -126.96  0
1998-09-24T00:03:07.5  267.002170    1.755  -3.721  -6.384   -3.739   1.757  -6.373    0.370  -1659.07   780.15   -84.93   1791.59   380.10  -118.80  0
1998-09-24T00:03:12.5  267.002228    1.695  -2.902  -6.777   -3.201   1.132  -6.760    0.306  -1659.38   780.46   -76.77   1792.13   380.25  -110.65  0
1998-09-24T00:03:17.5  267.002286    1.089  -3.222  -7.033   -2.916   1.747  -7.034    0.260  -1659.65   780.75   -68.60   1792.63   380.39  -102.49  0
1998-09-24T00:03:22.5  267.002344    1.472  -2.761  -6.837   -2.938   1.153  -6.825    0.182  -1659.89   781.03   -60.43   1793.10   380.52   -94.33  0
1998-09-24T00:03:27.5  267.002402    1.377  -3.253  -6.218   -3.152   1.616  -6.213    0.216  -1660.10   781.29   -52.27   1793.54   380.64   -86.17  0
1998-09-24T00:03:32.5  267.002459    1.674  -2.908  -6.504   -3.184   1.156  -6.488    0.278  -1660.28   781.54   -44.10   1793.94   380.76   -78.00  0
1998-09-24T00:03:37.5  267.002517    1.704  -2.954  -6.622   -3.238   1.171  -6.605    0.339  -1660.43   781.78   -35.93   1794.31   380.87   -69.84  0
1998-09-24T00:03:42.5  267.002575    2.214  -2.043  -6.175   -3.086   0.148  -6.137    0.486  -1660.54   781.99   -27.76   1794.64   380.97   -61.67  0
1998-09-24T00:03:47.5  267.002633    2.307  -2.763  -5.073   -3.580   0.690  -5.040    0.306  -1660.62   782.20   -19.58   1794.94   381.07   -53.50  0
1998-09-24T00:03:52.5  267.002691    1.323  -3.920  -5.262   -3.499   2.201  -5.265    0.630  -1660.67   782.39   -11.41   1795.20   381.15   -45.33  0
1998-09-24T00:03:57.5  267.002749    1.023  -4.385  -5.495   -3.545   2.748  -5.509    0.628  -1660.69   782.56    -3.24   1795.43   381.23   -37.16  0
1998-09-24T00:04:02.5  267.002807    0.846  -3.988  -5.384   -3.162   2.541  -5.399    0.497  -1660.67   782.71     4.93   1795.62   381.31   -28.99  0
1998-09-24T00:04:07.5  267.002865    1.178  -4.052  -5.407   -3.465   2.390  -5.415    0.423  -1660.61   782.85    13.10   1795.77   381.37   -20.82  0
1998-09-24T00:04:12.5  267.002922    1.686  -3.406  -5.505   -3.480   1.567  -5.494    0.351  -1660.53   782.98    21.27   1795.89   381.43   -12.65  0
1998-09-24T00:04:17.5  267.002980    1.143  -3.435  -5.916   -3.072   1.909  -5.918    0.462  -1660.40   783.08    29.44   1795.96   381.47    -4.48  0
1998-09-24T00:04:22.5  267.003038    1.363  -1.617  -6.939   -2.161   0.305  -6.918    0.222  -1660.25   783.18    37.62   1796.01   381.51     3.69  0
1998-09-24T00:04:27.5  267.003096    0.859  -1.846  -6.416   -1.891   0.804  -6.410    0.203  -1660.06   783.25    45.79   1796.02   381.55    11.87  0
1998-09-24T00:04:32.5  267.003154    0.993  -3.082  -6.868   -2.752   1.697  -6.870    0.287  -1659.85   783.32    53.95   1795.99   381.57    20.04  0
1998-09-24T00:04:37.5  267.003212    2.575  -1.741  -6.526   -3.195  -0.319  -6.477    0.600  -1659.60   783.36    62.12   1795.93   381.59    28.21  0
1998-09-24T00:04:42.5  267.003270    1.064  -1.861  -6.715   -2.067   0.685  -6.704    0.132  -1659.32   783.40    70.29   1795.84   381.60    36.38  0
1998-09-24T00:04:47.5  267.003328    0.510  -1.855  -6.930   -1.626   1.011  -6.933    0.148  -1659.00   783.41    78.45   1795.71   381.61    44.55  0
1998-09-24T00:04:52.5  267.003385    0.749  -0.861  -7.146   -1.218   0.071  -7.133    0.082  -1658.66   783.42    86.62   1795.54   381.61    52.72  0
1998-09-24T00:04:57.5  267.003443    2.303   0.396  -6.430   -1.684  -1.854  -6.366    0.364  -1658.28   783.40    94.78   1795.35   381.59    60.89  0
1998-09-24T00:05:02.5  267.003501    1.612   0.349  -7.109   -1.172  -1.415  -7.063    0.158  -1657.86   783.37   102.94   1795.11   381.58    69.05  0
1998-09-24T00:05:07.5  267.003559    1.233  -0.197  -7.342   -1.204  -0.756  -7.311    0.112  -1657.42   783.32   111.10   1794.83   381.55    77.22  0
1998-09-24T00:05:12.5  267.003617    1.586   0.160  -7.592   -1.272  -1.259  -7.549    0.096  -1656.93   783.26   119.25   1794.52   381.51    85.38  0
1998-09-24T00:05:17.5  267.003675    1.436   0.041  -7.472   -1.224  -1.071  -7.433    0.096  -1656.42   783.18   127.41   1794.17   381.47    93.54  0
1998-09-24T00:05:22.5  267.003733    1.222  -0.336  -7.360   -1.280  -0.639  -7.330    0.059  -1655.87   783.09   135.56   1793.79   381.42   101.70  0
1998-09-24T00:05:27.5  267.003791    1.030  -0.460  -7.079   -1.198  -0.417  -7.055    0.137  -1655.29   782.98   143.70   1793.37   381.36   109.86  0
1998-09-24T00:05:32.5  267.003848    1.200  -0.321  -6.975   -1.247  -0.628  -6.946    0.091  -1654.68   782.86   151.85   1792.92   381.30   118.02  0
1998-09-24T00:05:37.5  267.003906    1.507  -0.530  -7.609   -1.628  -0.662  -7.573    0.237  -1654.03   782.72   159.99   1792.43   381.23   126.17  0
1998-09-24T00:05:42.5  267.003964    1.276  -0.387  -7.756   -1.359  -0.640  -7.726    0.241  -1653.36   782.56   168.13   1791.91   381.15   134.32  0
1998-09-24T00:05:47.5  267.004022    1.047  -0.294  -7.124   -1.112  -0.561  -7.098    0.091  -1652.65   782.39   176.27   1791.36   381.06   142.47  0
1998-09-24T00:05:52.5  267.004080    1.256  -0.114  -7.338   -1.172  -0.836  -7.305    0.248  -1651.91   782.21   184.40   1790.77   380.97   150.62  0
1998-09-24T00:05:57.5  267.004138    1.393  -1.469  -6.560   -2.091   0.178  -6.537    0.452  -1651.14   782.01   192.53   1790.14   380.87   158.76  0
1998-09-24T00:06:02.5  267.004196    2.106  -1.031  -6.751   -2.396  -0.607  -6.706    0.643  -1650.34   781.79   200.65   1789.48   380.76   166.90  0
1998-09-24T00:06:07.5  267.004253    2.410  -0.567  -6.904   -2.358  -1.164  -6.847    0.221  -1649.50   781.56   208.78   1788.78   380.64   175.03  0
1998-09-24T00:06:12.5  267.004311    2.259  -1.012  -6.961   -2.509  -0.719  -6.912    0.425  -1648.62   781.31   216.89   1788.04   380.51   183.17  0
1998-09-24T00:06:17.5  267.004369    1.942  -1.075  -7.780   -2.306  -0.496  -7.739    0.242  -1647.71   781.05   225.00   1787.27   380.38   191.30  0
1998-09-24T00:06:22.5  267.004427    1.567  -2.002  -7.345   -2.562   0.479  -7.322    0.105  -1646.77   780.77   233.11   1786.46   380.24   199.42  0
1998-09-24T00:06:27.5  267.004485    1.574  -1.756  -7.714   -2.424   0.270  -7.688    0.144  -1645.80   780.47   241.21   1785.62   380.09   207.54  0
1998-09-24T00:06:32.5  267.004543    2.034  -1.050  -7.863   -2.366  -0.573  -7.819    0.184  -1644.80   780.16   249.31   1784.74   379.94   215.66  0
1998-09-24T00:06:37.5  267.004601    2.397  -1.288  -7.044   -2.786  -0.585  -6.994    0.690  -1643.76   779.84   257.41   1783.83   379.78   223.77  0
1998-09-24T00:06:42.5  267.004659    1.388  -4.019  -5.774   -3.619   2.228  -5.775    0.780  -1642.70   779.50   265.50   1782.89   379.61   231.88  0
1998-09-24T00:06:47.5  267.004716    1.118  -4.947  -6.057   -3.970   3.123  -6.074    0.631  -1641.60   779.15   273.58   1781.91   379.43   239.99  0
1998-09-24T00:06:52.5  267.004774    0.283  -5.906  -6.005   -3.885   4.393  -6.052    0.591  -1640.47   778.78   281.66   1780.90   379.25   248.09  0
1998-09-24T00:06:57.5  267.004832   -0.411  -5.979  -6.112   -3.379   4.868  -6.177    0.340  -1639.31   778.39   289.73   1779.85   379.05   256.18  0
1998-09-24T00:07:02.5  267.004890   -0.605  -5.963  -4.928   -3.199   4.999  -4.998    0.599  -1638.11   777.99   297.80   1778.76   378.85   264.27  0
1998-09-24T00:07:07.5  267.004948   -0.416  -5.388  -4.638   -2.997   4.434  -4.698    0.424  -1636.88   777.57   305.86   1777.64   378.65   272.35  0
1998-09-24T00:07:12.5  267.005006   -0.090  -5.059  -5.684   -3.072   3.952  -5.732    0.444  -1635.62   777.14   313.91   1776.48   378.43   280.43  0
1998-09-24T00:07:17.5  267.005064   -0.179  -4.684  -5.794   -2.776   3.705  -5.841    0.273  -1634.32   776.69   321.96   1775.28   378.21   288.50  0
1998-09-24T00:07:22.5  267.005122   -0.304  -4.580  -5.778   -2.613   3.698  -5.827    0.393  -1632.99   776.22   330.00   1774.05   377.98   296.57  0
1998-09-24T00:07:27.5  267.005179    0.444  -5.384  -4.610   -3.678   3.911  -4.648    0.990  -1631.63   775.74   338.04   1772.79   377.74   304.63  0
1998-09-24T00:07:32.5  267.005237    1.138  -4.677  -3.724   -3.790   2.948  -3.739    0.576  -1630.24   775.25   346.06   1771.49   377.50   312.69  0
1998-09-24T00:07:37.5  267.005295    2.589  -4.450  -4.602   -4.820   1.870  -4.578    0.616  -1628.81   774.74   354.09   1770.16   377.24   320.74  0
1998-09-24T00:07:42.5  267.005353    0.531  -5.068  -4.830   -3.560   3.602  -4.863    0.365  -1627.36   774.22   362.10   1768.79   376.99   328.78  0
1998-09-24T00:07:47.5  267.005411    1.483  -4.589  -3.288   -4.005   2.680  -3.293    0.725  -1625.88   773.68   370.11   1767.39   376.72   336.82  0
1998-09-24T00:07:52.5  267.005469    2.365  -3.690  -2.807   -4.156   1.441  -2.783    0.520  -1624.36   773.12   378.11   1765.96   376.45   344.85  0
1998-09-24T00:07:57.5  267.005527    2.108  -3.041  -4.747   -3.586   1.036  -4.721    0.469  -1622.81   772.55   386.11   1764.49   376.16   352.87  0
1998-09-24T00:08:02.5  267.005584    1.357  -1.874  -6.116   -2.301   0.531  -6.098    0.535  -1621.23   771.97   394.09   1762.98   375.87   360.89  0
1998-09-24T00:08:07.5  267.005642    0.430  -2.476  -6.468   -1.933   1.564  -6.478    0.216  -1619.61   771.37   402.07   1761.44   375.58   368.90  0
1998-09-24T00:08:12.5  267.005700    0.519  -2.417  -6.662   -1.971   1.458  -6.670    0.310  -1617.96   770.75   410.04   1759.86   375.27   376.90  0
1998-09-24T00:08:17.5  267.005758    1.560  -2.144  -6.624   -2.633   0.611  -6.603    0.583  -1616.28   770.11   418.00   1758.24   374.96   384.89  0
1998-09-24T00:08:22.5  267.005816    2.661  -0.712  -6.337   -2.638  -1.188  -6.276    0.524  -1614.57   769.47   425.95   1756.60   374.64   392.88  0
1998-09-24T00:08:27.5  267.005874    3.260  -0.069  -6.459   -2.726  -2.065  -6.376    0.626  -1612.82   768.80   433.90   1754.91   374.32   400.86  0
1998-09-24T00:08:32.5  267.005932    4.037   0.117  -6.243   -3.229  -2.678  -6.139    0.548  -1611.05   768.12   441.83   1753.20   373.98   408.83  0
1998-09-24T00:08:37.5  267.005990    2.755  -1.757  -6.095   -3.341  -0.408  -6.041    0.848  -1609.24   767.43   449.76   1751.45   373.64   416.79  0
1998-09-24T00:08:42.5  267.006047    2.410  -0.666  -6.643   -2.414  -1.080  -6.587    0.539  -1607.40   766.72   457.68   1749.67   373.29   424.74  0
1998-09-24T00:08:47.5  267.006105    1.699  -0.500  -7.840   -1.765  -0.808  -7.799    0.694  -1605.54   766.00   465.59   1747.85   372.94   432.69  0
1998-09-24T00:08:52.5  267.006163    2.768  -0.478  -8.500   -2.612  -1.488  -8.433    0.910  -1603.64   765.27   473.49   1746.00   372.57   440.63  0
1998-09-24T00:08:57.5  267.006221    2.872   0.379  -8.293   -2.172  -2.228  -8.215    0.932  -1601.71   764.51   481.38   1744.11   372.21   448.56  0
1998-09-24T00:09:02.5  267.006279    0.808  -1.038  -8.517   -1.391   0.143  -8.503    0.665  -1599.74   763.75   489.27   1742.19   371.83   456.48  0
1998-09-24T00:09:07.5  267.006337    0.900  -1.726  -7.073   -1.861   0.668  -7.064    0.730  -1597.75   762.96   497.14   1740.24   371.44   464.39  0
1998-09-24T00:09:12.5  267.006395    0.991  -2.305  -7.113   -2.285   1.073  -7.108    0.445  -1595.72   762.16   505.00   1738.24   371.05   472.29  0
1998-09-24T00:09:17.5  267.006453    0.664  -2.804  -8.374   -2.345   1.639  -8.381    0.678  -1593.65   761.35   512.85   1736.21   370.65   480.18  0
1998-09-24T00:09:22.5  267.006510    0.886  -2.320  -7.033   -2.209   1.150  -7.031    0.382  -1591.56   760.52   520.69   1734.15   370.24   488.07  0
1998-09-24T00:09:27.5  267.006568    1.167  -2.048  -6.307   -2.258   0.780  -6.295    0.363  -1589.44   759.67   528.52   1732.06   369.83   495.94  0
1998-09-24T00:09:32.5  267.006626    1.523  -2.207  -5.760   -2.629   0.703  -5.741    0.454  -1587.28   758.81   536.34   1729.93   369.40   503.80  0
1998-09-24T00:09:37.5  267.006684    0.669  -3.184  -7.080   -2.561   1.967  -7.091    1.021  -1585.10   757.94   544.16   1727.77   368.98   511.66  0
1998-09-24T00:09:42.5  267.006742    1.129  -3.671  -5.635   -3.201   2.110  -5.639    0.350  -1582.89   757.05   551.96   1725.57   368.54   519.50  0
1998-09-24T00:09:47.5  267.006800    1.152  -3.130  -5.996   -2.897   1.657  -5.995    0.594  -1580.64   756.15   559.75   1723.35   368.10   527.34  0
1998-09-24T00:09:52.5  267.006858    2.996  -1.184  -5.717   -3.181  -1.002  -5.652    0.443  -1578.37   755.23   567.53   1721.09   367.65   535.16  0
1998-09-24T00:09:57.5  267.006916    3.354   0.476  -5.940   -2.463  -2.544  -5.850    0.604  -1576.06   754.30   575.29   1718.79   367.19   542.97  0
1998-09-24T00:10:02.5  267.006973    2.873   2.131  -7.244   -1.096  -3.599  -7.150    0.633  -1573.72   753.35   583.05   1716.46   366.72   550.78  0
1998-09-24T00:10:07.5  267.007031    2.360  -0.022  -6.908   -1.987  -1.568  -6.847    0.838  -1571.35   752.39   590.79   1714.09   366.25   558.57  0
1998-09-24T00:10:12.5  267.007089    0.767  -2.394  -8.228   -2.176   1.254  -8.229    0.831  -1568.94   751.41   598.53   1711.69   365.77   566.35  0
1998-09-24T00:10:17.5  267.007147    1.043  -2.239  -8.564   -2.307   0.955  -8.557    1.039  -1566.51   750.41   606.25   1709.26   365.28   574.11  0
1998-09-24T00:10:22.5  267.007205    1.438  -0.935  -8.855   -1.835  -0.328  -8.825    0.481  -1564.04   749.40   613.95   1706.79   364.79   581.87  0
1998-09-24T00:10:27.5  267.007263    1.048  -1.725  -8.572   -1.999   0.543  -8.559    0.271  -1561.55   748.38   621.65   1704.29   364.29   589.62  0
1998-09-24T00:10:32.5  267.007321   -0.070  -1.832  -8.657   -1.176   1.304  -8.673    0.391  -1559.02   747.34   629.33   1701.75   363.78   597.35  0
1998-09-24T00:10:37.5  267.007378    0.351  -1.746  -8.591   -1.458   0.982  -8.596    0.490  -1556.47   746.29   637.01   1699.19   363.26   605.07  0
1998-09-24T00:10:42.5  267.007436    0.037  -1.631  -8.840   -1.142   1.075  -8.851    0.670  -1553.88   745.22   644.67   1696.59   362.74   612.78  0
1998-09-24T00:10:47.5  267.007494   -0.403  -2.131  -8.739   -1.094   1.741  -8.766    0.669  -1551.27   744.14   652.32   1693.96   362.21   620.48  0
1998-09-24T00:10:52.5  267.007552   -0.833  -2.373  -8.919   -0.901   2.190  -8.959    0.371  -1548.62   743.05   659.95   1691.29   361.68   628.17  0
1998-09-24T00:10:57.5  267.007610   -0.081  -1.378  -9.674   -0.907   0.926  -9.686    0.262  -1545.95   741.94   667.57   1688.60   361.13   635.85  0
1998-09-24T00:11:02.5  267.007668    0.271  -0.852  -9.714   -0.869   0.293  -9.712    0.312  -1543.24   740.81   675.18   1685.86   360.58   643.51  0
1998-09-24T00:11:07.5  267.007726    0.711  -0.955  -9.609   -1.279   0.112  -9.597    0.390  -1540.50   739.67   682.77   1683.09   360.02   651.16  0
1998-09-24T00:11:12.5  267.007784    1.533  -2.400  -8.822   -2.798   0.781  -8.803    0.286  -1537.73   738.51   690.35   1680.29   359.46   658.79  0
1998-09-24T00:11:17.5  267.007841    1.174  -2.379  -8.955   -2.501   0.978  -8.945    0.317  -1534.93   737.34   697.92   1677.46   358.88   666.41  0
1998-09-24T00:11:22.5  267.007899    0.961  -2.687  -8.754   -2.516   1.357  -8.753    0.306  -1532.09   736.16   705.47   1674.59   358.30   674.02  0
1998-09-24T00:11:27.5  267.007957    1.453  -2.185  -8.288   -2.597   0.670  -8.270    0.418  -1529.23   734.96   713.01   1671.69   357.72   681.62  0
1998-09-24T00:11:32.5  267.008015    1.716  -3.115  -8.078   -3.366   1.255  -8.061    0.671  -1526.34   733.74   720.54   1668.76   357.12   689.20  0
1998-09-24T00:11:37.5  267.008073    1.489  -3.438  -9.192   -3.397   1.625  -9.184    0.461  -1523.43   732.52   728.05   1665.79   356.52   696.77  0
1998-09-24T00:11:42.5  267.008131    1.818  -2.541  -8.154   -3.100   0.735  -8.130    0.663  -1520.48   731.27   735.55   1662.80   355.92   704.33  0
1998-09-24T00:11:47.5  267.008189    1.626  -2.801  -7.586   -3.097   1.071  -7.569    0.367  -1517.50   730.02   743.03   1659.77   355.30   711.87  0
1998-09-24T00:11:52.5  267.008247    1.937  -3.985  -6.513   -4.047   1.848  -6.500    0.539  -1514.50   728.75   750.50   1656.71   354.68   719.40  0
1998-09-24T00:11:57.5  267.008304    1.635  -3.421  -7.552   -3.480   1.559  -7.541    0.531  -1511.46   727.46   757.96   1653.62   354.05   726.92  0
1998-09-24T00:12:02.5  267.008362    1.265  -2.905  -8.952   -2.893   1.342  -8.945    0.594  -1508.39   726.16   765.40   1650.49   353.42   734.42  0
1998-09-24T00:12:07.5  267.008420    1.561  -3.596  -8.517   -3.541   1.721  -8.509    0.675  -1505.29   724.85   772.82   1647.33   352.78   741.90  0
1998-09-24T00:12:12.5  267.008478    1.644  -3.052  -9.317   -3.288   1.221  -9.301    0.556  -1502.16   723.52   780.23   1644.13   352.13   749.37  0
1998-09-24T00:12:17.5  267.008536    2.450  -2.024  -8.188   -3.290  -0.060  -8.143    0.830  -1499.00   722.17   787.62   1640.91   351.47   756.83  0
1998-09-24T00:12:22.5  267.008594    2.893  -1.830  -7.220   -3.511  -0.460  -7.163    0.567  -1495.82   720.82   795.00   1637.65   350.81   764.27  0
1998-09-24T00:12:27.5  267.008652    2.303  -2.275  -7.041   -3.310   0.255  -7.003    0.215  -1492.60   719.44   802.36   1634.36   350.14   771.69  0
1998-09-24T00:12:32.5  267.008709    1.436  -2.079  -7.288   -2.504   0.618  -7.270    0.162  -1489.35   718.06   809.70   1631.03   349.46   779.10  0
1998-09-24T00:12:37.5  267.008767    0.583  -1.951  -7.350   -1.750   1.032  -7.351    0.187  -1486.08   716.66   817.03   1627.68   348.77   786.50  0
1998-09-24T00:12:42.5  267.008825    0.235  -1.970  -7.631   -1.488   1.252  -7.641    0.453  -1482.78   715.24   824.35   1624.30   348.08   793.88  0
1998-09-24T00:12:47.5  267.008883    0.529  -1.941  -7.574   -1.704   1.052  -7.576    0.238  -1479.45   713.82   831.65   1620.88   347.39   801.25  0
1998-09-24T00:12:52.5  267.008941    0.441  -1.836  -7.866   -1.574   1.015  -7.870    0.319  -1476.09   712.38   838.93   1617.44   346.68   808.60  0
1998-09-24T00:12:57.5  267.008999    1.225  -1.890  -7.887   -2.231   0.582  -7.872    0.299  -1472.70   710.92   846.20   1613.96   345.97   815.93  0
1998-09-24T00:13:02.5  267.009057    1.360  -1.815  -8.112   -2.295   0.436  -8.093    0.166  -1469.28   709.45   853.45   1610.45   345.26   823.25  0
1998-09-24T00:13:07.5  267.009115    1.527  -1.554  -7.963   -2.268   0.130  -7.937    0.125  -1465.83   707.97   860.68   1606.90   344.53   830.55  0
1998-09-24T00:13:12.5  267.009172    2.389  -1.306  -7.545   -2.798  -0.580  -7.496    0.362  -1462.36   706.47   867.89   1603.33   343.80   837.83  0
1998-09-24T00:13:17.5  267.009230    2.274  -1.404  -7.482   -2.765  -0.431  -7.436    0.125  -1458.85   704.95   875.09   1599.72   343.06   845.10  0
1998-09-24T00:13:22.5  267.009288    1.632  -1.759  -7.344   -2.467   0.243  -7.318    0.345  -1455.31   703.42   882.27   1596.07   342.32   852.35  0
1998-09-24T00:13:27.5  267.009346    0.809  -2.656  -7.363   -2.357   1.455  -7.365    0.839  -1451.75   701.88   889.43   1592.40   341.56   859.58  0
1998-09-24T00:13:32.5  267.009404    0.863  -2.695  -7.363   -2.424   1.453  -7.365    0.605  -1448.16   700.33   896.58   1588.70   340.81   866.80  0
1998-09-24T00:13:37.5  267.009462    1.052  -2.606  -8.198   -2.532   1.249  -8.194    0.864  -1444.54   698.76   903.70   1584.97   340.04   874.00  0
1998-09-24T00:13:42.5  267.009520    0.700  -3.082  -7.665   -2.533   1.853  -7.674    0.494  -1440.89   697.18   910.82   1581.21   339.27   881.18  0
1998-09-24T00:13:47.5  267.009578    0.537  -4.633  -6.858   -3.332   3.203  -6.886    0.295  -1437.22   695.59   917.91   1577.42   338.49   888.35  0
1998-09-24T00:13:52.5  267.009635    1.132  -4.503  -6.205   -3.717   2.754  -6.218    0.207  -1433.52   693.98   924.99   1573.59   337.71   895.50  0
1998-09-24T00:13:57.5  267.009693    1.742  -4.605  -6.154   -4.264   2.467  -6.152    0.225  -1429.79   692.36   932.05   1569.74   336.92   902.64  0
1998-09-24T00:14:02.5  267.009751    0.523  -4.457  -6.871   -3.215   3.072  -6.898    0.233  -1426.03   690.72   939.08   1565.86   336.12   909.75  0
1998-09-24T00:14:07.5  267.009809    0.409  -4.444  -7.697   -3.128   3.112  -7.726    0.281  -1422.24   689.07   946.10   1561.94   335.31   916.84  0
1998-09-24T00:14:12.5  267.009867    1.289  -4.682  -7.779   -3.972   2.765  -7.789    0.380  -1418.42   687.40   953.10   1557.99   334.50   923.92  0
