1998-09-08T00:01:57.5  251.001360   -1.417  -7.221  -0.611    1.369  -7.243  -0.433    1.462    613.30    32.26  1734.76    568.70   302.93  1723.77  0
1998-09-08T00:02:02.5  251.001418   -0.781  -5.965   0.966    1.502  -5.800   1.106    0.581    605.64    31.48  1737.45    561.90   299.43  1726.60  0
1998-09-08T00:02:07.5  251.001476   -4.383  -4.238   5.254   -2.454  -5.427   5.412    2.308    597.97    30.71  1740.11    555.09   295.94  1729.39  0
1998-09-08T00:02:12.5  251.001534   -1.622  -4.150   4.365    0.068  -4.341   4.478    1.056    590.29    29.93  1742.72    548.26   292.43  1732.14  0
1998-09-08T00:02:17.5  251.001591    0.685  -3.380   5.123    1.928  -2.749   5.183    2.106    582.60    29.15  1745.31    541.43   288.92  1734.86  0
1998-09-08T00:02:22.5  251.001649    3.217  -2.166   2.598    3.810  -0.746   2.593    0.931    574.89    28.38  1747.86    534.58   285.41  1737.55  0
1998-09-08T00:02:27.5  251.001707    3.832  -2.310   0.954    4.423  -0.693   0.943    1.322    567.18    27.60  1750.37    527.72   281.89  1740.20  0
1998-09-08T00:02:32.5  251.001765    2.794  -2.474  -3.269    3.492  -1.340  -3.259    1.327    559.45    26.82  1752.85    520.85   278.36  1742.82  0
1998-09-08T00:02:37.5  251.001823   -0.041  -1.444  -4.063    0.473  -1.459  -4.030    0.730    551.71    26.04  1755.30    513.98   274.83  1745.41  0
1998-09-08T00:02:42.5  251.001881   -1.857  -3.100   2.667   -0.551  -3.498   2.762    2.860    543.97    25.27  1757.72    507.09   271.30  1747.96  0
1998-09-08T00:02:47.5  251.001939   -1.341  -1.178   4.955   -0.773  -1.464   4.999    2.906    536.21    24.49  1760.10    500.19   267.76  1750.48  0
1998-09-08T00:02:52.5  251.001997   -0.452  -0.602   3.286   -0.174  -0.642   3.305    1.167    528.44    23.71  1762.45    493.29   264.21  1752.97  0
1998-09-08T00:02:57.5  251.002054   -1.083  -0.388   4.557   -0.830  -0.645   4.581    1.249    520.66    22.93  1764.76    486.37   260.66  1755.42  0
1998-09-08T00:03:02.5  251.002112    0.434  -2.270   3.584    1.272  -1.852   3.625    1.465    512.87    22.15  1767.04    479.45   257.10  1757.84  0
1998-09-08T00:03:07.5  251.002170    2.425  -2.708   4.517    3.289  -1.493   4.535    0.996    505.07    21.37  1769.28    472.51   253.54  1760.22  0
1998-09-08T00:03:12.5  251.002228    1.562  -1.689   2.512    2.095  -0.921   2.523    2.300    497.26    20.59  1771.48    465.57   249.97  1762.56  0
1998-09-08T00:03:17.5  251.002286   -1.588   0.823   3.735   -1.755   0.269   3.741    2.441    489.44    19.81  1773.65    458.61   246.40  1764.87  0
1998-09-08T00:03:22.5  251.002344    1.114  -2.881   4.948    2.139  -2.131   4.991    1.123    481.61    19.03  1775.79    451.65   242.82  1767.14  0
1998-09-08T00:03:27.5  251.002402    1.119  -3.813   3.221    2.480  -3.037   3.284    1.996    473.77    18.25  1777.89    444.67   239.24  1769.38  0
1998-09-08T00:03:32.5  251.002459    1.101  -1.101  -0.700    1.427  -0.630  -0.693    0.703    465.92    17.47  1779.95    437.69   235.65  1771.58  0
1998-09-08T00:03:37.5  251.002517   -0.288  -0.066  -3.319   -0.265  -0.254  -3.312    0.893    458.07    16.69  1781.98    430.70   232.06  1773.76  0
1998-09-08T00:03:42.5  251.002575   -2.040  -2.584  -4.129   -0.958  -3.263  -4.040    2.706    450.20    15.91  1783.98    423.71   228.46  1775.90  0
1998-09-08T00:03:47.5  251.002633   -7.127  -1.221  -3.777   -6.184  -3.884  -3.637    1.141    442.33    15.13  1785.95    416.70   224.86  1778.00  0
1998-09-08T00:03:52.5  251.002691   -6.306  -0.938  -5.499   -5.539  -3.360  -5.377    0.546    434.44    14.35  1787.88    409.69   221.26  1780.07  0
1998-09-08T00:03:57.5  251.002749   -0.820  -1.896  -6.394   -0.097  -2.230  -6.338    0.683    426.55    13.57  1789.77    402.66   217.65  1782.10  0
1998-09-08T00:04:02.5  251.002807   -3.307  -1.801  -5.896   -2.437  -3.054  -5.803    0.492    418.65    12.79  1791.63    395.63   214.04  1784.10  0
1998-09-08T00:04:07.5  251.002865   -2.984  -1.809  -5.271   -2.130  -2.925  -5.183    0.478    410.74    12.01  1793.45    388.60   210.42  1786.06  0
1998-09-08T00:04:12.5  251.002922   -1.986  -0.545  -6.380   -1.682  -1.410  -6.335    0.827    402.83    11.23  1795.23    381.55   206.80  1787.99  0
1998-09-08T00:04:17.5  251.002980   -2.209   1.724  -4.909   -2.725   0.650  -4.910    2.994    394.90    10.45  1796.98    374.49   203.17  1789.87  0
1998-09-08T00:04:22.5  251.003038   -2.574  -0.992   2.732   -2.001  -1.808   2.793    3.299    386.97     9.67  1798.69    367.43   199.54  1791.73  0
1998-09-08T00:04:27.5  251.003096   -2.988  -0.350   4.959   -2.610  -1.309   5.012    1.513    379.03     8.89  1800.36    360.36   195.91  1793.55  0
1998-09-08T00:04:32.5  251.003154   -0.009  -1.028   3.858    0.400  -0.858   3.878    0.900    371.08     8.11  1802.01    353.29   192.27  1795.33  0
1998-09-08T00:04:37.5  251.003212   -0.600   0.395   3.422   -0.682   0.232   3.421    0.727    363.12     7.33  1803.62    346.21   188.63  1797.08  0
1998-09-08T00:04:42.5  251.003270   -0.272   0.509   2.752   -0.423   0.442   2.745    1.173    355.16     6.54  1805.19    339.12   184.99  1798.80  0
1998-09-08T00:04:47.5  251.003328   -1.190  -0.463   5.203   -0.897  -0.738   5.230    1.381    347.19     5.76  1806.73    332.02   181.34  1800.48  0
1998-09-08T00:04:52.5  251.003385    1.291  -1.364   2.389    1.722  -0.723   2.397    2.794    339.22     4.98  1808.24    324.92   177.69  1802.13  0
1998-09-08T00:04:57.5  251.003443   -0.014  -1.179   0.690    0.431  -1.082   0.715    0.423    331.23     4.20  1809.70    317.81   174.03  1803.74  0
1998-09-08T00:05:02.5  251.003501    0.010  -0.912  -1.443    0.339  -0.880  -1.423    0.989    323.24     3.42  1811.14    310.70   170.37  1805.31  0
1998-09-08T00:05:07.5  251.003559   -1.163  -0.747  -1.153   -0.809  -1.156  -1.118    1.087    315.25     2.64  1812.53    303.58   166.71  1806.85  0
1998-09-08T00:05:12.5  251.003617    0.289  -0.902  -1.767    0.593  -0.775  -1.752    0.521    307.24     1.86  1813.89    296.45   163.05  1808.35  0
1998-09-08T00:05:17.5  251.003675    0.935  -0.592  -1.314    1.079  -0.234  -1.316    0.931    299.24     1.08  1815.21    289.32   159.38  1809.81  0
1998-09-08T00:05:22.5  251.003733    0.121  -1.060  -0.827    0.502  -0.960  -0.806    1.249    291.22     0.30  1816.49    282.18   155.71  1811.24  0
1998-09-08T00:05:27.5  251.003791    1.947  -0.444  -0.971    1.966   0.289  -0.992    1.849    283.20    -0.48  1817.74    275.03   152.03  1812.63  0
1998-09-08T00:05:32.5  251.003848    0.586  -1.856  -4.286    1.208  -1.615  -4.253    0.683    275.18    -1.25  1818.96    267.88   148.35  1813.99  0
1998-09-08T00:05:37.5  251.003906   -4.668   2.586  -4.768   -5.327   0.536  -4.748    0.755    267.15    -2.03  1820.14    260.73   144.67  1815.31  0
1998-09-08T00:05:42.5  251.003964   -3.662  -0.017  -5.431   -3.427  -1.520  -5.371    1.060    259.11    -2.81  1821.28    253.57   140.99  1816.60  0
1998-09-08T00:05:47.5  251.004022   -2.871  -1.919  -4.965   -1.981  -2.978  -4.876    1.450    251.07    -3.59  1822.40    246.41   137.30  1817.86  0
1998-09-08T00:05:52.5  251.004080   -1.922  -0.722  -2.630   -1.532  -1.454  -2.583    1.348    243.02    -4.37  1823.47    239.24   133.61  1819.08  0
1998-09-08T00:05:57.5  251.004138   -1.018  -3.789  -2.857    0.449  -3.968  -2.758    1.268    234.97    -5.15  1824.51    232.06   129.92  1820.26  0
1998-09-08T00:06:02.5  251.004196    0.007  -1.280  -0.482    0.481  -1.197  -0.454    1.132    226.92    -5.92  1825.51    224.88   126.23  1821.41  0
1998-09-08T00:06:07.5  251.004253   -0.607   2.010  -0.057   -1.313   1.637  -0.091    0.842    218.86    -6.70  1826.48    217.70   122.53  1822.51  0
1998-09-08T00:06:12.5  251.004311   -2.114   2.807  -1.791   -3.020   1.770  -1.817    1.143    210.79    -7.48  1827.40    210.51   118.83  1823.58  0
1998-09-08T00:06:17.5  251.004369   -2.811   2.661   1.952   -3.587   1.471   1.938    1.455    202.72    -8.25  1828.29    203.32   115.13  1824.62  0
1998-09-08T00:06:22.5  251.004427   -3.006   0.680   1.996   -3.029  -0.438   2.028    0.868    194.65    -9.03  1829.15    196.13   111.43  1825.61  0
1998-09-08T00:06:27.5  251.004485   -0.427  -1.813   1.913    0.292  -1.792   1.959    0.993    186.57    -9.81  1829.97    188.93   107.72  1826.58  0
1998-09-08T00:06:32.5  251.004543   -3.370  -0.108   2.314   -3.071  -1.296   2.369    1.632    178.49   -10.58  1830.75    181.72   104.01  1827.51  0
1998-09-08T00:06:37.5  251.004601   -2.087  -1.015   1.567   -1.548  -1.678   1.621    1.546    170.41   -11.36  1831.50    174.51   100.30  1828.40  0
1998-09-08T00:06:42.5  251.004659   -3.234  -1.184  -1.870   -2.571  -2.352  -1.793    1.385    162.32   -12.13  1832.21    167.30    96.59  1829.26  0
1998-09-08T00:06:47.5  251.004716   -3.618  -0.838  -1.111   -3.052  -2.154  -1.035    1.381    154.23   -12.90  1832.89    160.09    92.88  1830.08  0
1998-09-08T00:06:52.5  251.004774   -3.253  -0.817  -0.214   -2.715  -1.976  -0.145    0.682    146.14   -13.68  1833.54    152.87    89.16  1830.87  0
1998-09-08T00:06:57.5  251.004832   -3.120  -2.014  -2.413   -2.160  -3.093  -2.319    1.325    138.04   -14.45  1834.15    145.66    85.45  1831.62  0
1998-09-08T00:07:02.5  251.004890   -2.693   5.278  -2.311   -4.482   3.832  -2.381    1.881    129.95   -15.22  1834.72    138.43    81.73  1832.34  0
1998-09-08T00:07:07.5  251.004948    0.432  -0.393   0.927    0.554  -0.179   0.928    2.598    121.84   -16.00  1835.25    131.21    78.01  1833.01  0
1998-09-08T00:07:12.5  251.005006    2.318  -4.063  -2.246    3.651  -2.962  -2.195    1.104    113.74   -16.77  1835.74    123.98    74.29  1833.65  0
1998-09-08T00:07:17.5  251.005064    2.489  -2.522  -1.548    3.240  -1.452  -1.533    0.976    105.63   -17.54  1836.20    116.75    70.56  1834.25  0
1998-09-08T00:07:22.5  251.005122    4.228  -3.946  -1.035    5.388  -2.111  -1.016    0.746     97.53   -18.31  1836.62    109.52    66.84  1834.82  0
1998-09-08T00:07:27.5  251.005179    3.220  -5.420  -0.386    5.007  -3.837  -0.320    0.767     89.42   -19.08  1837.00    102.28    63.11  1835.35  0
1998-09-08T00:07:32.5  251.005237    0.803  -5.605   0.854    2.842  -4.877   0.961    1.598     81.30   -19.85  1837.35     95.04    59.38  1835.84  0
1998-09-08T00:07:37.5  251.005295    1.674  -6.181   4.617    3.890  -4.990   4.722    0.947     73.19   -20.62  1837.67     87.81    55.66  1836.30  0
1998-09-08T00:07:42.5  251.005353    2.871  -5.570   5.618    4.779  -3.951   5.691    0.345     65.08   -21.38  1837.95     80.56    51.93  1836.73  0
1998-09-08T00:07:47.5  251.005411    3.456  -4.200   5.564    4.811  -2.464   5.598    0.332     56.96   -22.15  1838.20     73.32    48.20  1837.12  0
1998-09-08T00:07:52.5  251.005469    1.808  -1.982   5.612    2.454  -1.019   5.624    0.687     48.84   -22.92  1838.41     66.08    44.46  1837.47  0
1998-09-08T00:07:57.5  251.005527   -0.749   1.213   5.083   -1.113   0.977   5.067    0.457     40.72   -23.68  1838.58     58.83    40.73  1837.79  0
1998-09-08T00:08:02.5  251.005584   -0.300   1.692   3.905   -0.884   1.558   3.872    0.743     32.60   -24.45  1838.72     51.59    37.00  1838.07  0
1998-09-08T00:08:07.5  251.005642   -0.179   2.282   4.860   -0.985   2.175   4.812    0.720     24.49   -25.21  1838.81     44.34    33.27  1838.31  0
1998-09-08T00:08:12.5  251.005700    0.239   3.111   3.940   -0.913   3.076   3.868    0.539     16.36   -25.98  1838.87     37.09    29.53  1838.52  0
1998-09-08T00:08:17.5  251.005758   -3.136   1.209   4.130   -3.333   0.059   4.152    0.586      8.24   -26.74  1838.89     29.85    25.80  1838.68  0
1998-09-08T00:08:22.5  251.005816   -1.077   4.340   3.799   -2.594   3.722   3.721    0.476      0.12   -27.50  1838.88     22.60    22.06  1838.82  0
1998-09-08T00:08:27.5  251.005874   -1.594   2.820   3.184   -2.510   2.103   3.148    0.619     -8.00   -28.26  1838.83     15.35    18.32  1838.91  0
1998-09-08T00:08:32.5  251.005932   -1.713   4.301   3.541   -3.171   3.442   3.474    0.482    -16.12   -29.02  1838.75      8.10    14.59  1838.97  0
1998-09-08T00:08:37.5  251.005990   -1.171   3.747   4.249   -2.457   3.148   4.185    0.547    -24.24   -29.78  1838.63      0.85    10.85  1839.00  0
1998-09-08T00:08:42.5  251.006047    0.603   2.931   4.909   -0.502   3.070   4.835    0.655    -32.36   -30.54  1838.48     -6.40     7.11  1838.99  0
1998-09-08T00:08:47.5  251.006105    5.269   1.640   3.126    4.297   3.567   3.006    1.027    -40.48   -31.30  1838.29    -13.65     3.38  1838.95  0
1998-09-08T00:08:52.5  251.006163    4.824   1.085   6.240    4.112   2.966   6.138    0.470    -48.60   -32.06  1838.06    -20.90    -0.36  1838.87  0
1998-09-08T00:08:57.5  251.006221    2.992   1.357   7.307    2.317   2.563   7.228    0.484    -56.71   -32.82  1837.80    -28.15    -4.10  1838.75  0
1998-09-08T00:09:02.5  251.006279    6.426   3.213   4.243    4.790   5.486   4.071    0.863    -64.83   -33.57  1837.50    -35.40    -7.83  1838.60  0
1998-09-08T00:09:07.5  251.006337    6.737   2.378   4.661    5.393   4.839   4.502    1.392    -72.95   -34.33  1837.17    -42.65   -11.57  1838.40  0
1998-09-08T00:09:12.5  251.006395   10.005   4.637   3.010    7.570   8.111   2.751    1.642    -81.06   -35.08  1836.79    -49.90   -15.31  1838.17  0
1998-09-08T00:09:17.5  251.006453    4.482  -5.025  -3.204    6.012  -3.071  -3.166    1.313    -89.17   -35.83  1836.38    -57.14   -19.04  1837.90  0
1998-09-08T00:09:22.5  251.006510    7.078  -0.751  -1.355    6.838   1.908  -1.451    0.940    -97.28   -36.59  1835.93    -64.39   -22.78  1837.60  0
1998-09-08T00:09:27.5  251.006568    8.068  -1.406  -0.059    8.009   1.704  -0.156    0.187   -105.39   -37.34  1835.45    -71.63   -26.51  1837.26  0
1998-09-08T00:09:32.5  251.006626    8.269  -1.136  -0.880    8.089   2.008  -0.986    0.087   -113.50   -38.09  1834.93    -78.87   -30.25  1836.89  0
1998-09-08T00:09:37.5  251.006684    8.358  -1.659  -1.330    8.364   1.545  -1.426    0.163   -121.60   -38.84  1834.38    -86.11   -33.98  1836.48  0
1998-09-08T00:09:42.5  251.006742    8.280  -2.025  -1.818    8.425   1.164  -1.905    0.178   -129.70   -39.59  1833.79    -93.35   -37.71  1836.04  0
1998-09-08T00:09:47.5  251.006800    7.961  -2.344  -2.414    8.244   0.734  -2.489    0.250   -137.80   -40.33  1833.17   -100.59   -41.45  1835.56  0
1998-09-08T00:09:52.5  251.006858    8.754  -0.263  -3.001    8.199   2.944  -3.132    0.509   -145.90   -41.08  1832.51   -107.83   -45.18  1835.04  0
1998-09-08T00:09:57.5  251.006916    8.806  -1.055  -2.117    8.548   2.253  -2.233    0.510   -153.99   -41.83  1831.81   -115.06   -48.91  1834.49  0
1998-09-08T00:10:02.5  251.006973    7.955  -1.104  -1.873    7.779   1.896  -1.974    0.500   -162.08   -42.57  1831.08   -122.29   -52.64  1833.90  0
1998-09-08T00:10:07.5  251.007031    6.022   0.067  -1.854    5.549   2.261  -1.950    0.581   -170.17   -43.31  1830.31   -129.52   -56.37  1833.28  0
1998-09-08T00:10:12.5  251.007089    2.012  -0.889   0.338    2.201  -0.065   0.325    1.495   -178.25   -44.06  1829.50   -136.74   -60.09  1832.61  0
1998-09-08T00:10:17.5  251.007147   -3.142  -0.095  -0.619   -2.883  -1.277  -0.567    1.572   -186.33   -44.80  1828.65   -143.97   -63.82  1831.91  0
1998-09-08T00:10:22.5  251.007205   -3.565  -1.542   0.744   -2.726  -2.742   0.833    1.930   -194.41   -45.54  1827.77   -151.19   -67.55  1831.17  0
1998-09-08T00:10:27.5  251.007263   -5.756  -1.665  -1.958   -4.731  -3.743  -1.831    0.908   -202.48   -46.28  1826.85   -158.40   -71.27  1830.40  0
1998-09-08T00:10:32.5  251.007321   -4.164   0.133  -1.110   -3.920  -1.460  -1.047    0.805   -210.55   -47.01  1825.90   -165.62   -74.99  1829.59  0
1998-09-08T00:10:37.5  251.007378   -2.731   0.163   0.941   -2.588  -0.844   0.980    1.276   -218.62   -47.75  1824.92   -172.83   -78.71  1828.75  0
1998-09-08T00:10:42.5  251.007436   -1.728  -0.585   3.121   -1.364  -1.107   3.160    1.015   -226.68   -48.49  1823.90   -180.04   -82.43  1827.88  0
1998-09-08T00:10:47.5  251.007494   -0.114  -1.523   3.605    0.487  -1.362   3.638    1.167   -234.74   -49.22  1822.84   -187.24   -86.15  1826.96  0
1998-09-08T00:10:52.5  251.007552   -6.836  -3.076  -0.192   -5.193  -5.409  -0.018    1.711   -242.79   -49.95  1821.75   -194.44   -89.87  1826.02  0
1998-09-08T00:10:57.5  251.007610   -6.612  -4.242  -3.167   -4.570  -6.484  -2.970    0.957   -250.83   -50.69  1820.62   -201.64   -93.58  1825.03  0
1998-09-08T00:11:02.5  251.007668   -2.139  -5.219  -4.910   -0.067  -5.766  -4.762    0.740   -258.88   -51.42  1819.46   -208.83   -97.29  1824.01  0
1998-09-08T00:11:07.5  251.007726   -1.510  -4.669  -4.609    0.312  -5.012  -4.483    0.645   -266.91   -52.15  1818.26   -216.02  -101.00  1822.95  0
1998-09-08T00:11:12.5  251.007784   -2.655   1.783  -5.286   -3.163   0.525  -5.280    0.758   -274.94   -52.87  1817.02   -223.20  -104.71  1821.85  0
1998-09-08T00:11:17.5  251.007841   -2.838   2.297  -4.695   -3.522   0.949  -4.698    0.482   -282.97   -53.60  1815.74   -230.38  -108.42  1820.72  0
1998-09-08T00:11:22.5  251.007899   -2.576   1.234  -2.797   -2.869   0.110  -2.781    1.250   -290.99   -54.33  1814.43   -237.56  -112.12  1819.55  0
1998-09-08T00:11:27.5  251.007957   -2.818   0.394   0.030   -2.761  -0.686   0.066    0.465   -299.01   -55.05  1813.08   -244.73  -115.82  1818.35  0
1998-09-08T00:11:32.5  251.008015   -1.838   0.498  -1.565   -1.901  -0.265  -1.546    1.029   -307.01   -55.77  1811.70   -251.90  -119.52  1817.11  0
1998-09-08T00:11:37.5  251.008073   -0.702  -0.708  -2.545   -0.404  -0.985  -2.518    0.957   -315.02   -56.50  1810.28   -259.06  -123.22  1815.84  0
1998-09-08T00:11:42.5  251.008131    0.292  -2.436  -1.726    1.169  -2.194  -1.678    0.935   -323.02   -57.22  1808.83   -266.21  -126.92  1814.53  0
1998-09-08T00:11:47.5  251.008189   -0.004  -4.063   2.680    1.533  -3.700   2.766    1.261   -331.01   -57.94  1807.35   -273.36  -130.61  1813.19  0
1998-09-08T00:11:52.5  251.008247   -0.411   0.602   2.584   -0.589   0.472   2.577    1.491   -338.99   -58.65  1805.83   -280.51  -134.30  1811.81  0
1998-09-08T00:11:57.5  251.008304   -3.327   1.078   2.613   -3.472  -0.175   2.641    0.231   -346.97   -59.37  1804.27   -287.65  -137.98  1810.39  0
1998-09-08T00:12:02.5  251.008362   -3.346   1.761   3.096   -3.741   0.464   3.110    0.722   -354.94   -60.09  1802.68   -294.78  -141.67  1808.94  0
1998-09-08T00:12:07.5  251.008420   -3.342  -0.342   1.111   -2.964  -1.537   1.171    1.334   -362.90   -60.80  1801.05   -301.91  -145.35  1807.45  0
1998-09-08T00:12:12.5  251.008478   -1.026   0.865  -0.019   -1.275   0.418  -0.022    0.594   -370.86   -61.51  1799.38   -309.03  -149.03  1805.93  0
1998-09-08T00:12:17.5  251.008536   -1.206  -0.558   1.765   -0.898  -0.922   1.795    0.643   -378.81   -62.22  1797.67   -316.15  -152.70  1804.36  0
1998-09-08T00:12:22.5  251.008594   -4.463  -4.210  -2.402   -2.582  -5.633  -2.240    1.269   -386.75   -62.93  1795.93   -323.26  -156.38  1802.76  0
1998-09-08T00:12:27.5  251.008652   -4.594  -2.650  -3.607   -3.294  -4.266  -3.476    0.777   -394.68   -63.64  1794.16   -330.36  -160.05  1801.13  0
1998-09-08T00:12:32.5  251.008709   -7.247   3.615  -2.896   -8.092   0.570  -2.858    1.196   -402.61   -64.35  1792.35   -337.46  -163.71  1799.46  0
1998-09-08T00:12:37.5  251.008767   -7.690  -0.405  -5.103   -7.015  -3.380  -4.971    0.707   -410.53   -65.05  1790.51   -344.55  -167.38  1797.76  0
1998-09-08T00:12:42.5  251.008825   -4.558  -0.099  -4.307   -4.219  -1.905  -4.231    1.076   -418.44   -65.76  1788.63   -351.63  -171.04  1796.03  0
1998-09-08T00:12:47.5  251.008883   -3.453   0.392  -3.705   -3.374  -1.022  -3.658    0.885   -426.34   -66.46  1786.72   -358.71  -174.69  1794.26  0
1998-09-08T00:12:52.5  251.008941   -1.631   0.802  -4.390   -1.842   0.021  -4.380    0.971   -434.24   -67.16  1784.78   -365.78  -178.35  1792.45  0
1998-09-08T00:12:57.5  251.008999   -2.862  -0.784  -4.404   -2.390  -1.910  -4.341    1.695   -442.12   -67.86  1782.80   -372.84  -182.00  1790.61  0
1998-09-08T00:13:02.5  251.009057   -5.787  -3.298  -5.362   -4.170  -5.359  -5.198    0.751   -450.00   -68.55  1780.78   -379.90  -185.64  1788.74  0
1998-09-08T00:13:07.5  251.009115   -3.352  -0.425  -4.063   -2.977  -1.751  -4.000    0.736   -457.86   -69.25  1778.72   -386.95  -189.28  1786.82  0
1998-09-08T00:13:12.5  251.009172   -3.807  -3.875  -4.022   -2.109  -5.120  -3.877    0.528   -465.72   -69.95  1776.63   -393.99  -192.92  1784.87  0
1998-09-08T00:13:17.5  251.009230   -2.890  -1.960  -1.903   -1.960  -2.946  -1.814    0.880   -473.57   -70.64  1774.50   -401.02  -196.56  1782.88  0
1998-09-08T00:13:22.5  251.009288   -1.252   0.218  -0.160   -1.244  -0.269  -0.145    0.822   -481.41   -71.33  1772.34   -408.04  -200.19  1780.86  0
1998-09-08T00:13:27.5  251.009346   -0.182  -1.342  -2.287    0.318  -1.371  -2.255    1.386   -489.24   -72.02  1770.14   -415.06  -203.81  1778.80  0
1998-09-08T00:13:32.5  251.009404   -1.231   4.528  -3.871   -2.860   3.638  -3.948    0.505   -497.06   -72.71  1767.91   -422.06  -207.44  1776.71  0
1998-09-08T00:13:37.5  251.009462    2.753   7.180  -2.278   -0.146   7.627  -2.475    0.638   -504.87   -73.39  1765.65   -429.06  -211.06  1774.59  0
1998-09-08T00:13:42.5  251.009520   -0.427   5.507  -1.018   -2.462   4.920  -1.129    1.354   -512.67   -74.08  1763.35   -436.06  -214.67  1772.43  0
1998-09-08T00:13:47.5  251.009578    0.053   3.675  -2.030   -1.338   3.375  -2.109    1.554   -520.47   -74.76  1761.02   -443.04  -218.28  1770.24  0
1998-09-08T00:13:52.5  251.009635    2.447   1.710   0.955    1.636   2.524   0.879    1.569   -528.25   -75.44  1758.65   -450.01  -221.89  1768.01  0
1998-09-08T00:13:57.5  251.009693    0.316   2.439   1.631   -0.608   2.422   1.573    1.129   -536.02   -76.12  1756.25   -456.98  -225.49  1765.75  0
1998-09-08T00:14:02.5  251.009751   -2.104   3.942   1.600   -3.415   2.910   1.548    0.452   -543.78   -76.80  1753.82   -463.94  -229.09  1763.45  0
1998-09-08T00:14:07.5  251.009809   -0.757   4.131   1.439   -2.237   3.585   1.362    1.076   -551.53   -77.48  1751.34   -470.88  -232.68  1761.11  0
1998-09-08T00:14:12.5  251.009867    1.440   0.169  -1.964    1.260   0.644  -1.990    0.458   -559.27   -78.15  1748.83   -477.82  -236.27  1758.74  0
1998-09-08T00:14:17.5  251.009925    4.291  -0.114  -1.533    4.012   1.458  -1.598    0.316   -566.99   -78.82  1746.29   -484.75  -239.85  1756.33  0
