1998-06-23T00:00:02.5  174.000029   -6.686   4.296  -1.058    4.956  -6.243  -0.866    0.047    908.72 -1562.24  -268.19   -346.91  1768.89  -298.29  0
1998-06-23T00:00:07.5  174.000087   -6.410   4.577  -0.379    4.588  -6.411  -0.193    0.144    909.29 -1563.31  -260.05   -347.31  1770.18  -290.18  0
1998-06-23T00:00:12.5  174.000145   -6.580   5.106  -0.495    4.581  -6.967  -0.302    0.126    909.84 -1564.34  -251.92   -347.71  1771.43  -282.06  0
1998-06-23T00:00:17.5  174.000203   -6.680   5.258  -0.860    4.634  -7.148  -0.663    0.122    910.36 -1565.34  -243.78   -348.10  1772.64  -273.95  0
1998-06-23T00:00:22.5  174.000260   -4.247   6.098  -2.177    2.091  -7.171  -2.040    0.361    910.87 -1566.30  -235.63   -348.48  1773.82  -265.82  0
1998-06-23T00:00:27.5  174.000318   -3.564   6.660  -4.870    1.327  -7.515  -4.748    0.388    911.36 -1567.24  -227.49   -348.85  1774.96  -257.70  0
1998-06-23T00:00:32.5  174.000376   -3.679   6.562  -5.569    1.484  -7.468  -5.444    0.276    911.84 -1568.15  -219.34   -349.21  1776.07  -249.56  0
1998-06-23T00:00:37.5  174.000434   -5.145   6.283  -7.016    2.994  -7.697  -6.853    0.311    912.29 -1569.02  -211.18   -349.57  1777.14  -241.43  0
1998-06-23T00:00:42.5  174.000492   -5.558   6.438  -5.467    3.299  -7.958  -5.294    0.154    912.73 -1569.87  -203.03   -349.93  1778.18  -233.29  0
1998-06-23T00:00:47.5  174.000550   -6.781   6.297  -0.553    4.387  -8.160  -0.350    0.374    913.15 -1570.69  -194.87   -350.27  1779.18  -225.15  0
1998-06-23T00:00:52.5  174.000608   -7.135   5.610  -0.815    4.950  -7.627  -0.605    0.240    913.55 -1571.47  -186.70   -350.61  1780.15  -217.00  0
1998-06-23T00:00:57.5  174.000666   -7.550   5.516  -3.955    5.446  -7.712  -3.734    0.362    913.94 -1572.22  -178.53   -350.94  1781.08  -208.85  0
1998-06-23T00:01:02.5  174.000723   -7.982   5.625  -4.950    5.842  -7.967  -4.716    0.271    914.30 -1572.94  -170.36   -351.27  1781.98  -200.69  0
1998-06-23T00:01:07.5  174.000781   -7.118   5.373  -3.258    5.068  -7.427  -3.049    0.218    914.65 -1573.63  -162.18   -351.59  1782.84  -192.53  0
1998-06-23T00:01:12.5  174.000839   -5.895   5.615  -3.028    3.827  -7.258  -2.850    0.428    914.97 -1574.28  -154.00   -351.89  1783.65  -184.36  0
1998-06-23T00:01:17.5  174.000897   -5.751   5.877  -2.377    3.592  -7.451  -2.202    0.128    915.28 -1574.90  -145.82   -352.20  1784.44  -176.19  0
1998-06-23T00:01:22.5  174.000955   -5.322   6.106  -3.133    3.129  -7.538  -2.968    0.181    915.57 -1575.49  -137.63   -352.49  1785.19  -168.02  0
1998-06-23T00:01:27.5  174.001013   -5.845   6.147  -3.306    3.615  -7.749  -3.126    0.085    915.84 -1576.05  -129.44   -352.78  1785.90  -159.84  0
1998-06-23T00:01:32.5  174.001071   -5.959   5.905  -2.417    3.780  -7.545  -2.236    0.210    916.09 -1576.57  -121.25   -353.06  1786.58  -151.66  0
1998-06-23T00:01:37.5  174.001128   -5.087   6.122  -1.377    2.861  -7.456  -1.218    0.186    916.33 -1577.07  -113.05   -353.34  1787.22  -143.48  0
1998-06-23T00:01:42.5  174.001186   -4.533   6.931  -1.349    2.075  -8.041  -1.202    0.201    916.55 -1577.54  -104.85   -353.61  1787.83  -135.29  0
1998-06-23T00:01:47.5  174.001244   -5.324   6.627  -2.405    2.946  -8.023  -2.238    0.078    916.75 -1577.97   -96.65   -353.87  1788.40  -127.10  0
1998-06-23T00:01:52.5  174.001302   -5.155   6.551  -2.495    2.813  -7.897  -2.333    0.142    916.93 -1578.38   -88.45   -354.12  1788.94  -118.91  0
1998-06-23T00:01:57.5  174.001360   -5.115   7.151  -2.559    2.582  -8.452  -2.395    0.266    917.09 -1578.75   -80.24   -354.37  1789.45  -110.71  0
1998-06-23T00:02:02.5  174.001418   -5.605   7.159  -2.412    3.040  -8.617  -2.235    0.090    917.23 -1579.09   -72.04   -354.61  1789.91  -102.51  0
1998-06-23T00:02:07.5  174.001476   -5.935   7.071  -2.570    3.384  -8.642  -2.385    0.085    917.36 -1579.40   -63.83   -354.84  1790.34   -94.31  0
1998-06-23T00:02:12.5  174.001534   -5.894   7.021  -2.443    3.359  -8.580  -2.259    0.141    917.46 -1579.67   -55.62   -355.06  1790.73   -86.11  0
1998-06-23T00:02:17.5  174.001591   -6.809   6.957  -1.620    4.226  -8.805  -1.413    0.242    917.55 -1579.91   -47.41   -355.28  1791.08   -77.91  0
1998-06-23T00:02:22.5  174.001649   -6.313   6.864  -1.303    3.779  -8.553  -1.109    0.101    917.62 -1580.12   -39.20   -355.49  1791.40   -69.71  0
1998-06-23T00:02:27.5  174.001707   -6.657   6.181  -1.190    4.323  -8.016  -0.990    0.154    917.67 -1580.30   -30.99   -355.70  1791.68   -61.50  0
1998-06-23T00:02:32.5  174.001765   -6.595   5.839  -0.634    4.363  -7.666  -0.438    0.059    917.70 -1580.44   -22.78   -355.89  1791.92   -53.29  0
1998-06-23T00:02:37.5  174.001823   -6.622   5.511  -0.748    4.497  -7.365  -0.552    0.184    917.71 -1580.56   -14.57   -356.08  1792.14   -45.09  0
1998-06-23T00:02:42.5  174.001881   -6.350   5.285  -0.251    4.302  -7.058  -0.064    0.111    917.71 -1580.65    -6.36   -356.26  1792.31   -36.88  0
1998-06-23T00:02:47.5  174.001939   -6.397   5.353  -0.350    4.326  -7.138  -0.161    0.128    917.69 -1580.70     1.86   -356.44  1792.46   -28.67  0
1998-06-23T00:02:52.5  174.001997   -5.527   5.404  -1.289    3.509  -6.916  -1.122    0.097    917.65 -1580.73    10.07   -356.61  1792.56   -20.46  0
1998-06-23T00:02:57.5  174.002054   -5.194   5.618  -1.308    3.125  -7.012  -1.149    0.107    917.59 -1580.72    18.28   -356.77  1792.64   -12.25  0
1998-06-23T00:03:02.5  174.002112   -5.422   5.688  -0.786    3.307  -7.145  -0.621    0.048    917.51 -1580.68    26.49   -356.92  1792.67    -4.04  0
1998-06-23T00:03:07.5  174.002170   -5.758   5.634  -0.748    3.640  -7.202  -0.574    0.069    917.42 -1580.60    34.70   -357.07  1792.66     4.17  0
1998-06-23T00:03:12.5  174.002228   -5.529   6.112  -0.942    3.274  -7.583  -0.772    0.115    917.30 -1580.49    42.91   -357.21  1792.62    12.38  0
1998-06-23T00:03:17.5  174.002286   -6.402   6.004  -0.601    4.127  -7.759  -0.409    0.086    917.16 -1580.35    51.12   -357.34  1792.54    20.59  0
1998-06-23T00:03:22.5  174.002344   -7.663   5.065  -0.830    5.629  -7.280  -0.609    0.121    917.01 -1580.18    59.33   -357.46  1792.42    28.80  0
1998-06-23T00:03:27.5  174.002402   -8.454   4.725  -1.575    6.505  -7.224  -1.334    0.164    916.84 -1579.98    67.54   -357.58  1792.27    37.01  0
1998-06-23T00:03:32.5  174.002459   -8.634   4.718  -2.390    6.696  -7.286  -2.145    0.125    916.65 -1579.74    75.75   -357.69  1792.09    45.22  0
1998-06-23T00:03:37.5  174.002517   -7.985   5.028  -2.552    5.986  -7.371  -2.322    0.051    916.45 -1579.48    83.95   -357.80  1791.87    53.43  0
1998-06-23T00:03:42.5  174.002575   -8.035   5.182  -2.934    5.992  -7.538  -2.702    0.183    916.22 -1579.18    92.15   -357.89  1791.62    61.64  0
1998-06-23T00:03:47.5  174.002633   -8.558   5.003  -2.777    6.541  -7.535  -2.532    0.160    915.98 -1578.86   100.35   -357.98  1791.33    69.84  0
1998-06-23T00:03:52.5  174.002691   -8.801   5.068  -2.453    6.743  -7.671  -2.201    0.170    915.72 -1578.50   108.55   -358.07  1791.00    78.05  0
1998-06-23T00:03:57.5  174.002749   -8.551   5.106  -2.156    6.488  -7.622  -1.911    0.262    915.44 -1578.11   116.75   -358.14  1790.64    86.25  0
1998-06-23T00:04:02.5  174.002807   -7.696   6.043  -0.176    5.329  -8.208   0.050    0.651    915.14 -1577.69   124.95   -358.21  1790.24    94.45  0
1998-06-23T00:04:07.5  174.002865   -8.632   4.673  -0.119    6.657  -7.213   0.126    0.323    914.82 -1577.24   133.14   -358.27  1789.81   102.65  0
1998-06-23T00:04:12.5  174.002922   -9.229   4.296  -2.425    7.398  -7.078  -2.166    0.273    914.49 -1576.75   141.33   -358.32  1789.33   110.85  0
1998-06-23T00:04:17.5  174.002980   -9.653   4.662  -3.190    7.698  -7.571  -2.918    0.170    914.13 -1576.23   149.51   -358.37  1788.82   119.04  0
1998-06-23T00:04:22.5  174.003038   -9.671   4.785  -3.317    7.678  -7.694  -3.044    0.111    913.76 -1575.67   157.70   -358.40  1788.27   127.23  0
