1998-06-09T00:00:02.5  160.000029    9.813   1.219  -0.646    9.890  -0.493  -0.377    0.020   -913.18  1301.54  -907.07   -650.51  1433.78  -933.69  1
1998-06-09T00:00:07.5  160.000087    9.791   1.231  -0.653    9.871  -0.477  -0.384    0.021   -915.45  1304.92  -899.95   -652.37  1437.54  -926.64  1
1998-06-09T00:00:12.5  160.000145    9.779   1.246  -0.646    9.862  -0.460  -0.377    0.025   -917.71  1308.28  -892.81   -654.22  1441.27  -919.57  1
1998-06-09T00:00:17.5  160.000203    9.763   1.238  -0.651    9.844  -0.465  -0.383    0.023   -919.94  1311.61  -885.66   -656.06  1444.97  -912.49  1
1998-06-09T00:00:22.5  160.000260    9.752   1.246  -0.630    9.834  -0.455  -0.362    0.029   -922.16  1314.92  -878.49   -657.89  1448.65  -905.39  1
1998-06-09T00:00:27.5  160.000318    9.750   1.251  -0.641    9.833  -0.450  -0.373    0.029   -924.36  1318.19  -871.30   -659.70  1452.29  -898.27  1
1998-06-09T00:00:32.5  160.000376    9.738   1.263  -0.648    9.824  -0.436  -0.380    0.020   -926.54  1321.45  -864.09   -661.50  1455.90  -891.13  1
1998-06-09T00:00:37.5  160.000434    9.752   1.249  -0.643    9.835  -0.451  -0.375    0.031   -928.70  1324.67  -856.88   -663.28  1459.49  -883.98  1
1998-06-09T00:00:42.5  160.000492    9.744   1.253  -0.646    9.828  -0.446  -0.379    0.020   -930.84  1327.88  -849.64   -665.06  1463.05  -876.81  1
1998-06-09T00:00:47.5  160.000550    9.742   1.257  -0.664    9.828  -0.442  -0.396    0.018   -932.97  1331.05  -842.39   -666.82  1466.58  -869.63  1
1998-06-09T00:00:52.5  160.000608    9.742   1.244  -0.691    9.826  -0.454  -0.424    0.020   -935.07  1334.20  -835.12   -668.56  1470.08  -862.42  1
1998-06-09T00:00:57.5  160.000666    9.745   1.250  -0.699    9.830  -0.450  -0.431    0.022   -937.16  1337.32  -827.84   -670.30  1473.55  -855.20  1
1998-06-09T00:01:02.5  160.000723    9.741   1.248  -0.709    9.826  -0.451  -0.442    0.022   -939.23  1340.42  -820.53   -672.02  1476.99  -847.97  1
1998-06-09T00:01:07.5  160.000781    9.742   1.255  -0.714    9.828  -0.444  -0.447    0.021   -941.28  1343.48  -813.21   -673.72  1480.40  -840.71  1
1998-06-09T00:01:12.5  160.000839    9.746   1.256  -0.735    9.833  -0.444  -0.467    0.020   -943.31  1346.52  -805.88   -675.41  1483.78  -833.44  1
1998-06-09T00:01:17.5  160.000897    9.742   1.256  -0.739    9.830  -0.443  -0.471    0.025   -945.32  1349.53  -798.52   -677.09  1487.12  -826.14  1
1998-06-09T00:01:22.5  160.000955    9.742   1.270  -0.757    9.832  -0.429  -0.490    0.020   -947.31  1352.52  -791.15   -678.76  1490.44  -818.83  1
1998-06-09T00:01:27.5  160.001013    9.737   1.285  -0.776    9.830  -0.414  -0.509    0.018   -949.28  1355.48  -783.76   -680.41  1493.73  -811.51  1
1998-06-09T00:01:32.5  160.001071    9.728   1.334  -0.794    9.830  -0.363  -0.527    0.029   -951.24  1358.41  -776.36   -682.04  1496.99  -804.17  1
1998-06-09T00:01:37.5  160.001128    9.743   1.313  -0.799    9.842  -0.386  -0.531    0.039   -953.17  1361.32  -768.94   -683.67  1500.23  -796.81  1
1998-06-09T00:01:42.5  160.001186    9.743   1.334  -0.813    9.846  -0.366  -0.545    0.030   -955.09  1364.20  -761.51   -685.28  1503.43  -789.44  1
1998-06-09T00:01:47.5  160.001244    9.619   1.486  -0.814    9.750  -0.194  -0.550    0.131   -956.99  1367.05  -754.07   -686.88  1506.61  -782.05  1
1998-06-09T00:01:52.5  160.001302    9.748   1.359  -0.802    9.854  -0.342  -0.534    0.033   -958.87  1369.88  -746.60   -688.47  1509.75  -774.65  1
