1998-06-24T00:01:02.5  175.000723    6.625  -5.678   7.336   -6.091   6.499   7.114    0.419    155.89  -507.03  1762.07   -136.88   544.17  1752.55  0
1998-06-24T00:01:07.5  175.000781    6.491  -3.852   7.501   -6.173   4.672   7.301    0.658    153.62  -499.57  1764.46   -135.55   536.53  1755.06  0
1998-06-24T00:01:12.5  175.000839    7.393  -2.004   8.370   -7.303   2.952   8.165    0.289    151.34  -492.10  1766.80   -134.22   528.88  1757.54  0
1998-06-24T00:01:17.5  175.000897    7.104  -2.079   8.018   -7.000   2.988   7.820    0.269    149.07  -484.62  1769.12   -132.89   521.21  1759.98  0
1998-06-24T00:01:22.5  175.000955    6.739  -3.305   7.980   -6.494   4.163   7.779    0.333    146.79  -477.13  1771.40   -131.55   513.54  1762.39  0
1998-06-24T00:01:27.5  175.001013    7.164  -4.098   7.611   -6.816   4.995   7.392    0.363    144.50  -469.63  1773.64   -130.21   505.85  1764.76  0
1998-06-24T00:01:32.5  175.001071    7.365  -3.899   7.775   -7.042   4.823   7.553    0.249    142.22  -462.12  1775.85   -128.87   498.16  1767.10  0
1998-06-24T00:01:37.5  175.001128    6.569  -4.522   8.180   -6.190   5.355   7.971    0.380    139.93  -454.60  1778.03   -127.52   490.45  1769.41  0
1998-06-24T00:01:42.5  175.001186    5.778  -3.739   7.985   -5.490   4.483   7.803    0.296    137.64  -447.07  1780.17   -126.17   482.74  1771.69  0
1998-06-24T00:01:47.5  175.001244    6.653   0.472   9.935   -6.891   0.426   9.774    0.444    135.35  -439.54  1782.28   -124.82   475.02  1773.93  0
1998-06-24T00:01:52.5  175.001302    7.334   0.901  10.925   -7.640   0.091  10.750    0.102    133.05  -431.99  1784.36   -123.47   467.28  1776.14  0
1998-06-24T00:01:57.5  175.001360    7.494  -0.426  10.717   -7.641   1.425  10.525    0.202    130.76  -424.44  1786.40   -122.12   459.54  1778.31  0
1998-06-24T00:02:02.5  175.001418    7.384  -1.247   9.853   -7.417   2.217   9.656    0.329    128.46  -416.88  1788.40   -120.76   451.79  1780.44  0
1998-06-24T00:02:07.5  175.001476    6.843  -1.278   9.748   -6.873   2.184   9.564    0.387    126.15  -409.31  1790.37   -119.40   444.03  1782.54  0
1998-06-24T00:02:12.5  175.001534    6.073  -1.416   8.825   -6.071   2.220   8.659    0.324    123.85  -401.73  1792.30   -118.04   436.26  1784.60  0
1998-06-24T00:02:17.5  175.001591    6.030  -0.480   8.782   -6.135   1.284   8.627    0.259    121.54  -394.14  1794.19   -116.67   428.48  1786.62  0
1998-06-24T00:02:22.5  175.001649    7.231  -0.125   8.663   -7.367   1.069   8.481    0.756    119.23  -386.55  1796.05   -115.31   420.70  1788.61  0
1998-06-24T00:02:27.5  175.001707    8.291   0.139   9.642   -8.472   0.942   9.437    0.497    116.92  -378.94  1797.87   -113.94   412.90  1790.57  0
1998-06-24T00:02:32.5  175.001765    8.692  -0.199   9.205   -8.821   1.318   8.987    0.552    114.61  -371.34  1799.66   -112.57   405.10  1792.49  0
1998-06-24T00:02:37.5  175.001823    7.685   2.621  10.832   -8.186  -1.578  10.667    0.429    112.30  -363.72  1801.42   -111.19   397.29  1794.38  0
1998-06-24T00:02:42.5  175.001881    5.398   0.553  10.124   -5.659   0.202   9.994    1.523    109.98  -356.10  1803.14   -109.82   389.47  1796.23  0
1998-06-24T00:02:47.5  175.001939    4.780  -0.905   9.285   -4.857   1.569   9.156    0.161    107.66  -348.47  1804.82   -108.44   381.65  1798.05  0
1998-06-24T00:02:52.5  175.001997    5.780  -1.125   8.937   -5.816   1.898   8.781    0.258    105.34  -340.83  1806.48   -107.06   373.81  1799.84  0
1998-06-24T00:02:57.5  175.002054    6.901  -1.695   8.819   -6.861   2.592   8.630    0.269    103.02  -333.19  1808.09   -105.68   365.97  1801.59  0
1998-06-24T00:03:02.5  175.002112    7.277  -2.878   8.653   -7.095   3.808   8.443    0.830    100.69  -325.54  1809.67   -104.30   358.13  1803.30  0
1998-06-24T00:03:07.5  175.002170    7.001  -3.755   8.595   -6.718   4.646   8.382    0.363     98.37  -317.88  1811.21   -102.91   350.27  1804.97  0
1998-06-24T00:03:12.5  175.002228    5.715  -3.889   9.389   -5.444   4.642   9.207    0.400     96.04  -310.22  1812.72   -101.52   342.41  1806.61  0
1998-06-24T00:03:17.5  175.002286    5.800  -4.149   8.673   -5.482   4.901   8.486    0.272     93.71  -302.55  1814.18   -100.13   334.54  1808.21  0
1998-06-24T00:03:22.5  175.002344    4.766  -4.418   7.567   -4.398   5.034   7.404    0.221     91.38  -294.87  1815.62    -98.74   326.67  1809.78  0
1998-06-24T00:03:27.5  175.002402    4.508  -4.092   7.756   -4.184   4.683   7.602    0.434     89.04  -287.19  1817.02    -97.35   318.79  1811.31  0
1998-06-24T00:03:32.5  175.002459    3.868  -4.162   7.715   -3.539   4.678   7.576    0.262     86.71  -279.50  1818.38    -95.95   310.90  1812.81  0
1998-06-24T00:03:37.5  175.002517    4.299  -3.809   6.539   -3.981   4.362   6.393    0.393     84.37  -271.81  1819.71    -94.56   303.00  1814.27  0
1998-06-24T00:03:42.5  175.002575    5.063  -4.204   6.777   -4.699   4.846   6.608    0.671     82.04  -264.11  1821.00    -93.16   295.11  1815.70  0
1998-06-24T00:03:47.5  175.002633    5.068  -3.745   7.016   -4.763   4.393   6.852    0.289     79.70  -256.41  1822.26    -91.76   287.20  1817.10  0
1998-06-24T00:03:52.5  175.002691    5.242  -3.576   7.398   -4.965   4.250   7.231    0.477     77.36  -248.70  1823.49    -90.36   279.29  1818.46  0
1998-06-24T00:03:57.5  175.002749    4.863  -4.084   8.149   -4.546   4.721   7.986    0.157     75.02  -240.99  1824.68    -88.95   271.37  1819.78  0
1998-06-24T00:04:02.5  175.002807    5.031  -3.996   7.753   -4.715   4.648   7.587    0.139     72.68  -233.27  1825.83    -87.55   263.45  1821.06  0
1998-06-24T00:04:07.5  175.002865    5.085  -2.462   8.088   -4.952   3.134   7.936    0.402     70.33  -225.54  1826.94    -86.14   255.53  1822.31  0
1998-06-24T00:04:12.5  175.002922    5.179  -3.886   7.671   -4.872   4.554   7.502    0.423     67.99  -217.82  1828.02    -84.73   247.59  1823.52  0
1998-06-24T00:04:17.5  175.002980    5.075  -3.851   7.101   -4.760   4.500   6.935    0.230     65.64  -210.09  1829.06    -83.32   239.66  1824.70  0
1998-06-24T00:04:22.5  175.003038    5.133  -3.269   7.354   -4.890   3.931   7.193    0.102     63.29  -202.35  1830.06    -81.90   231.71  1825.84  0
1998-06-24T00:04:27.5  175.003096    5.570  -2.833   7.481   -5.378   3.550   7.313    0.132     60.95  -194.61  1831.03    -80.49   223.77  1826.94  0
1998-06-24T00:04:32.5  175.003154    5.712  -2.897   7.642   -5.516   3.632   7.470    0.236     58.60  -186.87  1831.96    -79.07   215.82  1828.01  0
1998-06-24T00:04:37.5  175.003212    6.233  -3.004   8.006   -6.029   3.803   7.820    0.178     56.25  -179.12  1832.86    -77.66   207.86  1829.04  0
1998-06-24T00:04:42.5  175.003270    6.321  -2.610   8.000   -6.162   3.422   7.816    0.340     53.90  -171.37  1833.73    -76.24   199.90  1830.04  0
1998-06-24T00:04:47.5  175.003328    6.120  -2.934   8.295   -5.931   3.725   8.113    0.379     51.54  -163.61  1834.56    -74.82   191.94  1831.01  0
1998-06-24T00:04:52.5  175.003385    5.856  -3.062   7.171   -5.629   3.807   6.994    0.256     49.19  -155.86  1835.35    -73.40   183.98  1831.94  0
1998-06-24T00:04:57.5  175.003443    6.259  -2.792   7.296   -6.063   3.586   7.112    0.158     46.84  -148.10  1836.11    -71.97   176.01  1832.83  0
1998-06-24T00:05:02.5  175.003501    6.388  -3.560   7.429   -6.105   4.365   7.234    0.147     44.48  -140.33  1836.83    -70.55   168.03  1833.69  0
1998-06-24T00:05:07.5  175.003559    6.077  -3.986   7.595   -5.752   4.755   7.403    0.210     42.13  -132.57  1837.52    -69.12   160.06  1834.51  0
1998-06-24T00:05:12.5  175.003617    5.760  -4.014   7.505   -5.431   4.745   7.321    0.099     39.77  -124.80  1838.16    -67.70   152.08  1835.29  0
1998-06-24T00:05:17.5  175.003675    5.954  -3.587   7.365   -5.670   4.342   7.181    0.178     37.42  -117.02  1838.77    -66.27   144.09  1836.03  0
1998-06-24T00:05:22.5  175.003733    6.131  -2.999   7.213   -5.910   3.776   7.030    0.227     35.06  -109.25  1839.34    -64.84   136.11  1836.74  0
1998-06-24T00:05:27.5  175.003791    6.084  -3.677   7.342   -5.789   4.445   7.153    0.163     32.71  -101.47  1839.88    -63.41   128.12  1837.41  0
1998-06-24T00:05:32.5  175.003848    5.713  -2.749   7.830   -5.538   3.487   7.659    0.348     30.35   -93.69  1840.38    -61.98   120.13  1838.05  0
1998-06-24T00:05:37.5  175.003906    6.865  -2.720   7.533   -6.678   3.587   7.335    0.083     27.99   -85.91  1840.85    -60.54   112.14  1838.66  0
1998-06-24T00:05:42.5  175.003964    6.691  -3.281   7.508   -6.440   4.124   7.308    0.160     25.63   -78.13  1841.28    -59.11   104.14  1839.22  0
1998-06-24T00:05:47.5  175.004022    6.653  -3.257   7.453   -6.404   4.094   7.254    0.090     23.27   -70.35  1841.68    -57.67    96.14  1839.76  0
1998-06-24T00:05:52.5  175.004080    6.833  -2.907   7.392   -6.622   3.767   7.193    0.103     20.92   -62.56  1842.04    -56.24    88.14  1840.26  0
1998-06-24T00:05:57.5  175.004138    6.979  -2.933   7.586   -6.769   3.812   7.383    0.067     18.56   -54.78  1842.37    -54.80    80.14  1840.72  0
1998-06-24T00:06:02.5  175.004196    5.753  -3.385   7.416   -5.495   4.118   7.239    0.423     16.20   -46.99  1842.66    -53.36    72.14  1841.14  0
1998-06-24T00:06:07.5  175.004253    6.226  -3.342   6.844   -5.957   4.122   6.655    0.218     13.84   -39.20  1842.91    -51.92    64.14  1841.53  0
1998-06-24T00:06:12.5  175.004311    6.236  -3.140   6.607   -5.985   3.920   6.420    0.111     11.48   -31.41  1843.12    -50.48    56.13  1841.88  0
1998-06-24T00:06:17.5  175.004369    6.558  -3.222   6.906   -6.302   4.041   6.711    0.152      9.12   -23.62  1843.30    -49.04    48.13  1842.19  0
1998-06-24T00:06:22.5  175.004427    6.641  -3.122   7.145   -6.401   3.954   6.948    0.130      6.76   -15.83  1843.44    -47.59    40.12  1842.47  0
1998-06-24T00:06:27.5  175.004485    6.448  -3.523   6.923   -6.158   4.328   6.727    0.168      4.41    -8.04  1843.54    -46.15    32.11  1842.71  0
1998-06-24T00:06:32.5  175.004543    6.390  -3.646   6.963   -6.088   4.444   6.768    0.120      2.05    -0.25  1843.61    -44.70    24.10  1842.91  0
1998-06-24T00:06:37.5  175.004601    6.135  -3.827   6.931   -5.813   4.594   6.740    0.293     -0.31     7.54  1843.65    -43.26    16.09  1843.09  0
1998-06-24T00:06:42.5  175.004659    6.937  -3.639   6.755   -6.627   4.497   6.546    0.246     -2.67    15.33  1843.65    -41.81     8.08  1843.22  0
1998-06-24T00:06:47.5  175.004716    6.549  -3.873   6.925   -6.219   4.687   6.724    0.193     -5.03    23.12  1843.62    -40.37     0.07  1843.33  0
1998-06-24T00:06:52.5  175.004774    6.655  -3.697   6.815   -6.342   4.523   6.613    0.149     -7.39    30.91  1843.55    -38.92    -7.94  1843.39  0
1998-06-24T00:06:57.5  175.004832    6.596  -3.854   6.904   -6.267   4.673   6.701    0.252     -9.74    38.70  1843.44    -37.47   -15.95  1843.42  0
1998-06-24T00:07:02.5  175.004890    7.520  -3.393   7.041   -7.242   4.323   6.820    0.169    -12.10    46.49  1843.30    -36.02   -23.95  1843.41  0
1998-06-24T00:07:07.5  175.004948    7.249  -3.423   7.467   -6.979   4.327   7.252    0.209    -14.46    54.28  1843.11    -34.57   -31.96  1843.37  0
1998-06-24T00:07:12.5  175.005006    6.899  -3.524   7.398   -6.618   4.386   7.191    0.162    -16.81    62.07  1842.89    -33.12   -39.97  1843.28  0
1998-06-24T00:07:17.5  175.005064    6.517  -3.648   7.364   -6.223   4.465   7.165    0.389    -19.17    69.85  1842.64    -31.67   -47.98  1843.16  0
1998-06-24T00:07:22.5  175.005122    7.680  -4.105   6.701   -7.311   5.044   6.469    0.351    -21.52    77.64  1842.34    -30.22   -55.98  1843.01  0
1998-06-24T00:07:27.5  175.005179    7.425  -3.251   7.198   -7.167   4.173   6.981    0.392    -23.88    85.42  1842.02    -28.77   -63.99  1842.82  0
1998-06-24T00:07:32.5  175.005237    8.008  -4.186   7.007   -7.634   5.166   6.767    0.197    -26.23    93.20  1841.66    -27.31   -71.99  1842.59  0
1998-06-24T00:07:37.5  175.005295    8.584  -3.819   6.783   -8.244   4.864   6.532    0.333    -28.58   100.98  1841.26    -25.86   -80.00  1842.33  0
1998-06-24T00:07:42.5  175.005353    8.208  -4.092   6.999   -7.844   5.095   6.754    0.371    -30.93   108.76  1840.83    -24.41   -88.00  1842.03  0
1998-06-24T00:07:47.5  175.005411    6.851  -4.446   6.969   -6.455   5.290   6.754    0.224    -33.29   116.54  1840.36    -22.95   -96.00  1841.70  0
1998-06-24T00:07:52.5  175.005469    7.054  -4.459   6.998   -6.656   5.327   6.778    0.589    -35.64   124.31  1839.86    -21.50  -103.99  1841.34  0
1998-06-24T00:07:57.5  175.005527    7.424  -5.001   6.383   -6.946   5.900   6.149    0.507    -37.99   132.08  1839.32    -20.04  -111.99  1840.94  0
1998-06-24T00:08:02.5  175.005584    7.686  -6.157   6.356   -7.074   7.077   6.103    0.480    -40.33   139.85  1838.75    -18.59  -119.98  1840.50  0
1998-06-24T00:08:07.5  175.005642    7.734  -7.269   6.297   -6.992   8.187   6.033    0.297    -42.68   147.62  1838.13    -17.13  -127.97  1840.02  0
1998-06-24T00:08:12.5  175.005700    7.990  -7.611   6.494   -7.213   8.558   6.220    0.302    -45.03   155.38  1837.48    -15.67  -135.96  1839.50  0
1998-06-24T00:08:17.5  175.005758    7.962  -7.768   6.456   -7.166   8.710   6.181    0.222    -47.37   163.14  1836.79    -14.22  -143.95  1838.95  0
1998-06-24T00:08:22.5  175.005816    8.133  -6.665   6.664   -7.467   7.636   6.396    0.425    -49.72   170.90  1836.07    -12.76  -151.93  1838.36  0
1998-06-24T00:08:27.5  175.005874    8.041  -6.666   6.736   -7.377   7.628   6.470    0.405    -52.06   178.65  1835.31    -11.30  -159.91  1837.74  0
1998-06-24T00:08:32.5  175.005932    7.931  -6.636   6.894   -7.275   7.588   6.630    0.474    -54.40   186.40  1834.52     -9.85  -167.89  1837.08  0
1998-06-24T00:08:37.5  175.005990    7.877  -5.943   6.744   -7.298   6.892   6.489    0.270    -56.74   194.15  1833.69     -8.39  -175.86  1836.39  0
1998-06-24T00:08:42.5  175.006047    7.226  -4.734   7.090   -6.798   5.620   6.862    0.798    -59.08   201.90  1832.83     -6.93  -183.83  1835.67  0
1998-06-24T00:08:47.5  175.006105    7.817  -6.325   6.655   -7.192   7.262   6.398    0.264    -61.42   209.64  1831.93     -5.47  -191.80  1834.91  0
1998-06-24T00:08:52.5  175.006163    8.449  -5.046   7.210   -7.980   6.071   6.950    0.337    -63.76   217.37  1831.00     -4.02  -199.76  1834.11  0
1998-06-24T00:08:57.5  175.006221    8.359  -5.970   6.736   -7.773   6.972   6.469    0.848    -66.09   225.10  1830.03     -2.56  -207.72  1833.28  0
1998-06-24T00:09:02.5  175.006279    8.318  -6.167   7.338   -7.724   7.171   7.070    0.465    -68.42   232.83  1829.03     -1.10  -215.68  1832.41  0
1998-06-24T00:09:07.5  175.006337    7.246  -4.681   7.117   -6.825   5.570   6.890    0.730    -70.76   240.55  1827.98      0.36  -223.63  1831.50  0
1998-06-24T00:09:12.5  175.006395    8.182  -6.015   6.617   -7.589   6.995   6.354    0.658    -73.09   248.27  1826.90      1.81  -231.57  1830.55  0
1998-06-24T00:09:17.5  175.006453    8.753  -6.650   6.498   -8.082   7.690   6.214    0.552    -75.41   255.98  1825.78      3.27  -239.51  1829.57  0
1998-06-24T00:09:22.5  175.006510    7.733  -8.094   5.786   -6.886   8.998   5.513    0.722    -77.74   263.69  1824.63      4.73  -247.45  1828.55  0
1998-06-24T00:09:27.5  175.006568    8.535  -6.024   7.250   -7.955   7.052   6.978    0.603    -80.07   271.39  1823.45      6.19  -255.38  1827.50  0
1998-06-24T00:09:32.5  175.006626    8.225  -5.307   6.926   -7.721   6.301   6.668    0.415    -82.39   279.09  1822.22      7.64  -263.31  1826.42  0
1998-06-24T00:09:37.5  175.006684    8.595  -6.927   6.850   -7.901   7.951   6.567    0.590    -84.71   286.78  1820.97      9.10  -271.23  1825.29  0
1998-06-24T00:09:42.5  175.006742    8.175  -7.703   6.354   -7.384   8.667   6.074    0.724    -87.03   294.47  1819.68     10.56  -279.15  1824.14  0
1998-06-24T00:09:47.5  175.006800    7.999  -7.682   6.502   -7.215   8.628   6.226    0.466    -89.35   302.15  1818.36     12.01  -287.06  1822.95  0
1998-06-24T00:09:52.5  175.006858    7.378  -7.556   5.995   -6.601   8.426   5.736    0.459    -91.67   309.83  1817.00     13.47  -294.97  1821.73  0
1998-06-24T00:09:57.5  175.006916    7.032  -7.312   5.566   -6.276   8.138   5.318    0.307    -93.98   317.50  1815.60     14.93  -302.87  1820.47  0
1998-06-24T00:10:02.5  175.006973    7.180  -6.764   4.972   -6.471   7.603   4.726    0.086    -96.29   325.16  1814.17     16.38  -310.76  1819.17  0
1998-06-24T00:10:07.5  175.007031    6.864  -6.792   5.028   -6.156   7.595   4.790    0.170    -98.60   332.82  1812.70     17.84  -318.65  1817.83  0
1998-06-24T00:10:12.5  175.007089    6.781  -6.530   5.042   -6.103   7.326   4.809    0.051   -100.91   340.47  1811.19     19.29  -326.53  1816.46  0
1998-06-24T00:10:17.5  175.007147    6.939  -6.603   4.992   -6.251   7.415   4.753    0.098   -103.21   348.11  1809.65     20.75  -334.41  1815.05  0
1998-06-24T00:10:22.5  175.007205    6.978  -6.964   5.278   -6.255   7.783   5.035    0.476   -105.52   355.75  1808.07     22.20  -342.28  1813.61  0
1998-06-24T00:10:27.5  175.007263    7.367  -6.732   5.705   -6.678   7.601   5.455    0.378   -107.82   363.38  1806.46     23.66  -350.14  1812.13  0
1998-06-24T00:10:32.5  175.007321    7.304  -7.217   5.487   -6.556   8.073   5.233    0.365   -110.12   371.00  1804.82     25.11  -357.99  1810.62  0
1998-06-24T00:10:37.5  175.007378    7.257  -6.884   5.270   -6.542   7.734   5.021    0.633   -112.41   378.62  1803.14     26.56  -365.84  1809.07  0
1998-06-24T00:10:42.5  175.007436    7.259  -6.686   4.426   -6.547   7.527   4.179    0.062   -114.71   386.23  1801.42     28.02  -373.69  1807.49  0
1998-06-24T00:10:47.5  175.007494    7.358  -6.708   4.404   -6.642   7.560   4.155    0.098   -117.00   393.83  1799.68     29.47  -381.52  1805.88  0
1998-06-24T00:10:52.5  175.007552    7.000  -6.809   4.708   -6.282   7.623   4.466    0.137   -119.29   401.43  1797.89     30.92  -389.35  1804.23  0
1998-06-24T00:10:57.5  175.007610    6.807  -7.014   4.556   -6.064   7.802   4.317    0.100   -121.57   409.01  1796.08     32.37  -397.17  1802.55  0
1998-06-24T00:11:02.5  175.007668    7.348  -6.730   4.427   -6.631   7.581   4.178    0.098   -123.86   416.59  1794.22     33.82  -404.98  1800.83  0
1998-06-24T00:11:07.5  175.007726    7.576  -6.529   4.343   -6.878   7.406   4.091    0.052   -126.14   424.16  1792.33     35.27  -412.78  1799.07  0
1998-06-24T00:11:12.5  175.007784    7.459  -6.586   4.472   -6.759   7.451   4.221    0.039   -128.42   431.72  1790.40     36.72  -420.58  1797.27  0
1998-06-24T00:11:17.5  175.007841    7.701  -6.757   4.072   -6.970   7.643   3.814    0.029   -130.69   439.28  1788.44     38.16  -428.36  1795.44  0
1998-06-24T00:11:22.5  175.007899    7.847  -6.595   4.212   -7.137   7.501   3.952    0.042   -132.97   446.82  1786.44     39.61  -436.14  1793.58  0
1998-06-24T00:11:27.5  175.007957    7.890  -6.582   4.333   -7.184   7.494   4.072    0.062   -135.24   454.36  1784.41     41.06  -443.91  1791.68  0
1998-06-24T00:11:32.5  175.008015    8.142  -6.248   4.225   -7.470   7.189   3.961    0.054   -137.50   461.88  1782.35     42.50  -451.67  1789.74  0
1998-06-24T00:11:37.5  175.008073    7.864  -6.662   4.427   -7.151   7.571   4.166    0.106   -139.77   469.40  1780.25     43.95  -459.43  1787.78  0
1998-06-24T00:11:42.5  175.008131    7.626  -6.919   4.316   -6.883   7.797   4.058    0.077   -142.03   476.91  1778.12     45.39  -467.17  1785.78  0
1998-06-24T00:11:47.5  175.008189    7.484  -7.118   4.281   -6.719   7.978   4.025    0.053   -144.29   484.41  1775.95     46.83  -474.91  1783.74  0
1998-06-24T00:11:52.5  175.008247    7.569  -7.331   3.714   -6.766   8.193   3.453    0.147   -146.54   491.91  1773.75     48.28  -482.64  1781.68  0
1998-06-24T00:11:57.5  175.008304    7.624  -7.258   3.760   -6.830   8.127   3.499    0.042   -148.80   499.39  1771.52     49.72  -490.35  1779.57  0
1998-06-24T00:12:02.5  175.008362    7.814  -7.009   4.127   -7.056   7.906   3.864    0.117   -151.05   506.86  1769.24     51.16  -498.06  1777.43  0
1998-06-24T00:12:07.5  175.008420    7.813  -6.886   4.282   -7.073   7.786   4.020    0.131   -153.29   514.32  1766.94     52.60  -505.76  1775.26  0
1998-06-24T00:12:12.5  175.008478    7.761  -6.857   4.406   -7.027   7.752   4.145    0.110   -155.54   521.77  1764.59     54.03  -513.44  1773.04  0
1998-06-24T00:12:17.5  175.008536    7.968  -6.603   4.497   -7.264   7.525   4.233    0.186   -157.78   529.22  1762.22     55.47  -521.12  1770.80  0
1998-06-24T00:12:22.5  175.008594    7.989  -6.432   4.617   -7.307   7.359   4.355    0.132   -160.01   536.65  1759.80     56.90  -528.79  1768.52  0
1998-06-24T00:12:27.5  175.008652    7.853  -6.774   4.336   -7.127   7.679   4.074    0.118   -162.25   544.07  1757.36     58.34  -536.44  1766.20  0
1998-06-24T00:12:32.5  175.008709    7.733  -6.833   4.704   -7.009   7.729   4.444    0.100   -164.48   551.48  1754.88     59.77  -544.09  1763.85  0
1998-06-24T00:12:37.5  175.008767    7.650  -6.922   4.774   -6.918   7.808   4.515    0.101   -166.70   558.88  1752.37     61.20  -551.73  1761.47  0
1998-06-24T00:12:42.5  175.008825    7.808  -6.548   5.015   -7.123   7.458   4.756    0.071   -168.93   566.27  1749.82     62.64  -559.35  1759.06  0
1998-06-24T00:12:47.5  175.008883    7.708  -6.534   5.190   -7.030   7.435   4.933    0.076   -171.15   573.65  1747.25     64.07  -566.97  1756.61  0
1998-06-24T00:12:52.5  175.008941    7.635  -6.368   5.332   -6.981   7.263   5.079    0.058   -173.36   581.02  1744.64     65.49  -574.57  1754.13  0
1998-06-24T00:12:57.5  175.008999    7.463  -6.742   5.188   -6.764   7.614   4.935    0.082   -175.58   588.38  1741.99     66.92  -582.16  1751.61  0
1998-06-24T00:13:02.5  175.009057    7.487  -6.506   5.074   -6.812   7.380   4.823    0.120   -177.78   595.72  1739.31     68.35  -589.75  1749.06  0
1998-06-24T00:13:07.5  175.009115    7.418  -6.521   4.831   -6.735   7.384   4.582    0.059   -179.99   603.05  1736.59     69.77  -597.31  1746.47  0
1998-06-24T00:13:12.5  175.009172    7.496  -6.406   5.042   -6.832   7.281   4.792    0.067   -182.19   610.37  1733.84     71.19  -604.87  1743.85  0
1998-06-24T00:13:17.5  175.009230    7.514  -6.706   4.548   -6.804   7.575   4.295    0.066   -184.39   617.68  1731.06     72.62  -612.42  1741.19  0
1998-06-24T00:13:22.5  175.009288    7.334  -6.755   4.631   -6.621   7.604   4.381    0.051   -186.58   624.98  1728.24     74.04  -619.95  1738.50  0
1998-06-24T00:13:27.5  175.009346    7.383  -6.563   4.897   -6.699   7.423   4.649    0.062   -188.77   632.27  1725.38     75.46  -627.47  1735.78  0
1998-06-24T00:13:32.5  175.009404    7.144  -6.806   4.916   -6.433   7.636   4.671    0.102   -190.96   639.54  1722.50     76.87  -634.98  1733.02  0
1998-06-24T00:13:37.5  175.009462    7.236  -6.815   4.825   -6.523   7.654   4.578    0.099   -193.14   646.80  1719.58     78.29  -642.48  1730.23  0
1998-06-24T00:13:42.5  175.009520    7.535  -6.376   5.000   -6.873   7.255   4.750    0.103   -195.32   654.05  1716.63     79.70  -649.96  1727.41  0
1998-06-24T00:13:47.5  175.009578    7.443  -6.391   5.076   -6.781   7.260   4.828    0.075   -197.49   661.29  1713.65     81.12  -657.44  1724.56  0
1998-06-24T00:13:52.5  175.009635    7.472  -6.342   5.183   -6.819   7.216   4.934    0.054   -199.66   668.51  1710.64     82.53  -664.90  1721.67  0
1998-06-24T00:13:57.5  175.009693    7.439  -6.379   5.153   -6.781   7.249   4.905    0.085   -201.83   675.72  1707.59     83.94  -672.35  1718.75  0
1998-06-24T00:14:02.5  175.009751    7.798  -5.811   5.483   -7.210   6.729   5.231    0.109   -203.99   682.92  1704.51     85.34  -679.78  1715.80  0
1998-06-24T00:14:07.5  175.009809    7.324  -7.018   3.871   -6.565   7.854   3.619    0.425   -206.15   690.10  1701.39     86.75  -687.20  1712.80  0
1998-06-24T00:14:12.5  175.009867    6.950  -7.646   2.458   -6.089   8.417   2.210    0.639   -208.31   697.27  1698.24     88.15  -694.61  1709.78  0
1998-06-24T00:14:17.5  175.009925    7.705  -6.969   3.748   -6.946   7.846   3.487    0.116   -210.45   704.43  1695.05     89.56  -702.00  1706.72  0
1998-06-24T00:14:22.5  175.009983    7.907  -6.995   3.831   -7.146   7.897   3.566    0.170   -212.60   711.57  1691.83     90.96  -709.38  1703.63  0
1998-06-24T00:14:27.5  175.010041    7.772  -6.858   4.142   -7.034   7.749   3.881    0.080   -214.74   718.70  1688.58     92.36  -716.74  1700.50  0
