1999-07-21T00:01:42.5  202.001186   -7.266  -8.041  -0.475   -8.423   6.800  -0.710    0.074  -1155.19   419.28  1272.31    345.90  1208.22  1244.83  0
1999-07-21T00:01:47.5  202.001244   -7.056  -7.944  -0.717   -8.313   6.589  -0.946    0.087  -1149.53   417.40  1278.11    344.27  1202.61  1250.76  0
1999-07-21T00:01:52.5  202.001302   -6.787  -7.907  -0.885   -8.259   6.318  -1.107    0.044  -1143.84   415.50  1283.88    342.63  1196.98  1256.67  0
1999-07-21T00:01:57.5  202.001360   -6.524  -7.852  -0.994   -8.190   6.056  -1.209    0.062  -1138.13   413.60  1289.63    340.99  1191.32  1262.55  0
1999-07-21T00:02:02.5  202.001418   -6.457  -7.896  -1.172   -8.228   5.982  -1.385    0.061  -1132.39   411.69  1295.35    339.33  1185.64  1268.39  0
1999-07-21T00:02:07.5  202.001476   -6.383  -7.943  -1.133   -8.272   5.906  -1.345    0.053  -1126.63   409.76  1301.03    337.67  1179.93  1274.21  0
1999-07-21T00:02:12.5  202.001534   -6.260  -7.739  -0.906   -8.063   5.800  -1.114    0.196  -1120.84   407.83  1306.68    336.00  1174.19  1280.00  0
1999-07-21T00:02:17.5  202.001591   -5.982  -7.468  -1.051   -7.777   5.534  -1.249    0.060  -1115.02   405.89  1312.31    334.32  1168.42  1285.76  0
1999-07-21T00:02:22.5  202.001649   -5.844  -7.465  -1.265   -7.765   5.391  -1.460    0.057  -1109.18   403.94  1317.91    332.64  1162.63  1291.49  0
1999-07-21T00:02:27.5  202.001707   -5.772  -7.338  -1.317   -7.634   5.324  -1.509    0.042  -1103.32   401.98  1323.47    330.95  1156.82  1297.20  0
1999-07-21T00:02:32.5  202.001765   -5.708  -7.072  -1.421   -7.364   5.273  -1.610    0.115  -1097.43   400.01  1329.01    329.25  1150.98  1302.88  0
1999-07-21T00:02:37.5  202.001823   -5.608  -6.895  -1.838   -7.178   5.172  -2.023    0.072  -1091.52   398.03  1334.53    327.55  1145.11  1308.52  0
1999-07-21T00:02:42.5  202.001881   -5.800  -7.037  -2.106   -7.328   5.349  -2.297    0.156  -1085.58   396.05  1340.01    325.83  1139.22  1314.15  0
1999-07-21T00:02:47.5  202.001939   -5.948  -7.104  -2.033   -7.404   5.495  -2.229    0.042  -1079.63   394.05  1345.46    324.11  1133.31  1319.74  0
1999-07-21T00:02:52.5  202.001997   -5.891  -6.987  -2.055   -7.284   5.444  -2.248    0.030  -1073.65   392.05  1350.89    322.39  1127.37  1325.30  0
1999-07-21T00:02:57.5  202.002054   -5.919  -6.880  -2.264   -7.177   5.472  -2.457    0.023  -1067.64   390.04  1356.28    320.65  1121.40  1330.84  0
1999-07-21T00:03:02.5  202.002112   -5.994  -6.821  -2.329   -7.122   5.548  -2.523    0.035  -1061.61   388.01  1361.65    318.91  1115.41  1336.34  0
1999-07-21T00:03:07.5  202.002170   -6.121  -6.841  -2.316   -7.149   5.675  -2.514    0.076  -1055.56   385.98  1366.98    317.16  1109.40  1341.81  0
1999-07-21T00:03:12.5  202.002228   -6.390  -6.949  -2.398   -7.271   5.935  -2.604    0.101  -1049.48   383.94  1372.28    315.41  1103.35  1347.25  0
1999-07-21T00:03:17.5  202.002286   -6.503  -6.961  -2.152   -7.292   6.053  -2.361    0.063  -1043.38   381.90  1377.54    313.65  1097.29  1352.66  0
1999-07-21T00:03:22.5  202.002344   -6.365  -6.775  -2.004   -7.099   5.930  -2.208    0.091  -1037.25   379.84  1382.78    311.88  1091.20  1358.04  0
1999-07-21T00:03:27.5  202.002402   -6.424  -6.557  -2.051   -6.885   5.999  -2.255    0.035  -1031.10   377.77  1387.99    310.10  1085.08  1363.39  0
1999-07-21T00:03:32.5  202.002459   -6.508  -6.529  -2.113   -6.861   6.082  -2.319    0.042  -1024.93   375.70  1393.17    308.32  1078.94  1368.72  0
1999-07-21T00:03:37.5  202.002517   -6.720  -6.705  -1.890   -7.050   6.290  -2.102    0.072  -1018.74   373.62  1398.32    306.53  1072.78  1374.01  0
1999-07-21T00:03:42.5  202.002575   -6.788  -6.658  -1.799   -7.007   6.363  -2.013    0.025  -1012.53   371.53  1403.44    304.73  1066.60  1379.27  0
1999-07-21T00:03:47.5  202.002633   -6.948  -6.620  -1.766   -6.979   6.525  -1.984    0.082  -1006.30   369.43  1408.53    302.93  1060.39  1384.51  0
1999-07-21T00:03:52.5  202.002691   -7.135  -6.720  -1.741   -7.089   6.707  -1.964    0.081  -1000.04   367.32  1413.59    301.12  1054.16  1389.71  0
1999-07-21T00:03:57.5  202.002749   -7.152  -6.967  -1.495   -7.339   6.717  -1.720    0.051   -993.76   365.21  1418.61    299.30  1047.91  1394.88  0
1999-07-21T00:04:02.5  202.002807   -7.295  -7.161  -1.262   -7.542   6.854  -1.493    0.073   -987.46   363.09  1423.61    297.48  1041.63  1400.03  0
1999-07-21T00:04:07.5  202.002865   -7.298  -7.371  -1.121   -7.753   6.849  -1.353    0.042   -981.13   360.95  1428.57    295.65  1035.33  1405.13  0
1999-07-21T00:04:12.5  202.002922   -7.214  -7.497  -1.137   -7.874   6.758  -1.367    0.024   -974.79   358.81  1433.50    293.81  1029.01  1410.21  0
1999-07-21T00:04:17.5  202.002980   -7.175  -7.543  -1.217   -7.918   6.714  -1.447    0.029   -968.42   356.67  1438.39    291.97  1022.66  1415.25  0
1999-07-21T00:04:22.5  202.003038   -7.104  -7.487  -1.339   -7.857   6.643  -1.566    0.032   -962.03   354.51  1443.26    290.12  1016.29  1420.26  0
1999-07-21T00:04:27.5  202.003096   -7.292  -7.507  -1.641   -7.885   6.822  -1.873    0.073   -955.62   352.34  1448.09    288.26  1009.89  1425.25  0
1999-07-21T00:04:32.5  202.003154   -7.805  -7.558  -2.094   -7.961   7.320  -2.340    0.180   -949.18   350.17  1452.89    286.40  1003.48  1430.20  0
1999-07-21T00:04:37.5  202.003212   -8.360  -7.793  -2.168   -8.226   7.859  -2.430    0.182   -942.73   347.99  1457.66    284.53   997.04  1435.12  0
1999-07-21T00:04:42.5  202.003270   -8.818  -8.086  -1.809   -8.546   8.309  -2.083    0.088   -936.26   345.81  1462.40    282.66   990.59  1440.01  0
1999-07-21T00:04:47.5  202.003328   -8.957  -8.253  -1.483   -8.724   8.446  -1.763    0.083   -929.77   343.61  1467.11    280.78   984.11  1444.87  0
1999-07-21T00:04:52.5  202.003385   -8.788  -8.342  -1.124   -8.806   8.282  -1.400    0.094   -923.26   341.41  1471.79    278.89   977.61  1449.70  0
1999-07-21T00:04:57.5  202.003443   -8.412  -8.501  -0.731   -8.947   7.907  -0.998    0.135   -916.73   339.20  1476.43    277.00   971.09  1454.50  0
1999-07-21T00:05:02.5  202.003501   -8.005  -8.457  -0.469   -8.882   7.510  -0.726    0.134   -910.17   336.98  1481.04    275.10   964.54  1459.26  0
1999-07-21T00:05:07.5  202.003559   -7.852  -8.388  -0.747   -8.803   7.354  -0.999    0.078   -903.60   334.75  1485.62    273.19   957.98  1463.99  0
1999-07-21T00:05:12.5  202.003617   -8.162  -8.396  -1.276   -8.824   7.650  -1.536    0.107   -897.00   332.52  1490.16    271.28   951.39  1468.68  0
1999-07-21T00:05:17.5  202.003675   -8.445  -8.574  -1.452   -9.016   7.917  -1.721    0.108   -890.39   330.28  1494.66    269.36   944.78  1473.34  0
1999-07-21T00:05:22.5  202.003733   -8.776  -8.588  -1.778   -9.046   8.239  -2.055    0.115   -883.75   328.03  1499.14    267.44   938.15  1477.97  0
1999-07-21T00:05:27.5  202.003791   -8.854  -8.709  -1.946   -9.170   8.306  -2.225    0.071   -877.10   325.77  1503.58    265.51   931.49  1482.57  0
1999-07-21T00:05:32.5  202.003848   -8.961  -8.644  -2.281   -9.109   8.408  -2.563    0.101   -870.43   323.51  1507.99    263.58   924.82  1487.13  0
1999-07-21T00:05:37.5  202.003906   -9.001  -8.682  -2.390   -9.148   8.443  -2.672    0.092   -863.73   321.24  1512.37    261.63   918.13  1491.67  0
1999-07-21T00:05:42.5  202.003964   -8.906  -8.463  -2.353   -8.925   8.360  -2.632    0.136   -857.03   318.96  1516.72    259.69   911.42  1496.17  0
1999-07-21T00:05:47.5  202.004022   -8.677  -8.495  -2.041   -8.946   8.138  -2.314    0.083   -850.30   316.68  1521.03    257.74   904.69  1500.64  0
1999-07-21T00:05:52.5  202.004080   -8.519  -8.172  -2.144   -8.614   7.996  -2.412    0.126   -843.55   314.39  1525.31    255.78   897.95  1505.08  0
1999-07-21T00:05:57.5  202.004138   -8.426  -7.857  -2.316   -8.293   7.916  -2.579    0.072   -836.79   312.09  1529.56    253.82   891.18  1509.48  0
1999-07-21T00:06:02.5  202.004196   -8.553  -7.611  -2.620   -8.053   8.048  -2.884    0.087   -830.00   309.78  1533.77    251.85   884.39  1513.85  0
1999-07-21T00:06:07.5  202.004253   -8.934  -7.485  -2.702   -7.948   8.434  -2.976    0.109   -823.20   307.47  1537.94    249.87   877.58  1518.18  0
1999-07-21T00:06:12.5  202.004311   -9.017  -7.447  -2.480   -7.916   8.523  -2.756    0.118   -816.38   305.15  1542.08    247.89   870.75  1522.48  0
1999-07-21T00:06:17.5  202.004369   -8.831  -7.410  -2.133   -7.871   8.349  -2.404    0.143   -809.54   302.82  1546.19    245.90   863.90  1526.75  0
1999-07-21T00:06:22.5  202.004427   -8.611  -7.370  -1.888   -7.822   8.138  -2.153    0.076   -802.68   300.49  1550.26    243.91   857.03  1530.98  0
1999-07-21T00:06:27.5  202.004485   -8.270  -7.323  -1.981   -7.755   7.798  -2.237    0.074   -795.80   298.14  1554.29    241.92   850.14  1535.18  0
1999-07-21T00:06:32.5  202.004543   -8.182  -7.325  -2.070   -7.752   7.707  -2.324    0.062   -788.91   295.80  1558.30    239.91   843.23  1539.34  0
1999-07-21T00:06:37.5  202.004601   -8.317  -7.224  -2.156   -7.657   7.845  -2.412    0.078   -782.00   293.44  1562.27    237.91   836.31  1543.47  0
1999-07-21T00:06:42.5  202.004659   -8.265  -7.214  -1.926   -7.646   7.799  -2.181    0.078   -775.08   291.08  1566.21    235.89   829.37  1547.58  0
1999-07-21T00:06:47.5  202.004716   -8.383  -7.420  -1.339   -7.863   7.921  -1.599    0.124   -768.14   288.72  1570.12    233.88   822.41  1551.64  0
1999-07-21T00:06:52.5  202.004774   -7.855  -7.328  -0.961   -7.745   7.408  -1.207    0.085   -761.18   286.34  1573.99    231.85   815.43  1555.68  0
1999-07-21T00:06:57.5  202.004832   -7.340  -7.141  -0.871   -7.530   6.907  -1.103    0.215   -754.20   283.96  1577.82    229.83   808.44  1559.67  0
1999-07-21T00:07:02.5  202.004890   -6.791  -6.885  -1.089   -7.243   6.368  -1.305    0.108   -747.21   281.58  1581.62    227.79   801.43  1563.64  0
1999-07-21T00:07:07.5  202.004948   -6.569  -6.895  -1.348   -7.238   6.139  -1.558    0.069   -740.20   279.18  1585.38    225.76   794.39  1567.56  0
1999-07-21T00:07:12.5  202.005006   -6.500  -6.977  -1.570   -7.315   6.059  -1.778    0.128   -733.17   276.78  1589.11    223.71   787.34  1571.45  0
1999-07-21T00:07:17.5  202.005064   -6.769  -7.193  -1.842   -7.544   6.309  -2.059    0.130   -726.13   274.38  1592.80    221.66   780.27  1575.31  0
1999-07-21T00:07:22.5  202.005122   -7.003  -7.516  -2.031   -7.878   6.520  -2.255    0.097   -719.07   271.96  1596.45    219.61   773.19  1579.13  0
1999-07-21T00:07:27.5  202.005179   -7.351  -7.777  -1.924   -8.158   6.855  -2.159    0.142   -712.00   269.54  1600.08    217.55   766.09  1582.91  0
1999-07-21T00:07:32.5  202.005237   -7.366  -7.840  -1.816   -8.223   6.869  -2.051    0.050   -704.91   267.12  1603.66    215.49   758.97  1586.67  0
1999-07-21T00:07:37.5  202.005295   -7.446  -7.722  -1.843   -8.110   6.955  -2.080    0.047   -697.80   264.69  1607.22    213.42   751.84  1590.38  0
1999-07-21T00:07:42.5  202.005353   -7.442  -7.550  -1.890   -7.938   6.960  -2.127    0.153   -690.68   262.25  1610.73    211.35   744.69  1594.07  0
1999-07-21T00:07:47.5  202.005411   -7.493  -7.299  -1.966   -7.689   7.022  -2.201    0.083   -683.55   259.81  1614.22    209.27   737.52  1597.72  0
1999-07-21T00:07:52.5  202.005469   -7.294  -7.442  -1.670   -7.823   6.823  -1.902    0.058   -676.40   257.36  1617.67    207.19   730.34  1601.34  0
1999-07-21T00:07:57.5  202.005527   -7.141  -7.460  -1.568   -7.834   6.672  -1.796    0.110   -669.24   254.91  1621.08    205.11   723.14  1604.92  0
1999-07-21T00:08:02.5  202.005584   -7.134  -7.258  -1.532   -7.632   6.676  -1.759    0.040   -662.06   252.45  1624.46    203.02   715.92  1608.46  0
1999-07-21T00:08:07.5  202.005642   -7.037  -7.188  -1.389   -7.558   6.587  -1.613    0.097   -654.86   249.98  1627.80    200.92   708.69  1611.97  0
1999-07-21T00:08:12.5  202.005700   -6.971  -7.184  -1.248   -7.551   6.525  -1.470    0.036   -647.65   247.51  1631.10    198.82   701.44  1615.44  0
1999-07-21T00:08:17.5  202.005758   -6.852  -7.160  -1.133   -7.521   6.411  -1.352    0.077   -640.43   245.04  1634.36    196.72   694.18  1618.87  0
1999-07-21T00:08:22.5  202.005816   -6.844  -6.941  -1.148   -7.302   6.415  -1.365    0.064   -633.19   242.55  1637.59    194.61   686.90  1622.27  0
1999-07-21T00:08:27.5  202.005874   -6.858  -6.729  -1.151   -7.092   6.440  -1.367    0.045   -625.94   240.06  1640.78    192.50   679.61  1625.63  0
1999-07-21T00:08:32.5  202.005932   -6.773  -6.704  -1.068   -7.063   6.359  -1.283    0.061   -618.67   237.57  1643.94    190.38   672.30  1628.96  0
1999-07-21T00:08:37.5  202.005990   -6.781  -6.666  -1.014   -7.026   6.370  -1.228    0.066   -611.40   235.07  1647.06    188.26   664.98  1632.25  0
1999-07-21T00:08:42.5  202.006047   -6.775  -6.571  -1.059   -6.931   6.368  -1.273    0.054   -604.11   232.57  1650.15    186.14   657.64  1635.51  0
1999-07-21T00:08:47.5  202.006105   -6.734  -6.508  -1.045   -6.865   6.331  -1.257    0.034   -596.80   230.06  1653.21    184.01   650.29  1638.73  0
1999-07-21T00:08:52.5  202.006163   -6.715  -6.502  -0.940   -6.859   6.315  -1.151    0.062   -589.49   227.54  1656.22    181.87   642.93  1641.92  0
1999-07-21T00:08:57.5  202.006221   -6.765  -6.343  -1.033   -6.702   6.371  -1.244    0.054   -582.16   225.02  1659.20    179.74   635.55  1645.08  0
1999-07-21T00:09:02.5  202.006279   -6.641  -6.368  -1.032   -6.720   6.246  -1.240    0.071   -574.82   222.50  1662.15    177.60   628.16  1648.19  0
1999-07-21T00:09:07.5  202.006337   -6.608  -6.299  -1.053   -6.650   6.217  -1.261    0.091   -567.46   219.97  1665.05    175.45   620.75  1651.26  0
1999-07-21T00:09:12.5  202.006395   -6.598  -6.134  -1.249   -6.483   6.211  -1.455    0.037   -560.09   217.43  1667.91    173.30   613.33  1654.30  0
1999-07-21T00:09:17.5  202.006453   -6.704  -6.107  -0.995   -6.465   6.324  -1.204    0.038   -552.71   214.89  1670.74    171.15   605.89  1657.30  0
1999-07-21T00:09:22.5  202.006510   -6.689  -6.109  -1.017   -6.465   6.309  -1.225    0.048   -545.32   212.35  1673.53    168.99   598.44  1660.27  0
1999-07-21T00:09:27.5  202.006568   -6.713  -6.179  -0.983   -6.537   6.329  -1.192    0.036   -537.91   209.80  1676.29    166.83   590.98  1663.20  0
1999-07-21T00:09:32.5  202.006626   -6.770  -6.273  -0.924   -6.634   6.383  -1.135    0.084   -530.49   207.24  1679.01    164.67   583.50  1666.09  0
1999-07-21T00:09:37.5  202.006684   -6.809  -6.323  -0.865   -6.687   6.420  -1.078    0.080   -523.07   204.68  1681.69    162.50   576.02  1668.95  0
1999-07-21T00:09:42.5  202.006742   -6.873  -6.312  -0.885   -6.680   6.484  -1.100    0.065   -515.63   202.12  1684.34    160.33   568.52  1671.77  0
1999-07-21T00:09:47.5  202.006800   -6.834  -6.375  -0.856   -6.740   6.442  -1.070    0.035   -508.18   199.55  1686.96    158.16   561.01  1674.56  0
1999-07-21T00:09:52.5  202.006858   -6.855  -6.282  -0.854   -6.649   6.468  -1.068    0.041   -500.72   196.98  1689.53    155.98   553.48  1677.31  0
1999-07-21T00:09:57.5  202.006916   -6.663  -6.507  -0.754   -6.864   6.267  -0.964    0.068   -493.25   194.40  1692.07    153.80   545.95  1680.02  0
1999-07-21T00:10:02.5  202.006973   -6.427  -6.624  -0.590   -6.968   6.029  -0.795    0.062   -485.77   191.82  1694.57    151.61   538.40  1682.70  0
1999-07-21T00:10:07.5  202.007031   -6.339  -6.603  -0.417   -6.944   5.946  -0.620    0.085   -478.27   189.23  1697.03    149.42   530.84  1685.33  0
1999-07-21T00:10:12.5  202.007089   -6.205  -6.700  -0.312   -7.034   5.810  -0.512    0.032   -470.77   186.64  1699.45    147.23   523.27  1687.93  0
1999-07-21T00:10:17.5  202.007147   -6.083  -6.867  -0.176   -7.195   5.682  -0.374    0.049   -463.25   184.04  1701.84    145.04   515.68  1690.49  0
1999-07-21T00:10:22.5  202.007205   -6.295  -6.763  -0.224   -7.103   5.897  -0.426    0.055   -455.73   181.44  1704.18    142.84   508.09  1693.01  0
1999-07-21T00:10:27.5  202.007263   -6.279  -6.947  -0.179   -7.286   5.872  -0.382    0.051   -448.19   178.84  1706.49    140.64   500.48  1695.50  0
1999-07-21T00:10:32.5  202.007321   -6.212  -7.152  -0.318   -7.486   5.791  -0.521    0.043   -440.65   176.23  1708.77    138.43   492.86  1697.95  0
1999-07-21T00:10:37.5  202.007378   -6.245  -7.156  -0.385   -7.491   5.821  -0.589    0.042   -433.09   173.62  1711.00    136.23   485.24  1700.36  0
1999-07-21T00:10:42.5  202.007436   -6.200  -7.215  -0.558   -7.547   5.768  -0.761    0.036   -425.53   171.00  1713.21    134.02   477.60  1702.74  0
1999-07-21T00:10:47.5  202.007494   -6.279  -7.115  -0.716   -7.451   5.849  -0.920    0.066   -417.96   168.38  1715.37    131.80   469.95  1705.08  0
1999-07-21T00:10:52.5  202.007552   -6.226  -7.081  -0.735   -7.413   5.798  -0.937    0.055   -410.38   165.76  1717.50    129.59   462.29  1707.39  0
1999-07-21T00:10:57.5  202.007610   -6.020  -7.015  -0.868   -7.335   5.592  -1.064    0.101   -402.79   163.13  1719.59    127.37   454.62  1709.66  0
1999-07-21T00:11:02.5  202.007668   -5.986  -6.841  -0.993   -7.158   5.564  -1.188    0.095   -395.19   160.50  1721.64    125.15   446.94  1711.89  0
1999-07-21T00:11:07.5  202.007726   -5.860  -6.792  -1.073   -7.102   5.439  -1.264    0.070   -387.58   157.86  1723.65    122.92   439.25  1714.07  0
1999-07-21T00:11:12.5  202.007784   -5.879  -6.734  -1.137   -7.044   5.460  -1.329    0.064   -379.97   155.22  1725.62    120.70   431.55  1716.22  0
1999-07-21T00:11:17.5  202.007841   -5.987  -6.624  -1.041   -6.942   5.577  -1.235    0.090   -372.34   152.58  1727.55    118.47   423.85  1718.33  0
1999-07-21T00:11:22.5  202.007899   -6.032  -6.510  -1.126   -6.830   5.625  -1.320    0.065   -364.71   149.93  1729.44    116.23   416.13  1720.40  0
1999-07-21T00:11:27.5  202.007957   -6.051  -6.386  -1.151   -6.707   5.651  -1.345    0.043   -357.06   147.28  1731.30    114.00   408.40  1722.44  0
1999-07-21T00:11:32.5  202.008015   -6.156  -6.237  -1.270   -6.563   5.761  -1.465    0.047   -349.42   144.63  1733.12    111.76   400.66  1724.44  0
1999-07-21T00:11:37.5  202.008073   -6.150  -6.176  -1.188   -6.502   5.760  -1.383    0.045   -341.76   141.98  1734.90    109.52   392.92  1726.40  0
1999-07-21T00:11:42.5  202.008131   -6.171  -6.184  -1.187   -6.512   5.781  -1.382    0.033   -334.10   139.32  1736.65    107.28   385.17  1728.33  0
1999-07-21T00:11:47.5  202.008189   -6.207  -6.144  -1.141   -6.474   5.820  -1.337    0.056   -326.43   136.65  1738.36    105.04   377.40  1730.22  0
1999-07-21T00:11:52.5  202.008247   -6.207  -6.135  -1.128   -6.466   5.821  -1.324    0.029   -318.75   133.99  1740.03    102.79   369.64  1732.07  0
1999-07-21T00:11:57.5  202.008304   -6.191  -6.134  -1.045   -6.464   5.807  -1.241    0.041   -311.06   131.32  1741.67    100.54   361.86  1733.88  0
1999-07-21T00:12:02.5  202.008362   -6.179  -6.066  -1.004   -6.396   5.799  -1.199    0.027   -303.37   128.65  1743.26     98.29   354.07  1735.66  0
1999-07-21T00:12:07.5  202.008420   -6.283  -5.902  -1.150   -6.237   5.909  -1.347    0.048   -295.67   125.97  1744.81     96.04   346.28  1737.39  0
1999-07-21T00:12:12.5  202.008478   -6.264  -5.907  -1.073   -6.242   5.892  -1.269    0.053   -287.97   123.29  1746.32     93.78   338.48  1739.09  0
1999-07-21T00:12:17.5  202.008536   -6.340  -5.930  -1.061   -6.270   5.966  -1.259    0.047   -280.26   120.61  1747.80     91.52   330.67  1740.74  0
1999-07-21T00:12:22.5  202.008594   -6.419  -5.995  -0.912   -6.339   6.046  -1.113    0.052   -272.54   117.93  1749.23     89.26   322.85  1742.36  0
1999-07-21T00:12:27.5  202.008652   -6.428  -6.108  -0.834   -6.454   6.050  -1.036    0.052   -264.82   115.24  1750.63     87.00   315.03  1743.94  0
1999-07-21T00:12:32.5  202.008709   -6.540  -6.047  -0.828   -6.399   6.165  -1.033    0.036   -257.09   112.55  1752.00     84.74   307.20  1745.48  0
1999-07-21T00:12:37.5  202.008767   -6.553  -6.094  -0.871   -6.447   6.174  -1.075    0.041   -249.36   109.86  1753.32     82.47   299.36  1746.99  0
1999-07-21T00:12:42.5  202.008825   -6.474  -6.137  -1.037   -6.484   6.088  -1.240    0.049   -241.62   107.16  1754.61     80.20   291.52  1748.46  0
1999-07-21T00:12:47.5  202.008883   -6.638  -6.110  -0.913   -6.468   6.257  -1.120    0.062   -233.87   104.47  1755.86     77.93   283.67  1749.89  0
1999-07-21T00:12:52.5  202.008941   -6.658  -6.121  -0.899   -6.480   6.276  -1.106    0.039   -226.12   101.77  1757.07     75.66   275.81  1751.28  0
1999-07-21T00:12:57.5  202.008999   -6.617  -6.068  -0.995   -6.424   6.236  -1.201    0.039   -218.37    99.06  1758.24     73.39   267.95  1752.64  0
1999-07-21T00:13:02.5  202.009057   -6.370  -6.427  -0.867   -6.769   5.973  -1.069    0.049   -210.61    96.36  1759.38     71.12   260.09  1753.95  0
1999-07-21T00:13:07.5  202.009115   -6.293  -6.348  -0.897   -6.686   5.900  -1.097    0.050   -202.85    93.65  1760.47     68.84   252.21  1755.22  0
1999-07-21T00:13:12.5  202.009172   -6.315  -6.298  -0.960   -6.637   5.923  -1.160    0.065   -195.08    90.94  1761.52     66.56   244.33  1756.46  0
1999-07-21T00:13:17.5  202.009230   -6.082  -6.368  -0.956   -6.693   5.685  -1.150    0.035   -187.30    88.23  1762.53     64.29   236.45  1757.65  0
1999-07-21T00:13:22.5  202.009288   -6.101  -6.311  -1.021   -6.637   5.706  -1.215    0.050   -179.53    85.52  1763.50     62.00   228.56  1758.81  0
1999-07-21T00:13:27.5  202.009346   -6.062  -6.329  -1.058   -6.653   5.665  -1.252    0.045   -171.75    82.80  1764.44     59.72   220.66  1759.93  0
1999-07-21T00:13:32.5  202.009404   -6.118  -6.236  -1.102   -6.563   5.726  -1.296    0.033   -163.96    80.08  1765.34     57.44   212.76  1761.01  0
1999-07-21T00:13:37.5  202.009462   -5.992  -6.304  -1.089   -6.624   5.596  -1.281    0.038   -156.17    77.36  1766.20     55.16   204.86  1762.05  0
1999-07-21T00:13:42.5  202.009520   -5.903  -6.457  -1.106   -6.771   5.498  -1.296    0.061   -148.38    74.64  1767.03     52.87   196.95  1763.06  0
1999-07-21T00:13:47.5  202.009578   -5.811  -6.748  -1.049   -7.058   5.391  -1.239    0.068   -140.59    71.92  1767.81     50.58   189.04  1764.03  0
1999-07-21T00:13:52.5  202.009635   -5.964  -6.670  -1.022   -6.989   5.548  -1.215    0.050   -132.79    69.20  1768.56     48.30   181.12  1764.96  0
1999-07-21T00:13:57.5  202.009693   -5.860  -6.603  -1.012   -6.916   5.449  -1.202    0.054   -124.99    66.47  1769.27     46.01   173.20  1765.85  0
1999-07-21T00:14:02.5  202.009751   -5.734  -6.644  -1.008   -6.950   5.321  -1.195    0.046   -117.19    63.74  1769.94     43.72   165.28  1766.71  0
