1999-07-22T00:01:12.5  203.000839  -16.341  -6.142  -3.833  -10.220  14.029  -4.265    0.835  -1324.78   848.61   809.54    461.85  1522.32   774.45  0
1999-07-22T00:01:17.5  203.000897  -17.036  -5.166  -0.086   -9.491  15.052  -0.538    0.349  -1321.52   846.68   816.95    460.78  1518.87   781.94  0
1999-07-22T00:01:22.5  203.000955  -17.698  -6.676   1.231  -11.132  15.323   0.762    1.627  -1318.24   844.74   824.35    459.70  1515.38   789.42  0
1999-07-22T00:01:27.5  203.001013  -17.508  -5.827   2.321  -10.271  15.393   1.856    1.823  -1314.92   842.78   831.72    458.62  1511.85   796.88  0
1999-07-22T00:01:32.5  203.001071  -15.675  -3.416   4.753   -7.478  14.327   4.337    0.504  -1311.58   840.79   839.08    457.52  1508.30   804.32  0
1999-07-22T00:01:37.5  203.001128  -14.528  -1.583   6.915   -5.423  13.760   6.529    0.363  -1308.21   838.79   846.42    456.41  1504.71   811.75  0
1999-07-22T00:01:42.5  203.001186  -15.103  -1.454   5.325   -5.439  14.309   4.924    1.013  -1304.81   836.78   853.74    455.30  1501.09   819.16  0
1999-07-22T00:01:47.5  203.001244  -13.852  -2.293   4.522   -5.911  12.860   4.154    0.889  -1301.38   834.74   861.05    454.17  1497.44   826.55  0
1999-07-22T00:01:52.5  203.001302  -10.952  -1.241   4.229   -4.127  10.336   3.938    0.320  -1297.93   832.69   868.33    453.03  1493.76   833.92  0
1999-07-22T00:01:57.5  203.001360  -11.305  -1.637   3.680   -4.598  10.558   3.380    0.596  -1294.44   830.62   875.60    451.89  1490.04   841.27  0
1999-07-22T00:02:02.5  203.001418  -12.564  -2.604   1.607   -5.850  11.462   1.274    0.297  -1290.93   828.53   882.84    450.73  1486.29   848.61  0
1999-07-22T00:02:07.5  203.001476  -12.557  -3.952   0.811   -7.142  11.078   0.478    0.728  -1287.38   826.41   890.06    449.56  1482.50   855.92  0
1999-07-22T00:02:12.5  203.001534  -14.508  -4.765   0.113   -8.437  12.725  -0.272    0.220  -1283.81   824.28   897.27    448.39  1478.68   863.22  0
1999-07-22T00:02:17.5  203.001591  -13.884  -4.271   1.371   -7.805  12.287   1.003    0.536  -1280.20   822.14   904.45    447.20  1474.83   870.49  0
1999-07-22T00:02:22.5  203.001649  -13.503  -3.107   1.194   -6.581  12.224   0.836    0.522  -1276.57   819.97   911.61    446.00  1470.94   877.75  0
1999-07-22T00:02:27.5  203.001707  -14.743  -4.472  -0.162   -8.215  13.022  -0.552    0.313  -1272.92   817.78   918.76    444.80  1467.02   884.99  0
1999-07-22T00:02:32.5  203.001765  -15.197  -6.906  -0.848  -10.678  12.797  -1.250    0.581  -1269.23   815.58   925.88    443.58  1463.07   892.20  0
1999-07-22T00:02:37.5  203.001823  -15.680  -5.787  -0.163   -9.732  13.577  -0.579    0.539  -1265.52   813.36   932.99    442.35  1459.09   899.40  0
1999-07-22T00:02:42.5  203.001881  -14.977  -4.970  -0.859   -8.754  13.098  -1.256    0.273  -1261.78   811.13   940.07    441.12  1455.08   906.58  0
1999-07-22T00:02:47.5  203.001939  -14.849  -4.960  -0.511   -8.712  12.986  -0.904    0.293  -1258.01   808.87   947.13    439.87  1451.04   913.74  0
1999-07-22T00:02:52.5  203.001997  -14.128  -4.593  -0.352   -8.169  12.392  -0.727    0.308  -1254.22   806.60   954.18    438.62  1446.97   920.88  0
1999-07-22T00:02:57.5  203.002054  -14.011  -5.042  -0.518   -8.569  12.156  -0.889    0.815  -1250.40   804.31   961.20    437.35  1442.86   928.00  0
1999-07-22T00:03:02.5  203.002112  -12.780  -5.916  -0.343   -9.088  10.742  -0.682    0.480  -1246.55   802.00   968.20    436.08  1438.72   935.10  0
1999-07-22T00:03:07.5  203.002170  -12.830  -5.372  -0.459   -8.576  10.931  -0.799    0.362  -1242.67   799.67   975.17    434.80  1434.55   942.18  0
1999-07-22T00:03:12.5  203.002228  -11.798  -4.726   0.468   -7.686  10.131   0.155    1.591  -1238.76   797.32   982.13    433.50  1430.34   949.23  0
1999-07-22T00:03:17.5  203.002286   -8.240   4.761   2.664    2.388   9.272   2.446    1.446  -1234.82   794.96   989.06    432.20  1426.10   956.26  0
1999-07-22T00:03:22.5  203.002344  -11.782  -1.177   2.948   -4.279  11.119   2.635    0.728  -1230.86   792.58   995.97    430.88  1421.83   963.28  0
1999-07-22T00:03:27.5  203.002402  -13.857  -4.510  -0.859   -8.014  12.139  -1.226    0.446  -1226.87   790.18  1002.86    429.56  1417.53   970.27  0
1999-07-22T00:03:32.5  203.002459  -12.125  -2.169   0.047   -5.305  11.113  -0.274    0.839  -1222.86   787.76  1009.73    428.23  1413.20   977.24  0
1999-07-22T00:03:37.5  203.002517  -12.888  -2.295   1.444   -5.639  11.851   1.103    0.750  -1218.82   785.33  1016.58    426.89  1408.84   984.19  0
1999-07-22T00:03:42.5  203.002575  -14.322  -4.755   0.705   -8.386  12.562   0.326    1.054  -1214.75   782.88  1023.40    425.54  1404.45   991.12  0
1999-07-22T00:03:47.5  203.002633  -13.605  -4.652   1.234   -8.100  11.912   0.874    1.777  -1210.66   780.41  1030.20    424.18  1400.03   998.03  0
1999-07-22T00:03:52.5  203.002691  -12.718  -1.175   3.150   -4.527  12.027   2.812    2.042  -1206.54   777.93  1036.99    422.81  1395.57  1004.91  0
1999-07-22T00:03:57.5  203.002749  -15.001  -6.562  -0.825  -10.297  12.698  -1.223    0.706  -1202.39   775.43  1043.74    421.43  1391.09  1011.78  0
1999-07-22T00:04:02.5  203.002807  -14.223  -5.307  -1.096   -8.879  12.274  -1.472    0.659  -1198.22   772.91  1050.48    420.04  1386.58  1018.62  0
1999-07-22T00:04:07.5  203.002865  -14.780  -5.487  -1.440   -9.198  12.754  -1.831    0.388  -1194.01   770.37  1057.18    418.64  1382.03  1025.43  0
1999-07-22T00:04:12.5  203.002922  -15.512  -5.233  -2.167   -9.142  13.509  -2.577    0.416  -1189.78   767.81  1063.87    417.24  1377.45  1032.23  0
1999-07-22T00:04:17.5  203.002980  -15.137  -4.759  -1.289   -8.592  13.295  -1.690    0.169  -1185.53   765.24  1070.53    415.82  1372.84  1039.00  0
1999-07-22T00:04:22.5  203.003038  -15.648  -3.736  -1.221   -7.742  14.060  -1.635    0.247  -1181.25   762.65  1077.17    414.39  1368.20  1045.74  0
1999-07-22T00:04:27.5  203.003096  -14.397  -3.952  -1.372   -7.618  12.793  -1.753    0.439  -1176.94   760.05  1083.78    412.96  1363.53  1052.47  0
1999-07-22T00:04:32.5  203.003154  -14.059  -3.615  -1.265   -7.204  12.560  -1.637    0.281  -1172.61   757.42  1090.37    411.51  1358.83  1059.17  0
1999-07-22T00:04:37.5  203.003212  -12.948  -3.949  -2.285   -7.225  11.374  -2.627    0.684  -1168.25   754.79  1096.94    410.06  1354.10  1065.85  0
1999-07-22T00:04:42.5  203.003270  -14.037  -3.547  -1.192   -7.134  12.558  -1.563    0.926  -1163.87   752.13  1103.48    408.60  1349.35  1072.51  0
1999-07-22T00:04:47.5  203.003328  -14.520  -2.092  -1.209   -5.859  13.410  -1.592    0.536  -1159.46   749.46  1110.01    407.13  1344.56  1079.14  0
1999-07-22T00:04:52.5  203.003385  -14.525  -1.481  -1.718   -5.268  13.563  -2.101    0.251  -1155.03   746.77  1116.50    405.65  1339.75  1085.75  0
1999-07-22T00:04:57.5  203.003443  -14.058  -2.628  -1.070   -6.254  12.825  -1.441    0.851  -1150.57   744.07  1122.97    404.16  1334.90  1092.34  0
1999-07-22T00:05:02.5  203.003501  -13.147   1.928   0.271   -1.630  13.190  -0.076    1.003  -1146.09   741.35  1129.42    402.67  1330.03  1098.90  0
1999-07-22T00:05:07.5  203.003559  -13.465  -0.571   0.041   -4.123  12.827  -0.315    0.339  -1141.58   738.61  1135.84    401.16  1325.12  1105.43  0
1999-07-22T00:05:12.5  203.003617  -13.723  -1.166   0.767   -4.770  12.936   0.404    0.168  -1137.04   735.85  1142.23    399.64  1320.19  1111.94  0
1999-07-22T00:05:17.5  203.003675  -13.042  -2.256   0.670   -5.640  11.988   0.325    0.778  -1132.48   733.08  1148.60    398.12  1315.22  1118.43  0
1999-07-22T00:05:22.5  203.003733  -13.204  -3.563   0.513   -6.941  11.794   0.164    0.573  -1127.89   730.29  1154.94    396.59  1310.22  1124.89  0
1999-07-22T00:05:27.5  203.003791  -13.598  -2.837  -0.237   -6.341  12.347  -0.596    0.359  -1123.28   727.48  1161.26    395.04  1305.20  1131.32  0
1999-07-22T00:05:32.5  203.003848  -13.468  -3.454   0.343   -6.906  12.073  -0.013    0.354  -1118.64   724.66  1167.55    393.49  1300.15  1137.73  0
1999-07-22T00:05:37.5  203.003906  -14.042  -1.228  -2.695   -4.890  13.139  -3.065    0.243  -1113.98   721.83  1173.82    391.93  1295.07  1144.12  0
1999-07-22T00:05:42.5  203.003964  -13.423  -2.564  -1.462   -6.023  12.220  -1.817    0.340  -1109.30   718.98  1180.06    390.37  1289.96  1150.49  0
1999-07-22T00:05:47.5  203.004022  -13.764  -3.379  -1.576   -6.899  12.329  -1.940    0.293  -1104.59   716.11  1186.28    388.79  1284.83  1156.82  0
1999-07-22T00:05:52.5  203.004080  -14.710  -3.701  -1.917   -7.457  13.146  -2.306    0.296  -1099.86   713.23  1192.47    387.21  1279.67  1163.14  0
1999-07-22T00:05:57.5  203.004138  -14.826  -3.310  -1.473   -7.114  13.373  -1.865    0.343  -1095.11   710.33  1198.63    385.61  1274.48  1169.43  0
1999-07-22T00:06:02.5  203.004196  -15.158  -3.385  -0.705   -7.281  13.692  -1.106    0.291  -1090.33   707.41  1204.77    384.01  1269.26  1175.69  0
1999-07-22T00:06:07.5  203.004253  -14.939  -3.572  -0.793   -7.403  13.430  -1.188    0.342  -1085.53   704.48  1210.88    382.40  1264.01  1181.92  0
1999-07-22T00:06:12.5  203.004311  -14.881  -3.959  -1.171   -7.758  13.261  -1.565    0.308  -1080.70   701.53  1216.96    380.78  1258.73  1188.12  0
1999-07-22T00:06:17.5  203.004369  -14.435  -4.218  -0.427   -7.894  12.781  -0.809    0.362  -1075.84   698.57  1223.01    379.15  1253.43  1194.30  0
1999-07-22T00:06:22.5  203.004427  -15.468  -4.523  -1.263   -8.457  13.675  -1.672    0.635  -1070.97   695.59  1229.04    377.52  1248.09  1200.46  0
1999-07-22T00:06:27.5  203.004485  -15.513  -4.370  -1.085   -8.323  13.763  -1.496    0.819  -1066.07   692.60  1235.04    375.87  1242.73  1206.59  0
1999-07-22T00:06:32.5  203.004543  -14.661  -3.196  -1.586   -6.962  13.240  -1.973    0.443  -1061.14   689.59  1241.02    374.22  1237.35  1212.69  0
1999-07-22T00:06:37.5  203.004601  -14.288  -3.113  -1.092   -6.786  12.916  -1.470    0.295  -1056.20   686.56  1246.97    372.56  1231.93  1218.76  0
1999-07-22T00:06:42.5  203.004659  -14.629  -3.067  -1.642   -6.828  13.242  -2.029    0.455  -1051.23   683.53  1252.89    370.89  1226.50  1224.82  0
1999-07-22T00:06:47.5  203.004716  -13.545  -2.085  -1.737   -5.593  12.456  -2.094    0.342  -1046.24   680.47  1258.78    369.22  1221.03  1230.84  0
1999-07-22T00:06:52.5  203.004774  -13.128  -1.884  -1.627   -5.290  12.110  -1.974    0.264  -1041.23   677.41  1264.65    367.53  1215.54  1236.84  0
1999-07-22T00:06:57.5  203.004832  -13.444  -2.349  -1.978   -5.819  12.282  -2.333    0.323  -1036.20   674.32  1270.49    365.84  1210.02  1242.81  0
1999-07-22T00:07:02.5  203.004890  -13.568  -2.838  -2.113   -6.323  12.269  -2.471    0.316  -1031.14   671.22  1276.30    364.14  1204.48  1248.75  0
1999-07-22T00:07:07.5  203.004948  -13.871  -3.379  -2.182   -6.925  12.415  -2.549    0.633  -1026.05   668.11  1282.08    362.43  1198.90  1254.66  0
1999-07-22T00:07:12.5  203.005006  -14.418  -3.741  -2.141   -7.420  12.847  -2.522    0.369  -1020.95   664.98  1287.84    360.71  1193.30  1260.54  0
1999-07-22T00:07:17.5  203.005064  -14.721  -3.773  -2.521   -7.528  13.120  -2.910    0.500  -1015.82   661.83  1293.56    358.99  1187.67  1266.40  0
1999-07-22T00:07:22.5  203.005122  -14.601  -3.934  -3.221   -7.647  12.944  -3.607    0.389  -1010.66   658.67  1299.25    357.25  1182.01  1272.23  0
1999-07-22T00:07:27.5  203.005179  -15.244  -3.329  -2.539   -7.240  13.742  -2.941    0.541  -1005.49   655.50  1304.92    355.51  1176.33  1278.03  0
1999-07-22T00:07:32.5  203.005237  -14.953  -2.931  -2.973   -6.775  13.557  -3.368    0.366  -1000.30   652.31  1310.56    353.76  1170.63  1283.80  0
1999-07-22T00:07:37.5  203.005295  -13.409  -3.789  -2.834   -7.193  11.843  -3.188    0.468   -995.08   649.11  1316.17    352.01  1164.90  1289.55  0
1999-07-22T00:07:42.5  203.005353  -13.120  -3.236  -2.103   -6.589  11.731  -2.450    0.367   -989.84   645.89  1321.75    350.24  1159.14  1295.27  0
1999-07-22T00:07:47.5  203.005411  -13.162  -2.503  -1.111   -5.901  11.991  -1.459    0.582   -984.59   642.66  1327.31    348.47  1153.36  1300.96  0
1999-07-22T00:07:52.5  203.005469  -13.013  -3.959   0.982   -7.280  11.514   0.637    0.534   -979.31   639.42  1332.83    346.69  1147.56  1306.62  0
1999-07-22T00:07:57.5  203.005527  -10.468  -1.244   1.736   -3.992   9.801   1.458    1.041   -974.01   636.16  1338.33    344.91  1141.73  1312.25  0
1999-07-22T00:08:02.5  203.005584  -10.113   0.656   6.879   -2.104  10.095   6.610    0.747   -968.68   632.89  1343.79    343.11  1135.87  1317.86  0
1999-07-22T00:08:07.5  203.005642  -12.335  -3.278   6.190   -6.481  11.173   5.862    0.475   -963.34   629.60  1349.23    341.31  1129.99  1323.43  0
1999-07-22T00:08:12.5  203.005700  -12.677  -5.700   2.085   -8.878  10.755   1.748    1.882   -957.97   626.29  1354.63    339.50  1124.08  1328.97  0
1999-07-22T00:08:17.5  203.005758  -15.402  -0.103   1.771   -4.204  14.860   1.364    0.826   -952.58   622.98  1360.00    337.68  1118.14  1334.48  0
1999-07-22T00:08:22.5  203.005816  -15.246  -1.932   5.669   -5.954  14.323   5.264    0.605   -947.17   619.65  1365.35    335.86  1112.19  1339.97  0
1999-07-22T00:08:27.5  203.005874  -14.759  -5.393   5.833   -9.163  12.937   5.440    0.658   -941.74   616.30  1370.66    334.02  1106.20  1345.42  0
1999-07-22T00:08:32.5  203.005932  -16.415  -5.876   3.538  -10.052  14.346   3.102    0.292   -936.29   612.94  1375.94    332.18  1100.20  1350.85  0
1999-07-22T00:08:37.5  203.005990  -17.189  -5.457   0.413   -9.832  15.125  -0.043    1.509   -930.82   609.57  1381.20    330.34  1094.17  1356.24  0
1999-07-22T00:08:42.5  203.006047  -14.369  -4.172   0.574   -7.845  12.753   0.193    1.344   -925.33   606.19  1386.43    328.48  1088.12  1361.61  0
1999-07-22T00:08:47.5  203.006105  -14.848  -1.758   0.924   -5.647  13.865   0.531    0.835   -919.83   602.79  1391.62    326.62  1082.04  1366.95  0
1999-07-22T00:08:52.5  203.006163  -14.161  -2.892   0.077   -6.553  12.879  -0.298    1.197   -914.30   599.38  1396.79    324.76  1075.94  1372.26  0
1999-07-22T00:08:57.5  203.006221  -14.768  -3.359  -0.442   -7.160  13.327  -0.833    1.644   -908.75   595.96  1401.93    322.88  1069.82  1377.54  0
1999-07-22T00:09:02.5  203.006279  -16.649  -3.163   1.321   -7.484  15.237   0.880    0.347   -903.18   592.52  1407.03    321.00  1063.68  1382.79  0
1999-07-22T00:09:07.5  203.006337  -14.728  -2.610   1.223   -6.439  13.530   0.833    1.674   -897.59   589.07  1412.10    319.11  1057.50  1388.00  0
1999-07-22T00:09:12.5  203.006395  -13.161  -1.177   0.882   -4.640  12.392   0.534    0.493   -891.98   585.61  1417.14    317.21  1051.31  1393.19  0
1999-07-22T00:09:17.5  203.006453  -11.714  -0.264   0.999   -3.376  11.243   0.689    0.794   -886.35   582.13  1422.14    315.31  1045.09  1398.34  0
1999-07-22T00:09:22.5  203.006510  -11.427  -1.904  -0.450   -4.870  10.494  -0.752    0.381   -880.70   578.64  1427.12    313.39  1038.85  1403.46  0
1999-07-22T00:09:27.5  203.006568  -11.792  -2.143  -0.889   -5.195  10.771  -1.201    0.421   -875.03   575.14  1432.06    311.48  1032.58  1408.55  0
1999-07-22T00:09:32.5  203.006626  -13.706  -2.167  -2.001   -5.719  12.581  -2.362    0.511   -869.34   571.62  1436.98    309.55  1026.29  1413.62  0
1999-07-22T00:09:37.5  203.006684  -15.115  -3.138  -1.503   -7.033  13.693  -1.903    0.595   -863.64   568.09  1441.86    307.62  1019.99  1418.65  0
1999-07-22T00:09:42.5  203.006742  -17.342  -2.944  -0.445   -7.446  15.917  -0.903    0.218   -857.91   564.55  1446.72    305.68  1013.66  1423.65  0
1999-07-22T00:09:47.5  203.006800  -17.753  -3.359   1.616   -7.970  16.255   1.146    0.155   -852.17   561.00  1451.54    303.74  1007.31  1428.62  0
1999-07-22T00:09:52.5  203.006858  -16.251  -1.695   1.105   -5.963  15.238   0.675    0.646   -846.41   557.44  1456.33    301.79  1000.93  1433.57  0
1999-07-22T00:09:57.5  203.006916  -15.510  -1.644   1.499   -5.720  14.547   1.088    0.473   -840.63   553.86  1461.09    299.83   994.54  1438.47  0
1999-07-22T00:10:02.5  203.006973  -15.059  -2.348   1.677   -6.280  13.929   1.279    0.315   -834.84   550.27  1465.82    297.87   988.12  1443.35  0
1999-07-22T00:10:07.5  203.007031  -14.465  -3.579   1.795   -7.310  13.032   1.412    0.113   -829.02   546.67  1470.51    295.89   981.68  1448.19  0
1999-07-22T00:10:12.5  203.007089  -14.570  -4.672   0.928   -8.385  12.821   0.542    0.563   -823.18   543.05  1475.16    293.92   975.21  1453.00  0
1999-07-22T00:10:17.5  203.007147  -15.099  -4.144  -0.026   -8.010  13.447  -0.426    0.455   -817.33   539.42  1479.79    291.93   968.73  1457.78  0
1999-07-22T00:10:22.5  203.007205  -15.206  -3.087  -1.765   -7.007  13.787  -2.167    0.651   -811.46   535.78  1484.38    289.94   962.22  1462.52  0
1999-07-22T00:10:27.5  203.007263  -16.957  -3.062  -0.923   -7.455  15.502  -1.371    0.673   -805.57   532.13  1488.94    287.94   955.70  1467.24  0
1999-07-22T00:10:32.5  203.007321  -16.975  -3.045   1.453   -7.461  15.583   1.004    0.553   -799.66   528.47  1493.47    285.94   949.15  1471.92  0
1999-07-22T00:10:37.5  203.007378  -14.312  -2.768   0.434   -6.479  13.065   0.056    0.646   -793.74   524.80  1497.97    283.93   942.58  1476.57  0
1999-07-22T00:10:42.5  203.007436  -13.623  -2.380  -0.964   -5.912  12.469  -1.324    0.964   -787.80   521.11  1502.44    281.91   935.99  1481.19  0
1999-07-22T00:10:47.5  203.007494  -14.068  -4.440  -1.115   -8.015  12.346  -1.487    0.815   -781.84   517.41  1506.87    279.89   929.39  1485.78  0
1999-07-22T00:10:52.5  203.007552  -15.090  -4.449  -0.705   -8.298  13.338  -1.105    1.672   -775.87   513.71  1511.27    277.86   922.76  1490.34  0
1999-07-22T00:10:57.5  203.007610  -16.962  -3.166  -1.214   -7.557  15.470  -1.662    1.453   -769.88   509.99  1515.64    275.83   916.11  1494.86  0
1999-07-22T00:11:02.5  203.007668  -15.660  -2.160   1.479   -6.260  14.553   1.064    0.575   -763.87   506.25  1519.97    273.79   909.44  1499.35  0
1999-07-22T00:11:07.5  203.007726  -16.386  -2.778   4.811   -7.073  15.172   4.376    0.468   -757.85   502.51  1524.27    271.74   902.75  1503.81  0
1999-07-22T00:11:12.5  203.007784  -13.740  -2.808   3.741   -6.390  12.588   3.376    0.512   -751.80   498.76  1528.53    269.69   896.04  1508.23  0
1999-07-22T00:11:17.5  203.007841  -13.921  -2.840  -0.133   -6.441  12.654  -0.502    0.833   -745.74   494.99  1532.76    267.63   889.31  1512.61  0
1999-07-22T00:11:22.5  203.007899  -14.991  -1.803  -1.619   -5.716  13.923  -2.015    0.508   -739.67   491.21  1536.95    265.57   882.56  1516.96  0
1999-07-22T00:11:27.5  203.007957  -14.859  -1.218  -1.659   -5.117  13.951  -2.051    0.542   -733.58   487.42  1541.12    263.50   875.80  1521.29  0
1999-07-22T00:11:32.5  203.008015  -15.981  -1.048  -2.042   -5.249  15.068  -2.464    1.098   -727.47   483.63  1545.25    261.42   869.01  1525.57  0
1999-07-22T00:11:37.5  203.008073  -16.364  -1.028  -0.584   -5.342  15.480  -1.016    1.021   -721.35   479.82  1549.34    259.34   862.20  1529.83  0
1999-07-22T00:11:42.5  203.008131  -17.533  -2.046   0.215   -6.641  16.355  -0.248    1.117   -715.21   476.00  1553.41    257.25   855.38  1534.06  0
1999-07-22T00:11:47.5  203.008189  -17.064  -1.978   0.070   -6.449  15.917  -0.381    0.327   -709.06   472.17  1557.44    255.16   848.54  1538.25  0
1999-07-22T00:11:52.5  203.008247  -17.071  -2.315   0.263   -6.778  15.839  -0.189    0.248   -702.89   468.33  1561.44    253.06   841.68  1542.41  0
1999-07-22T00:11:57.5  203.008304  -17.548  -1.943  -1.102   -6.537  16.363  -1.565    0.524   -696.71   464.48  1565.40    250.96   834.80  1546.53  0
1999-07-22T00:12:02.5  203.008362  -16.149  -1.930  -0.739   -6.154  15.028  -1.166    1.373   -690.51   460.62  1569.33    248.85   827.90  1550.62  0
1999-07-22T00:12:07.5  203.008420  -16.594  -2.437  -0.150   -6.766  15.336  -0.589    0.908   -684.30   456.75  1573.22    246.74   820.99  1554.67  0
1999-07-22T00:12:12.5  203.008478  -15.146  -3.308  -0.108   -7.221  13.710  -0.508    0.808   -678.07   452.87  1577.07    244.61   814.05  1558.69  0
1999-07-22T00:12:17.5  203.008536  -15.044  -3.437   0.180   -7.320  13.585  -0.219    0.665   -671.82   448.97  1580.89    242.49   807.10  1562.67  0
1999-07-22T00:12:22.5  203.008594  -14.220  -3.789   0.050   -7.439  12.693  -0.326    0.556   -665.56   445.07  1584.68    240.36   800.12  1566.62  0
1999-07-22T00:12:27.5  203.008652  -14.608  -3.146  -0.427   -6.919  13.226  -0.814    0.444   -659.29   441.16  1588.43    238.22   793.14  1570.53  0
1999-07-22T00:12:32.5  203.008709  -13.734  -3.732   1.082   -7.262  12.266   0.718    0.732   -653.00   437.24  1592.15    236.08   786.13  1574.42  0
1999-07-22T00:12:37.5  203.008767  -13.966  -3.349   1.214   -6.956  12.595   0.844    0.375   -646.70   433.31  1595.83    233.93   779.11  1578.27  0
1999-07-22T00:12:42.5  203.008825  -12.415  -1.963   0.975   -5.205  11.464   0.647    0.396   -640.39   429.36  1599.48    231.78   772.07  1582.08  0
1999-07-22T00:12:47.5  203.008883  -12.484  -0.987  -0.932   -4.270  11.742  -1.262    0.482   -634.06   425.42  1603.10    229.62   765.02  1585.86  0
1999-07-22T00:12:52.5  203.008941  -13.110   1.210  -2.843   -2.305  12.882  -3.188    0.840   -627.72   421.46  1606.68    227.46   757.94  1589.61  0
1999-07-22T00:12:57.5  203.008999  -14.071  -0.375  -2.574   -4.091  13.392  -2.945    0.888   -621.36   417.49  1610.23    225.30   750.86  1593.32  0
1999-07-22T00:13:02.5  203.009057  -14.501  -2.142  -1.153   -5.919  13.371  -1.536    0.291   -614.99   413.51  1613.74    223.12   743.75  1597.00  0
1999-07-22T00:13:07.5  203.009115  -15.432  -1.713  -1.801   -5.749  14.367  -2.208    0.532   -608.61   409.52  1617.21    220.95   736.63  1600.64  0
1999-07-22T00:13:12.5  203.009172  -16.001  -1.770  -1.586   -5.957  14.905  -2.009    0.452   -602.21   405.52  1620.64    218.76   729.49  1604.24  0
1999-07-22T00:13:17.5  203.009230  -16.870  -0.912  -0.873   -5.367  15.989  -1.318    0.956   -595.80   401.52  1624.04    216.58   722.33  1607.80  0
1999-07-22T00:13:22.5  203.009288  -16.851  -0.366  -0.090   -4.842  16.136  -0.536    0.547   -589.38   397.50  1627.41    214.39   715.16  1611.34  0
1999-07-22T00:13:27.5  203.009346  -17.069  -0.415   0.745   -4.953  16.354   0.294    0.344   -582.94   393.48  1630.74    212.19   707.98  1614.83  0
1999-07-22T00:13:32.5  203.009404  -15.743  -1.334   0.631   -5.485  14.829   0.215    0.584   -576.49   389.44  1634.03    209.99   700.78  1618.30  0
1999-07-22T00:13:37.5  203.009462  -16.362  -0.192   0.346   -4.547  15.722  -0.087    0.659   -570.03   385.40  1637.29    207.78   693.56  1621.73  0
1999-07-22T00:13:42.5  203.009520  -16.732   0.173   0.227   -4.294  16.173  -0.215    0.670   -563.56   381.35  1640.52    205.57   686.33  1625.12  0
1999-07-22T00:13:47.5  203.009578  -16.456  -0.306   0.343   -4.682  15.782  -0.091    0.427   -557.08   377.30  1643.71    203.36   679.09  1628.48  0
1999-07-22T00:13:52.5  203.009635  -15.924  -1.268   0.508   -5.470  15.017   0.087    0.377   -550.58   373.23  1646.86    201.14   671.83  1631.81  0
1999-07-22T00:13:57.5  203.009693  -15.334  -1.994   0.281   -6.010  14.249  -0.124    0.636   -544.07   369.16  1649.98    198.92   664.55  1635.09  0
1999-07-22T00:14:02.5  203.009751  -14.495  -2.948   0.362   -6.707  13.189  -0.021    0.435   -537.55   365.07  1653.06    196.69   657.26  1638.35  0
1999-07-22T00:14:07.5  203.009809  -14.967  -2.552   0.781   -6.454  13.760   0.385    0.151   -531.02   360.98  1656.11    194.46   649.96  1641.56  0
