1999-07-10T00:00:02.5  191.000029   -3.154   1.535  -1.862    1.363  -3.282  -1.771    0.067   -452.06   627.82 -1590.31    -59.76  -805.98 -1573.03  0
1999-07-10T00:00:07.5  191.000087   -2.993   1.474  -1.689    1.281  -3.126  -1.603    0.062   -447.66   621.76 -1593.96    -58.98  -798.61 -1576.84  0
1999-07-10T00:00:12.5  191.000145   -3.029   1.471  -1.484    1.308  -3.143  -1.397    0.038   -443.25   615.69 -1597.58    -58.20  -791.23 -1580.62  0
1999-07-10T00:00:17.5  191.000203   -2.855   1.671  -1.401    1.044  -3.175  -1.316    0.072   -438.83   609.61 -1601.16    -57.42  -783.83 -1584.37  0
1999-07-10T00:00:22.5  191.000260   -3.012   2.152  -1.553    0.844  -3.643  -1.460    0.161   -434.40   603.52 -1604.71    -56.64  -776.42 -1588.07  0
1999-07-10T00:00:27.5  191.000318   -3.259   2.474  -1.844    0.819  -4.054  -1.742    0.135   -429.96   597.41 -1608.22    -55.86  -768.99 -1591.75  0
1999-07-10T00:00:32.5  191.000376   -3.552   2.692  -2.029    0.895  -4.416  -1.918    0.111   -425.52   591.29 -1611.69    -55.08  -761.55 -1595.39  0
1999-07-10T00:00:37.5  191.000434   -3.822   2.915  -2.178    0.951  -4.765  -2.059    0.108   -421.07   585.16 -1615.13    -54.29  -754.09 -1598.99  0
1999-07-10T00:00:42.5  191.000492   -3.920   3.108  -2.303    0.898  -4.978  -2.179    0.033   -416.61   579.02 -1618.54    -53.51  -746.62 -1602.56  0
1999-07-10T00:00:47.5  191.000550   -3.828   3.232  -2.563    0.750  -5.015  -2.440    0.051   -412.14   572.87 -1621.91    -52.72  -739.13 -1606.09  0
1999-07-10T00:00:52.5  191.000608   -3.866   3.173  -2.921    0.822  -5.004  -2.797    0.106   -407.66   566.70 -1625.24    -51.94  -731.62 -1609.59  0
1999-07-10T00:00:57.5  191.000666   -3.858   3.075  -3.234    0.885  -4.933  -3.112    0.046   -403.17   560.52 -1628.54    -51.15  -724.10 -1613.06  0
1999-07-10T00:01:02.5  191.000723   -3.716   2.970  -3.213    0.848  -4.760  -3.095    0.059   -398.68   554.33 -1631.80    -50.36  -716.56 -1616.48  0
1999-07-10T00:01:07.5  191.000781   -3.724   2.731  -2.792    1.008  -4.576  -2.676    0.124   -394.17   548.12 -1635.03    -49.57  -709.00 -1619.87  0
1999-07-10T00:01:12.5  191.000839   -3.836   2.546  -2.308    1.209  -4.501  -2.192    0.047   -389.66   541.90 -1638.21    -48.78  -701.43 -1623.22  0
1999-07-10T00:01:17.5  191.000897   -3.961   2.576  -1.926    1.278  -4.598  -1.806    0.032   -385.13   535.67 -1641.36    -47.99  -693.84 -1626.54  0
1999-07-10T00:01:22.5  191.000955   -4.013   2.830  -1.678    1.146  -4.816  -1.555    0.083   -380.60   529.43 -1644.48    -47.19  -686.23 -1629.82  0
1999-07-10T00:01:27.5  191.001013   -4.118   3.154  -1.619    1.008  -5.127  -1.490    0.055   -376.06   523.17 -1647.55    -46.40  -678.61 -1633.06  0
1999-07-10T00:01:32.5  191.001071   -4.143   3.069  -1.515    1.083  -5.078  -1.387    0.054   -371.51   516.90 -1650.60    -45.60  -670.98 -1636.27  0
1999-07-10T00:01:37.5  191.001128   -4.120   2.794  -1.533    1.248  -4.857  -1.407    0.073   -366.95   510.62 -1653.60    -44.80  -663.33 -1639.45  0
1999-07-10T00:01:42.5  191.001186   -4.024   2.810  -1.554    1.166  -4.806  -1.431    0.043   -362.39   504.33 -1656.58    -44.01  -655.66 -1642.59  0
1999-07-10T00:01:47.5  191.001244   -4.015   2.869  -1.519    1.120  -4.844  -1.395    0.047   -357.81   498.03 -1659.51    -43.21  -647.98 -1645.69  0
1999-07-10T00:01:52.5  191.001302   -3.953   2.700  -1.463    1.185  -4.675  -1.342    0.045   -353.23   491.72 -1662.41    -42.41  -640.29 -1648.76  0
1999-07-10T00:01:57.5  191.001360   -3.772   2.538  -1.338    1.156  -4.430  -1.223    0.081   -348.65   485.39 -1665.28    -41.61  -632.58 -1651.79  0
1999-07-10T00:02:02.5  191.001418   -3.672   2.360  -1.293    1.198  -4.230  -1.182    0.059   -344.05   479.06 -1668.10    -40.80  -624.86 -1654.79  0
1999-07-10T00:02:07.5  191.001476   -3.667   2.372  -1.316    1.187  -4.236  -1.205    0.040   -339.45   472.71 -1670.89    -40.00  -617.13 -1657.74  0
1999-07-10T00:02:12.5  191.001534   -3.672   2.351  -1.404    1.205  -4.225  -1.293    0.041   -334.84   466.36 -1673.63    -39.20  -609.38 -1660.66  0
1999-07-10T00:02:17.5  191.001591   -3.626   2.343  -1.437    1.177  -4.190  -1.328    0.037   -330.22   459.99 -1676.34    -38.39  -601.61 -1663.54  0
