1999-07-16T00:00:02.5  197.000029    2.180  -4.634   0.044   -4.301   2.778  -0.062    0.048    785.71   843.73  1340.01   -232.40 -1098.81  1365.08  0
1999-07-16T00:00:07.5  197.000087    1.918  -5.092  -0.107   -4.321   3.301  -0.227    0.170    790.03   848.36  1334.59   -233.56 -1105.16  1359.80  0
1999-07-16T00:00:12.5  197.000145    1.380  -5.638   0.303   -4.157   4.059   0.167    0.114    794.34   852.97  1329.14   -234.71 -1111.49  1354.50  0
1999-07-16T00:00:17.5  197.000203    0.855  -5.585   1.336   -3.694   4.317   1.197    0.047    798.62   857.56  1323.67   -235.85 -1117.78  1349.16  0
1999-07-16T00:00:22.5  197.000260    1.039  -5.281   1.784   -3.692   3.973   1.654    0.145    802.89   862.13  1318.17   -236.99 -1124.05  1343.80  0
1999-07-16T00:00:27.5  197.000318    1.300  -4.961   1.721   -3.744   3.562   1.601    0.055    807.14   866.68  1312.64   -238.13 -1130.30  1338.41  0
1999-07-16T00:00:32.5  197.000376    1.733  -4.903   1.593   -4.080   3.280   1.476    0.048    811.38   871.21  1307.08   -239.26 -1136.52  1332.99  0
1999-07-16T00:00:37.5  197.000434    2.020  -4.839   1.490   -4.288   3.072   1.376    0.055    815.59   875.72  1301.50   -240.38 -1142.72  1327.55  0
1999-07-16T00:00:42.5  197.000492    2.411  -4.855   1.085   -4.625   2.868   0.973    0.042    819.79   880.21  1295.88   -241.50 -1148.89  1322.07  0
1999-07-16T00:00:47.5  197.000550    2.329  -5.002   0.885   -4.631   3.031   0.770    0.068    823.97   884.68  1290.24   -242.61 -1155.03  1316.57  0
1999-07-16T00:00:52.5  197.000608    1.828  -5.012   0.893   -4.212   3.304   0.775    0.054    828.13   889.14  1284.58   -243.72 -1161.15  1311.04  0
1999-07-16T00:00:57.5  197.000666    2.058  -4.648   0.924   -4.214   2.875   0.816    0.060    832.28   893.57  1278.88   -244.82 -1167.25  1305.48  0
1999-07-16T00:01:02.5  197.000723    2.362  -4.547   0.949   -4.419   2.629   0.845    0.058    836.40   897.98  1273.15   -245.92 -1173.31  1299.89  0
1999-07-16T00:01:07.5  197.000781    2.140  -4.820   0.950   -4.375   2.978   0.838    0.047    840.51   902.37  1267.40   -247.01 -1179.35  1294.27  0
1999-07-16T00:01:12.5  197.000839    2.012  -4.886   1.036   -4.302   3.104   0.922    0.045    844.59   906.74  1261.61   -248.10 -1185.37  1288.62  0
1999-07-16T00:01:17.5  197.000897    2.029  -4.873   1.141   -4.311   3.086   1.027    0.055    848.66   911.09  1255.80   -249.18 -1191.35  1282.94  0
1999-07-16T00:01:22.5  197.000955    2.025  -4.841   1.315   -4.293   3.066   1.202    0.050    852.71   915.42  1249.95   -250.25 -1197.31  1277.23  0
1999-07-16T00:01:27.5  197.001013    2.128  -4.871   1.338   -4.396   3.037   1.225    0.051    856.74   919.73  1244.08   -251.32 -1203.25  1271.49  0
1999-07-16T00:01:32.5  197.001071    2.187  -4.838   1.236   -4.427   2.975   1.124    0.069    860.75   924.03  1238.18   -252.39 -1209.16  1265.72  0
1999-07-16T00:01:37.5  197.001128    2.160  -4.671   1.112   -4.315   2.845   1.004    0.072    864.75   928.30  1232.26   -253.45 -1215.04  1259.93  0
