1999-07-20T00:00:02.5  201.000029    2.594   2.525   3.126    2.058  -2.881   3.215    0.170   -917.09   105.93  1505.05    237.90   926.30  1484.19  0
1999-07-20T00:00:07.5  201.000087    2.050   2.717   2.710    2.338  -2.385   2.789    0.157   -910.01   105.27  1509.43    236.08   919.54  1488.72  0
1999-07-20T00:00:12.5  201.000145    1.863   2.431   2.807    2.084  -2.152   2.879    0.113   -902.92   104.61  1513.77    234.26   912.75  1493.22  0
1999-07-20T00:00:17.5  201.000203    2.194   2.715   2.967    2.310  -2.520   3.049    0.137   -895.80   103.95  1518.07    232.44   905.94  1497.68  0
1999-07-20T00:00:22.5  201.000260    2.878   2.629   2.474    2.121  -3.194   2.572    0.108   -888.67   103.28  1522.34    230.61   899.12  1502.10  0
1999-07-20T00:00:27.5  201.000318    2.853   2.531   2.768    2.027  -3.147   2.864    0.196   -881.52   102.61  1526.57    228.77   892.27  1506.50  0
1999-07-20T00:00:32.5  201.000376    3.208   2.033   3.107    1.476  -3.409   3.205    0.293   -874.35   101.94  1530.77    226.94   885.41  1510.86  0
1999-07-20T00:00:37.5  201.000434    2.940   1.984   3.190    1.469  -3.135   3.281    0.170   -867.17   101.27  1534.94    225.09   878.53  1515.19  0
1999-07-20T00:00:42.5  201.000492    2.531   2.094   3.317    1.641  -2.746   3.400    0.087   -859.96   100.59  1539.07    223.24   871.63  1519.48  0
1999-07-20T00:00:47.5  201.000550    2.284   2.475   3.319    2.056  -2.562   3.401    0.071   -852.74    99.92  1543.17    221.39   864.72  1523.74  0
1999-07-20T00:00:52.5  201.000608    2.017   2.865   2.857    2.487  -2.371   2.937    0.145   -845.50    99.24  1547.24    219.53   857.78  1527.97  0
1999-07-20T00:00:57.5  201.000666    2.101   2.989   2.906    2.596  -2.473   2.990    0.100   -838.24    98.55  1551.27    217.67   850.83  1532.16  0
1999-07-20T00:01:02.5  201.000723    2.278   3.349   3.122    2.923  -2.699   3.214    0.090   -830.96    97.87  1555.27    215.80   843.85  1536.32  0
1999-07-20T00:01:07.5  201.000781    2.031   3.729   3.105    3.337  -2.515   3.195    0.181   -823.66    97.18  1559.23    213.93   836.86  1540.44  0
1999-07-20T00:01:12.5  201.000839    1.221   4.013   2.765    3.748  -1.769   2.840    0.110   -816.34    96.49  1563.15    212.05   829.84  1544.53  0
1999-07-20T00:01:17.5  201.000897    2.259   3.959   2.460    3.533  -2.792   2.558    0.142   -809.00    95.80  1567.04    210.17   822.81  1548.58  0
1999-07-20T00:01:22.5  201.000955    1.547   3.799   2.124    3.490  -2.073   2.204    0.180   -801.65    95.10  1570.90    208.28   815.75  1552.60  0
1999-07-20T00:01:27.5  201.001013    0.627   3.410   1.868    3.253  -1.110   1.922    0.602   -794.27    94.41  1574.72    206.39   808.68  1556.58  0
1999-07-20T00:01:32.5  201.001071    1.234   3.679   2.493    3.419  -1.736   2.564    1.001   -786.88    93.71  1578.50    204.49   801.59  1560.53  0
1999-07-20T00:01:37.5  201.001128    0.795   4.493   2.732    4.289  -1.425   2.802    0.404   -779.47    93.01  1582.26    202.59   794.49  1564.45  0
1999-07-20T00:01:42.5  201.001186    0.449   5.338   2.905    5.177  -1.212   2.977    0.334   -772.05    92.30  1585.98    200.68   787.36  1568.34  0
1999-07-20T00:01:47.5  201.001244    0.623   5.740   1.790    5.555  -1.475   1.871    0.327   -764.60    91.60  1589.66    198.77   780.22  1572.19  0
1999-07-20T00:01:52.5  201.001302    1.312   5.137   1.269    4.855  -2.073   1.360    0.222   -757.15    90.89  1593.31    196.86   773.07  1576.00  0
1999-07-20T00:01:57.5  201.001360    0.851   5.167   0.883    4.960  -1.632   0.963    0.309   -749.67    90.18  1596.93    194.94   765.89  1579.78  0
