1999-07-28T00:00:02.5  209.000029   -6.845   1.150   0.996   -6.818   1.348   0.929    0.049   -146.04  -403.84 -1715.03   -148.15  -444.84 -1704.67  0
1999-07-28T00:00:07.5  209.000087   -6.807   1.189   0.783   -6.778   1.381   0.715    0.034   -143.14  -396.26 -1716.95   -145.04  -437.39 -1706.78  0
1999-07-28T00:00:12.5  209.000145   -6.747   1.223   0.583   -6.716   1.408   0.515    0.051   -140.23  -388.68 -1718.84   -141.92  -429.94 -1708.85  0
1999-07-28T00:00:17.5  209.000203   -6.647   1.293   0.383   -6.614   1.470   0.313    0.065   -137.32  -381.09 -1720.69   -138.81  -422.48 -1710.88  0
1999-07-28T00:00:22.5  209.000260   -6.449   1.480   0.282   -6.410   1.649   0.208    0.069   -134.40  -373.49 -1722.50   -135.69  -415.01 -1712.87  0
1999-07-28T00:00:27.5  209.000318   -6.272   1.604   0.345   -6.231   1.770   0.269    0.071   -131.49  -365.89 -1724.28   -132.57  -407.54 -1714.83  0
1999-07-28T00:00:32.5  209.000376   -6.107   1.519   0.379   -6.068   1.682   0.306    0.067   -128.57  -358.28 -1726.01   -129.45  -400.05 -1716.74  0
1999-07-28T00:00:37.5  209.000434   -5.892   1.618   0.321   -5.850   1.774   0.247    0.062   -125.65  -350.67 -1727.71   -126.32  -392.56 -1718.63  0
1999-07-28T00:00:42.5  209.000492   -5.793   1.683   0.390   -5.751   1.838   0.314    0.044   -122.72  -343.04 -1729.37   -123.19  -385.06 -1720.47  0
1999-07-28T00:00:47.5  209.000550   -5.736   1.755   0.369   -5.692   1.908   0.292    0.035   -119.80  -335.41 -1731.00   -120.06  -377.56 -1722.28  0
1999-07-28T00:00:52.5  209.000608   -5.778   1.756   0.320   -5.734   1.909   0.243    0.032   -116.87  -327.78 -1732.58   -116.93  -370.04 -1724.05  0
1999-07-28T00:00:57.5  209.000666   -5.852   1.736   0.241   -5.808   1.889   0.164    0.047   -113.93  -320.13 -1734.13   -113.79  -362.52 -1725.78  0
1999-07-28T00:01:02.5  209.000723   -6.046   1.693   0.289   -6.003   1.851   0.212    0.069   -111.00  -312.48 -1735.64   -110.65  -354.99 -1727.47  0
1999-07-28T00:01:07.5  209.000781   -6.301   1.593   0.249   -6.259   1.757   0.174    0.069   -108.06  -304.82 -1737.11   -107.51  -347.45 -1729.12  0
1999-07-28T00:01:12.5  209.000839   -6.546   1.463   0.152   -6.507   1.630   0.079    0.045   -105.12  -297.15 -1738.53   -104.37  -339.90 -1730.73  0
1999-07-28T00:01:17.5  209.000897   -6.701   1.275   0.079   -6.667   1.445   0.010    0.046   -102.18  -289.48 -1739.92   -101.22  -332.34 -1732.30  0
1999-07-28T00:01:22.5  209.000955   -6.848   1.174  -0.077   -6.816   1.343  -0.144    0.031    -99.23  -281.80 -1741.27    -98.07  -324.78 -1733.83  0
1999-07-28T00:01:27.5  209.001013   -6.923   1.123  -0.332   -6.890   1.287  -0.399    0.030    -96.28  -274.11 -1742.58    -94.92  -317.20 -1735.33  0
1999-07-28T00:01:32.5  209.001071   -6.878   1.153  -0.549   -6.844   1.310  -0.616    0.048    -93.33  -266.42 -1743.85    -91.76  -309.62 -1736.79  0
1999-07-28T00:01:37.5  209.001128   -6.764   1.190  -0.787   -6.728   1.338  -0.854    0.063    -90.37  -258.72 -1745.09    -88.61  -302.04 -1738.21  0
1999-07-28T00:01:42.5  209.001186   -6.652   1.112  -0.962   -6.617   1.253  -1.026    0.061    -87.42  -251.01 -1746.29    -85.45  -294.44 -1739.59  0
1999-07-28T00:01:47.5  209.001244   -6.636   0.791  -1.115   -6.609   0.928  -1.171    0.044    -84.46  -243.30 -1747.45    -82.29  -286.84 -1740.94  0
1999-07-28T00:01:52.5  209.001302   -6.670   0.652  -1.283   -6.646   0.784  -1.336    0.046    -81.50  -235.59 -1748.58    -79.13  -279.24 -1742.25  0
1999-07-28T00:01:57.5  209.001360   -6.583   0.603  -1.443   -6.559   0.730  -1.494    0.051    -78.54  -227.87 -1749.66    -75.97  -271.63 -1743.52  0
1999-07-28T00:02:02.5  209.001418   -6.495   0.491  -1.619   -6.473   0.610  -1.666    0.056    -75.57  -220.14 -1750.71    -72.80  -264.01 -1744.75  0
1999-07-28T00:02:07.5  209.001476   -6.389   0.410  -1.841   -6.368   0.521  -1.885    0.041    -72.61  -212.41 -1751.71    -69.63  -256.38 -1745.93  0
