1998-10-30T00:00:02.5  303.000029    1.831   4.651  -2.797    4.912   0.366  -2.923    0.047    613.19   505.81  1669.04    764.30  -313.80  1653.76  0
1998-10-30T00:00:07.5  303.000087    1.550   4.792  -2.777    4.917   0.680  -2.906    0.055    607.61   501.04  1672.52    757.65  -310.84  1657.38  0
1998-10-30T00:00:12.5  303.000145    1.175   4.928  -2.733    4.875   1.077  -2.865    0.034    602.03   496.25  1675.97    751.00  -307.87  1660.96  0
1998-10-30T00:00:17.5  303.000203    2.111   4.502  -2.601    4.907   0.051  -2.723    0.122    596.43   491.46  1679.39    744.33  -304.90  1664.52  0
1998-10-30T00:00:22.5  303.000260    2.872   4.156  -2.463    4.933  -0.784  -2.578    0.098    590.82   486.66  1682.77    737.64  -301.92  1668.04  0
1998-10-30T00:00:27.5  303.000318    3.131   3.837  -2.500    4.758  -1.156  -2.607    0.071    585.20   481.85  1686.12    730.95  -298.94  1671.52  0
1998-10-30T00:00:32.5  303.000376    2.461   4.367  -2.384    4.943  -0.321  -2.504    0.097    579.57   477.04  1689.44    724.24  -295.95  1674.98  0
1998-10-30T00:00:37.5  303.000434    2.508   4.378  -2.355    4.975  -0.358  -2.475    0.051    573.93   472.21  1692.72    717.52  -292.95  1678.41  0
1998-10-30T00:00:42.5  303.000492    1.781   4.669  -2.554    4.913   0.421  -2.679    0.045    568.28   467.38  1695.98    710.78  -289.95  1681.80  0
1998-10-30T00:00:47.5  303.000550    3.041   4.023  -2.582    4.884  -0.994  -2.694    0.047    562.62   462.54  1699.20    704.03  -286.95  1685.16  0
1998-10-30T00:00:52.5  303.000608    3.348   3.883  -2.270    4.900  -1.329  -2.378    0.038    556.95   457.69  1702.39    697.27  -283.94  1688.49  0
1998-10-30T00:00:57.5  303.000666    2.972   4.191  -2.183    5.014  -0.855  -2.299    0.081    551.27   452.83  1705.55    690.50  -280.92  1691.79  0
1998-10-30T00:01:02.5  303.000723    3.255   4.125  -2.275    5.077  -1.138  -2.390    0.039    545.58   447.96  1708.67    683.71  -277.90  1695.05  0
1998-10-30T00:01:07.5  303.000781    3.049   3.928  -2.598    4.801  -1.043  -2.707    0.046    539.87   443.09  1711.76    676.91  -274.87  1698.27  0
1998-10-30T00:01:12.5  303.000839    3.277   4.063  -2.197    5.032  -1.185  -2.311    0.050    534.15   438.20  1714.81    670.09  -271.84  1701.47  0
1998-10-30T00:01:17.5  303.000897    3.753   3.841  -1.980    5.047  -1.708  -2.089    0.092    528.42   433.30  1717.83    663.26  -268.80  1704.63  0
1998-10-30T00:01:22.5  303.000955    3.610   3.954  -2.022    5.085  -1.530  -2.133    0.046    522.69   428.40  1720.81    656.41  -265.76  1707.75  0
1998-10-30T00:01:27.5  303.001013    3.617   4.123  -1.610    5.250  -1.459  -1.726    0.150    516.94   423.49  1723.77    649.55  -262.71  1710.85  0
1998-10-30T00:01:32.5  303.001071    3.928   3.863  -1.782    5.149  -1.854  -1.892    0.067    511.18   418.57  1726.69    642.68  -259.65  1713.91  0
1998-10-30T00:01:37.5  303.001128    3.691   4.155  -2.017    5.302  -1.515  -2.134    0.129    505.41   413.64  1729.58    635.80  -256.60  1716.94  0
1998-10-30T00:01:42.5  303.001186    4.290   3.751  -1.979    5.203  -2.230  -2.087    0.108    499.63   408.71  1732.43    628.91  -253.53  1719.94  0
1998-10-30T00:01:47.5  303.001244    4.112   3.894  -2.063    5.250  -2.008  -2.174    0.052    493.84   403.76  1735.26    622.00  -250.46  1722.91  0
1998-10-30T00:01:52.5  303.001302    4.138   3.871  -2.104    5.240  -2.042  -2.215    0.044    488.05   398.81  1738.05    615.09  -247.39  1725.84  0
1998-10-30T00:01:57.5  303.001360    4.065   4.101  -1.681    5.425  -1.872  -1.797    0.043    482.24   393.85  1740.81    608.16  -244.31  1728.74  0
1998-10-30T00:02:02.5  303.001418    4.125   3.889  -1.809    5.258  -2.019  -1.920    0.058    476.42   388.89  1743.53    601.22  -241.23  1731.60  0
1998-10-30T00:02:07.5  303.001476    3.706   3.697  -2.591    4.883  -1.734  -2.695    0.087    470.59   383.92  1746.21    594.26  -238.14  1734.43  0
1998-10-30T00:02:12.5  303.001534    3.748   3.797  -2.282    4.999  -1.725  -2.389    0.047    464.76   378.93  1748.86    587.30  -235.04  1737.23  0
1998-10-30T00:02:17.5  303.001591    3.792   3.681  -2.352    4.912  -1.816  -2.457    0.041    458.91   373.95  1751.48    580.32  -231.95  1739.99  0
1998-10-30T00:02:22.5  303.001649    3.863   3.790  -2.130    5.046  -1.830  -2.238    0.091    453.06   368.95  1754.06    573.33  -228.84  1742.71  0
1998-10-30T00:02:27.5  303.001707    2.897   4.404  -2.516    5.165  -0.696  -2.638    0.104    447.19   363.95  1756.61    566.33  -225.74  1745.40  0
1998-10-30T00:02:32.5  303.001765    3.074   4.397  -2.354    5.241  -0.857  -2.475    0.067    441.32   358.94  1759.13    559.32  -222.63  1748.06  0
1998-10-30T00:02:37.5  303.001823    2.903   4.570  -2.142    5.326  -0.626  -2.268    0.031    435.44   353.92  1761.61    552.30  -219.51  1750.69  0
1998-10-30T00:02:42.5  303.001881    2.923   4.681  -1.980    5.439  -0.593  -2.109    0.055    429.55   348.90  1764.06    545.27  -216.39  1753.29  0
1998-10-30T00:02:47.5  303.001939    3.298   4.386  -2.168    5.333  -1.061  -2.291    0.108    423.66   343.87  1766.48    538.23  -213.27  1755.85  0
1998-10-30T00:02:52.5  303.001997    2.672   4.346  -2.767    5.008  -0.521  -2.887    0.063    417.75   338.84  1768.86    531.18  -210.14  1758.38  0
1998-10-30T00:02:57.5  303.002054    2.930   4.209  -2.774    4.997  -0.813  -2.891    0.042    411.84   333.80  1771.21    524.12  -207.01  1760.87  0
1998-10-30T00:03:02.5  303.002112    2.924   4.295  -2.747    5.073  -0.770  -2.866    0.082    405.92   328.75  1773.52    517.04  -203.88  1763.33  0
1998-10-30T00:03:07.5  303.002170    2.953   4.224  -2.729    5.023  -0.827  -2.846    0.068    399.99   323.70  1775.80    509.96  -200.74  1765.75  0
1998-10-30T00:03:12.5  303.002228    2.689   4.390  -2.950    5.050  -0.519  -3.070    0.058    394.05   318.64  1778.04    502.87  -197.59  1768.13  0
1998-10-30T00:03:17.5  303.002286    2.475   4.538  -3.066    5.087  -0.263  -3.190    0.147    388.10   313.57  1780.24    495.76  -194.44  1770.48  0
1998-10-30T00:03:22.5  303.002344    2.424   4.588  -3.120    5.107  -0.196  -3.245    0.080    382.15   308.50  1782.41    488.65  -191.29  1772.80  0
1998-10-30T00:03:27.5  303.002402    1.471   4.644  -3.590    4.729   0.681  -3.715    0.202    376.19   303.42  1784.55    481.53  -188.14  1775.08  0
