1998-10-19T00:01:07.5  292.000781    9.168  -6.959  -1.430   -6.575   9.450  -1.413    0.159   -281.01   -54.16 -1811.64    242.03   -61.89 -1817.01  0
1998-10-19T00:01:12.5  292.000839    9.408  -6.571  -1.065   -6.915   9.162  -1.036    0.117   -289.06   -54.96 -1810.40    249.95   -63.62 -1815.93  0
1998-10-19T00:01:17.5  292.000897    9.389  -6.372  -1.262   -6.963   8.964  -1.229    0.208   -297.10   -55.76 -1809.13    257.87   -65.35 -1814.81  0
1998-10-19T00:01:22.5  292.000955    9.531  -6.357  -1.108   -7.099   8.996  -1.073    0.150   -305.14   -56.55 -1807.82    265.78   -67.07 -1813.66  0
1998-10-19T00:01:27.5  292.001013    9.500  -6.259  -1.165   -7.103   8.892  -1.128    0.128   -313.17   -57.35 -1806.47    273.69   -68.79 -1812.48  0
1998-10-19T00:01:32.5  292.001071    9.586  -6.135  -1.039   -7.220   8.803  -0.998    0.131   -321.19   -58.15 -1805.10    281.60   -70.52 -1811.26  0
1998-10-19T00:01:37.5  292.001128    9.550  -6.327  -0.768   -7.119   8.978  -0.731    0.171   -329.21   -58.94 -1803.68    289.50   -72.24 -1810.00  0
1998-10-19T00:01:42.5  292.001186    9.341  -6.559   0.121   -6.828   9.146   0.149    0.264   -337.23   -59.74 -1802.24    297.39   -73.96 -1808.71  0
1998-10-19T00:01:47.5  292.001244    9.510  -6.229   0.102   -7.092   8.884   0.140    0.308   -345.23   -60.53 -1800.75    305.28   -75.68 -1807.39  0
1998-10-19T00:01:52.5  292.001302    9.941  -5.916  -0.118   -7.604   8.719  -0.066    0.221   -353.23   -61.32 -1799.24    313.16   -77.40 -1806.03  0
1998-10-19T00:01:57.5  292.001360    9.585  -6.142  -0.333   -7.201   8.819  -0.292    0.192   -361.23   -62.11 -1797.68    321.03   -79.11 -1804.63  0
1998-10-19T00:02:02.5  292.001418    9.985  -5.843  -0.568   -7.679   8.656  -0.513    0.140   -369.21   -62.89 -1796.09    328.90   -80.83 -1803.20  0
1998-10-19T00:02:07.5  292.001476   10.382  -5.135  -0.788   -8.282   8.104  -0.712    0.107   -377.19   -63.68 -1794.46    336.76   -82.54 -1801.72  0
1998-10-19T00:02:12.5  292.001534    9.986  -5.548  -1.049   -7.783   8.369  -0.988    0.089   -385.16   -64.46 -1792.80    344.62   -84.25 -1800.21  0
1998-10-19T00:02:17.5  292.001591    9.983  -5.536  -1.188   -7.788   8.354  -1.127    0.065   -393.12   -65.25 -1791.10    352.46   -85.96 -1798.67  0
1998-10-19T00:02:22.5  292.001649    9.959  -5.536  -1.008   -7.761   8.350  -0.947    0.059   -401.07   -66.03 -1789.36    360.30   -87.67 -1797.09  0
1998-10-19T00:02:27.5  292.001707    9.896  -5.829  -0.987   -7.609   8.609  -0.934    0.107   -409.02   -66.81 -1787.59    368.14   -89.37 -1795.47  0
1998-10-19T00:02:32.5  292.001765   10.279  -5.429  -0.725   -8.092   8.352  -0.657    0.191   -416.96   -67.59 -1785.78    375.96   -91.08 -1793.82  0
1998-10-19T00:02:37.5  292.001823    9.995  -5.536  -0.996   -7.795   8.361  -0.935    0.166   -424.89   -68.36 -1783.94    383.78   -92.78 -1792.14  0
1998-10-19T00:02:42.5  292.001881    9.730  -5.379  -1.641   -7.607   8.120  -1.581    0.114   -432.81   -69.14 -1782.07    391.59   -94.48 -1790.42  0
1998-10-19T00:02:47.5  292.001939    9.470  -5.927  -1.464   -7.185   8.562  -1.420    0.123   -440.72   -69.91 -1780.16    399.40   -96.18 -1788.67  0
1998-10-19T00:02:52.5  292.001997    9.451  -6.295  -0.730   -7.036   8.916  -0.695    0.082   -448.63   -70.68 -1778.22    407.19   -97.88 -1786.88  0
1998-10-19T00:02:57.5  292.002054    9.597  -6.165  -0.647   -7.214   8.839  -0.606    0.123   -456.52   -71.46 -1776.24    414.98   -99.57 -1785.05  0
1998-10-19T00:03:02.5  292.002112    9.625  -6.171  -0.939   -7.244   8.849  -0.898    0.193   -464.41   -72.22 -1774.22    422.76  -101.26 -1783.19  0
1998-10-19T00:03:07.5  292.002170    9.594  -2.775   2.568   -8.192   5.663   2.678    0.952   -472.28   -72.99 -1772.17    430.53  -102.96 -1781.29  0
1998-10-19T00:03:12.5  292.002228    9.741  -2.620   4.047   -8.346   5.583   4.161    0.820   -480.15   -73.76 -1770.08    438.29  -104.64 -1779.36  0
1998-10-19T00:03:17.5  292.002286   10.120  -2.584   4.213   -8.713   5.668   4.335    0.895   -488.01   -74.52 -1767.95    446.04  -106.33 -1777.39  0
1998-10-19T00:03:22.5  292.002344   10.251  -1.698   2.590   -9.151   4.844   2.734    0.602   -495.86   -75.28 -1765.79    453.79  -108.02 -1775.38  0
1998-10-19T00:03:27.5  292.002402    9.895  -2.131   2.763   -8.674   5.146   2.891    0.553   -503.69   -76.04 -1763.60    461.52  -109.70 -1773.34  0
1998-10-19T00:03:32.5  292.002459   10.681  -2.828   2.326   -9.214   6.048   2.454    0.457   -511.52   -76.80 -1761.37    469.25  -111.38 -1771.27  0
1998-10-19T00:03:37.5  292.002517   10.746  -3.048   1.873   -9.218   6.271   1.998    0.491   -519.34   -77.56 -1759.11    476.97  -113.06 -1769.16  0
1998-10-19T00:03:42.5  292.002575   10.346  -3.811   1.474   -8.609   6.865   1.576    0.306   -527.15   -78.31 -1756.82    484.67  -114.73 -1767.02  0
1998-10-19T00:03:47.5  292.002633   10.742  -2.653   1.781   -9.339   5.893   1.914    0.385   -534.95   -79.07 -1754.49    492.37  -116.41 -1764.84  0
1998-10-19T00:03:52.5  292.002691   10.869  -3.158   1.197   -9.316   6.404   1.321    0.174   -542.74   -79.82 -1752.12    500.06  -118.08 -1762.63  0
1998-10-19T00:03:57.5  292.002749   10.796  -3.074   1.450   -9.268   6.304   1.575    0.187   -550.52   -80.57 -1749.73    507.74  -119.75 -1760.39  0
1998-10-19T00:04:02.5  292.002807   10.548  -3.236   1.053   -8.991   6.375   1.170    0.207   -558.28   -81.32 -1747.29    515.41  -121.42 -1758.10  0
1998-10-19T00:04:07.5  292.002865   10.609  -3.109   0.735   -9.096   6.269   0.856    0.205   -566.04   -82.06 -1744.82    523.07  -123.08 -1755.79  0
1998-10-19T00:04:12.5  292.002922   10.345  -3.455   0.570   -8.741   6.513   0.679    0.125   -573.78   -82.81 -1742.31    530.71  -124.74 -1753.43  0
1998-10-19T00:04:17.5  292.002980   10.768  -3.516   1.045   -9.113   6.709   1.161    0.314   -581.51   -83.55 -1739.77    538.35  -126.40 -1751.04  0
1998-10-19T00:04:22.5  292.003038   10.392  -3.754   0.892   -8.685   6.816   0.996    0.213   -589.23   -84.29 -1737.19    545.98  -128.06 -1748.61  0
1998-10-19T00:04:27.5  292.003096   11.015  -3.954   1.211   -9.208   7.204   1.321    0.730   -596.94   -85.03 -1734.58    553.59  -129.71 -1746.16  0
1998-10-19T00:04:32.5  292.003154   12.023  -3.651   1.163  -10.260   7.230   1.297    0.304   -604.64   -85.77 -1731.94    561.20  -131.36 -1743.66  0
1998-10-19T00:04:37.5  292.003212   11.385  -3.041   2.686   -9.809   6.473   2.822    0.366   -612.32   -86.50 -1729.27    568.79  -133.01 -1741.14  0
1998-10-19T00:04:42.5  292.003270   10.938  -4.545   1.457   -8.945   7.745   1.555    0.408   -620.00   -87.24 -1726.56    576.37  -134.66 -1738.58  0
1998-10-19T00:04:47.5  292.003328   11.715  -4.589   1.380   -9.671   8.028   1.490    0.660   -627.66   -87.97 -1723.81    583.94  -136.31 -1735.99  0
1998-10-19T00:04:52.5  292.003385    9.948  -4.635   2.775   -7.946   7.542   2.852    0.555   -635.31   -88.70 -1721.04    591.51  -137.95 -1733.36  0
1998-10-19T00:04:57.5  292.003443   11.800  -5.447   2.586   -9.458   8.886   2.679    0.460   -642.95   -89.42 -1718.23    599.05  -139.59 -1730.70  0
1998-10-19T00:05:02.5  292.003501   10.294  -6.192   2.360   -7.800   9.122   2.411    0.768   -650.57   -90.15 -1715.38    606.59  -141.22 -1728.01  0
1998-10-19T00:05:07.5  292.003559    9.652  -5.606   3.305   -7.351   8.379   3.357    1.141   -658.18   -90.87 -1712.50    614.11  -142.86 -1725.28  0
1998-10-19T00:05:12.5  292.003617    9.242  -5.163   3.945   -7.085   7.839   3.999    0.514   -665.78   -91.59 -1709.58    621.62  -144.49 -1722.51  0
1998-10-19T00:05:17.5  292.003675    9.557  -4.235   3.685   -7.679   7.052   3.763    0.528   -673.36   -92.31 -1706.63    629.12  -146.11 -1719.70  0
1998-10-19T00:05:22.5  292.003733    9.683  -4.895   3.059   -7.607   7.709   3.126    0.938   -680.93   -93.03 -1703.65    636.61  -147.74 -1716.87  0
1998-10-19T00:05:27.5  292.003791    8.761  -4.509   4.541   -6.817   7.077   4.600    1.103   -688.49   -93.74 -1700.63    644.08  -149.36 -1714.00  0
1998-10-19T00:05:32.5  292.003848    9.379  -3.606   3.834   -7.701   6.401   3.922    0.748   -696.03   -94.46 -1697.58    651.54  -150.98 -1711.10  0
1998-10-19T00:05:37.5  292.003906   11.144  -4.548   1.707   -9.135   7.814   1.808    0.472   -703.56   -95.17 -1694.50    658.99  -152.60 -1708.16  0
1998-10-19T00:05:42.5  292.003964   10.407  -4.803   2.642   -8.334   7.841   2.724    0.423   -711.08   -95.88 -1691.38    666.43  -154.21 -1705.20  0
1998-10-19T00:05:47.5  292.004022    9.962  -3.387   3.218   -8.339   6.365   3.322    0.439   -718.58   -96.59 -1688.24    673.85  -155.82 -1702.20  0
1998-10-19T00:05:52.5  292.004080   10.128  -4.119   2.492   -8.286   7.102   2.583    0.358   -726.07   -97.29 -1685.06    681.26  -157.43 -1699.16  0
1998-10-19T00:05:57.5  292.004138   10.511  -5.386   1.798   -8.272   8.415   1.870    0.260   -733.55   -97.99 -1681.84    688.66  -159.03 -1696.10  0
1998-10-19T00:06:02.5  292.004196   10.510  -4.858   2.523   -8.418   7.922   2.606    0.310   -741.01   -98.69 -1678.59    696.04  -160.63 -1692.99  0
1998-10-19T00:06:07.5  292.004253   10.944  -4.512   2.371   -8.941   7.727   2.469    0.470   -748.45   -99.39 -1675.31    703.41  -162.23 -1689.86  0
1998-10-19T00:06:12.5  292.004311   11.112  -4.124   2.429   -9.220   7.411   2.538    0.418   -755.88  -100.09 -1671.99    710.77  -163.82 -1686.68  0
1998-10-19T00:06:17.5  292.004369   10.924  -4.750   1.750   -8.863   7.938   1.843    0.417   -763.29  -100.78 -1668.64    718.11  -165.41 -1683.48  0
1998-10-19T00:06:22.5  292.004427   10.616  -6.415   1.678   -8.055   9.423   1.731    0.576   -770.69  -101.47 -1665.26    725.43  -167.00 -1680.24  0
1998-10-19T00:06:27.5  292.004485   11.966  -5.402   1.199   -9.663   8.874   1.296    1.145   -778.08  -102.16 -1661.84    732.74  -168.59 -1676.97  0
1998-10-19T00:06:32.5  292.004543   12.585  -0.798   3.000  -11.641   4.717   3.203    0.825   -785.45  -102.85 -1658.39    740.04  -170.17 -1673.66  0
1998-10-19T00:06:37.5  292.004601   10.622  -1.161   3.902   -9.642   4.463   4.062    1.254   -792.80  -103.54 -1654.91    747.32  -171.75 -1670.33  0
1998-10-19T00:06:42.5  292.004659   10.948  -1.334   3.981   -9.897   4.730   4.144    1.420   -800.14  -104.22 -1651.40    754.59  -173.32 -1666.96  0
1998-10-19T00:06:47.5  292.004716    9.823  -1.983   4.722   -8.609   5.007   4.851    1.305   -807.47  -104.90 -1647.86    761.85  -174.89 -1663.56  0
1998-10-19T00:06:52.5  292.004774   11.476  -0.832   3.844  -10.557   4.415   4.027    1.987   -814.77  -105.58 -1644.28    769.09  -176.46 -1660.13  0
1998-10-19T00:06:57.5  292.004832   10.552  -4.858  -1.302   -8.547   7.880  -1.217    0.421   -822.07  -106.26 -1640.68    776.31  -178.02 -1656.67  0
1998-10-19T00:07:02.5  292.004890   10.552  -4.973  -2.177   -8.531   7.977  -2.094    0.304   -829.34  -106.93 -1637.04    783.52  -179.59 -1653.17  0
1998-10-19T00:07:07.5  292.004948   10.349  -4.636  -0.807   -8.412   7.614  -0.721    0.696   -836.60  -107.60 -1633.36    790.71  -181.14 -1649.64  0
1998-10-19T00:07:12.5  292.005006   10.869  -4.118   0.140   -9.045   7.296   0.245    0.391   -843.84  -108.27 -1629.65    797.89  -182.70 -1646.07  0
1998-10-19T00:07:17.5  292.005064   10.656  -4.056  -0.110   -8.868   7.168  -0.007    0.411   -851.07  -108.94 -1625.91    805.05  -184.25 -1642.47  0
1998-10-19T00:07:22.5  292.005122   10.105  -5.103  -0.058   -8.019   7.992   0.014    0.437   -858.27  -109.60 -1622.13    812.19  -185.79 -1638.84  0
1998-10-19T00:07:27.5  292.005179   10.552  -5.987  -0.715   -8.184   8.961  -0.653    0.814   -865.46  -110.26 -1618.33    819.32  -187.34 -1635.17  0
1998-10-19T00:07:32.5  292.005237   10.204  -5.997  -0.125   -7.837   8.870  -0.070    0.265   -872.64  -110.92 -1614.49    826.43  -188.87 -1631.48  0
1998-10-19T00:07:37.5  292.005295   10.168  -5.473   0.055   -7.961   8.364   0.120    0.243   -879.80  -111.58 -1610.63    833.53  -190.41 -1627.75  0
1998-10-19T00:07:42.5  292.005353   10.520  -5.243  -0.593   -8.382   8.246  -0.517    0.259   -886.94  -112.24 -1606.73    840.61  -191.94 -1624.00  0
1998-10-19T00:07:47.5  292.005411   10.364  -5.888  -0.269   -8.025   8.815  -0.209    0.446   -894.06  -112.89 -1602.80    847.68  -193.47 -1620.21  0
1998-10-19T00:07:52.5  292.005469   10.047  -6.618  -0.354   -7.500   9.408  -0.315    0.386   -901.17  -113.54 -1598.84    854.73  -195.00 -1616.39  0
1998-10-19T00:07:57.5  292.005527   10.154  -5.903  -0.107   -7.818   8.766  -0.051    0.512   -908.26  -114.19 -1594.85    861.76  -196.52 -1612.54  0
1998-10-19T00:08:02.5  292.005584    8.856  -2.687   3.897   -7.491   5.363   3.995    1.961   -915.33  -114.83 -1590.83    868.77  -198.03 -1608.65  0
1998-10-19T00:08:07.5  292.005642   10.254  -3.256   3.348   -8.656   6.330   3.459    1.995   -922.38  -115.48 -1586.77    875.77  -199.55 -1604.73  0
1998-10-19T00:08:12.5  292.005700   10.108  -3.224   3.114   -8.532   6.250   3.224    1.887   -929.41  -116.12 -1582.68    882.75  -201.05 -1600.78  0
1998-10-19T00:08:17.5  292.005758   10.973  -4.175   2.072   -9.083   7.409   2.177    1.723   -936.42  -116.75 -1578.56    889.71  -202.56 -1596.80  0
1998-10-19T00:08:22.5  292.005816   11.695  -5.677   1.228   -9.322   9.048   1.315    1.603   -943.42  -117.39 -1574.41    896.65  -204.06 -1592.78  0
1998-10-19T00:08:27.5  292.005874    9.788  -5.765   2.809   -7.446   8.561   2.860    1.324   -950.40  -118.02 -1570.23    903.58  -205.56 -1588.74  0
1998-10-19T00:08:32.5  292.005932   10.752  -3.461   2.757   -9.080   6.670   2.873    1.273   -957.36  -118.65 -1566.01    910.48  -207.05 -1584.66  0
1998-10-19T00:08:37.5  292.005990   11.654  -2.468   2.393  -10.253   6.002   2.545    1.195   -964.30  -119.28 -1561.77    917.38  -208.54 -1580.56  0
1998-10-19T00:08:42.5  292.006047    9.806  -5.459   1.795   -7.583   8.261   1.854    1.229   -971.22  -119.91 -1557.50    924.25  -210.02 -1576.42  0
1998-10-19T00:08:47.5  292.006105   10.014  -6.398   1.812   -7.488   9.219   1.855    1.094   -978.12  -120.53 -1553.20    931.11  -211.50 -1572.26  0
1998-10-19T00:08:52.5  292.006163    9.774  -3.119   1.981   -8.274   6.030   2.088    0.482   -985.01  -121.15 -1548.87    937.94  -212.98 -1568.06  0
1998-10-19T00:08:57.5  292.006221   10.012  -5.228   0.245   -7.886   8.083   0.313    0.714   -991.88  -121.77 -1544.51    944.76  -214.45 -1563.83  0
1998-10-19T00:09:02.5  292.006279   10.739  -6.181  -0.294   -8.294   9.208  -0.234    0.436   -998.72  -122.38 -1540.11    951.56  -215.92 -1559.57  0
1998-10-19T00:09:07.5  292.006337   11.505  -2.934   1.153   -9.996   6.380   1.293    1.095  -1005.55  -123.00 -1535.68    958.34  -217.39 -1555.28  0
1998-10-19T00:09:12.5  292.006395   10.580  -3.707   1.241   -8.875   6.829   1.349    0.374  -1012.35  -123.61 -1531.23    965.10  -218.85 -1550.96  0
1998-10-19T00:09:17.5  292.006453   10.378  -4.043   1.416   -8.575   7.087   1.513    0.652  -1019.13  -124.21 -1526.74    971.84  -220.30 -1546.60  0
1998-10-19T00:09:22.5  292.006510   10.410  -3.845   1.177   -8.672   6.906   1.280    0.405  -1025.90  -124.82 -1522.22    978.57  -221.75 -1542.22  0
1998-10-19T00:09:27.5  292.006568    9.382  -3.885   2.442   -7.654   6.642   2.525    1.070  -1032.64  -125.42 -1517.67    985.27  -223.20 -1537.80  0
1998-10-19T00:09:32.5  292.006626    9.939  -3.048   2.069   -8.452   6.015   2.180    1.162  -1039.37  -126.02 -1513.09    991.95  -224.64 -1533.36  0
1998-10-19T00:09:37.5  292.006684    9.171  -4.929   0.163   -7.182   7.536   0.222    0.698  -1046.07  -126.61 -1508.49    998.62  -226.08 -1528.88  0
1998-10-19T00:09:42.5  292.006742    8.901  -5.331   0.461   -6.794   7.839   0.507    0.587  -1052.76  -127.21 -1503.86   1005.27  -227.51 -1524.38  0
1998-10-19T00:09:47.5  292.006800    9.251  -5.223   0.471   -7.160   7.844   0.525    0.465  -1059.42  -127.80 -1499.19   1011.89  -228.94 -1519.85  0
1998-10-19T00:09:52.5  292.006858    9.758  -4.792  -0.275   -7.793   7.582  -0.203    0.231  -1066.06  -128.39 -1494.50   1018.50  -230.37 -1515.29  0
1998-10-19T00:09:57.5  292.006916    9.075  -5.487   1.041   -6.898   8.049   1.086    0.524  -1072.69  -128.98 -1489.78   1025.09  -231.79 -1510.70  0
1998-10-19T00:10:02.5  292.006973   10.070  -3.857   1.315   -8.343   6.813   1.411    0.775  -1079.29  -129.56 -1485.03   1031.66  -233.20 -1506.08  0
1998-10-19T00:10:07.5  292.007031    7.833  -3.575   3.128   -6.263   5.875   3.191    0.885  -1085.87  -130.14 -1480.25   1038.20  -234.62 -1501.42  0
1998-10-19T00:10:12.5  292.007089    9.333  -3.079   2.116   -7.866   5.855   2.215    1.211  -1092.42  -130.72 -1475.43   1044.73  -236.02 -1496.74  0
1998-10-19T00:10:17.5  292.007147    8.073  -6.786   3.752   -5.480   9.010   3.752    1.240  -1098.96  -131.29 -1470.59   1051.23  -237.42 -1492.02  0
1998-10-19T00:10:22.5  292.007205    8.663  -5.928   3.594   -6.311   8.376   3.622    0.882  -1105.47  -131.86 -1465.72   1057.71  -238.82 -1487.28  0
1998-10-19T00:10:27.5  292.007263    8.941  -6.061   2.847   -6.551   8.578   2.877    0.974  -1111.96  -132.43 -1460.82   1064.17  -240.21 -1482.51  0
1998-10-19T00:10:32.5  292.007321    8.759  -5.270   2.374   -6.634   7.763   2.418    1.140  -1118.44  -133.00 -1455.89   1070.62  -241.60 -1477.71  0
1998-10-19T00:10:37.5  292.007378    8.412  -5.996   1.997   -6.088   8.340   2.020    0.638  -1124.89  -133.56 -1450.94   1077.04  -242.98 -1472.88  0
1998-10-19T00:10:42.5  292.007436    8.370  -6.041   0.452   -6.070   8.347   0.474    0.526  -1131.31  -134.12 -1445.96   1083.44  -244.36 -1468.02  0
1998-10-19T00:10:47.5  292.007494    8.845  -4.898   2.031   -6.840   7.431   2.084    1.238  -1137.72  -134.68 -1440.95   1089.82  -245.74 -1463.14  0
1998-10-19T00:10:52.5  292.007552    7.396   1.556   4.546   -7.407   0.882   4.706    1.551  -1144.11  -135.24 -1435.91   1096.18  -247.11 -1458.23  0
1998-10-19T00:10:57.5  292.007610    9.893   1.740   3.625   -9.859   1.470   3.833    2.034  -1150.47  -135.79 -1430.84   1102.52  -248.47 -1453.29  0
1998-10-19T00:11:02.5  292.007668    9.576   0.643   3.610   -9.217   2.414   3.790    1.699  -1156.81  -136.34 -1425.75   1108.83  -249.83 -1448.32  0
1998-10-19T00:11:07.5  292.007726   11.051  -0.420   2.659  -10.312   3.869   2.843    1.695  -1163.12  -136.89 -1420.62   1115.13  -251.18 -1443.31  0
1998-10-19T00:11:12.5  292.007784   11.365  -0.601   2.186  -10.565   4.131   2.372    1.716  -1169.41  -137.43 -1415.46   1121.39  -252.53 -1438.28  0
1998-10-19T00:11:17.5  292.007841   11.332  -1.355   1.667  -10.311   4.829   1.837    1.393  -1175.68  -137.97 -1410.28   1127.64  -253.88 -1433.22  0
1998-10-19T00:11:22.5  292.007899   11.009  -1.396   1.703   -9.991   4.769   1.866    1.703  -1181.92  -138.51 -1405.07   1133.87  -255.22 -1428.14  0
1998-10-19T00:11:27.5  292.007957   10.985  -1.192   2.426  -10.015   4.578   2.593    1.669  -1188.15  -139.05 -1399.83   1140.07  -256.55 -1423.02  0
1998-10-19T00:11:32.5  292.008015    9.889   0.065   5.454   -9.293   3.085   5.627    1.608  -1194.35  -139.58 -1394.57   1146.25  -257.88 -1417.88  0
1998-10-19T00:11:37.5  292.008073   11.211  -2.199   1.011   -9.951   5.585   1.162    1.376  -1200.52  -140.11 -1389.28   1152.41  -259.20 -1412.71  0
1998-10-19T00:11:42.5  292.008131   10.846  -1.548   1.181   -9.802   4.855   1.339    1.668  -1206.68  -140.63 -1383.96   1158.55  -260.52 -1407.51  0
1998-10-19T00:11:47.5  292.008189    9.958  -0.166   4.247   -9.315   3.309   4.416    2.245  -1212.81  -141.16 -1378.62   1164.67  -261.84 -1402.29  0
1998-10-19T00:11:52.5  292.008247   10.745   3.107   3.981  -11.084   0.439   4.232    1.493  -1218.92  -141.68 -1373.25   1170.76  -263.15 -1397.04  0
1998-10-19T00:11:57.5  292.008304   11.451   0.825   2.783  -11.075   2.809   3.000    1.595  -1225.00  -142.20 -1367.86   1176.83  -264.45 -1391.77  0
1998-10-19T00:12:02.5  292.008362   11.657  -1.014   3.263  -10.690   4.628   3.445    2.088  -1231.06  -142.71 -1362.43   1182.88  -265.75 -1386.46  0
1998-10-19T00:12:07.5  292.008420   11.859  -1.916   3.472  -10.597   5.551   3.639    1.545  -1237.09  -143.22 -1356.98   1188.90  -267.05 -1381.13  0
1998-10-19T00:12:12.5  292.008478   10.336  -2.785   4.923   -8.847   5.925   5.045    1.519  -1243.10  -143.73 -1351.50   1194.90  -268.33 -1375.76  0
1998-10-19T00:12:17.5  292.008536   10.668  -2.841   4.334   -9.159   6.073   4.461    1.595  -1249.08  -144.24 -1345.99   1200.87  -269.62 -1370.37  0
1998-10-19T00:12:22.5  292.008594   11.071  -3.207   4.384   -9.427   6.546   4.511    1.716  -1255.04  -144.74 -1340.45   1206.82  -270.89 -1364.95  0
1998-10-19T00:12:27.5  292.008652   11.571  -2.618   3.981  -10.095   6.135   4.128    1.802  -1260.98  -145.24 -1334.89   1212.75  -272.17 -1359.51  0
1998-10-19T00:12:32.5  292.008709    9.677   1.932   4.669   -9.689   1.232   4.877    1.930  -1266.89  -145.74 -1329.31   1218.65  -273.43 -1354.04  0
1998-10-19T00:12:37.5  292.008767    9.912   1.272   5.578   -9.687   1.946   5.776    1.594  -1272.78  -146.23 -1323.70   1224.53  -274.70 -1348.55  0
1998-10-19T00:12:42.5  292.008825   10.095   0.773   5.369   -9.711   2.474   5.560    1.429  -1278.64  -146.72 -1318.06   1230.39  -275.95 -1343.03  0
1998-10-19T00:12:47.5  292.008883   10.399   1.239   5.062  -10.151   2.121   5.268    1.348  -1284.48  -147.21 -1312.40   1236.22  -277.21 -1337.48  0
1998-10-19T00:12:52.5  292.008941    9.429   1.974   5.636   -9.444   1.129   5.840    1.584  -1290.29  -147.70 -1306.72   1242.03  -278.45 -1331.91  0
1998-10-19T00:12:57.5  292.008999    9.845   1.614   4.317   -9.758   1.581   4.521    0.931  -1296.08  -148.18 -1301.01   1247.82  -279.69 -1326.31  0
1998-10-19T00:13:02.5  292.009057   10.487  -0.499   4.631   -9.707   3.793   4.803    1.251  -1301.84  -148.66 -1295.27   1253.58  -280.93 -1320.69  0
1998-10-19T00:13:07.5  292.009115   10.270  -0.511   5.188   -9.484   3.745   5.356    1.087  -1307.58  -149.13 -1289.50   1259.32  -282.16 -1315.04  0
1998-10-19T00:13:12.5  292.009172    9.945  -0.222   4.853   -9.272   3.365   5.021    1.393  -1313.28  -149.60 -1283.71   1265.02  -283.38 -1309.36  0
1998-10-19T00:13:17.5  292.009230    9.625   0.329   5.752   -9.118   2.754   5.926    1.095  -1318.96  -150.07 -1277.89   1270.71  -284.60 -1303.65  0
1998-10-19T00:13:22.5  292.009288    9.598   1.624   5.838   -9.492   1.516   6.037    1.196  -1324.62  -150.54 -1272.05   1276.37  -285.81 -1297.92  0
1998-10-19T00:13:27.5  292.009346    9.337   1.598   6.246   -9.226   1.466   6.441    0.984  -1330.25  -151.00 -1266.18   1282.00  -287.02 -1292.16  0
1998-10-19T00:13:32.5  292.009404    9.586   2.340   5.759   -9.704   0.831   5.974    1.116  -1335.86  -151.46 -1260.29   1287.61  -288.22 -1286.38  0
1998-10-19T00:13:37.5  292.009462    8.758   1.369   6.643   -8.595   1.509   6.823    1.465  -1341.44  -151.92 -1254.38   1293.20  -289.42 -1280.58  0
1998-10-19T00:13:42.5  292.009520    7.452   3.233   7.736   -7.906  -0.652   7.931    1.569  -1346.99  -152.37 -1248.44   1298.76  -290.61 -1274.75  0
1998-10-19T00:13:47.5  292.009578    9.075   1.332   5.318   -8.916   1.624   5.503    1.373  -1352.52  -152.82 -1242.48   1304.29  -291.79 -1268.90  0
