1998-10-31T00:00:02.5  304.000029    4.940  -2.295   0.630    1.263  -5.296   0.646    0.051  -1306.94  -683.36  1102.36  -1317.10   615.58  1129.86  1
1998-10-31T00:00:07.5  304.000087    4.805  -2.533   0.548    0.991  -5.338   0.571    0.087  -1311.30  -685.46  1095.79  -1321.61   617.63  1123.38  1
1998-10-31T00:00:12.5  304.000145    4.813  -1.366   0.655    1.915  -4.623   0.649    0.197  -1315.62  -687.55  1089.19  -1326.09   619.67  1116.88  1
1998-10-31T00:00:17.5  304.000203    4.195  -0.814   0.644    1.967  -3.796   0.629    0.104  -1319.92  -689.62  1082.58  -1330.55   621.69  1110.35  1
1998-10-31T00:00:22.5  304.000260    4.706  -0.310   0.787    2.683  -3.885   0.755    0.192  -1324.19  -691.68  1075.95  -1334.98   623.70  1103.81  1
1998-10-31T00:00:27.5  304.000318    5.268  -1.105   0.845    2.406  -4.817   0.829    0.227  -1328.44  -693.73  1069.29  -1339.38   625.70  1097.25  1
1998-10-31T00:00:32.5  304.000376    5.683  -1.429   1.134    2.416  -5.342   1.122    0.061  -1332.66  -695.76  1062.62  -1343.76   627.69  1090.66  1
1998-10-31T00:00:37.5  304.000434    5.411  -1.528   0.898    2.164  -5.191   0.891    0.234  -1336.86  -697.78  1055.93  -1348.11   629.66  1084.06  1
1998-10-31T00:00:42.5  304.000492    4.900  -1.564   0.513    1.811  -4.815   0.512    0.038  -1341.03  -699.79  1049.22  -1352.44   631.63  1077.43  1
1998-10-31T00:00:47.5  304.000550    4.946  -1.101   0.594    2.205  -4.564   0.580    0.161  -1345.17  -701.78  1042.49  -1356.74   633.58  1070.79  1
1998-10-31T00:00:52.5  304.000608    4.048  -0.952   0.245    1.758  -3.769   0.235    0.238  -1349.29  -703.76  1035.74  -1361.01   635.52  1064.13  1
1998-10-31T00:00:57.5  304.000666    4.198  -0.929   0.198    1.868  -3.873   0.187    0.119  -1353.38  -705.72  1028.97  -1365.26   637.44  1057.44  1
1998-10-31T00:01:02.5  304.000723    4.101  -0.706   0.360    1.987  -3.657   0.344    0.148  -1357.44  -707.67  1022.17  -1369.48   639.35  1050.73  1
1998-10-31T00:01:07.5  304.000781    3.603  -1.116  -0.021    1.349  -3.523  -0.023    0.079  -1361.48  -709.60  1015.36  -1373.67   641.25  1044.00  1
1998-10-31T00:01:12.5  304.000839    3.257  -1.482  -0.434    0.837  -3.480  -0.423    0.085  -1365.49  -711.52  1008.52  -1377.83   643.14  1037.25  1
1998-10-31T00:01:17.5  304.000897    3.079  -1.666  -0.575    0.579  -3.455  -0.559    0.028  -1369.47  -713.43  1001.66  -1381.97   645.01  1030.47  1
1998-10-31T00:01:22.5  304.000955    3.150  -1.581  -0.507    0.691  -3.458  -0.494    0.025  -1373.42  -715.32   994.79  -1386.07   646.87  1023.68  1
1998-10-31T00:01:27.5  304.001013    3.227  -1.380  -0.414    0.899  -3.394  -0.406    0.023  -1377.35  -717.20   987.89  -1390.16   648.72  1016.87  1
