1998-01-24T00:00:02.5   24.000029    3.222  -0.178  -1.686   -2.057   2.544  -1.597    0.353    -56.53   130.15  1842.46    -27.42  -169.24  1839.95  0
1998-01-24T00:00:07.5   24.000087    2.929  -0.148  -1.792   -1.884   2.309  -1.710    0.518    -52.89   122.91  1843.05    -24.48  -161.69  1840.65  0
1998-01-24T00:00:12.5   24.000145    2.718  -0.146  -1.410   -1.738   2.143  -1.334    0.411    -49.25   115.66  1843.59    -21.54  -154.15  1841.31  0
1998-01-24T00:00:17.5   24.000203    3.302   0.484  -2.068   -2.609   2.168  -1.977    0.196    -45.60   108.42  1844.10    -18.60  -146.60  1841.93  0
1998-01-24T00:00:22.5   24.000260    2.780   0.322  -1.708   -2.132   1.882  -1.632    0.485    -41.96   101.17  1844.58    -15.66  -139.05  1842.52  0
1998-01-24T00:00:27.5   24.000318    3.172   0.092  -1.537   -2.222   2.323  -1.449    0.219    -38.32    93.92  1845.02    -12.72  -131.50  1843.07  0
1998-01-24T00:00:32.5   24.000376    3.024   0.315  -1.597   -2.288   2.065  -1.514    0.222    -34.68    86.68  1845.42     -9.78  -123.94  1843.59  0
1998-01-24T00:00:37.5   24.000434    3.545   0.643  -1.325   -2.876   2.225  -1.228    0.090    -31.03    79.43  1845.79     -6.84  -116.39  1844.08  0
1998-01-24T00:00:42.5   24.000492    3.429   0.683  -1.375   -2.829   2.114  -1.282    0.173    -27.39    72.18  1846.12     -3.90  -108.83  1844.53  0
1998-01-24T00:00:47.5   24.000550    3.262   0.640  -1.372   -2.685   2.018  -1.283    0.110    -23.75    64.93  1846.42     -0.96  -101.28  1844.94  0
1998-01-24T00:00:52.5   24.000608    3.433   0.871  -1.040   -2.965   1.983  -0.947    0.202    -20.10    57.67  1846.69      1.98   -93.72  1845.32  0
1998-01-24T00:00:57.5   24.000666    3.798   1.108  -0.887   -3.384   2.091  -0.784    0.098    -16.46    50.42  1846.92      4.92   -86.16  1845.66  0
1998-01-24T00:01:02.5   24.000723    3.929   1.034  -0.755   -3.415   2.235  -0.649    0.085    -12.82    43.17  1847.11      7.86   -78.59  1845.97  0
1998-01-24T00:01:07.5   24.000781    3.923   0.995  -0.607   -3.379   2.253  -0.501    0.080     -9.17    35.91  1847.26     10.80   -71.03  1846.24  0
1998-01-24T00:01:12.5   24.000839    4.011   0.988  -0.388   -3.430   2.319  -0.280    0.080     -5.53    28.65  1847.38     13.74   -63.46  1846.47  0
1998-01-24T00:01:17.5   24.000897    3.958   1.257  -0.319   -3.592   2.097  -0.212    0.054     -1.88    21.39  1847.46     16.68   -55.89  1846.66  0
1998-01-24T00:01:22.5   24.000955    4.224   1.416  -0.188   -3.886   2.185  -0.075    0.150      1.76    14.13  1847.50     19.62   -48.32  1846.82  0
1998-01-24T00:01:27.5   24.001013    4.518   0.844   0.021   -3.655   2.782   0.144    0.217      5.40     6.87  1847.51     22.56   -40.75  1846.94  0
1998-01-24T00:01:32.5   24.001071    3.971   0.714  -0.143   -3.195   2.467  -0.036    0.197      9.05    -0.39  1847.48     25.50   -33.17  1847.03  0
1998-01-24T00:01:37.5   24.001128    4.071   0.992  -0.203   -3.469   2.356  -0.093    0.067     12.69    -7.65  1847.42     28.44   -25.60  1847.08  0
1998-01-24T00:01:42.5   24.001186    4.341   0.859   0.263   -3.544   2.635   0.381    0.174     16.34   -14.91  1847.33     31.38   -18.02  1847.10  0
1998-01-24T00:01:47.5   24.001244    4.422   0.969   0.202   -3.682   2.623   0.322    0.131     19.98   -22.17  1847.20     34.32   -10.45  1847.09  0
1998-01-24T00:01:52.5   24.001302    4.453   0.353   0.110   -3.247   3.061   0.232    0.109     23.62   -29.43  1847.03     37.25    -2.87  1847.04  0
1998-01-24T00:01:57.5   24.001360    4.150   0.276   0.045   -2.987   2.889   0.159    0.152     27.26   -36.69  1846.83     40.19     4.70  1846.95  0
1998-01-24T00:02:02.5   24.001418    4.475   0.455   0.100   -3.337   3.009   0.222    0.190     30.91   -43.95  1846.59     43.13    12.28  1846.83  0
1998-01-24T00:02:07.5   24.001476    3.783  -0.309  -0.575   -2.319   3.024  -0.470    0.182     34.55   -51.21  1846.31     46.06    19.85  1846.66  0
1998-01-24T00:02:12.5   24.001534    3.853  -0.051  -1.110   -2.566   2.914  -1.004    0.211     38.18   -58.47  1845.99     48.99    27.42  1846.46  0
1998-01-24T00:02:17.5   24.001591    3.432   0.003  -1.088   -2.323   2.565  -0.993    0.296     41.82   -65.72  1845.64     51.93    35.00  1846.22  0
1998-01-24T00:02:22.5   24.001649    3.329   0.061  -0.965   -2.294   2.447  -0.874    0.310     45.46   -72.98  1845.26     54.86    42.57  1845.95  0
1998-01-24T00:02:27.5   24.001707    3.092   0.368  -1.262   -2.369   2.072  -1.177    0.171     49.10   -80.23  1844.83     57.79    50.14  1845.64  0
1998-01-24T00:02:32.5   24.001765    2.896   0.533  -1.303   -2.360   1.817  -1.224    0.276     52.73   -87.49  1844.38     60.72    57.71  1845.30  0
1998-01-24T00:02:37.5   24.001823    2.784   0.574  -1.180   -2.313   1.704  -1.105    0.353     56.37   -94.74  1843.89     63.65    65.28  1844.93  0
1998-01-24T00:02:42.5   24.001881    3.099   1.177  -1.289   -2.973   1.534  -1.206    0.147     60.00  -101.99  1843.36     66.58    72.85  1844.52  0
1998-01-24T00:02:47.5   24.001939    2.849   1.102  -1.162   -2.748   1.397  -1.085    0.349     63.63  -109.23  1842.80     69.50    80.42  1844.07  0
1998-01-24T00:02:52.5   24.001997    2.978   1.418  -1.166   -3.069   1.281  -1.087    0.264     67.26  -116.48  1842.20     72.43    87.98  1843.59  0
1998-01-24T00:02:57.5   24.002054    2.893   1.394  -1.037   -2.992   1.231  -0.960    0.153     70.89  -123.72  1841.57     75.35    95.55  1843.07  0
1998-01-24T00:03:02.5   24.002112    2.600   1.318  -1.018   -2.739   1.064  -0.949    0.216     74.51  -130.96  1840.90     78.27   103.11  1842.51  0
1998-01-24T00:03:07.5   24.002170    2.545   0.570  -1.069   -2.148   1.527  -1.000    0.267     78.14  -138.20  1840.19     81.19   110.67  1841.92  0
1998-01-24T00:03:12.5   24.002228    3.154   0.765  -0.946   -2.699   1.845  -0.861    0.376     81.76  -145.43  1839.45     84.11   118.23  1841.29  0
1998-01-24T00:03:17.5   24.002286    2.844   1.022  -0.956   -2.682   1.443  -0.880    0.180     85.38  -152.67  1838.67     87.03   125.78  1840.62  0
1998-01-24T00:03:22.5   24.002344    2.899   0.953  -0.987   -2.668   1.530  -0.909    0.088     89.00  -159.90  1837.85     89.94   133.33  1839.92  0
1998-01-24T00:03:27.5   24.002402    2.876   1.000  -0.980   -2.687   1.481  -0.903    0.103     92.62  -167.12  1837.00     92.86   140.88  1839.18  0
1998-01-24T00:03:32.5   24.002459    2.929   0.534  -1.083   -2.380   1.836  -1.004    0.114     96.24  -174.35  1836.11     95.77   148.43  1838.41  0
1998-01-24T00:03:37.5   24.002517    2.819   0.085  -1.113   -1.973   2.056  -1.036    0.191     99.85  -181.57  1835.19     98.68   155.98  1837.60  0
1998-01-24T00:03:42.5   24.002575    2.863   0.146  -1.053   -2.047   2.047  -0.975    0.132    103.46  -188.79  1834.23    101.59   163.52  1836.76  0
1998-01-24T00:03:47.5   24.002633    2.674   1.133  -0.967   -2.650   1.242  -0.895    0.334    107.07  -196.00  1833.24    104.49   171.06  1835.89  0
1998-01-24T00:03:52.5   24.002691    2.676   2.018  -0.990   -3.308   0.650  -0.920    0.252    110.68  -203.21  1832.22    107.40   178.59  1834.98  0
1998-01-24T00:03:57.5   24.002749    2.259   1.255  -1.102   -2.465   0.856  -1.042    0.332    114.29  -210.42  1831.16    110.30   186.12  1834.03  0
1998-01-24T00:04:02.5   24.002807    2.344  -0.092  -1.341   -1.527   1.828  -1.276    0.225    117.89  -217.62  1830.06    113.20   193.65  1833.05  0
1998-01-24T00:04:07.5   24.002865    2.360  -0.062  -1.427   -1.562   1.821  -1.362    0.221    121.49  -224.81  1828.92    116.10   201.18  1832.02  0
1998-01-24T00:04:12.5   24.002922    2.179   0.385  -1.452   -1.772   1.388  -1.392    0.227    125.09  -232.01  1827.75    118.99   208.70  1830.96  0
1998-01-24T00:04:17.5   24.002980    2.185   1.113  -1.372   -2.314   0.902  -1.313    0.196    128.68  -239.20  1826.54    121.88   216.21  1829.87  0
1998-01-24T00:04:22.5   24.003038    2.254   1.088  -1.325   -2.341   0.968  -1.264    0.145    132.27  -246.38  1825.29    124.77   223.72  1828.74  0
