1998-01-23T00:00:02.5   23.000029    4.934   0.463  -3.559   -2.925   4.119  -3.422    0.135  -1164.13  1403.79   290.07   -630.34 -1715.45   264.30  1
1998-01-23T00:00:07.5   23.000087    4.868   0.312  -3.696   -2.763   4.140  -3.561    0.151  -1163.24  1402.90   298.11   -629.85 -1714.42   272.36  1
1998-01-23T00:00:12.5   23.000145    4.921   0.193  -3.606   -2.685   4.243  -3.470    0.107  -1162.33  1401.97   306.14   -629.34 -1713.35   280.40  1
1998-01-23T00:00:17.5   23.000203    4.940   0.070  -3.732   -2.591   4.324  -3.596    0.120  -1161.40  1401.02   314.16   -628.82 -1712.25   288.45  1
1998-01-23T00:00:22.5   23.000260    4.927  -0.084  -3.858   -2.453   4.392  -3.723    0.142  -1160.44  1400.05   322.18   -628.29 -1711.11   296.48  1
1998-01-23T00:00:27.5   23.000318    4.993  -0.175  -3.745   -2.405   4.492  -3.608    0.131  -1159.47  1399.04   330.19   -627.75 -1709.95   304.51  1
1998-01-23T00:00:32.5   23.000376    4.770  -0.119  -3.661   -2.341   4.269  -3.530    0.193  -1158.47  1398.01   338.19   -627.19 -1708.75   312.52  1
1998-01-23T00:00:37.5   23.000434    4.623   0.215  -3.322   -2.551   3.968  -3.194    0.112  -1157.45  1396.95   346.18   -626.63 -1707.52   320.54  1
1998-01-23T00:00:42.5   23.000492    4.507   0.183  -3.248   -2.464   3.881  -3.123    0.085  -1156.41  1395.87   354.17   -626.05 -1706.25   328.54  1
1998-01-23T00:00:47.5   23.000550    4.731   0.143  -3.854   -2.552   4.109  -3.724    0.107  -1155.35  1394.76   362.15   -625.46 -1704.96   336.54  1
1998-01-23T00:00:52.5   23.000608    4.472  -0.194  -3.825   -2.130   4.052  -3.702    0.213  -1154.27  1393.63   370.12   -624.86 -1703.63   344.54  0
1998-01-23T00:00:57.5   23.000666    4.685   0.105  -2.888   -2.479   4.067  -2.759    0.209  -1153.16  1392.46   378.09   -624.24 -1702.27   352.53  0
1998-01-23T00:01:02.5   23.000723    4.761   0.069  -3.568   -2.498   4.165  -3.437    0.110  -1152.03  1391.27   386.04   -623.62 -1700.87   360.51  0
1998-01-23T00:01:07.5   23.000781    4.018   0.084  -4.090   -2.150   3.525  -3.979    0.160  -1150.87  1390.05   393.99   -622.98 -1699.44   368.48  0
1998-01-23T00:01:12.5   23.000839    4.149   0.218  -3.488   -2.320   3.559  -3.372    0.081  -1149.70  1388.80   401.94   -622.33 -1697.98   376.44  0
1998-01-23T00:01:17.5   23.000897    3.768   0.178  -4.150   -2.107   3.263  -4.045    0.136  -1148.50  1387.52   409.87   -621.66 -1696.48   384.40  0
1998-01-23T00:01:22.5   23.000955    3.498   0.239  -4.624   -2.033   3.009  -4.526    0.102  -1147.27  1386.22   417.80   -620.98 -1694.94   392.36  0
1998-01-23T00:01:27.5   23.001013    3.299  -0.073  -5.128   -1.673   3.004  -5.036    0.068  -1146.03  1384.89   425.72   -620.30 -1693.38   400.30  0
1998-01-23T00:01:32.5   23.001071    3.039  -0.474  -5.265   -1.198   2.981  -5.183    0.142  -1144.76  1383.53   433.63   -619.59 -1691.78   408.24  0
1998-01-23T00:01:37.5   23.001128    3.535  -0.296  -4.699   -1.589   3.310  -4.602    0.073  -1143.47  1382.15   441.54   -618.88 -1690.15   416.17  0
1998-01-23T00:01:42.5   23.001186    3.988   0.032  -3.835   -2.085   3.521  -3.725    0.103  -1142.17  1380.74   449.43   -618.16 -1688.49   424.09  0
1998-01-23T00:01:47.5   23.001244    4.153  -0.140  -3.648   -2.015   3.745  -3.534    0.118  -1140.84  1379.31   457.32   -617.42 -1686.80   432.01  0
