1998-01-26T00:00:02.5   26.000029    5.807  -0.138  -0.148   -5.272   2.444  -0.009    0.377      6.77  -916.21 -1580.79    333.77   877.97 -1567.21  0
1998-01-26T00:00:07.5   26.000087    5.960   0.653  -0.755   -5.737   1.793  -0.623    0.468      6.72  -909.07 -1584.88    330.89   871.50 -1571.39  0
1998-01-26T00:00:12.5   26.000145    6.808   0.234  -0.858   -6.349   2.517  -0.700    0.137      6.66  -901.92 -1588.93    328.02   865.02 -1575.55  0
1998-01-26T00:00:17.5   26.000203    6.079  -0.140   0.114   -5.516   2.548   0.260    0.156      6.61  -894.75 -1592.95    325.13   858.52 -1579.66  0
1998-01-26T00:00:22.5   26.000260    6.221  -0.776   0.718   -5.383   3.174   0.876    0.188      6.55  -887.57 -1596.93    322.24   852.00 -1583.75  0
1998-01-26T00:00:27.5   26.000318    5.798  -0.194   0.563   -5.230   2.476   0.703    0.348      6.50  -880.36 -1600.89    319.34   845.47 -1587.81  0
1998-01-26T00:00:32.5   26.000376    6.566   0.001  -1.178   -6.039   2.642  -1.022    0.448      6.44  -873.15 -1604.81    316.44   838.92 -1591.83  0
1998-01-26T00:00:37.5   26.000434    6.683  -0.567  -0.772   -5.914   3.200  -0.605    0.115      6.39  -865.91 -1608.70    313.54   832.36 -1595.82  0
1998-01-26T00:00:42.5   26.000492    6.407  -0.039  -0.925   -5.874   2.609  -0.772    0.139      6.34  -858.66 -1612.56    310.62   825.78 -1599.78  0
1998-01-26T00:00:47.5   26.000550    5.959  -0.764  -1.497   -5.183   3.108  -1.345    0.178      6.28  -851.40 -1616.39    307.70   819.19 -1603.71  0
1998-01-26T00:00:52.5   26.000608    5.500  -1.010   0.536   -4.632   3.105   0.680    0.323      6.23  -844.11 -1620.19    304.78   812.57 -1607.61  0
1998-01-26T00:00:57.5   26.000666    6.071   0.121  -0.333   -5.620   2.315  -0.191    0.385      6.17  -836.81 -1623.95    301.84   805.95 -1611.48  0
1998-01-26T00:01:02.5   26.000723    6.488  -0.626  -0.962   -5.715   3.181  -0.799    0.125      6.12  -829.50 -1627.68    298.91   799.30 -1615.31  0
1998-01-26T00:01:07.5   26.000781    6.199  -0.991   0.333   -5.284   3.371   0.493    0.142      6.06  -822.16 -1631.38    295.96   792.64 -1619.11  0
1998-01-26T00:01:12.5   26.000839    6.099   0.046   0.543   -5.602   2.375   0.686    0.214      6.01  -814.80 -1635.04    293.01   785.96 -1622.87  0
1998-01-26T00:01:17.5   26.000897    6.489   0.467   0.092   -6.135   2.155   0.239    0.227      5.96  -807.43 -1638.66    290.05   779.26 -1626.60  0
1998-01-26T00:01:22.5   26.000955    6.091   0.356  -0.853   -5.741   2.119  -0.713    0.170      5.90  -800.05 -1642.26    287.09   772.55 -1630.30  0
1998-01-26T00:01:27.5   26.001013    6.710  -0.351  -1.142   -6.031   3.020  -0.978    0.175      5.85  -792.64 -1645.82    284.12   765.82 -1633.96  0
1998-01-26T00:01:32.5   26.001071    6.627  -1.116  -1.426   -5.655   3.695  -1.252    0.149      5.80  -785.22 -1649.35    281.14   759.08 -1637.60  0
1998-01-26T00:01:37.5   26.001128    6.855  -1.060  -0.007   -5.863   3.702   0.170    0.273      5.74  -777.79 -1652.85    278.16   752.33 -1641.20  0
1998-01-26T00:01:42.5   26.001186    6.371   0.015  -0.167   -5.850   2.528  -0.016    0.220      5.69  -770.34 -1656.32    275.18   745.55 -1644.77  0
1998-01-26T00:01:47.5   26.001244    6.605   0.226   0.035   -6.146   2.423   0.188    0.189      5.64  -762.87 -1659.76    272.18   738.77 -1648.31  0
1998-01-26T00:01:52.5   26.001302    6.698   0.517  -0.630   -6.358   2.208  -0.478    0.138      5.58  -755.39 -1663.16    269.19   731.97 -1651.82  0
1998-01-26T00:01:57.5   26.001360    6.789  -1.019  -1.241   -5.839   3.666  -1.065    0.105      5.53  -747.90 -1666.53    266.19   725.15 -1655.29  0
1998-01-26T00:02:02.5   26.001418    6.459  -1.539  -0.831   -5.323   4.002  -0.656    0.076      5.48  -740.38 -1669.86    263.18   718.32 -1658.73  0
1998-01-26T00:02:07.5   26.001476    6.647  -1.951  -1.349   -5.340   4.466  -1.164    0.132      5.42  -732.86 -1673.16    260.16   711.47 -1662.13  0
1998-01-26T00:02:12.5   26.001534    6.583  -0.860  -0.070   -5.695   3.412   0.098    0.162      5.37  -725.32 -1676.42    257.14   704.61 -1665.50  0
1998-01-26T00:02:17.5   26.001591    6.627  -1.316  -0.970   -5.568   3.867  -0.795    0.102      5.32  -717.76 -1679.65    254.12   697.74 -1668.84  0
1998-01-26T00:02:22.5   26.001649    6.725  -1.747  -0.938   -5.486   4.301  -0.754    0.120      5.27  -710.19 -1682.84    251.09   690.85 -1672.14  0
1998-01-26T00:02:27.5   26.001707    6.657  -1.880  -0.946   -5.370   4.396  -0.762    0.250      5.21  -702.60 -1686.00    248.06   683.94 -1675.40  0
1998-01-26T00:02:32.5   26.001765    6.904  -0.726  -0.616   -6.051   3.429  -0.442    0.227      5.16  -695.00 -1689.13    245.02   677.03 -1678.64  0
1998-01-26T00:02:37.5   26.001823    6.178  -0.993  -1.181   -5.289   3.397  -1.020    0.189      5.11  -687.39 -1692.23    241.97   670.10 -1681.84  0
1998-01-26T00:02:42.5   26.001881    6.332  -1.381  -1.243   -5.277   3.815  -1.073    0.119      5.06  -679.77 -1695.29    238.93   663.16 -1685.01  0
1998-01-26T00:02:47.5   26.001939    6.440  -1.116  -1.016   -5.477   3.610  -0.847    0.068      5.00  -672.13 -1698.32    235.87   656.20 -1688.15  0
1998-01-26T00:02:52.5   26.001997    6.556  -1.489  -0.560   -5.428   3.988  -0.383    0.083      4.95  -664.48 -1701.32    232.82   649.23 -1691.25  0
1998-01-26T00:02:57.5   26.002054    6.788  -1.509  -0.199   -5.627   4.091  -0.017    0.070      4.90  -656.81 -1704.28    229.75   642.25 -1694.32  0
1998-01-26T00:03:02.5   26.002112    6.289   0.611  -0.635   -6.021   1.958  -0.495    0.392      4.85  -649.13 -1707.20    226.69   635.26 -1697.35  0
1998-01-26T00:03:07.5   26.002170    6.587  -0.185  -1.378   -5.989   2.822  -1.219    0.192      4.80  -641.44 -1710.09    223.61   628.25 -1700.35  0
1998-01-26T00:03:12.5   26.002228    6.802  -1.043  -1.034   -5.839   3.687  -0.857    0.140      4.74  -633.73 -1712.95    220.54   621.23 -1703.31  0
1998-01-26T00:03:17.5   26.002286    6.274  -1.323  -1.212   -5.246   3.737  -1.045    0.228      4.69  -626.01 -1715.76    217.46   614.20 -1706.23  0
1998-01-26T00:03:22.5   26.002344    6.474  -1.168  -1.458   -5.495   3.681  -1.287    0.097      4.64  -618.28 -1718.55    214.37   607.15 -1709.13  0
1998-01-26T00:03:27.5   26.002402    6.654  -0.975  -1.547   -5.739   3.577  -1.375    0.052      4.59  -610.53 -1721.30    211.28   600.09 -1711.99  0
1998-01-26T00:03:32.5   26.002459    6.602  -1.306  -1.482   -5.558   3.858  -1.307    0.075      4.54  -602.78 -1724.02    208.18   593.02 -1714.81  0
1998-01-26T00:03:37.5   26.002517    6.959  -1.369  -1.649   -5.863   4.062  -1.465    0.169      4.49  -595.01 -1726.70    205.09   585.94 -1717.60  0
