1998-02-24T04:49:22.5   55.200955    4.968  -0.201   2.889   -4.271   2.453   2.968    0.041   -540.56 -1198.51  1319.24   1047.74   763.45  1337.32  0
1998-02-24T04:49:27.5   55.201013    5.062  -0.676   2.613   -4.130   2.923   2.704    0.043   -542.94 -1203.69  1313.55   1052.26   767.04  1331.71  0
1998-02-24T04:49:32.5   55.201071    5.056  -0.559   2.692   -4.179   2.815   2.780    0.029   -545.32 -1208.84  1307.83   1056.77   770.62  1326.07  0
1998-02-24T04:49:37.5   55.201128    5.068  -0.418   2.812   -4.256   2.694   2.897    0.032   -547.68 -1213.97  1302.08   1061.26   774.18  1320.41  0
1998-02-24T04:49:42.5   55.201186    5.094  -0.396   2.823   -4.290   2.686   2.908    0.028   -550.04 -1219.08  1296.31   1065.73   777.73  1314.72  0
1998-02-24T04:49:47.5   55.201244    5.071  -0.496   2.803   -4.222   2.763   2.889    0.032   -552.39 -1224.17  1290.52   1070.18   781.27  1309.01  0
1998-02-24T04:49:52.5   55.201302    5.086  -0.450   2.751   -4.257   2.732   2.837    0.029   -554.72 -1229.24  1284.71   1074.61   784.79  1303.27  0
1998-02-24T04:49:57.5   55.201360    5.056  -0.467   2.781   -4.223   2.731   2.867    0.021   -557.05 -1234.28  1278.87   1079.02   788.30  1297.51  0
1998-02-24T04:50:02.5   55.201418    5.082  -0.435   2.743   -4.261   2.717   2.828    0.027   -559.36 -1239.29  1273.00   1083.41   791.79  1291.72  0
1998-02-24T04:50:07.5   55.201476    5.091  -0.402   2.723   -4.284   2.692   2.808    0.032   -561.66 -1244.28  1267.11   1087.78   795.26  1285.91  0
1998-02-24T04:50:12.5   55.201534    5.099  -0.303   2.715   -4.339   2.609   2.798    0.036   -563.95 -1249.25  1261.19   1092.12   798.72  1280.07  0
1998-02-24T04:50:17.5   55.201591    5.120  -0.387   2.634   -4.317   2.695   2.719    0.040   -566.23 -1254.19  1255.25   1096.45   802.16  1274.21  0
1998-02-24T04:50:22.5   55.201649    5.119  -0.412   2.609   -4.305   2.718   2.695    0.023   -568.51 -1259.11  1249.28   1100.75   805.59  1268.32  0
