1998-02-15T00:00:02.5   46.000029   -9.715  -3.035  -0.711   -5.538  -8.522  -0.896    0.062  -1801.61  -224.42  -214.26  -1243.80 -1318.05  -240.33  1
1998-02-15T00:00:07.5   46.000087   -9.193  -4.250  -2.338   -4.371  -9.080  -2.547    0.172  -1802.59  -224.37  -206.10  -1244.52 -1318.87  -232.18  1
1998-02-15T00:00:12.5   46.000145   -9.380  -3.616  -3.418   -4.927  -8.684  -3.612    0.217  -1803.54  -224.32  -197.94  -1245.21 -1319.67  -224.03  1
1998-02-15T00:00:17.5   46.000203   -9.805  -1.087  -4.414   -6.877  -6.985  -4.551    0.240  -1804.46  -224.27  -189.78  -1245.88 -1320.44  -215.88  1
1998-02-15T00:00:22.5   46.000260   -9.882   2.485  -5.009   -9.223  -4.274  -5.059    0.114  -1805.34  -224.21  -181.61  -1246.51 -1321.19  -207.73  1
1998-02-15T00:00:27.5   46.000318   -9.265   2.749  -3.737   -8.908  -3.709  -3.775    0.587  -1806.18  -224.15  -173.44  -1247.13 -1321.91  -199.57  1
1998-02-15T00:00:32.5   46.000376   -8.922   0.732  -0.160   -7.331  -5.134  -0.244    0.383  -1806.98  -224.08  -165.27  -1247.72 -1322.60  -191.41  1
1998-02-15T00:00:37.5   46.000434   -9.952   0.810   5.145   -8.137  -5.871   5.049    0.885  -1807.76  -224.01  -157.10  -1248.29 -1323.27  -183.24  1
1998-02-15T00:00:42.5   46.000492   -9.996   0.196   8.859   -7.752  -6.468   8.746    0.243  -1808.49  -223.94  -148.92  -1248.83 -1323.91  -175.08  1
1998-02-15T00:00:47.5   46.000550  -10.127  -1.006   9.337   -7.082  -7.489   9.193    0.155  -1809.19  -223.86  -140.74  -1249.35 -1324.53  -166.91  1
1998-02-15T00:00:52.5   46.000608  -10.270  -1.029   9.859   -7.173  -7.612   9.712    0.146  -1809.86  -223.77  -132.56  -1249.84 -1325.12  -158.74  1
1998-02-15T00:00:57.5   46.000666  -10.113  -1.162   9.978   -6.967  -7.617   9.830    0.242  -1810.49  -223.68  -124.38  -1250.31 -1325.68  -150.56  1
1998-02-15T00:01:02.5   46.000723   -9.732  -1.761   9.376   -6.295  -7.818   9.218    0.265  -1811.08  -223.59  -116.19  -1250.75 -1326.21  -142.38  1
1998-02-15T00:01:07.5   46.000781   -9.245  -3.091   8.635   -5.076  -8.510   8.450    0.246  -1811.63  -223.49  -108.00  -1251.17 -1326.72  -134.20  1
1998-02-15T00:01:12.5   46.000839   -9.801  -2.216   8.553   -6.062  -8.191   8.384    0.137  -1812.15  -223.39   -99.81  -1251.56 -1327.20  -126.01  1
1998-02-15T00:01:17.5   46.000897   -9.828  -0.356  10.016   -7.262  -6.817   9.890    0.241  -1812.62  -223.28   -91.61  -1251.92 -1327.65  -117.82  1
1998-02-15T00:01:22.5   46.000955   -9.103  -0.946  10.799   -6.322  -6.828  10.667    0.165  -1813.06  -223.17   -83.41  -1252.26 -1328.08  -109.63  1
1998-02-15T00:01:27.5   46.001013   -8.971  -1.879  10.652   -5.625  -7.456  10.499    0.198  -1813.47  -223.05   -75.21  -1252.57 -1328.48  -101.44  1
1998-02-15T00:01:32.5   46.001071   -9.234  -1.037  11.697   -6.358  -7.005  11.562    0.123  -1813.84  -222.93   -67.01  -1252.86 -1328.85   -93.24  1
1998-02-15T00:01:37.5   46.001128   -8.854  -0.557  12.319   -6.369  -6.410  12.200    0.076  -1814.18  -222.81   -58.81  -1253.13 -1329.20   -85.04  1
1998-02-15T00:01:42.5   46.001186   -8.661  -0.472  12.099   -6.275  -6.215  11.984    0.258  -1814.48  -222.68   -50.60  -1253.37 -1329.52   -76.84  1
1998-02-15T00:01:47.5   46.001244   -7.464  -2.359  10.516   -4.161  -6.859  10.369    0.632  -1814.74  -222.54   -42.40  -1253.59 -1329.82   -68.64  1
1998-02-15T00:01:52.5   46.001302   -7.737  -2.595   9.201   -4.228  -7.181   9.045    0.138  -1814.97  -222.41   -34.19  -1253.78 -1330.09   -60.44  1
1998-02-15T00:01:57.5   46.001360   -7.818  -1.398   9.073   -5.056  -6.309   8.946    0.110  -1815.16  -222.26   -25.99  -1253.95 -1330.33   -52.23  1
1998-02-15T00:02:02.5   46.001418   -8.120   0.310   9.761   -6.376  -5.207   9.672    0.141  -1815.32  -222.12   -17.78  -1254.09 -1330.55   -44.03  1
1998-02-15T00:02:07.5   46.001476   -7.367  -0.782   9.957   -5.097  -5.570   9.850    0.132  -1815.43  -221.96    -9.57  -1254.20 -1330.74   -35.82  1
1998-02-15T00:02:12.5   46.001534   -7.563  -0.780  10.663   -5.244  -5.713  10.553    0.351  -1815.51  -221.81    -1.36  -1254.29 -1330.90   -27.61  1
1998-02-15T00:02:17.5   46.001591   -7.606   0.688  12.022   -6.206  -4.648  11.947    0.263  -1815.55  -221.65     6.84  -1254.35 -1331.03   -19.41  1
1998-02-15T00:02:22.5   46.001649   -7.093   0.515  12.798   -5.696  -4.473  12.724    0.072  -1815.56  -221.48    15.05  -1254.39 -1331.13   -11.20  1
1998-02-15T00:02:27.5   46.001707   -6.374  -1.351  12.160   -3.955  -5.430  12.050    0.341  -1815.53  -221.31    23.26  -1254.40 -1331.21    -2.99  1
1998-02-15T00:02:32.5   46.001765   -6.821  -2.152  11.396   -3.791  -6.312  11.261    0.085  -1815.46  -221.14    31.46  -1254.39 -1331.27     5.22  1
1998-02-15T00:02:37.5   46.001823   -7.137  -1.056  11.410   -4.734  -5.672  11.298    0.127  -1815.36  -220.96    39.67  -1254.35 -1331.29    13.42  1
1998-02-15T00:02:42.5   46.001881   -6.968  -0.967  11.346   -4.662  -5.494  11.238    0.144  -1815.22  -220.77    47.88  -1254.29 -1331.30    21.63  1
1998-02-15T00:02:47.5   46.001939   -6.558  -1.183  11.246   -4.209  -5.396  11.138    0.177  -1815.05  -220.59    56.08  -1254.21 -1331.27    29.84  1
1998-02-15T00:02:52.5   46.001997   -6.792  -1.148  11.044   -4.413  -5.513  10.934    0.158  -1814.85  -220.40    64.28  -1254.10 -1331.22    38.05  1
1998-02-15T00:02:57.5   46.002054   -5.951  -0.918  11.066   -3.913  -4.799  10.972    0.197  -1814.60  -220.20    72.48  -1253.96 -1331.15    46.25  1
1998-02-15T00:03:02.5   46.002112   -5.951  -1.830  10.754   -3.332  -5.492  10.637    0.064  -1814.32  -220.00    80.68  -1253.80 -1331.04    54.46  1
1998-02-15T00:03:07.5   46.002170   -6.716  -1.204   9.859   -4.326  -5.477   9.749    0.155  -1814.00  -219.79    88.88  -1253.62 -1330.91    62.66  1
1998-02-15T00:03:12.5   46.002228   -7.001  -0.434   9.487   -5.041  -5.057   9.392    0.070  -1813.64  -219.58    97.08  -1253.40 -1330.75    70.86  1
1998-02-15T00:03:17.5   46.002286   -6.769   0.004   9.267   -5.144  -4.567   9.186    0.073  -1813.24  -219.37   105.27  -1253.16 -1330.56    79.06  1
1998-02-15T00:03:22.5   46.002344   -6.510  -0.317   9.260   -4.739  -4.647   9.175    0.051  -1812.81  -219.15   113.47  -1252.90 -1330.35    87.26  1
1998-02-15T00:03:27.5   46.002402   -6.674  -0.623   9.330   -4.669  -4.990   9.235    0.129  -1812.34  -218.93   121.66  -1252.61 -1330.11    95.46  1
1998-02-15T00:03:32.5   46.002459   -6.704  -1.001   9.749   -4.448  -5.310   9.644    0.055  -1811.84  -218.70   129.84  -1252.29 -1329.84   103.65  1
