1998-08-10T00:00:02.5  222.000029    4.623  -1.390   3.643    4.714   1.013   3.652    0.018  -1591.06  -834.73   460.23  -1024.31 -1466.03   491.55  1
1998-08-10T00:00:07.5  222.000087    4.535  -1.379   3.640    4.630   0.982   3.648    0.032  -1592.86  -835.51   452.37  -1025.46 -1467.77   483.72  1
1998-08-10T00:00:12.5  222.000145    4.439  -1.435   3.635    4.572   0.887   3.645    0.041  -1594.62  -836.28   444.50  -1026.59 -1469.49   475.89  1
1998-08-10T00:00:17.5  222.000203    4.382  -1.443   3.653    4.525   0.855   3.664    0.049  -1596.34  -837.03   436.63  -1027.70 -1471.17   468.04  1
1998-08-10T00:00:22.5  222.000260    4.306  -1.403   3.593    4.439   0.853   3.603    0.034  -1598.04  -837.76   428.75  -1028.79 -1472.82   460.19  1
1998-08-10T00:00:27.5  222.000318    4.389  -1.437   3.556    4.529   0.861   3.567    0.062  -1599.71  -838.47   420.86  -1029.86 -1474.45   452.34  1
1998-08-10T00:00:32.5  222.000376    4.390  -1.501   3.619    4.559   0.806   3.631    0.029  -1601.35  -839.17   412.96  -1030.91 -1476.05   444.47  1
1998-08-10T00:00:37.5  222.000434    4.191  -1.371   3.731    4.321   0.832   3.741    0.066  -1602.95  -839.85   405.06  -1031.94 -1477.62   436.60  1
1998-08-10T00:00:42.5  222.000492    4.112  -1.232   3.669    4.188   0.917   3.676    0.025  -1604.53  -840.52   397.15  -1032.95 -1479.17   428.72  1
1998-08-10T00:00:47.5  222.000550    4.309  -1.413   3.349    4.448   0.840   3.360    0.048  -1606.08  -841.17   389.23  -1033.95 -1480.68   420.83  1
1998-08-10T00:00:52.5  222.000608    4.657  -1.537   2.973    4.817   0.882   2.986    0.025  -1607.60  -841.81   381.31  -1034.92 -1482.17   412.94  1
1998-08-10T00:00:57.5  222.000666    4.887  -1.562   2.647    5.034   0.958   2.658    0.057  -1609.08  -842.43   373.37  -1035.87 -1483.63   405.04  1
1998-08-10T00:01:02.5  222.000723    5.115  -1.784   2.340    5.342   0.859   2.356    0.031  -1610.54  -843.03   365.43  -1036.81 -1485.06   397.12  1
1998-08-10T00:01:07.5  222.000781    5.099  -1.841   2.340    5.354   0.802   2.358    0.025  -1611.96  -843.62   357.49  -1037.72 -1486.46   389.20  1
1998-08-10T00:01:12.5  222.000839    5.067  -1.833   2.293    5.322   0.792   2.311    0.033  -1613.35  -844.19   349.53  -1038.61 -1487.83   381.27  1
