1998-08-26T00:00:02.5  238.000029   -0.336  -6.303   0.347   -4.076   4.827   0.221    0.029  -1447.45    85.33  1145.03   1113.19   960.59  1118.74  0
1998-08-26T00:00:07.5  238.000087   -0.338  -6.329   0.320   -4.093   4.846   0.193    0.031  -1442.39    85.19  1151.39   1109.40   957.41  1125.19  0
1998-08-26T00:00:12.5  238.000145   -0.251  -6.248   0.285   -4.100   4.726   0.162    0.044  -1437.31    85.05  1157.73   1105.60   954.21  1131.62  0
1998-08-26T00:00:17.5  238.000203   -0.398  -6.259   0.266   -4.001   4.835   0.139    0.027  -1432.20    84.91  1164.04   1101.77   950.99  1138.02  0
1998-08-26T00:00:22.5  238.000260   -0.253  -6.212   0.164   -4.075   4.699   0.041    0.035  -1427.06    84.76  1170.33   1097.92   947.76  1144.40  0
1998-08-26T00:00:27.5  238.000318    0.106  -6.295   0.393   -4.392   4.519   0.275    0.048  -1421.89    84.62  1176.59   1094.05   944.51  1150.76  0
1998-08-26T00:00:32.5  238.000376    0.004  -6.249   0.356   -4.287   4.554   0.237    0.038  -1416.70    84.47  1182.83   1090.17   941.24  1157.09  0
1998-08-26T00:00:37.5  238.000434   -0.049  -6.205   0.400   -4.218   4.560   0.281    0.023  -1411.48    84.32  1189.05   1086.26   937.96  1163.40  0
1998-08-26T00:00:42.5  238.000492    0.048  -6.278   0.282   -4.339   4.544   0.163    0.059  -1406.24    84.16  1195.25   1082.33   934.65  1169.69  0
1998-08-26T00:00:47.5  238.000550   -0.065  -6.317   0.483   -4.283   4.655   0.361    0.033  -1400.97    84.01  1201.42   1078.38   931.33  1175.96  0
1998-08-26T00:00:52.5  238.000608   -0.140  -6.277   0.817   -4.201   4.686   0.695    0.066  -1395.67    83.85  1207.57   1074.41   927.99  1182.21  0
1998-08-26T00:00:57.5  238.000666   -0.440  -6.333   0.995   -4.021   4.937   0.865    0.037  -1390.35    83.69  1213.69   1070.42   924.64  1188.43  0
1998-08-26T00:01:02.5  238.000723   -0.244  -6.362   0.643   -4.184   4.814   0.517    0.036  -1384.99    83.54  1219.80   1066.41   921.26  1194.63  0
1998-08-26T00:01:07.5  238.000781   -0.233  -6.310   0.574   -4.156   4.767   0.450    0.029  -1379.61    83.37  1225.87   1062.37   917.87  1200.80  0
1998-08-26T00:01:12.5  238.000839   -0.264  -6.280   0.619   -4.114   4.767   0.495    0.035  -1374.20    83.21  1231.92   1058.32   914.45  1206.95  0
1998-08-26T00:01:17.5  238.000897   -0.273  -6.317   0.582   -4.132   4.799   0.456    0.027  -1368.76    83.05  1237.95   1054.24   911.02  1213.08  0
1998-08-26T00:01:22.5  238.000955   -0.294  -6.301   0.451   -4.106   4.798   0.325    0.031  -1363.30    82.88  1243.96   1050.14   907.57  1219.18  0
1998-08-26T00:01:27.5  238.001013   -0.104  -6.283   0.465   -4.232   4.656   0.343    0.031  -1357.81    82.71  1249.94   1046.02   904.10  1225.26  0
1998-08-26T00:01:32.5  238.001071   -0.001  -6.293   0.545   -4.314   4.595   0.425    0.051  -1352.29    82.54  1255.90   1041.89   900.62  1231.32  0
1998-08-26T00:01:37.5  238.001128   -0.326  -6.187   1.518   -4.004   4.766   1.394    0.131  -1346.75    82.37  1261.83   1037.73   897.12  1237.35  0
1998-08-26T00:01:42.5  238.001186   -0.410  -6.237   1.375   -3.977   4.856   1.248    0.029  -1341.18    82.19  1267.74   1033.55   893.60  1243.36  0
1998-08-26T00:01:47.5  238.001244   -0.080  -6.266   1.075   -4.238   4.643   0.953    0.040  -1335.59    82.02  1273.63   1029.36   890.07  1249.35  0
1998-08-26T00:01:52.5  238.001302   -0.062  -6.264   1.136   -4.250   4.630   1.016    0.025  -1329.97    81.84  1279.49   1025.14   886.51  1255.31  0
1998-08-26T00:01:57.5  238.001360   -0.129  -6.255   1.205   -4.195   4.672   1.083    0.025  -1324.33    81.66  1285.33   1020.90   882.95  1261.25  0
1998-08-26T00:02:02.5  238.001418   -0.188  -6.216   1.283   -4.125   4.686   1.161    0.030  -1318.66    81.48  1291.14   1016.65   879.36  1267.17  0
1998-08-26T00:02:07.5  238.001476   -0.122  -6.244   1.105   -4.193   4.656   0.984    0.034  -1312.96    81.30  1296.93   1012.37   875.75  1273.05  0
1998-08-26T00:02:12.5  238.001534   -0.158  -6.267   1.157   -4.182   4.699   1.034    0.037  -1307.24    81.12  1302.69   1008.07   872.13  1278.91  0
1998-08-26T00:02:17.5  238.001591   -0.184  -6.288   1.188   -4.178   4.733   1.065    0.021  -1301.48    80.93  1308.42   1003.75   868.49  1284.75  0
1998-08-26T00:02:22.5  238.001649   -0.260  -6.295   1.147   -4.127   4.789   1.022    0.036  -1295.71    80.74  1314.12    999.41   864.83  1290.56  0
1998-08-26T00:02:27.5  238.001707   -0.436  -6.304   1.140   -4.005   4.916   1.011    0.027  -1289.91    80.55  1319.81    995.06   861.16  1296.35  0
1998-08-26T00:02:32.5  238.001765   -0.523  -6.275   1.205   -3.922   4.956   1.075    0.041  -1284.09    80.36  1325.46    990.68   857.47  1302.11  0
1998-08-26T00:02:37.5  238.001823   -0.464  -6.296   1.289   -3.979   4.933   1.159    0.042  -1278.24    80.17  1331.10    986.29   853.77  1307.85  0
1998-08-26T00:02:42.5  238.001881   -0.496  -6.327   1.293   -3.977   4.978   1.162    0.027  -1272.37    79.97  1336.70    981.87   850.04  1313.56  0
1998-08-26T00:02:47.5  238.001939   -0.475  -6.317   1.286   -3.985   4.956   1.156    0.026  -1266.47    79.78  1342.29    977.44   846.31  1319.25  0
1998-08-26T00:02:52.5  238.001997   -0.487  -6.340   1.268   -3.993   4.980   1.137    0.020  -1260.55    79.58  1347.84    972.99   842.55  1324.91  0
1998-08-26T00:02:57.5  238.002054   -0.511  -6.302   1.137   -3.949   4.965   1.007    0.028  -1254.60    79.38  1353.37    968.53   838.78  1330.55  0
1998-08-26T00:03:02.5  238.002112   -0.412  -6.292   1.213   -4.014   4.892   1.085    0.017  -1248.63    79.18  1358.87    964.04   835.00  1336.16  0
1998-08-26T00:03:07.5  238.002170   -0.365  -6.309   1.136   -4.060   4.870   1.008    0.021  -1242.64    78.98  1364.35    959.53   831.19  1341.74  0
1998-08-26T00:03:12.5  238.002228   -0.446  -6.335   1.045   -4.020   4.942   0.916    0.018  -1236.62    78.77  1369.79    955.00   827.37  1347.29  0
1998-08-26T00:03:17.5  238.002286   -0.238  -6.372   0.844   -4.196   4.821   0.718    0.030  -1230.57    78.57  1375.21    950.45   823.53  1352.82  0
1998-08-26T00:03:22.5  238.002344   -0.277  -6.300   0.956   -4.119   4.798   0.830    0.045  -1224.50    78.36  1380.61    945.89   819.68  1358.32  0
1998-08-26T00:03:27.5  238.002402   -0.172  -6.287   0.647   -4.186   4.709   0.524    0.074  -1218.41    78.15  1385.97    941.31   815.81  1363.80  0
1998-08-26T00:03:32.5  238.002459   -0.227  -6.261   0.863   -4.129   4.733   0.739    0.034  -1212.29    77.94  1391.31    936.70   811.93  1369.25  0
1998-08-26T00:03:37.5  238.002517   -0.311  -6.272   0.960   -4.075   4.801   0.835    0.028  -1206.15    77.72  1396.63    932.09   808.03  1374.67  0
