1998-08-03T00:00:02.5  215.000029   -1.415  -0.365   4.374   -1.113   1.110   4.336    0.043   -855.44  1462.83  -693.61    785.58  1487.62  -722.91  0
1998-08-03T00:00:07.5  215.000087   -1.485  -0.149   4.552   -0.969   1.288   4.510    0.030   -856.97  1465.55  -686.02    786.96  1490.56  -715.38  0
1998-08-03T00:00:12.5  215.000145   -1.637  -0.115   4.498   -1.021   1.434   4.453    0.106   -858.47  1468.23  -678.42    788.32  1493.47  -707.83  0
1998-08-03T00:00:17.5  215.000203   -1.814  -0.182   4.417   -1.172   1.546   4.367    0.053   -859.96  1470.89  -670.80    789.67  1496.35  -700.27  0
1998-08-03T00:00:22.5  215.000260   -2.134  -0.380   4.151   -1.507   1.703   4.093    0.130   -861.43  1473.51  -663.18    791.00  1499.20  -692.70  0
1998-08-03T00:00:27.5  215.000318   -2.361  -0.452   4.115   -1.689   1.855   4.051    0.092   -862.89  1476.11  -655.54    792.31  1502.02  -685.12  0
1998-08-03T00:00:32.5  215.000376   -2.260  -0.572   4.038   -1.736   1.704   3.978    0.258   -864.33  1478.68  -647.89    793.61  1504.81  -677.52  0
1998-08-03T00:00:37.5  215.000434   -2.258  -0.608   4.079   -1.766   1.684   4.020    0.149   -865.75  1481.22  -640.23    794.90  1507.57  -669.91  0
1998-08-03T00:00:42.5  215.000492   -2.182  -0.796   3.897   -1.882   1.514   3.840    0.187   -867.15  1483.73  -632.56    796.17  1510.31  -662.29  0
1998-08-03T00:00:47.5  215.000550   -1.812  -1.096   3.494   -1.933   1.032   3.448    0.108   -868.54  1486.22  -624.87    797.42  1513.01  -654.66  0
1998-08-03T00:00:52.5  215.000608   -1.408  -1.145   3.474   -1.758   0.663   3.439    0.162   -869.91  1488.67  -617.18    798.66  1515.69  -647.02  0
1998-08-03T00:00:57.5  215.000666   -1.690  -1.107   3.562   -1.877   0.924   3.520    0.110   -871.26  1491.09  -609.47    799.88  1518.33  -639.36  0
1998-08-03T00:01:02.5  215.000723   -1.617  -1.093   3.582   -1.827   0.870   3.542    0.110   -872.60  1493.48  -601.74    801.08  1520.94  -631.68  0
1998-08-03T00:01:07.5  215.000781   -1.385  -1.092   3.529   -1.702   0.674   3.495    0.089   -873.92  1495.85  -594.01    802.27  1523.52  -624.00  0
1998-08-03T00:01:12.5  215.000839   -1.469  -0.873   3.759   -1.564   0.868   3.721    0.068   -875.21  1498.18  -586.26    803.44  1526.07  -616.30  0
1998-08-03T00:01:17.5  215.000897   -1.370  -0.821   3.785   -1.467   0.813   3.750    0.066   -876.49  1500.47  -578.50    804.60  1528.59  -608.58  0
1998-08-03T00:01:22.5  215.000955   -1.446  -0.703   3.837   -1.409   0.941   3.800    0.043   -877.76  1502.75  -570.72    805.74  1531.07  -600.86  0
1998-08-03T00:01:27.5  215.001013   -1.452  -0.634   3.899   -1.355   0.985   3.861    0.042   -879.00  1504.99  -562.94    806.86  1533.53  -593.12  0
1998-08-03T00:01:32.5  215.001071   -1.497  -0.594   3.936   -1.345   1.045   3.897    0.040   -880.23  1507.20  -555.14    807.97  1535.96  -585.37  0
1998-08-03T00:01:37.5  215.001128   -1.576  -0.621   3.958   -1.411   1.098   3.916    0.049   -881.44  1509.38  -547.34    809.06  1538.36  -577.61  0
1998-08-03T00:01:42.5  215.001186   -1.588  -0.600   3.953   -1.399   1.119   3.911    0.016   -882.64  1511.54  -539.52    810.14  1540.73  -569.84  0
1998-08-03T00:01:47.5  215.001244   -1.635  -0.569   3.977   -1.398   1.176   3.933    0.020   -883.82  1513.66  -531.69    811.20  1543.07  -562.06  0
1998-08-03T00:01:52.5  215.001302   -1.609  -0.525   3.957   -1.347   1.177   3.914    0.017   -884.98  1515.76  -523.85    812.25  1545.37  -554.26  0
1998-08-03T00:01:57.5  215.001360   -1.616  -0.490   3.979   -1.322   1.202   3.936    0.019   -886.12  1517.82  -516.01    813.27  1547.65  -546.46  0
1998-08-03T00:02:02.5  215.001418   -1.643  -0.511   3.956   -1.353   1.213   3.912    0.017   -887.24  1519.86  -508.15    814.29  1549.90  -538.64  0
1998-08-03T00:02:07.5  215.001476   -1.734  -0.519   3.932   -1.409   1.285   3.886    0.019   -888.35  1521.86  -500.28    815.28  1552.11  -530.81  0
1998-08-03T00:02:12.5  215.001534   -1.760  -0.499   3.957   -1.406   1.318   3.910    0.023   -889.43  1523.83  -492.40    816.26  1554.29  -522.97  0
1998-08-03T00:02:17.5  215.001591   -1.707  -0.502   3.998   -1.381   1.273   3.952    0.032   -890.50  1525.76  -484.51    817.22  1556.44  -515.12  0
