1998-08-17T00:00:02.5  229.000029    5.196   3.985   1.329   -5.710   3.247   1.226    0.364    785.96 -1648.60    29.59   1207.31  1370.72    -3.52  0
1998-08-17T00:00:07.5  229.000087    5.810   3.451   1.254   -5.460   4.019   1.130    0.159    785.88 -1648.49    37.82   1207.21  1370.84     4.70  0
1998-08-17T00:00:12.5  229.000145    5.967   3.403   0.403   -5.475   4.159   0.275    0.172    785.78 -1648.35    46.04   1207.07  1370.93    12.92  0
1998-08-17T00:00:17.5  229.000203    6.374   2.427  -0.767   -4.733   4.886  -0.912    0.289    785.67 -1648.17    54.25   1206.91  1370.99    21.14  0
1998-08-17T00:00:22.5  229.000260    6.423   1.856  -0.105   -4.230   5.173  -0.256    0.252    785.54 -1647.97    62.47   1206.73  1371.02    29.36  0
1998-08-17T00:00:27.5  229.000318    6.676   2.419  -0.795   -4.845   5.166  -0.948    0.229    785.40 -1647.72    70.68   1206.53  1371.03    37.57  0
1998-08-17T00:00:32.5  229.000376    6.297   2.727  -0.440   -4.981   4.706  -0.581    0.153    785.24 -1647.45    78.89   1206.30  1371.01    45.79  0
1998-08-17T00:00:37.5  229.000434    6.774   2.493  -0.567   -4.952   5.233  -0.722    0.064    785.06 -1647.15    87.10   1206.04  1370.97    54.00  0
1998-08-17T00:00:42.5  229.000492    6.765   2.586  -1.298   -5.032   5.168  -1.451    0.144    784.87 -1646.81    95.31   1205.77  1370.90    62.21  0
1998-08-17T00:00:47.5  229.000550    7.014   2.192  -0.870   -4.768   5.564  -1.033    0.171    784.67 -1646.44   103.51   1205.47  1370.80    70.41  0
1998-08-17T00:00:52.5  229.000608    6.451   2.981  -0.842   -5.274   4.736  -0.984    0.064    784.45 -1646.04   111.71   1205.15  1370.67    78.62  0
1998-08-17T00:00:57.5  229.000666    6.216   3.310  -0.435   -5.485   4.402  -0.569    0.153    784.21 -1645.61   119.91   1204.80  1370.52    86.83  0
1998-08-17T00:01:02.5  229.000723    6.534   2.896  -0.548   -5.228   4.854  -0.694    0.091    783.96 -1645.14   128.10   1204.43  1370.34    95.03  0
1998-08-17T00:01:07.5  229.000781    6.685   2.768  -0.247   -5.172   5.051  -0.397    0.122    783.69 -1644.64   136.30   1204.03  1370.12   103.23  0
1998-08-17T00:01:12.5  229.000839    7.087   2.114  -0.050   -4.729   5.682  -0.216    0.125    783.41 -1644.10   144.49   1203.60  1369.88   111.43  0
1998-08-17T00:01:17.5  229.000897    7.000   2.252  -0.470   -4.820   5.537  -0.633    0.247    783.10 -1643.52   152.68   1203.15  1369.62   119.63  0
1998-08-17T00:01:22.5  229.000955    6.796   2.368  -0.796   -4.846   5.295  -0.952    0.217    782.79 -1642.92   160.87   1202.68  1369.32   127.83  0
1998-08-17T00:01:27.5  229.001013    6.377   3.354  -0.537   -5.589   4.529  -0.675    0.300    782.45 -1642.28   169.05   1202.18  1369.00   136.02  0
1998-08-17T00:01:32.5  229.001071    6.606   2.833  -0.152   -5.201   4.955  -0.300    0.157    782.11 -1641.61   177.23   1201.66  1368.65   144.21  0
1998-08-17T00:01:37.5  229.001128    6.048   3.603   0.245   -5.691   4.150   0.117    0.124    781.74 -1640.91   185.41   1201.12  1368.27   152.40  0
1998-08-17T00:01:42.5  229.001186    5.603   3.871   0.015   -5.761   3.629  -0.099    0.226    781.37 -1640.18   193.59   1200.55  1367.87   160.59  0
1998-08-17T00:01:47.5  229.001244    6.363   3.362  -0.472   -5.591   4.515  -0.610    0.186    780.97 -1639.41   201.76   1199.97  1367.44   168.77  0
1998-08-17T00:01:52.5  229.001302    5.992   3.247  -0.856   -5.338   4.209  -0.984    0.217    780.56 -1638.62   209.93   1199.35  1366.99   176.95  0
1998-08-17T00:01:57.5  229.001360    6.042   3.008  -0.660   -5.138   4.354  -0.792    0.191    780.14 -1637.79   218.09   1198.71  1366.50   185.13  0
1998-08-17T00:02:02.5  229.001418    6.442   2.603  -0.293   -4.924   4.890  -0.438    0.180    779.70 -1636.92   226.25   1198.05  1365.99   193.30  0
