1998-08-21T00:01:32.5  233.001071  -12.710  11.500  -3.399    8.561 -14.937  -2.989    0.115   -773.89 -1504.67  -732.74   1199.95  1173.61  -763.28  0
1998-08-21T00:01:37.5  233.001128  -12.702  11.369  -3.045    8.593 -14.801  -2.639    0.106   -775.38 -1507.51  -725.27   1202.22  1176.08  -755.87  0
1998-08-21T00:01:42.5  233.001186  -12.626  11.322  -2.942    8.535 -14.729  -2.538    0.099   -776.86 -1510.33  -717.77   1204.47  1178.51  -748.44  0
1998-08-21T00:01:47.5  233.001244  -12.531  11.312  -2.925    8.449 -14.690  -2.521    0.080   -778.33 -1513.11  -710.27   1206.70  1180.93  -740.99  0
1998-08-21T00:01:52.5  233.001302  -12.506  11.311  -2.797    8.425 -14.678  -2.394    0.107   -779.78 -1515.87  -702.75   1208.91  1183.32  -733.53  0
1998-08-21T00:01:57.5  233.001360  -12.420  11.284  -2.851    8.352 -14.628  -2.450    0.087   -781.21 -1518.60  -695.22   1211.09  1185.69  -726.06  0
1998-08-21T00:02:02.5  233.001418  -12.334  11.305  -2.773    8.263 -14.618  -2.372    0.089   -782.63 -1521.29  -687.67   1213.24  1188.04  -718.57  0
1998-08-21T00:02:07.5  233.001476  -12.235  11.379  -2.493    8.147 -14.651  -2.091    0.094   -784.04 -1523.96  -680.11   1215.38  1190.36  -711.07  0
1998-08-21T00:02:12.5  233.001534  -12.164  11.448  -2.558    8.058 -14.697  -2.155    0.084   -785.43 -1526.59  -672.54   1217.48  1192.66  -703.55  0
1998-08-21T00:02:17.5  233.001591  -12.136  11.442  -2.588    8.033 -14.683  -2.185    0.081   -786.80 -1529.19  -664.95   1219.57  1194.93  -696.02  0
1998-08-21T00:02:22.5  233.001649  -12.128  11.517  -2.459    8.003 -14.749  -2.055    0.087   -788.15 -1531.76  -657.35   1221.62  1197.18  -688.47  0
1998-08-21T00:02:27.5  233.001707  -12.086  11.690  -2.427    7.910 -14.899  -2.019    0.100   -789.50 -1534.31  -649.74   1223.66  1199.41  -680.92  0
1998-08-21T00:02:32.5  233.001765  -12.140  11.772  -2.365    7.936 -14.992  -1.954    0.096   -790.82 -1536.82  -642.11   1225.67  1201.61  -673.35  0
1998-08-21T00:02:37.5  233.001823  -12.164  11.928  -2.318    7.910 -15.146  -1.902    0.113   -792.14 -1539.31  -634.48   1227.66  1203.79  -665.76  0
1998-08-21T00:02:42.5  233.001881  -12.384  11.748  -2.397    8.176 -15.045  -1.984    0.096   -793.43 -1541.76  -626.83   1229.63  1205.95  -658.17  0
1998-08-21T00:02:47.5  233.001939  -12.405  11.676  -2.490    8.218 -14.985  -2.079    0.087   -794.71 -1544.19  -619.17   1231.57  1208.09  -650.56  0
1998-08-21T00:02:52.5  233.001997  -12.442  11.673  -2.505    8.254 -14.994  -2.094    0.093   -795.98 -1546.59  -611.49   1233.49  1210.20  -642.94  0
1998-08-21T00:02:57.5  233.002054  -12.423  11.663  -2.493    8.240 -14.978  -2.082    0.072   -797.23 -1548.95  -603.81   1235.38  1212.29  -635.30  0
1998-08-21T00:03:02.5  233.002112  -12.404  11.628  -2.524    8.232 -14.939  -2.114    0.086   -798.47 -1551.29  -596.11   1237.25  1214.35  -627.66  0
1998-08-21T00:03:07.5  233.002170  -12.353  11.581  -2.538    8.199 -14.880  -2.130    0.082   -799.69 -1553.59  -588.40   1239.10  1216.39  -620.00  0
1998-08-21T00:03:12.5  233.002228  -12.292  11.569  -2.497    8.145 -14.849  -2.089    0.089   -800.89 -1555.86  -580.68   1240.91  1218.40  -612.33  0
1998-08-21T00:03:17.5  233.002286  -12.373  11.516  -2.460    8.238 -14.822  -2.053    0.083   -802.07 -1558.10  -572.95   1242.71  1220.39  -604.64  0
1998-08-21T00:03:22.5  233.002344  -12.214  11.526  -2.466    8.084 -14.782  -2.060    0.085   -803.25 -1560.31  -565.20   1244.48  1222.36  -596.94  0
1998-08-21T00:03:27.5  233.002402  -12.155  11.472  -2.515    8.044 -14.714  -2.111    0.076   -804.40 -1562.49  -557.45   1246.22  1224.30  -589.24  0
1998-08-21T00:03:32.5  233.002459  -12.068  11.484  -2.501    7.958 -14.698  -2.097    0.093   -805.54 -1564.64  -549.68   1247.94  1226.22  -581.52  0
1998-08-21T00:03:37.5  233.002517  -12.081  11.435  -2.454    7.985 -14.654  -2.052    0.091   -806.67 -1566.76  -541.90   1249.64  1228.12  -573.79  0
1998-08-21T00:03:42.5  233.002575  -12.019  11.449  -2.464    7.923 -14.649  -2.063    0.087   -807.78 -1568.85  -534.12   1251.32  1229.99  -566.05  0
1998-08-21T00:03:47.5  233.002633  -12.074  11.476  -2.430    7.967 -14.690  -2.027    0.074   -808.87 -1570.91  -526.32   1252.97  1231.84  -558.30  0
1998-08-21T00:03:52.5  233.002691  -12.097  11.484  -2.523    7.986 -14.708  -2.119    0.083   -809.95 -1572.94  -518.51   1254.60  1233.66  -550.53  0
1998-08-21T00:03:57.5  233.002749  -12.022  11.435  -2.585    7.930 -14.639  -2.183    0.077   -811.01 -1574.94  -510.70   1256.20  1235.47  -542.76  0
1998-08-21T00:04:02.5  233.002807  -11.989  11.550  -2.513    7.864 -14.736  -2.108    0.078   -812.06 -1576.91  -502.87   1257.77  1237.24  -534.98  0
1998-08-21T00:04:07.5  233.002865  -11.990  11.466  -2.578    7.891 -14.658  -2.176    0.085   -813.09 -1578.84  -495.03   1259.32  1238.99  -527.18  0
1998-08-21T00:04:12.5  233.002922  -12.025  11.385  -2.690    7.950 -14.595  -2.290    0.079   -814.10 -1580.75  -487.18   1260.85  1240.72  -519.37  0
1998-08-21T00:04:17.5  233.002980  -12.026  11.441  -2.638    7.933 -14.648  -2.237    0.080   -815.10 -1582.62  -479.32   1262.35  1242.42  -511.56  0
1998-08-21T00:04:22.5  233.003038  -11.977  11.453  -2.572    7.883 -14.642  -2.171    0.090   -816.08 -1584.46  -471.46   1263.82  1244.09  -503.73  0
1998-08-21T00:04:27.5  233.003096  -11.892  11.553  -2.559    7.772 -14.710  -2.156    0.088   -817.05 -1586.26  -463.58   1265.27  1245.75  -495.89  0
1998-08-21T00:04:32.5  233.003154  -11.868  11.487  -2.603    7.769 -14.641  -2.202    0.090   -818.00 -1588.04  -455.69   1266.70  1247.37  -488.05  0
1998-08-21T00:04:37.5  233.003212  -11.838  11.443  -2.517    7.754 -14.588  -2.117    0.095   -818.93 -1589.79  -447.80   1268.10  1248.98  -480.19  0
1998-08-21T00:04:42.5  233.003270  -11.889  11.484  -2.479    7.790 -14.641  -2.077    0.084   -819.85 -1591.51  -439.90   1269.48  1250.56  -472.33  0
1998-08-21T00:04:47.5  233.003328  -11.972  11.506  -2.490    7.863 -14.688  -2.087    0.075   -820.76 -1593.20  -431.99   1270.84  1252.12  -464.46  0
1998-08-21T00:04:52.5  233.003385  -12.011  11.530  -2.585    7.893 -14.726  -2.181    0.082   -821.65 -1594.86  -424.07   1272.17  1253.65  -456.57  0
1998-08-21T00:04:57.5  233.003443  -12.018  11.475  -2.715    7.917 -14.678  -2.312    0.074   -822.52 -1596.49  -416.14   1273.47  1255.16  -448.68  0
1998-08-21T00:05:02.5  233.003501  -11.917  11.360  -2.678    7.856 -14.537  -2.280    0.088   -823.37 -1598.08  -408.21   1274.75  1256.65  -440.78  0
1998-08-21T00:05:07.5  233.003559  -11.959  11.219  -2.533    7.939 -14.412  -2.137    0.089   -824.21 -1599.64  -400.26   1276.01  1258.10  -432.87  0
1998-08-21T00:05:12.5  233.003617  -11.921  11.244  -2.562    7.896 -14.424  -2.166    0.078   -825.03 -1601.17  -392.31   1277.23  1259.53  -424.96  0
1998-08-21T00:05:17.5  233.003675  -11.971  11.213  -2.451    7.952 -14.407  -2.055    0.094   -825.84 -1602.67  -384.35   1278.43  1260.94  -417.03  0
1998-08-21T00:05:22.5  233.003733  -12.185  11.296  -2.524    8.131 -14.554  -2.125    0.089   -826.63 -1604.13  -376.38   1279.61  1262.32  -409.10  0
1998-08-21T00:05:27.5  233.003791  -12.129  11.353  -2.596    8.060 -14.592  -2.195    0.087   -827.40 -1605.57  -368.41   1280.76  1263.68  -401.15  0
1998-08-21T00:05:32.5  233.003848  -11.745  11.548  -2.511    7.635 -14.658  -2.109    0.125   -828.16 -1606.97  -360.43   1281.89  1265.01  -393.20  0
1998-08-21T00:05:37.5  233.003906  -11.553  11.583  -2.485    7.442 -14.632  -2.084    0.072   -828.90 -1608.34  -352.44   1282.99  1266.32  -385.25  0
1998-08-21T00:05:42.5  233.003964  -11.648  11.635  -2.545    7.517 -14.712  -2.142    0.091   -829.63 -1609.69  -344.44   1284.07  1267.61  -377.28  0
1998-08-21T00:05:47.5  233.004022  -11.641  11.692  -2.415    7.492 -14.760  -2.011    0.109   -830.34 -1611.00  -336.44   1285.13  1268.87  -369.31  0
1998-08-21T00:05:52.5  233.004080  -11.811  11.709  -2.542    7.650 -14.832  -2.136    0.076   -831.03 -1612.28  -328.43   1286.16  1270.11  -361.33  0
1998-08-21T00:05:57.5  233.004138  -11.770  11.674  -2.643    7.622 -14.789  -2.238    0.082   -831.71 -1613.53  -320.42   1287.16  1271.32  -353.34  0
1998-08-21T00:06:02.5  233.004196  -11.732  11.677  -2.664    7.585 -14.781  -2.259    0.088   -832.37 -1614.75  -312.40   1288.14  1272.51  -345.35  0
1998-08-21T00:06:07.5  233.004253  -11.662  11.632  -2.770    7.532 -14.718  -2.366    0.089   -833.01 -1615.93  -304.37   1289.09  1273.67  -337.35  0
1998-08-21T00:06:12.5  233.004311  -11.608  11.779  -2.631    7.436 -14.838  -2.225    0.061   -833.64 -1617.08  -296.33   1290.02  1274.80  -329.34  0
1998-08-21T00:06:17.5  233.004369  -11.638  11.426  -2.673    7.573 -14.513  -2.275    0.122   -834.25 -1618.20  -288.29   1290.91  1275.91  -321.33  0
1998-08-21T00:06:22.5  233.004427  -11.645  11.408  -2.396    7.585 -14.490  -1.998    0.086   -834.85 -1619.28  -280.25   1291.79  1276.99  -313.31  0
1998-08-21T00:06:27.5  233.004485  -11.833  11.534  -2.397    7.725 -14.667  -1.994    0.097   -835.42 -1620.34  -272.20   1292.64  1278.05  -305.28  0
1998-08-21T00:06:32.5  233.004543  -11.900  11.299  -2.657    7.861 -14.471  -2.261    0.122   -835.99 -1621.36  -264.14   1293.46  1279.08  -297.25  0
1998-08-21T00:06:37.5  233.004601  -11.770  11.337  -2.566    7.727 -14.465  -2.169    0.072   -836.53 -1622.36  -256.08   1294.26  1280.10  -289.21  0
1998-08-21T00:06:42.5  233.004659  -11.717  11.381  -2.656    7.662 -14.493  -2.259    0.076   -837.07 -1623.32  -248.01   1295.04  1281.08  -281.17  0
1998-08-21T00:06:47.5  233.004716  -11.833  11.542  -2.587    7.723 -14.680  -2.185    0.083   -837.58 -1624.25  -239.94   1295.79  1282.04  -273.12  0
1998-08-21T00:06:52.5  233.004774  -11.452  11.544  -2.539    7.361 -14.563  -2.140    0.089   -838.08 -1625.15  -231.87   1296.52  1282.98  -265.07  0
1998-08-21T00:06:57.5  233.004832  -11.331  11.850  -2.605    7.152 -14.820  -2.199    0.097   -838.56 -1626.02  -223.79   1297.22  1283.89  -257.01  0
1998-08-21T00:07:02.5  233.004890  -11.326  11.924  -2.694    7.125 -14.890  -2.287    0.075   -839.03 -1626.86  -215.70   1297.89  1284.78  -248.94  0
1998-08-21T00:07:07.5  233.004948  -11.239  11.923  -2.763    7.042 -14.865  -2.356    0.076   -839.47 -1627.66  -207.61   1298.54  1285.64  -240.87  0
1998-08-21T00:07:12.5  233.005006  -11.257  11.931  -2.650    7.057 -14.875  -2.244    0.081   -839.91 -1628.43  -199.52   1299.16  1286.47  -232.80  0
1998-08-21T00:07:17.5  233.005064  -11.233  11.746  -2.809    7.091 -14.695  -2.407    0.072   -840.32 -1629.16  -191.42   1299.76  1287.28  -224.72  0
1998-08-21T00:07:22.5  233.005122  -11.180  11.720  -2.743    7.049 -14.653  -2.342    0.084   -840.72 -1629.87  -183.32   1300.33  1288.06  -216.64  0
1998-08-21T00:07:27.5  233.005179  -11.186  11.693  -2.629    7.063 -14.625  -2.229    0.067   -841.10 -1630.54  -175.22   1300.87  1288.82  -208.55  0
1998-08-21T00:07:32.5  233.005237  -11.192  11.761  -2.560    7.048 -14.690  -2.158    0.071   -841.46 -1631.18  -167.11   1301.39  1289.55  -200.46  0
1998-08-21T00:07:37.5  233.005295  -11.303  11.856  -2.572    7.125 -14.815  -2.167    0.129   -841.81 -1631.79  -159.00   1301.89  1290.26  -192.36  0
1998-08-21T00:07:42.5  233.005353  -11.373  11.890  -2.503    7.181 -14.867  -2.096    0.086   -842.15 -1632.37  -150.88   1302.36  1290.94  -184.26  0
1998-08-21T00:07:47.5  233.005411  -11.337  11.921  -2.465    7.137 -14.884  -2.058    0.090   -842.47 -1632.92  -142.77   1302.81  1291.60  -176.16  0
1998-08-21T00:07:52.5  233.005469  -11.340  11.917  -2.654    7.142 -14.886  -2.246    0.086   -842.77 -1633.44  -134.65   1303.23  1292.24  -168.05  0
1998-08-21T00:07:57.5  233.005527  -11.294  11.839  -2.855    7.123 -14.803  -2.450    0.076   -843.05 -1633.93  -126.53   1303.62  1292.85  -159.94  0
1998-08-21T00:08:02.5  233.005584  -11.211  11.719  -2.871    7.081 -14.664  -2.469    0.088   -843.32 -1634.38  -118.40   1303.99  1293.43  -151.83  0
1998-08-21T00:08:07.5  233.005642  -11.360  11.761  -2.475    7.209 -14.739  -2.072    0.175   -843.57 -1634.80  -110.27   1304.33  1293.98  -143.72  0
1998-08-21T00:08:12.5  233.005700  -11.523  11.797  -2.711    7.354 -14.830  -2.305    0.090   -843.80 -1635.18  -102.14   1304.65  1294.51  -135.60  0
1998-08-21T00:08:17.5  233.005758  -11.369  11.707  -2.814    7.235 -14.699  -2.411    0.081   -844.02 -1635.53   -94.01   1304.93  1295.02  -127.48  0
1998-08-21T00:08:22.5  233.005816  -11.354  11.743  -2.738    7.210 -14.727  -2.335    0.082   -844.22 -1635.85   -85.88   1305.20  1295.49  -119.35  0
1998-08-21T00:08:27.5  233.005874  -11.299  11.836  -2.741    7.129 -14.798  -2.336    0.078   -844.40 -1636.14   -77.74   1305.44  1295.95  -111.23  0
1998-08-21T00:08:32.5  233.005932  -11.237  11.855  -2.774    7.064 -14.798  -2.369    0.085   -844.57 -1636.40   -69.61   1305.65  1296.38  -103.10  0
1998-08-21T00:08:37.5  233.005990  -11.229  11.889  -2.766    7.047 -14.828  -2.360    0.087   -844.72 -1636.62   -61.47   1305.84  1296.78   -94.97  0
1998-08-21T00:08:42.5  233.006047  -11.259  11.826  -2.653    7.094 -14.773  -2.249    0.080   -844.86 -1636.82   -53.33   1306.00  1297.16   -86.84  0
1998-08-21T00:08:47.5  233.006105  -11.306  11.801  -2.665    7.147 -14.765  -2.261    0.071   -844.98 -1636.99   -45.19   1306.14  1297.52   -78.70  0
1998-08-21T00:08:52.5  233.006163  -11.364  11.705  -2.656    7.232 -14.691  -2.254    0.072   -845.08 -1637.12   -37.05   1306.26  1297.85   -70.57  0
1998-08-21T00:08:57.5  233.006221  -11.371  11.675  -2.519    7.248 -14.660  -2.118    0.076   -845.17 -1637.22   -28.91   1306.35  1298.15   -62.43  0
1998-08-21T00:09:02.5  233.006279  -11.336  11.671  -2.501    7.216 -14.646  -2.100    0.077   -845.24 -1637.29   -20.77   1306.41  1298.43   -54.29  0
1998-08-21T00:09:07.5  233.006337  -11.282  11.704  -2.514    7.154 -14.661  -2.113    0.074   -845.29 -1637.32   -12.62   1306.44  1298.68   -46.16  0
1998-08-21T00:09:12.5  233.006395  -11.272  11.744  -2.512    7.133 -14.695  -2.110    0.079   -845.32 -1637.32    -4.48   1306.45  1298.90   -38.02  0
1998-08-21T00:09:17.5  233.006453  -11.200  11.767  -2.499    7.058 -14.694  -2.096    0.078   -845.34 -1637.29     3.66   1306.43  1299.10   -29.87  0
1998-08-21T00:09:22.5  233.006510  -11.195  11.800  -2.527    7.043 -14.726  -2.124    0.072   -845.34 -1637.22    11.81   1306.39  1299.27   -21.73  0
1998-08-21T00:09:27.5  233.006568  -11.206  11.788  -2.481    7.058 -14.716  -2.078    0.073   -845.33 -1637.12    19.95   1306.32  1299.42   -13.59  0
1998-08-21T00:09:32.5  233.006626  -11.137  11.824  -2.479    6.981 -14.729  -2.076    0.071   -845.29 -1637.00    28.09   1306.22  1299.55    -5.45  0
1998-08-21T00:09:37.5  233.006684  -11.114  11.843  -2.465    6.953 -14.740  -2.062    0.084   -845.25 -1636.84    36.23   1306.11  1299.64     2.69  0
1998-08-21T00:09:42.5  233.006742  -11.062  11.811  -2.428    6.914 -14.692  -2.026    0.082   -845.18 -1636.65    44.37   1305.96  1299.72    10.83  0
1998-08-21T00:09:47.5  233.006800  -11.093  11.762  -2.446    6.958 -14.656  -2.045    0.069   -845.11 -1636.43    52.51   1305.80  1299.77    18.97  0
1998-08-21T00:09:52.5  233.006858  -11.078  11.759  -2.531    6.945 -14.651  -2.130    0.073   -845.01 -1636.18    60.65   1305.60  1299.79    27.12  0
1998-08-21T00:09:57.5  233.006916  -11.162  11.655  -2.734    7.058 -14.583  -2.335    0.073   -844.90 -1635.89    68.79   1305.38  1299.79    35.26  0
1998-08-21T00:10:02.5  233.006973  -11.065  11.810  -2.542    6.918 -14.695  -2.140    0.085   -844.77 -1635.57    76.93   1305.14  1299.76    43.40  0
1998-08-21T00:10:07.5  233.007031  -11.031  11.814  -2.651    6.885 -14.691  -2.249    0.078   -844.62 -1635.22    85.06   1304.86  1299.71    51.54  0
1998-08-21T00:10:12.5  233.007089  -10.996  11.812  -2.657    6.852 -14.678  -2.255    0.077   -844.46 -1634.84    93.19   1304.56  1299.63    59.67  0
1998-08-21T00:10:17.5  233.007147  -10.979  11.852  -2.486    6.824 -14.707  -2.084    0.079   -844.27 -1634.42   101.33   1304.24  1299.52    67.81  0
1998-08-21T00:10:22.5  233.007205  -10.961  11.859  -2.440    6.804 -14.707  -2.038    0.078   -844.08 -1633.97   109.46   1303.89  1299.39    75.95  0
1998-08-21T00:10:27.5  233.007263  -11.038  11.760  -2.629    6.909 -14.641  -2.228    0.076   -843.86 -1633.49   117.58   1303.51  1299.23    84.08  0
1998-08-21T00:10:32.5  233.007321  -11.184  11.637  -2.694    7.085 -14.570  -2.295    0.084   -843.63 -1632.98   125.71   1303.11  1299.05    92.21  0
1998-08-21T00:10:37.5  233.007378  -11.127  11.677  -2.648    7.019 -14.589  -2.248    0.078   -843.39 -1632.43   133.83   1302.69  1298.84   100.34  0
1998-08-21T00:10:42.5  233.007436  -11.201  11.619  -2.619    7.107 -14.556  -2.220    0.074   -843.12 -1631.86   141.95   1302.24  1298.61   108.47  0
1998-08-21T00:10:47.5  233.007494  -11.182  11.639  -2.565    7.083 -14.568  -2.167    0.067   -842.85 -1631.25   150.07   1301.76  1298.35   116.60  0
1998-08-21T00:10:52.5  233.007552  -11.199  11.637  -2.551    7.099 -14.571  -2.152    0.074   -842.55 -1630.62   158.18   1301.26  1298.07   124.72  0
1998-08-21T00:10:57.5  233.007610  -11.212  11.639  -2.494    7.112 -14.575  -2.095    0.068   -842.24 -1629.95   166.29   1300.74  1297.77   132.84  0
1998-08-21T00:11:02.5  233.007668  -11.230  11.626  -2.486    7.133 -14.568  -2.087    0.070   -841.91 -1629.25   174.40   1300.18  1297.43   140.96  0
1998-08-21T00:11:07.5  233.007726  -11.227  11.628  -2.465    7.130 -14.568  -2.066    0.071   -841.57 -1628.51   182.51   1299.60  1297.07   149.08  0
1998-08-21T00:11:12.5  233.007784  -11.165  11.639  -2.520    7.067 -14.561  -2.121    0.075   -841.20 -1627.74   190.61   1299.00  1296.68   157.19  0
1998-08-21T00:11:17.5  233.007841  -11.166  11.667  -2.462    7.061 -14.586  -2.062    0.071   -840.82 -1626.94   198.70   1298.36  1296.27   165.30  0
1998-08-21T00:11:22.5  233.007899  -11.127  11.672  -2.501    7.021 -14.580  -2.102    0.070   -840.43 -1626.10   206.80   1297.71  1295.83   173.41  0
1998-08-21T00:11:27.5  233.007957  -11.078  11.719  -2.502    6.961 -14.610  -2.102    0.068   -840.01 -1625.24   214.89   1297.02  1295.37   181.51  0
1998-08-21T00:11:32.5  233.008015  -11.149  11.663  -2.446    7.046 -14.576  -2.047    0.070   -839.58 -1624.34   222.97   1296.32  1294.88   189.61  0
1998-08-21T00:11:37.5  233.008073  -11.118  11.687  -2.416    7.009 -14.589  -2.016    0.073   -839.14 -1623.42   231.05   1295.59  1294.37   197.71  0
1998-08-21T00:11:42.5  233.008131  -10.976  11.798  -2.434    6.840 -14.652  -2.034    0.071   -838.68 -1622.46   239.13   1294.83  1293.83   205.80  0
1998-08-21T00:11:47.5  233.008189  -10.855  11.873  -2.455    6.702 -14.686  -2.053    0.078   -838.20 -1621.47   247.20   1294.05  1293.27   213.89  0
1998-08-21T00:11:52.5  233.008247  -10.738  11.935  -2.401    6.572 -14.708  -1.999    0.074   -837.71 -1620.45   255.27   1293.25  1292.68   221.98  0
1998-08-21T00:11:57.5  233.008304  -10.714  11.923  -2.397    6.553 -14.689  -1.995    0.078   -837.20 -1619.40   263.33   1292.41  1292.07   230.06  0
1998-08-21T00:12:02.5  233.008362  -10.868  11.827  -2.541    6.730 -14.649  -2.141    0.078   -836.68 -1618.32   271.38   1291.56  1291.43   238.13  0
1998-08-21T00:12:07.5  233.008420  -10.952  11.771  -2.648    6.826 -14.624  -2.248    0.056   -836.13 -1617.20   279.43   1290.67  1290.77   246.20  0
1998-08-21T00:12:12.5  233.008478  -10.943  11.767  -2.667    6.820 -14.618  -2.267    0.072   -835.57 -1616.05   287.48   1289.76  1290.08   254.27  0
1998-08-21T00:12:17.5  233.008536  -10.976  11.740  -2.672    6.859 -14.602  -2.272    0.071   -834.99 -1614.86   295.52   1288.82  1289.36   262.33  0
1998-08-21T00:12:22.5  233.008594  -10.882  11.783  -2.689    6.757 -14.615  -2.289    0.082   -834.40 -1613.65   303.55   1287.86  1288.62   270.38  0
1998-08-21T00:12:27.5  233.008652  -10.943  11.747  -2.643    6.826 -14.598  -2.244    0.077   -833.79 -1612.40   311.58   1286.87  1287.85   278.43  0
1998-08-21T00:12:32.5  233.008709  -11.034  11.627  -2.769    6.950 -14.515  -2.372    0.078   -833.16 -1611.13   319.60   1285.86  1287.06   286.48  0
1998-08-21T00:12:37.5  233.008767  -10.969  11.635  -2.778    6.886 -14.503  -2.382    0.081   -832.52 -1609.82   327.62   1284.83  1286.24   294.52  0
1998-08-21T00:12:42.5  233.008825  -10.858  11.690  -2.674    6.763 -14.518  -2.277    0.077   -831.86 -1608.48   335.63   1283.77  1285.40   302.55  0
1998-08-21T00:12:47.5  233.008883  -10.839  11.712  -2.555    6.739 -14.530  -2.158    0.073   -831.19 -1607.11   343.63   1282.68  1284.54   310.58  0
1998-08-21T00:12:52.5  233.008941  -10.807  11.745  -2.540    6.699 -14.551  -2.142    0.073   -830.50 -1605.71   351.63   1281.58  1283.65   318.60  0
1998-08-21T00:12:57.5  233.008999  -10.766  11.766  -2.549    6.653 -14.558  -2.151    0.067   -829.80 -1604.28   359.62   1280.44  1282.73   326.62  0
1998-08-21T00:13:02.5  233.009057  -10.767  11.832  -2.522    6.634 -14.621  -2.123    0.076   -829.07 -1602.82   367.60   1279.28  1281.79   334.63  0
1998-08-21T00:13:07.5  233.009115  -10.756  11.877  -2.488    6.610 -14.660  -2.087    0.065   -828.33 -1601.32   375.57   1278.09  1280.82   342.63  0
1998-08-21T00:13:12.5  233.009172  -10.743  11.837  -2.488    6.610 -14.617  -2.089    0.076   -827.57 -1599.79   383.54   1276.88  1279.82   350.62  0
1998-08-21T00:13:17.5  233.009230  -10.764  11.869  -2.517    6.620 -14.655  -2.117    0.079   -826.80 -1598.23   391.50   1275.64  1278.80   358.61  0
1998-08-21T00:13:22.5  233.009288  -10.760  11.908  -2.508    6.605 -14.690  -2.107    0.070   -826.01 -1596.63   399.45   1274.38  1277.76   366.59  0
1998-08-21T00:13:27.5  233.009346  -10.718  11.973  -2.369    6.544 -14.735  -1.967    0.078   -825.20 -1595.01   407.39   1273.09  1276.69   374.57  0
1998-08-21T00:13:32.5  233.009404  -10.641  12.002  -2.281    6.462 -14.737  -1.878    0.074   -824.38 -1593.36   415.33   1271.78  1275.59   382.53  0
1998-08-21T00:13:37.5  233.009462  -10.677  11.973  -2.391    6.506 -14.723  -1.989    0.074   -823.55 -1591.67   423.26   1270.44  1274.48   390.49  0
1998-08-21T00:13:42.5  233.009520  -10.816  11.778  -2.511    6.699 -14.584  -2.112    0.072   -822.69 -1589.96   431.18   1269.08  1273.34   398.45  0
