1998-09-04/02:15:38      236.500      43.7000      10.6800      75.0000      2.45144     0.258819    0.0413278
1998-09-04/02:15:58      241.710      44.6700      10.1600      60.0000      2.64246     0.500000    0.0399408
1998-09-04/02:16:18      243.320      45.2600      9.96000      55.0000      1.50721     0.573576    0.0215484
1998-09-04/02:16:38      246.260      45.1600      6.28000      64.0000      2.46981     0.438371    0.0387437
1998-09-04/02:16:58      246.950      42.2100      8.23000      72.0000      2.44629     0.309017    0.0406061
1998-09-04/02:17:18      244.980      39.6800      8.75000      67.0000      1.90709     0.390731    0.0306390
1998-09-04/02:17:38      244.760      37.9400      11.5000      69.0000      2.73958     0.358368    0.0446389
1998-09-04/02:17:58      245.690      36.3400      11.9700      62.0000      3.85261     0.469472    0.0593700
1998-09-04/02:18:18      243.680      35.3300      9.00000      67.0000      2.74726     0.390731    0.0441370
1998-09-04/02:18:38      245.500      34.0600      6.28000      54.0000      2.63929     0.587785    0.0372668
1998-09-04/02:18:58      243.160      33.0000      9.87000      63.0000      3.89243     0.453990    0.0605312
1998-09-04/02:19:18      242.060      31.7300      11.3300      58.0000      4.08844     0.529919    0.0605139
1998-09-04/02:19:38      241.920      31.7200      10.4600      75.0000      2.45144     0.258819    0.0413278
1998-09-04/02:19:58      243.770      31.6900      9.06000      72.0000      2.19297     0.309017    0.0364013
1998-09-04/04:57:38      171.190     -83.2500      9.15000      120.000      21.9826     0.500000     0.332267
1998-09-04/04:57:58      153.620     -85.4400      9.02000      120.000      8.09911     0.500000     0.122418
1998-09-04/04:58:18      130.620     -86.0900      9.64000      121.000      19.9174     0.515038     0.297973
1998-09-04/04:58:38      107.870     -85.4700      8.95000      136.000      24.0070     0.719340     0.291063
1998-09-04/04:58:58      97.6600     -84.2700      9.04000      138.000      7.08260     0.743145    0.0827144
1998-09-04/04:59:18      96.8000     -83.3000      9.87000      144.000      10.8224     0.809017     0.111025
1998-09-04/05:00:58      72.9000     -77.5400      9.69000      143.000      34.4662     0.798636     0.362021
1998-09-04/05:01:18      73.4700     -76.5400      8.13000      155.000      13.7383     0.906308     0.101335
1998-09-04/05:01:38      76.8100     -75.8000      9.33000      147.000      7.53722     0.838671    0.0716469
1998-09-04/05:01:58      77.0600     -75.0300      9.30000      144.000      8.33847     0.809017    0.0855426
1998-09-04/05:02:18      76.8000     -74.0300      9.70000      131.000      8.82231     0.656059     0.116209
1998-09-04/05:02:38      76.6100     -73.0000      11.6400      133.000      3.09065     0.681998    0.0394507
1998-09-04/05:04:18      65.6100     -66.8600      10.1200      166.000      45.0000     0.970296     0.190005
1998-09-04/05:04:38      64.6400     -65.8700      7.90000      170.000      28.2539     0.984808    0.0856301
1998-09-04/05:04:58      63.5100     -64.8600      11.6400      151.000      37.2472     0.874620     0.315168
1998-09-04/05:05:18      62.6700     -63.8900      10.7900      154.000      18.0462     0.898794     0.138072
1998-09-04/05:05:38      62.0500     -62.9500      7.69000      142.000      29.0452     0.788011     0.312100
1998-09-04/05:05:58      62.2100     -62.1000      5.73000      131.000      12.9649     0.656059     0.170776
1998-09-04/05:06:18      62.7100     -61.0000      9.45000      143.000      34.4662     0.798636     0.362021
1998-09-04/05:06:38      62.7100     -59.7500      11.2300      157.000      37.7804     0.920505     0.257645
1998-09-04/05:06:58      62.5500     -58.7700      9.41000      151.000      6.27775     0.874620    0.0531193
1998-09-04/05:07:18      62.3500     -57.6300      7.62000      149.000      4.09732     0.857167    0.0368313
1998-09-04/05:07:38      62.3700     -56.4800      8.16000      160.000      13.4425     0.939693    0.0802433
1998-09-04/05:07:58      62.5100     -55.3000      8.48000      152.000      12.5349     0.882948     0.102709
1998-09-04/05:09:18      60.9300     -50.6000      9.31000      172.000      45.0000     0.990268     0.109306
1998-09-04/05:09:38      60.4800     -49.6000      8.97000      166.000      11.6361     0.970296    0.0491315
1998-09-04/05:09:58      60.0700     -48.5800      9.20000      137.000      26.5798     0.731354     0.316382
1998-09-04/05:10:18      59.9300     -47.5800      8.84000      133.000      7.12413     0.681998    0.0909362
1998-09-04/05:10:38      59.8000     -46.5900      8.82000      136.000      24.0070     0.719340     0.291063
1998-09-04/05:10:58      59.7600     -45.6100      8.86000      138.000      26.7062     0.743145     0.311889
1998-09-04/05:11:18      59.7700     -44.7300      9.98000      172.000      24.9411     0.990268    0.0605827
1998-09-04/05:11:38      59.7100     -43.8500      11.1800      131.000      25.9298     0.656059     0.341552
1998-09-04/05:11:58      59.4000     -42.8800      10.6500      127.000      22.1762     0.601815     0.309110
1998-09-04/05:12:18      59.1200     -42.0000      9.93000      123.000      23.1802     0.544639     0.339302
1998-09-04/05:12:38      58.8500     -40.9600      9.39000      142.000      29.0452     0.788011     0.312100
1998-09-04/05:12:58      58.6800     -39.9000      9.85000      171.000      14.6993     0.987688    0.0401334
1998-09-04/05:13:18      58.6300     -38.5900      8.66000      133.000      26.9050     0.681998     0.343430
1998-09-04/05:13:38      58.3400     -37.3400      8.62000      126.000      7.89555     0.587785     0.111485
1998-09-04/05:13:58      58.4700     -36.3700      9.54000      119.000      23.7264     0.484810     0.362183
1998-09-04/05:14:18      59.0400     -35.3500      7.10000      121.000      19.9174     0.515038     0.297973
1998-09-04/05:16:18      60.7500     -28.2500      6.81000      141.000      3.69811     0.777146    0.0406190
1998-09-04/05:16:38      60.9300     -27.0300      15.5000      131.000      5.06210     0.656059    0.0666788
1998-09-04/05:16:58      61.0900     -25.9900      18.3000      134.000      2.32540     0.694658    0.0291950
1998-09-04/05:17:18      61.2600     -24.8400      11.5700      131.000      2.86963     0.656059    0.0377993
1998-09-04/05:17:38      61.4100     -23.9100      9.06000      131.000      3.97424     0.656059    0.0523494
1998-09-04/05:17:58      61.2900     -23.0100      9.52000      134.000      2.23258     0.694658    0.0280297
1998-09-04/05:18:18      61.2800     -22.1200      9.31000      134.000      3.75230     0.694658    0.0471096
1998-09-04/05:18:38      61.0200     -21.2800      9.41000      131.000      4.49430     0.656059    0.0591997
1998-09-04/05:18:58      60.8400     -20.3100      9.35000      137.000      3.41887     0.731354    0.0406952
1998-09-04/05:19:18      60.5800     -19.1400      8.99000      132.000      4.47968     0.669131    0.0581029
1998-09-04/05:19:38      60.4800     -17.9700      8.96000      133.000      2.62354     0.681998    0.0334883
1998-09-04/05:19:58      60.4700     -16.8500      9.18000      151.000      5.15647     0.874620    0.0436316
1998-09-04/05:20:18      60.3300     -15.8600      9.22000      125.000      3.85072     0.573576    0.0550534
1998-09-04/05:20:38      60.1500     -14.8400      9.22000      129.000      3.95825     0.629321    0.0536887
1998-09-04/05:20:58      60.2200     -13.8400      9.13000      157.000      6.35738     0.920505    0.0433544
1998-09-04/05:21:18      60.3600     -12.9100      9.33000      117.000      4.82079     0.453991    0.0749681
1998-09-04/05:21:38      60.6200     -11.8800      9.27000      113.000      2.30954     0.390731    0.0371047
1998-09-04/05:21:58      60.5800     -10.7200      9.21000      112.000      2.09250     0.374607    0.0338617
1998-09-04/05:22:18      60.5700     -9.64000      9.33000      111.000      5.07297     0.358368    0.0826592
1998-09-04/05:36:19      62.5800      36.6400      9.41000      112.000      2.95217     0.374607    0.0477732
1998-09-04/05:36:39      61.9100      37.0200      9.42000      109.000      4.71565     0.325568    0.0778196
1998-09-04/05:36:59      61.9600      37.9000      9.42000      110.000      4.96258     0.342020    0.0813899
1998-09-04/05:37:18      62.4800      38.9300      9.40000      105.000      2.68027     0.258819    0.0451856
1998-09-04/05:37:38      62.9800      39.9600      9.39000      102.000      1.65815     0.207912    0.0283078
1998-09-04/05:37:58      62.3400      40.9400      9.41000      103.000      3.43504     0.224951    0.0584162
1998-09-04/05:38:18      62.3400      42.1500      9.37000      108.000      3.12735     0.309017    0.0519111
1998-09-04/05:38:39      62.5200      43.2900      9.26000      115.000      22.3924     0.422618     0.354204
1998-09-04/05:38:59      63.1400      44.4800      9.24000      111.000      2.32941     0.358368    0.0379555
1998-09-04/05:39:19      63.5600      45.6700      9.23000      119.000      5.18222     0.484810    0.0791065
1998-09-04/05:39:39      64.0000      46.8200      9.24000      105.000      3.92395     0.258819    0.0661523
1998-09-04/05:39:58      64.1600      47.8300      9.24000      104.000      3.55530     0.241922    0.0602085
1998-09-04/05:40:18      65.3900      49.2200      9.14000      103.000      3.80260     0.224951    0.0646669
1998-09-04/05:40:38      65.5100      50.6000      9.10000      100.000      8.83572     0.173648     0.151870
1998-09-04/05:40:58      65.8400      51.7900      9.08000      112.000      4.85743     0.374607    0.0786049
1998-09-04/05:41:19      66.1300      52.8900      9.29000      110.000      5.18814     0.342020    0.0850893
1998-09-04/05:41:39      66.4600      54.1300      9.18000      97.0000      3.56556     0.121869    0.0617669
1998-09-04/05:41:59      67.1600      55.5000      9.24000      97.0000      18.5254     0.121869     0.320920
1998-09-04/05:42:19      67.6300      56.8000      9.13000      107.000      10.2462     0.292372     0.171016
1998-09-04/05:42:38      68.3400      57.9000      9.20000      110.000      4.37406     0.342020    0.0717378
1998-09-04/06:06:39      262.460      62.3000      9.32000      65.0000      2.09785     0.422618    0.0331839
1998-09-04/06:06:59      258.780      61.0100      9.44000      69.0000      3.10278     0.358368    0.0505569
1998-09-04/06:07:19      255.440      59.7100      9.48000      74.0000      2.14212     0.275637    0.0359387
1998-09-04/06:07:39      252.110      58.1800      9.37000      69.0000      2.20291     0.358368    0.0358943
1998-09-04/06:07:59      250.820      57.1000      9.40000      71.0000      2.61726     0.325568    0.0431911
1998-09-04/06:08:19      249.910      55.9800      9.35000      67.0000      1.56737     0.390731    0.0251811
1998-09-04/06:08:39      248.880      54.7100      9.32000      69.0000      2.32336     0.358368    0.0378569
1998-09-04/06:08:59      248.470      53.7400      9.30000      72.0000      2.72835     0.309017    0.0452881
1998-09-04/06:09:19      248.210      52.5900      9.20000      73.0000      2.31977     0.292372    0.0387185
1998-09-04/06:09:39      247.270      51.1900      9.23000      73.0000      2.68499     0.292372    0.0448143
1998-09-04/06:09:59      246.720      49.9700      9.27000      73.0000      2.68499     0.292372    0.0448143
1998-09-04/06:10:19      246.110      48.7200      9.33000      77.0000      1.73073     0.224951    0.0294327
1998-09-04/06:10:39      245.430      47.5700      9.51000      75.0000      1.91551     0.258819    0.0322928
1998-09-04/06:10:59      244.780      46.5100      11.4200      71.0000      2.34566     0.325568    0.0387090
1998-09-04/06:11:19      244.610      45.5600      12.3300      59.0000      2.53734     0.515038    0.0379596
1998-09-04/06:11:39      244.820      44.7200      12.0700      66.0000      1.46827     0.406737    0.0234106
1998-09-04/06:11:59      244.940      43.6600      10.0100      68.0000      2.09106     0.374607    0.0338384
1998-09-04/06:12:19      244.350      42.2900      8.97000      70.0000      2.34075     0.342020    0.0383900
1998-09-04/06:12:39      243.360      40.8800      11.1000      71.0000      2.51776     0.325568    0.0415491
1998-09-04/06:12:59      242.510      39.6100      12.4700      69.0000      3.07254     0.358368    0.0500641
1998-09-04/06:13:19      241.950      38.4800      13.6900      68.0000      2.32941     0.374607    0.0376955
1998-09-04/06:13:39      241.500      37.3400      12.8900      74.0000      2.85935     0.275637    0.0479718
1998-09-04/06:13:59      241.260      36.2100      11.2000      70.0000      3.28169     0.342020    0.0538221
1998-09-04/06:14:19      241.090      35.0800      14.0800      71.0000      2.88853     0.325568    0.0476677
1998-09-04/06:14:39      240.930      33.8800      14.4000      66.0000      1.69368     0.406737    0.0270047
1998-09-04/06:14:59      240.750      32.7100      13.2200      65.0000      1.94222     0.422618    0.0307221
1998-09-04/06:15:19      240.650      31.4900      12.0400      70.0000      2.04840     0.342020    0.0335953
1998-09-04/06:15:39      240.420      30.2100      11.5800      72.0000      1.89738     0.309017    0.0314947
1998-09-04/06:15:59      240.170      28.9400      11.7500      58.0000      2.56239     0.529919    0.0379265
1998-09-04/06:16:19      239.900      27.7000      10.8200      77.0000      1.60103     0.224951    0.0272271
1998-09-04/06:16:39      239.640      26.5800      11.3700      45.0000      1.68251     0.707107    0.0207644
1998-09-04/06:16:59      239.490      25.4900      11.9200      75.0000      2.85144     0.258819    0.0480712
1998-09-04/06:17:19      239.350      24.4000      11.5100      71.0000      2.42687     0.325568    0.0400492
1998-09-04/06:17:39      239.290      23.3400      9.75000      66.0000      2.10025     0.406737    0.0334872
1998-09-04/06:17:59      239.160      22.2700      8.95000      61.0000      3.91119     0.484810    0.0597043
1998-09-04/06:18:19      238.940      21.1800      11.6100      87.0000      1.43717    0.0523359    0.0250490
1998-09-04/06:18:39      238.690      20.1600      10.9700      85.0000      2.79926    0.0871558    0.0486704
1998-09-04/06:18:59      238.550      19.1100      13.1100      69.0000      2.55790     0.358368    0.0416786
1998-09-04/06:19:19      238.420      18.1100      12.6000      62.0000      5.09721     0.469472    0.0785498
1998-09-04/06:19:39      238.410      17.0900      12.3100      66.0000      1.74178     0.406737    0.0277716
1998-09-04/06:19:59      238.410      16.0300      8.39000      69.0000      2.39465     0.358368    0.0390186
1998-09-04/06:20:19      238.450      15.0200      7.59000      73.0000      2.45874     0.292372    0.0410380
1998-09-04/06:20:39      238.500      13.9700      6.88000      70.0000      2.65359     0.342020    0.0435208
