1999-04-21T00:00:02.5  111.000029    0.107   0.345   6.393    0.092  -0.327   6.394    0.439    -58.75   274.09 -1753.14    312.75   -60.70 -1746.59  0
1999-04-21T00:00:07.5  111.000087    0.482   0.413   5.744   -0.012  -0.682   5.738    0.265    -57.30   266.01 -1754.37    305.00   -58.09 -1747.99  0
1999-04-21T00:00:12.5  111.000145    2.856   1.536   5.617   -0.156  -3.303   5.580    0.403    -55.86   257.92 -1755.56    297.24   -55.48 -1749.35  0
1999-04-21T00:00:17.5  111.000203    1.739   0.823   6.219   -0.264  -1.987   6.194    0.272    -54.42   249.84 -1756.72    289.48   -52.87 -1750.67  0
1999-04-21T00:00:22.5  111.000260    0.966   1.314   7.212    0.511  -1.554   7.211    0.258    -52.97   241.75 -1757.83    281.72   -50.25 -1751.95  0
1999-04-21T00:00:27.5  111.000318   -0.936  -0.776   6.653   -0.402   1.122   6.658    0.721    -51.52   233.66 -1758.91    273.95   -47.64 -1753.19  0
1999-04-21T00:00:32.5  111.000376   -0.845  -1.239   6.061   -0.837   1.269   6.056    0.166    -50.08   225.56 -1759.95    266.17   -45.03 -1754.40  0
1999-04-21T00:00:37.5  111.000434   -0.328  -1.620   6.976   -1.441   0.988   6.953    0.510    -48.63   217.46 -1760.95    258.39   -42.41 -1755.57  0
1999-04-21T00:00:42.5  111.000492   -3.842  -0.834   8.355    0.893   3.683   8.420    0.801    -47.18   209.35 -1761.91    250.61   -39.80 -1756.70  0
1999-04-21T00:00:47.5  111.000550   -4.164  -1.178   8.248    0.747   4.132   8.314    0.516    -45.73   201.24 -1762.84    242.82   -37.18 -1757.80  0
1999-04-21T00:00:52.5  111.000608   -3.573  -1.853   7.399   -0.106   3.945   7.441    0.319    -44.28   193.13 -1763.73    235.02   -34.57 -1758.85  0
1999-04-21T00:00:57.5  111.000666   -3.173  -2.597   7.013   -0.941   3.953   7.035    0.401    -42.83   185.01 -1764.58    227.22   -31.95 -1759.87  0
1999-04-21T00:01:02.5  111.000723   -2.183  -1.690   6.821   -0.613   2.652   6.837    0.364    -41.37   176.89 -1765.39    219.42   -29.33 -1760.85  0
1999-04-21T00:01:07.5  111.000781   -1.714  -1.059   6.808   -0.282   1.939   6.824    0.207    -39.92   168.76 -1766.15    211.60   -26.71 -1761.78  0
1999-04-21T00:01:12.5  111.000839   -2.592  -1.611   7.458   -0.364   2.967   7.484    0.227    -38.47   160.63 -1766.88    203.79   -24.09 -1762.68  0
1999-04-21T00:01:17.5  111.000897   -4.254  -0.394   8.084    1.483   3.838   8.165    0.336    -37.01   152.49 -1767.57    195.96   -21.47 -1763.54  0
1999-04-21T00:01:22.5  111.000955   -3.308  -2.609   7.724   -0.906   4.070   7.748    0.555    -35.56   144.35 -1768.22    188.14   -18.85 -1764.36  0
1999-04-21T00:01:27.5  111.001013   -1.570  -1.765   7.127   -0.979   2.147   7.128    0.259    -34.10   136.21 -1768.83    180.31   -16.23 -1765.14  0
1999-04-21T00:01:32.5  111.001071   -3.293  -0.259   7.919    1.147   2.931   7.982    0.509    -32.64   128.06 -1769.41    172.47   -13.61 -1765.88  0
1999-04-21T00:01:37.5  111.001128   -2.882  -1.076   6.996    0.256   2.970   7.036    0.876    -31.19   119.91 -1769.94    164.63   -10.99 -1766.59  0
1999-04-21T00:01:42.5  111.001186   -1.413  -1.686   6.646   -0.973   1.976   6.645    0.222    -29.73   111.76 -1770.45    156.79    -8.36 -1767.26  0
1999-04-21T00:01:47.5  111.001244   -1.936  -1.849   6.717   -0.868   2.512   6.725    0.145    -28.27   103.61 -1770.91    148.94    -5.74 -1767.89  0
1999-04-21T00:01:52.5  111.001302   -3.986  -1.215   7.609    0.645   4.001   7.671    1.025    -26.81    95.45 -1771.33    141.09    -3.12 -1768.48  0
1999-04-21T00:01:57.5  111.001360   -5.417  -0.972   6.813    1.562   5.150   6.910    0.380    -25.36    87.29 -1771.72    133.24    -0.49 -1769.04  0
1999-04-21T00:02:02.5  111.001418   -5.166  -0.575   6.104    1.809   4.748   6.202    0.214    -23.90    79.13 -1772.06    125.39     2.13 -1769.55  0
1999-04-21T00:02:07.5  111.001476   -4.609  -1.672   6.011    0.581   4.783   6.079    0.111    -22.44    70.97 -1772.36    117.53     4.75 -1770.02  0
1999-04-21T00:02:12.5  111.001534   -4.405  -2.686   5.952   -0.405   5.089   5.999    0.118    -20.98    62.80 -1772.63    109.67     7.37 -1770.45  0
1999-04-21T00:02:17.5  111.001591   -2.923  -2.816   6.115   -1.231   3.848   6.128    0.336    -19.52    54.64 -1772.85    101.80    10.00 -1770.85  0
1999-04-21T00:02:22.5  111.001649   -3.086  -2.704   5.889   -1.049   3.939   5.907    0.089    -18.06    46.47 -1773.03     93.94    12.62 -1771.20  0
1999-04-21T00:02:27.5  111.001707   -3.515  -2.895   5.495   -1.002   4.412   5.520    0.172    -16.60    38.30 -1773.18     86.07    15.24 -1771.51  0
1999-04-21T00:02:32.5  111.001765   -3.275  -3.936   5.345   -2.028   4.700   5.346    0.348    -15.14    30.13 -1773.29     78.20    17.87 -1771.79  0
1999-04-21T00:02:37.5  111.001823   -1.151  -4.672   5.178   -3.684   3.188   5.121    0.423    -13.68    21.96 -1773.36     70.33    20.49 -1772.03  0
1999-04-21T00:02:42.5  111.001881   -2.730  -4.461   6.141   -2.769   4.464   6.121    0.783    -12.22    13.79 -1773.39     62.46    23.11 -1772.24  0
1999-04-21T00:02:47.5  111.001939   -6.020  -2.563   6.482    0.460   6.443   6.565    0.310    -10.76     5.62 -1773.39     54.58    25.73 -1772.40  0
1999-04-21T00:02:52.5  111.001997   -5.044  -2.326   5.510    0.227   5.484   5.576    0.585     -9.30    -2.55 -1773.35     46.71    28.35 -1772.53  0
1999-04-21T00:02:57.5  111.002054   -3.853  -1.786   4.739    0.151   4.187   4.789    0.233     -7.84   -10.72 -1773.26     38.83    30.97 -1772.62  0
1999-04-21T00:03:02.5  111.002112   -3.360  -1.396   4.389    0.267   3.572   4.436    0.201     -6.37   -18.89 -1773.14     30.96    33.59 -1772.66  0
1999-04-21T00:03:07.5  111.002170   -2.408  -1.061   4.837    0.096   2.571   4.869    0.042     -4.91   -27.06 -1772.97     23.08    36.21 -1772.67  0
1999-04-21T00:03:12.5  111.002228   -1.741  -1.762   6.270   -0.874   2.304   6.275    1.064     -3.45   -35.23 -1772.77     15.20    38.82 -1772.63  0
1999-04-21T00:03:17.5  111.002286   -3.255  -5.375   7.319   -3.351   5.348   7.295    0.374     -1.99   -43.40 -1772.52      7.32    41.44 -1772.56  0
1999-04-21T00:03:22.5  111.002344   -3.951  -7.139   6.286   -4.543   6.814   6.247    0.206     -0.53   -51.56 -1772.24     -0.55    44.05 -1772.44  0
1999-04-21T00:03:27.5  111.002402   -3.666  -6.772   5.713   -4.342   6.394   5.675    0.256      0.93   -59.73 -1771.92     -8.43    46.67 -1772.29  0
1999-04-21T00:03:32.5  111.002459   -3.554  -6.403   5.725   -4.072   6.120   5.691    0.283      2.39   -67.90 -1771.56    -16.31    49.28 -1772.10  0
1999-04-21T00:03:37.5  111.002517   -2.959  -6.076   6.322   -4.084   5.435   6.280    0.190      3.85   -76.06 -1771.16    -24.19    51.89 -1771.87  0
