1999-04-06T00:00:02.5   96.000029   -0.288  -2.194   5.577    1.586  -1.494   5.591    0.348    827.17 -1525.61   333.01   1724.46  -105.22   371.14  0
1999-04-06T00:00:07.5   96.000087   -0.413  -2.582   5.960    1.841  -1.810   5.974    0.330    827.88 -1526.97   324.82   1726.19  -105.18   362.98  0
1999-04-06T00:00:12.5   96.000145   -0.626  -2.094   5.859    1.316  -1.732   5.862    0.620    828.57 -1528.30   316.61   1727.87  -105.13   354.81  0
1999-04-06T00:00:17.5   96.000203   -0.868  -2.341   5.390    1.410  -2.061   5.390    0.379    829.24 -1529.59   308.41   1729.51  -105.08   346.64  0
1999-04-06T00:00:22.5   96.000260   -1.382  -3.861   5.403    2.432  -3.298   5.405    0.578    829.90 -1530.85   300.20   1731.11  -105.03   338.47  0
1999-04-06T00:00:27.5   96.000318   -1.998  -2.912   5.671    1.295  -3.327   5.647    0.806    830.53 -1532.08   291.98   1732.68  -104.97   330.28  0
1999-04-06T00:00:32.5   96.000376   -1.939  -4.657   6.483    2.790  -4.208   6.479    0.569    831.15 -1533.27   283.76   1734.21  -104.91   322.09  0
1999-04-06T00:00:37.5   96.000434   -2.449  -5.414   5.843    3.181  -5.029   5.834    0.654    831.75 -1534.43   275.53   1735.70  -104.85   313.90  0
1999-04-06T00:00:42.5   96.000492   -2.896  -5.285   6.267    2.827  -5.349   6.245    0.384    832.33 -1535.55   267.30   1737.16  -104.79   305.70  0
1999-04-06T00:00:47.5   96.000550   -2.836  -6.469   6.099    3.869  -5.918   6.091    0.701    832.89 -1536.65   259.06   1738.57  -104.73   297.49  0
1999-04-06T00:00:52.5   96.000608   -2.122  -7.449   6.214    5.075  -5.829   6.235    0.856    833.43 -1537.71   250.82   1739.95  -104.66   289.28  0
1999-04-06T00:00:57.5   96.000666    0.016  -6.929   5.692    5.769  -3.728   5.764    1.103    833.96 -1538.73   242.57   1741.29  -104.59   281.06  0
1999-04-06T00:01:02.5   96.000723    1.142  -4.809   3.835    4.601  -1.624   3.916    1.092    834.47 -1539.72   234.31   1742.59  -104.52   272.83  0
1999-04-06T00:01:07.5   96.000781    1.345  -3.025   2.237    3.228  -0.486   2.304    0.391    834.95 -1540.67   226.05   1743.85  -104.45   264.59  0
1999-04-06T00:01:12.5   96.000839    1.452  -1.668   1.743    2.141   0.327   1.798    0.479    835.42 -1541.59   217.78   1745.07  -104.37   256.35  0
1999-04-06T00:01:17.5   96.000897    1.430  -0.738   1.694    1.340   0.799   1.739    0.188    835.87 -1542.47   209.51   1746.24  -104.30   248.11  0
