1999-04-16T00:00:02.5  106.000029    2.013  -4.833   2.678   -2.104   4.788   2.690    0.048   1676.47  -393.74  -322.16  -1670.49   388.73  -357.39  1
1999-04-16T00:00:07.5  106.000087    2.807  -4.532   2.804   -2.899   4.480   2.793    0.047   1677.89  -394.21  -313.89  -1672.11   389.06  -349.15  1
1999-04-16T00:00:12.5  106.000145    3.267  -4.482   2.649   -3.356   4.429   2.626    0.039   1679.27  -394.67  -305.61  -1673.70   389.39  -340.90  1
1999-04-16T00:00:17.5  106.000203    3.660  -4.812   2.053   -3.736   4.765   2.025    0.165   1680.62  -395.12  -297.32  -1675.25   389.71  -332.64  1
1999-04-16T00:00:22.5  106.000260    3.956  -5.364   1.997   -4.034   5.316   1.970    0.152   1681.92  -395.57  -289.03  -1676.76   390.02  -324.38  1
1999-04-16T00:00:27.5  106.000318    3.952  -5.567   2.395   -4.040   5.514   2.370    0.056   1683.19  -396.00  -280.73  -1678.24   390.32  -316.11  1
1999-04-16T00:00:32.5  106.000376    3.700  -5.359   3.333   -3.810   5.295   3.311    0.029   1684.42  -396.43  -272.43  -1679.67   390.61  -307.84  1
1999-04-16T00:00:37.5  106.000434    2.568  -5.011   4.236   -2.698   4.942   4.236    0.139   1685.61  -396.84  -264.12  -1681.07   390.89  -299.56  1
1999-04-16T00:00:42.5  106.000492    1.008  -4.669   4.222   -1.136   4.608   4.256    0.222   1686.77  -397.25  -255.81  -1682.44   391.17  -291.27  1
1999-04-16T00:00:47.5  106.000550   -0.149  -4.349   3.555    0.039   4.303   3.612    0.215   1687.89  -397.65  -247.49  -1683.76   391.43  -282.98  1
1999-04-16T00:00:52.5  106.000608   -0.219  -4.267   2.746    0.128   4.232   2.804    0.101   1688.97  -398.04  -239.17  -1685.05   391.69  -274.68  1
1999-04-16T00:00:57.5  106.000666    0.567  -4.702   2.421   -0.653   4.668   2.467    0.210   1690.01  -398.43  -230.84  -1686.30   391.94  -266.38  1
1999-04-16T00:01:02.5  106.000723    0.892  -5.443   2.531   -0.984   5.405   2.578    0.203   1691.01  -398.80  -222.51  -1687.51   392.18  -258.07  1
1999-04-16T00:01:07.5  106.000781    0.373  -5.930   2.506   -0.468   5.895   2.571    0.042   1691.97  -399.16  -214.17  -1688.67   392.40  -249.75  1
1999-04-16T00:01:12.5  106.000839   -0.066  -5.516   2.673   -0.031   5.481   2.744    0.179   1692.90  -399.51  -205.82  -1689.80   392.62  -241.42  1
1999-04-16T00:01:17.5  106.000897    0.370  -4.899   2.467   -0.458   4.864   2.520    0.142   1693.78  -399.86  -197.47  -1690.89   392.84  -233.09  1
1999-04-16T00:01:22.5  106.000955    1.382  -4.545   2.539   -1.470   4.504   2.563    0.098   1694.62  -400.19  -189.11  -1691.94   393.04  -224.76  1
1999-04-16T00:01:27.5  106.001013    1.745  -3.957   2.980   -1.839   3.909   2.987    0.148   1695.43  -400.52  -180.75  -1692.95   393.23  -216.41  1
1999-04-16T00:01:32.5  106.001071    2.275  -3.349   2.476   -2.354   3.304   2.463    0.091   1696.19  -400.84  -172.39  -1693.93   393.42  -208.07  1
1999-04-16T00:01:37.5  106.001128    4.047  -3.404   1.906   -4.112   3.356   1.851    0.582   1696.93  -401.15  -164.02  -1694.87   393.59  -199.71  1
1999-04-16T00:01:42.5  106.001186    5.819  -4.219   2.969   -5.914   4.147   2.881    0.635   1697.62  -401.45  -155.64  -1695.77   393.76  -191.36  1
1999-04-16T00:01:47.5  106.001244    5.606  -5.473   4.733   -5.750   5.380   4.666    0.227   1698.28  -401.74  -147.27  -1696.63   393.92  -183.00  1
1999-04-16T00:01:52.5  106.001302    3.867  -5.990   5.728   -4.039   5.894   5.709    0.138   1698.89  -402.02  -138.89  -1697.46   394.07  -174.63  1
1999-04-16T00:01:57.5  106.001360    2.077  -5.990   5.575   -2.246   5.906   5.599    0.191   1699.47  -402.29  -130.50  -1698.24   394.21  -166.26  1
1999-04-16T00:02:02.5  106.001418    1.160  -6.370   4.652   -1.310   6.303   4.703    0.064   1700.01  -402.55  -122.12  -1698.99   394.34  -157.89  1
1999-04-16T00:02:07.5  106.001476    1.420  -7.200   3.555   -1.549   7.145   3.611    0.151   1700.51  -402.81  -113.73  -1699.69   394.46  -149.51  1
1999-04-16T00:02:12.5  106.001534    2.101  -7.826   2.898   -2.217   7.776   2.946    0.147   1700.96  -403.05  -105.34  -1700.36   394.57  -141.13  1
1999-04-16T00:02:17.5  106.001591    2.698  -7.602   2.980   -2.815   7.548   3.011    0.042   1701.38  -403.29   -96.94  -1700.98   394.67  -132.75  1
1999-04-16T00:02:22.5  106.001649    3.471  -6.757   3.902   -3.605   6.686   3.903    0.080   1701.76  -403.51   -88.55  -1701.57   394.77  -124.36  1
1999-04-16T00:02:27.5  106.001707    3.855  -6.126   5.062   -4.013   6.038   5.046    0.100   1702.09  -403.73   -80.15  -1702.11   394.85  -115.97  1
1999-04-16T00:02:32.5  106.001765    3.523  -5.471   6.089   -3.701   5.371   6.071    0.078   1702.40  -403.93   -71.75  -1702.62   394.93  -107.58  1
1999-04-16T00:02:37.5  106.001823    2.369  -5.053   5.943   -2.542   4.963   5.948    0.309   1702.66  -404.13   -63.35  -1703.10   395.00   -99.19  1
1999-04-16T00:02:42.5  106.001881    1.219  -4.924   4.881   -1.366   4.853   4.912    0.312   1702.89  -404.32   -54.95  -1703.53   395.06   -90.79  1
1999-04-16T00:02:47.5  106.001939    0.631  -4.887   3.435   -0.743   4.839   3.481    0.242   1703.08  -404.50   -46.54  -1703.93   395.11   -82.39  1
