1999-04-11T00:00:02.5  101.000029    3.031   3.987  -4.596   -4.851   0.769  -4.700    0.182    221.09   284.65  1738.19   -397.01    28.17  1729.97  1
1999-04-11T00:00:07.5  101.000087    2.990   2.943  -4.249   -3.928   1.237  -4.324    0.102    216.13   278.23  1739.92   -389.02    26.94  1731.87  1
1999-04-11T00:00:12.5  101.000145    2.953   3.013  -3.945   -3.977   1.167  -4.023    0.040    211.16   271.80  1741.60   -381.03    25.71  1733.73  1
1999-04-11T00:00:17.5  101.000203    2.663   3.249  -4.546   -4.028   0.807  -4.630    0.219    206.19   265.37  1743.25   -373.03    24.49  1735.54  1
1999-04-11T00:00:22.5  101.000260    3.054   3.048  -5.111   -4.030   1.254  -5.189    0.147    201.22   258.93  1744.86   -365.02    23.26  1737.33  0
1999-04-11T00:00:27.5  101.000318    3.422   3.336  -5.405   -4.454   1.440  -5.490    0.146    196.24   252.49  1746.44   -357.01    22.03  1739.07  0
1999-04-11T00:00:32.5  101.000376    3.680   3.128  -5.503   -4.396   1.767  -5.582    0.041    191.25   246.05  1747.97   -348.99    20.80  1740.77  0
1999-04-11T00:00:37.5  101.000434    3.700   3.058  -5.478   -4.346   1.819  -5.555    0.092    186.27   239.60  1749.47   -340.97    19.56  1742.44  0
1999-04-11T00:00:42.5  101.000492    3.756   2.349  -5.210   -3.761   2.210  -5.267    0.276    181.28   233.15  1750.93   -332.94    18.33  1744.08  0
1999-04-11T00:00:47.5  101.000550    4.167   0.375  -4.645   -2.252   3.523  -4.647    0.295    176.29   226.69  1752.36   -324.90    17.10  1745.67  0
1999-04-11T00:00:52.5  101.000608    5.122   0.538  -3.128   -2.896   4.254  -3.134    0.131    171.29   220.22  1753.75   -316.86    15.87  1747.23  0
1999-04-11T00:00:57.5  101.000666    5.312   0.580  -2.668   -3.037   4.392  -2.675    0.073    166.29   213.76  1755.09   -308.81    14.64  1748.75  0
1999-04-11T00:02:02.5  101.001418    4.117   2.329  -3.540   -3.960   2.509  -3.597    0.115    100.94   129.28  1769.08   -203.54    -1.40  1764.97  0
1999-04-11T00:02:07.5  101.001476    4.035   2.757  -3.585   -4.291   2.228  -3.654    0.193     95.90   122.76  1769.89   -195.41    -2.64  1765.95  0
1999-04-11T00:02:12.5  101.001534    4.429   2.837  -4.016   -4.543   2.540  -4.086    0.186     90.85   116.24  1770.65   -187.27    -3.87  1766.89  0
1999-04-11T00:02:17.5  101.001591    4.450   3.182  -4.023   -4.854   2.390  -4.103    0.050     85.80   109.71  1771.38   -179.12    -5.11  1767.78  0
1999-04-11T00:02:22.5  101.001649    4.650   3.090  -4.088   -4.870   2.610  -4.165    0.085     80.74   103.18  1772.06   -170.98    -6.34  1768.64  0
1999-04-11T00:02:27.5  101.001707    4.311   3.177  -4.098   -4.781   2.272  -4.178    0.148     75.69    96.65  1772.71   -162.83    -7.57  1769.46  0
1999-04-11T00:02:32.5  101.001765    4.208   2.762  -3.594   -4.381   2.378  -3.663    0.084     70.63    90.12  1773.32   -154.68    -8.81  1770.25  0
1999-04-11T00:02:37.5  101.001823    3.742   2.920  -3.384   -4.296   1.890  -3.458    0.164     65.57    83.59  1773.90   -146.52   -10.04  1771.00  0
1999-04-11T00:02:42.5  101.001881    3.627   2.835  -2.903   -4.176   1.824  -2.974    0.153     60.52    77.05  1774.43   -138.36   -11.28  1771.71  0
1999-04-11T00:02:47.5  101.001939    3.909   2.850  -3.500   -4.313   2.072  -3.571    0.113     55.45    70.51  1774.93   -130.20   -12.51  1772.38  0
1999-04-11T00:02:52.5  101.001997    4.323   2.762  -3.596   -4.437   2.478  -3.664    0.085     50.39    63.98  1775.39   -122.03   -13.74  1773.01  0
1999-04-11T00:02:57.5  101.002054    4.483   3.090  -3.486   -4.803   2.455  -3.564    0.102     45.33    57.44  1775.82   -113.86   -14.97  1773.61  0
1999-04-11T00:03:02.5  101.002112    4.321   3.858  -3.530   -5.393   1.939  -3.629    0.113     40.26    50.90  1776.20   -105.69   -16.21  1774.16  0
1999-04-11T00:03:07.5  101.002170    4.683   4.049  -3.587   -5.736   2.163  -3.691    0.147     35.20    44.35  1776.54    -97.52   -17.44  1774.68  0
1999-04-11T00:03:12.5  101.002228    5.068   3.689  -3.067   -5.621   2.666  -3.160    0.229     30.13    37.81  1776.84    -89.35   -18.67  1775.15  0
1999-04-11T00:03:17.5  101.002286    4.649   3.479  -3.126   -5.232   2.405  -3.214    0.556     25.06    31.27  1777.10    -81.17   -19.90  1775.58  0
1999-04-11T00:03:22.5  101.002344    4.299   3.281  -2.672   -4.899   2.189  -2.755    0.151     19.99    24.72  1777.32    -72.99   -21.13  1775.98  0
