1999-04-28T00:00:02.5  118.000029    7.966   3.587   0.822    8.605  -1.367   1.045    0.027   1149.04   192.93  1328.47   1030.78  -477.84  1353.33  0
1999-04-28T00:00:07.5  118.000087    7.981   3.610   0.829    8.629  -1.356   1.053    0.032   1155.23   193.77  1322.95   1036.57  -480.47  1347.94  0
1999-04-28T00:00:12.5  118.000145    7.934   3.559   0.811    8.563  -1.373   1.033    0.034   1161.39   194.60  1317.39   1042.34  -483.10  1342.53  0
1999-04-28T00:00:17.5  118.000203    7.975   3.511   0.806    8.571  -1.435   1.028    0.020   1167.53   195.42  1311.81   1048.08  -485.71  1337.08  0
1999-04-28T00:00:22.5  118.000260    7.931   3.547   0.831    8.553  -1.381   1.053    0.029   1173.64   196.25  1306.20   1053.80  -488.31  1331.60  0
1999-04-28T00:00:27.5  118.000318    7.919   3.483   0.809    8.509  -1.428   1.029    0.041   1179.72   197.07  1300.57   1059.49  -490.90  1326.10  0
1999-04-28T00:00:32.5  118.000376    7.902   3.467   0.824    8.486  -1.432   1.044    0.060   1185.77   197.88  1294.91   1065.16  -493.48  1320.57  0
1999-04-28T00:00:37.5  118.000434    7.888   3.438   0.849    8.457  -1.449   1.067    0.050   1191.80   198.69  1289.22   1070.81  -496.05  1315.01  0
1999-04-28T00:00:42.5  118.000492    7.858   3.364   0.884    8.391  -1.495   1.101    0.030   1197.81   199.49  1283.50   1076.43  -498.60  1309.43  0
1999-04-28T00:00:47.5  118.000550    7.855   3.335   0.891    8.372  -1.518   1.107    0.050   1203.79   200.29  1277.75   1082.04  -501.15  1303.81  0
1999-04-28T00:00:52.5  118.000608    7.821   3.331   0.884    8.341  -1.501   1.099    0.045   1209.74   201.09  1271.98   1087.61  -503.68  1298.17  0
1999-04-28T00:00:57.5  118.000666    7.850   3.312   0.910    8.355  -1.534   1.125    0.041   1215.66   201.88  1266.18   1093.16  -506.21  1292.50  0
1999-04-28T00:01:02.5  118.000723    7.861   3.272   0.885    8.343  -1.573   1.099    0.092   1221.56   202.67  1260.35   1098.69  -508.72  1286.80  0
1999-04-28T00:01:07.5  118.000781    7.949   3.288   0.886    8.425  -1.607   1.103    0.099   1227.43   203.45  1254.49   1104.19  -511.22  1281.06  0
1999-04-28T00:01:12.5  118.000839    7.885   3.235   0.922    8.341  -1.617   1.137    0.049   1233.27   204.23  1248.60   1109.67  -513.71  1275.30  0
1999-04-28T00:01:17.5  118.000897    7.826   3.187   0.913    8.266  -1.624   1.125    0.069   1239.08   205.00  1242.68   1115.12  -516.19  1269.51  0
1999-04-28T00:01:22.5  118.000955    7.807   3.149   0.881    8.230  -1.645   1.092    0.079   1244.87   205.77  1236.73   1120.55  -518.66  1263.69  0
1999-04-28T00:01:27.5  118.001013    7.714   3.109   1.016    8.127  -1.629   1.224    0.052   1250.62   206.53  1230.76   1125.95  -521.11  1257.84  0
1999-04-28T00:01:32.5  118.001071    7.737   3.083   1.065    8.131  -1.664   1.273    0.043   1256.36   207.29  1224.76   1131.33  -523.55  1251.96  0
1999-04-28T00:01:37.5  118.001128    7.831   2.964   1.230    8.140  -1.816   1.438    0.057   1262.06   208.04  1218.73   1136.69  -525.99  1246.06  0
1999-04-28T00:01:42.5  118.001186    7.801   2.848   1.297    8.049  -1.897   1.501    0.043   1267.74   208.79  1212.68   1142.02  -528.41  1240.13  0
1999-04-28T00:01:47.5  118.001244    7.962   2.739   1.382    8.123  -2.077   1.587    0.043   1273.39   209.53  1206.60   1147.33  -530.82  1234.18  0
1999-04-28T00:01:52.5  118.001302    8.088   2.638   1.501    8.169  -2.231   1.706    0.063   1279.02   210.27  1200.50   1152.61  -533.22  1228.19  0
1999-04-28T00:01:57.5  118.001360    8.244   2.535   1.495    8.244  -2.402   1.701    0.040   1284.61   211.01  1194.36   1157.86  -535.61  1222.18  0
1999-04-28T00:02:02.5  118.001418    8.433   2.502   1.431    8.386  -2.533   1.640    0.067   1290.18   211.74  1188.20   1163.09  -537.98  1216.14  0
1999-04-28T00:02:07.5  118.001476    8.535   2.485   1.232    8.467  -2.601   1.443    0.036   1295.71   212.46  1182.01   1168.29  -540.34  1210.08  0
1999-04-28T00:02:12.5  118.001534    8.565   2.509   1.073    8.509  -2.597   1.285    0.038   1301.22   213.18  1175.80   1173.47  -542.69  1203.98  0
1999-04-28T00:02:17.5  118.001591    8.505   2.551   0.868    8.488  -2.527   1.080    0.020   1306.69   213.90  1169.55   1178.62  -545.03  1197.86  0
1999-04-28T00:02:22.5  118.001649    8.396   2.641   0.768    8.449  -2.390   0.979    0.066   1312.14   214.61  1163.29   1183.74  -547.35  1191.71  0
1999-04-28T00:02:27.5  118.001707    8.203   2.692   0.713    8.316  -2.243   0.922    0.071   1317.56   215.31  1156.99   1188.83  -549.67  1185.53  0
1999-04-28T00:02:32.5  118.001765    8.037   2.749   0.690    8.209  -2.103   0.897    0.031   1322.94   216.01  1150.67   1193.90  -551.97  1179.33  0
1999-04-28T00:02:37.5  118.001823    7.958   2.777   0.887    8.154  -2.038   1.093    0.035   1328.31   216.71  1144.33   1198.95  -554.26  1173.11  0
1999-04-28T00:02:42.5  118.001881    7.937   2.783   0.975    8.136  -2.022   1.181    0.017   1333.64   217.40  1137.96   1203.97  -556.53  1166.85  0
1999-04-28T00:02:47.5  118.001939    8.012   2.812   1.060    8.213  -2.040   1.268    0.040   1338.94   218.08  1131.57   1208.96  -558.80  1160.58  0
1999-04-28T00:02:52.5  118.001997    8.080   2.857   1.063    8.295  -2.039   1.273    0.043   1344.22   218.77  1125.16   1213.93  -561.05  1154.28  0
1999-04-28T00:02:57.5  118.002054    8.101   2.872   1.054    8.321  -2.037   1.265    0.053   1349.46   219.44  1118.71   1218.86  -563.29  1147.95  0
1999-04-28T00:03:02.5  118.002112    8.140   2.826   1.085    8.327  -2.097   1.295    0.021   1354.67   220.11  1112.24   1223.78  -565.52  1141.59  0
1999-04-28T00:03:07.5  118.002170    8.187   2.853   1.117    8.381  -2.101   1.329    0.026   1359.85   220.78  1105.75   1228.66  -567.73  1135.21  0
1999-04-28T00:03:12.5  118.002228    8.285   2.845   1.104    8.459  -2.161   1.317    0.029   1365.00   221.44  1099.23   1233.51  -569.94  1128.81  0
1999-04-28T00:03:17.5  118.002286    8.353   2.820   1.116    8.502  -2.219   1.330    0.028   1370.12   222.09  1092.69   1238.33  -572.12  1122.37  0
1999-04-28T00:03:22.5  118.002344    8.414   2.838   1.018    8.565  -2.237   1.234    0.039   1375.21   222.74  1086.12   1243.13  -574.30  1115.91  0
1999-04-28T00:03:27.5  118.002402    8.497   2.822   0.871    8.630  -2.294   1.088    0.032   1380.27   223.39  1079.52   1247.90  -576.46  1109.43  0
1999-04-28T00:03:32.5  118.002459    8.456   2.893   0.805    8.637  -2.212   1.023    0.030   1385.30   224.03  1072.91   1252.65  -578.61  1102.93  0
1999-04-28T00:03:37.5  118.002517    8.429   2.838   0.728    8.586  -2.242   0.944    0.039   1390.30   224.66  1066.27   1257.37  -580.75  1096.40  0
1999-04-28T00:03:42.5  118.002575    8.292   2.931   0.615    8.525  -2.089   0.830    0.064   1395.27   225.29  1059.61   1262.06  -582.88  1089.84  0
1999-04-28T00:03:47.5  118.002633    8.147   2.924   0.481    8.403  -2.014   0.694    0.080   1400.20   225.92  1052.92   1266.72  -584.99  1083.27  0
1999-04-28T00:03:52.5  118.002691    7.988   2.857   0.518    8.233  -1.983   0.726    0.054   1405.11   226.54  1046.22   1271.35  -587.09  1076.67  0
1999-04-28T00:03:57.5  118.002749    7.844   2.832   0.693    8.094  -1.927   0.898    0.029   1409.99   227.15  1039.49   1275.96  -589.18  1070.04  0
1999-04-28T00:04:02.5  118.002807    7.810   2.807   0.800    8.049  -1.930   1.004    0.048   1414.84   227.76  1032.73   1280.54  -591.25  1063.39  0
1999-04-28T00:04:07.5  118.002865    7.867   2.812   0.967    8.095  -1.958   1.172    0.027   1419.65   228.36  1025.95   1285.09  -593.31  1056.72  0
1999-04-28T00:04:12.5  118.002922    7.997   2.754   1.060    8.169  -2.078   1.267    0.032   1424.42   228.96  1019.15   1289.60  -595.36  1050.02  0
1999-04-28T00:04:17.5  118.002980    8.068   2.755   1.114    8.227  -2.117   1.322    0.031   1429.17   229.56  1012.32   1294.09  -597.39  1043.30  0
1999-04-28T00:04:22.5  118.003038    8.179   2.697   1.100    8.290  -2.226   1.309    0.035   1433.88   230.14  1005.47   1298.55  -599.41  1036.55  0
1999-04-28T00:04:27.5  118.003096    8.199   2.769   1.037    8.348  -2.176   1.247    0.018   1438.57   230.73   998.60   1302.98  -601.41  1029.78  0
1999-04-28T00:04:32.5  118.003154    8.191   2.752   0.993    8.333  -2.185   1.203    0.045   1443.22   231.30   991.71   1307.39  -603.41  1022.99  0
1999-04-28T00:04:37.5  118.003212    8.184   2.767   0.933    8.336  -2.168   1.143    0.025   1447.84   231.88   984.79   1311.76  -605.39  1016.18  0
1999-04-28T00:04:42.5  118.003270    8.203   2.799   0.930    8.370  -2.152   1.141    0.038   1452.43   232.44   977.86   1316.11  -607.36  1009.34  0
1999-04-28T00:04:47.5  118.003328    8.222   2.879   0.959    8.429  -2.094   1.172    0.049   1456.99   233.01   970.90   1320.43  -609.31  1002.48  0
1999-04-28T00:04:52.5  118.003385    8.092   2.884   0.941    8.323  -2.020   1.151    0.023   1461.52   233.56   963.92   1324.72  -611.25   995.61  0
1999-04-28T00:04:57.5  118.003443    8.055   2.920   0.994    8.311  -1.970   1.205    0.023   1466.01   234.12   956.92   1328.98  -613.18   988.70  0
1999-04-28T00:05:02.5  118.003501    8.124   2.918   0.995    8.367  -2.009   1.207    0.024   1470.47   234.66   949.90   1333.21  -615.09   981.78  0
1999-04-28T00:05:07.5  118.003559    8.140   2.909   1.023    8.375  -2.025   1.235    0.027   1474.90   235.20   942.86   1337.41  -616.99   974.83  0
1999-04-28T00:05:12.5  118.003617    8.151   2.942   1.033    8.402  -2.004   1.246    0.036   1479.29   235.74   935.79   1341.57  -618.87   967.86  0
1999-04-28T00:05:17.5  118.003675    8.198   2.870   1.104    8.400  -2.090   1.316    0.026   1483.65   236.27   928.71   1345.71  -620.74   960.87  0
1999-04-28T00:05:22.5  118.003733    8.196   2.835   1.027    8.381  -2.117   1.238    0.040   1487.97   236.79   921.60   1349.81  -622.60   953.86  0
1999-04-28T00:05:27.5  118.003791    8.181   2.853   1.037    8.379  -2.094   1.248    0.023   1492.26   237.31   914.47   1353.89  -624.44   946.83  0
1999-04-28T00:05:32.5  118.003848    8.181   2.834   1.071    8.368  -2.110   1.283    0.024   1496.53   237.83   907.32   1357.94  -626.27   939.77  0
