1999-05-22T00:00:02.5  142.000029   -4.263   0.070   1.321    0.783   4.190   1.326    0.017   -612.05  -784.46  1445.18   -702.16   745.82  1424.53  1
1999-05-22T00:00:07.5  142.000087   -4.372  -0.200   1.228    0.539   4.344   1.226    0.065   -607.79  -779.01  1449.94   -697.68   740.67  1429.42  1
1999-05-22T00:00:12.5  142.000145   -4.355   0.363   1.698    1.077   4.230   1.710    0.068   -603.51  -773.55  1454.65   -693.18   735.51  1434.27  1
1999-05-22T00:00:17.5  142.000203   -4.160   1.050   2.293    1.704   3.920   2.323    0.142   -599.22  -768.06  1459.34   -688.66   730.33  1439.10  1
1999-05-22T00:00:22.5  142.000260   -3.929  -2.414   1.301   -1.720   4.297   1.240    0.657   -594.91  -762.56  1463.99   -684.14   725.14  1443.89  1
1999-05-22T00:00:27.5  142.000318   -4.123  -5.783  -0.505   -4.955   5.071  -0.654    0.189   -590.59  -757.04  1468.60   -679.59   719.93  1448.64  1
1999-05-22T00:00:32.5  142.000376   -4.404  -5.203  -0.362   -4.338   5.247  -0.495    0.098   -586.26  -751.51  1473.19   -675.04   714.71  1453.37  1
1999-05-22T00:00:37.5  142.000434   -4.276  -4.445   0.240   -3.631   4.990   0.127    0.551   -581.92  -745.97  1477.74   -670.47   709.47  1458.06  1
1999-05-22T00:00:42.5  142.000492   -3.983  -0.697   2.338   -0.048   4.053   2.322    0.157   -577.57  -740.40  1482.26   -665.88   704.22  1462.72  1
1999-05-22T00:00:47.5  142.000550   -2.466  -2.374   2.110   -1.958   2.852   2.048    0.116   -573.20  -734.82  1486.74   -661.28   698.95  1467.34  1
1999-05-22T00:00:52.5  142.000608   -2.300  -2.968   0.382   -2.527   2.786   0.305    0.068   -568.82  -729.23  1491.19   -656.67   693.67  1471.94  1
1999-05-22T00:00:57.5  142.000666   -2.697  -1.925   0.140   -1.426   2.994   0.091    0.113   -564.43  -723.62  1495.61   -652.04   688.37  1476.50  1
1999-05-22T00:01:02.5  142.000723   -3.793  -0.641   0.184    0.029   3.847   0.170    0.202   -560.02  -717.99  1499.99   -647.39   683.05  1481.02  1
1999-05-22T00:01:07.5  142.000781   -4.558  -0.822   0.531   -0.023   4.634   0.513    0.238   -555.60  -712.34  1504.34   -642.73   677.72  1485.51  1
1999-05-22T00:01:12.5  142.000839   -4.430  -1.546   1.091   -0.774   4.637   1.053    0.043   -551.17  -706.68  1508.65   -638.05   672.37  1489.97  1
1999-05-22T00:01:17.5  142.000897   -4.399  -1.605   0.889   -0.831   4.616   0.850    0.045   -546.72  -701.00  1512.93   -633.36   667.01  1494.39  1
1999-05-22T00:01:22.5  142.000955   -4.067  -2.238   0.668   -1.507   4.399   0.612    0.241   -542.26  -695.30  1517.17   -628.66   661.62  1498.78  1
1999-05-22T00:01:27.5  142.001013   -4.203  -3.097  -0.417   -2.301   4.679  -0.495    0.151   -537.78  -689.59  1521.38   -623.94   656.23  1503.13  1
1999-05-22T00:01:32.5  142.001071   -3.702  -4.064  -0.613   -3.335   4.354  -0.717    0.305   -533.30  -683.86  1525.56   -619.20   650.82  1507.46  1
1999-05-22T00:01:37.5  142.001128   -3.482  -5.171  -1.051   -4.451   4.330  -1.184    0.102   -528.80  -678.12  1529.70   -614.45   645.40  1511.75  1
1999-05-22T00:01:42.5  142.001186   -3.067  -5.509  -1.044   -4.858   3.980  -1.186    0.061   -524.29  -672.36  1533.81   -609.69   639.96  1516.00  1
1999-05-22T00:01:47.5  142.001244   -2.576  -4.755  -1.254   -4.196   3.365  -1.377    0.419   -519.77  -666.59  1537.89   -604.92   634.50  1520.23  1
1999-05-22T00:01:52.5  142.001302   -1.958  -4.278  -1.450   -3.830   2.672  -1.561    0.128   -515.24  -660.80  1541.93   -600.13   629.04  1524.42  1
1999-05-22T00:01:57.5  142.001360   -1.389  -6.221  -1.943   -5.828   2.449  -2.105    0.607   -510.70  -655.00  1545.94   -595.33   623.56  1528.57  1
1999-05-22T00:02:02.5  142.001418   -1.457  -6.352  -1.893   -5.947   2.540  -2.058    0.332   -506.14  -649.18  1549.91   -590.51   618.06  1532.69  1
1999-05-22T00:02:07.5  142.001476   -1.374  -6.675  -1.931   -6.278   2.514  -2.105    0.775   -501.57  -643.35  1553.84   -585.68   612.55  1536.77  1
1999-05-22T00:02:12.5  142.001534   -3.433   0.596  -1.019    1.215   3.271  -1.000    0.526   -496.99  -637.50  1557.74   -580.84   607.02  1540.81  1
1999-05-22T00:02:17.5  142.001591   -3.867   2.245   1.162    2.857   3.419   1.223    0.633   -492.40  -631.64  1561.60   -575.98   601.49  1544.82  1
1999-05-22T00:02:22.5  142.001649   -3.611   2.425   1.454    2.981   3.136   1.520    0.788   -487.80  -625.76  1565.42   -571.11   595.93  1548.80  1
1999-05-22T00:02:27.5  142.001707   -2.523   3.083   2.857    3.402   1.956   2.939    0.636   -483.18  -619.87  1569.21   -566.23   590.37  1552.74  1
1999-05-22T00:02:32.5  142.001765   -2.394   1.647   2.933    1.964   2.080   2.977    0.171   -478.56  -613.97  1572.97   -561.33   584.79  1556.64  1
1999-05-22T00:02:37.5  142.001823   -1.081   1.671   3.750    1.737   0.786   3.794    0.129   -473.92  -608.05  1576.69   -556.43   579.20  1560.51  1
1999-05-22T00:02:42.5  142.001881    0.136   1.631   3.781    1.484  -0.405   3.823    0.118   -469.28  -602.13  1580.38   -551.51   573.59  1564.35  1
1999-05-22T00:02:47.5  142.001939    0.641   1.693   2.959    1.478  -0.916   3.002    0.191   -464.62  -596.18  1584.03   -546.57   567.98  1568.16  1
1999-05-22T00:02:52.5  142.001997    0.383   1.588   2.094    1.442  -0.647   2.134    0.197   -459.96  -590.23  1587.64   -541.63   562.35  1571.92  1
1999-05-22T00:02:57.5  142.002054    0.401   1.460   1.463    1.329  -0.644   1.500    0.052   -455.28  -584.26  1591.22   -536.67   556.70  1575.66  1
1999-05-22T00:03:02.5  142.002112    0.559   1.520   1.029    1.372  -0.812   1.068    0.244   -450.59  -578.28  1594.77   -531.71   551.05  1579.35  1
1999-05-22T00:03:07.5  142.002170    0.031   1.095   0.854    1.051  -0.219   0.883    0.116   -445.89  -572.28  1598.27   -526.72   545.38  1583.01  1
1999-05-22T00:03:12.5  142.002228   -0.339   0.865   1.593    0.869   0.188   1.615    0.255   -441.18  -566.27  1601.74   -521.73   539.70  1586.63  1
1999-05-22T00:03:17.5  142.002286   -0.604   0.997   2.207    1.030   0.429   2.233    0.079   -436.46  -560.25  1605.17   -516.72   534.01  1590.21  1
1999-05-22T00:03:22.5  142.002344   -2.723  -0.344   1.346    0.103   2.747   1.339    0.424   -431.73  -554.21  1608.56   -511.71   528.30  1593.76  1
1999-05-22T00:03:27.5  142.002402   -3.797   0.620   1.234    1.243   3.635   1.252    0.231   -426.99  -548.16  1611.92   -506.68   522.58  1597.27  1
1999-05-22T00:03:32.5  142.002459   -2.749   2.643   2.463    3.018   2.254   2.533    0.080   -422.24  -542.10  1615.24   -501.64   516.85  1600.75  1
1999-05-22T00:03:37.5  142.002517   -2.458   2.253   3.027    2.569   2.037   3.087    0.136   -417.48  -536.03  1618.53   -496.59   511.11  1604.19  1
1999-05-22T00:03:42.5  142.002575   -3.269   1.752   3.104    2.216   2.924   3.151    0.108   -412.71  -529.95  1621.78   -491.52   505.36  1607.59  1
1999-05-22T00:03:47.5  142.002633   -3.428   1.591   3.430    2.076   3.110   3.473    0.118   -407.94  -523.85  1625.00   -486.45   499.60  1610.97  1
1999-05-22T00:03:52.5  142.002691   -3.325   1.327   3.663    1.793   3.056   3.699    0.067   -403.15  -517.75  1628.18   -481.37   493.83  1614.30  1
1999-05-22T00:03:57.5  142.002749   -3.172   1.446   3.720    1.882   2.884   3.759    0.044   -398.35  -511.63  1631.32   -476.27   488.04  1617.60  1
1999-05-22T00:04:02.5  142.002807   -3.074   1.321   3.871    1.737   2.810   3.906    0.084   -393.55  -505.50  1634.42   -471.17   482.24  1620.86  1
1999-05-22T00:04:07.5  142.002865   -2.909   1.275   4.132    1.657   2.658   4.167    0.091   -388.73  -499.36  1637.49   -466.05   476.44  1624.08  1
1999-05-22T00:04:12.5  142.002922   -2.217   0.986   4.091    1.252   2.026   4.117    0.087   -383.91  -493.21  1640.51   -460.92   470.62  1627.26  1
1999-05-22T00:04:17.5  142.002980   -1.599   0.694   4.297    0.851   1.469   4.315    0.046   -379.07  -487.04  1643.50   -455.78   464.79  1630.41  1
1999-05-22T00:04:22.5  142.003038   -2.296   0.524   4.353    0.804   2.186   4.367    0.189   -374.23  -480.87  1646.45   -450.63   458.94  1633.52  1
1999-05-22T00:04:27.5  142.003096   -2.802   1.163   4.602    1.515   2.574   4.633    0.163   -369.38  -474.68  1649.37   -445.47   453.09  1636.59  1
1999-05-22T00:04:32.5  142.003154   -3.042   0.972   4.956    1.360   2.844   4.982    0.161   -364.52  -468.48  1652.24   -440.30   447.23  1639.63  1
1999-05-22T00:04:37.5  142.003212   -3.273   1.084   5.590    1.494   3.054   5.619    0.149   -359.65  -462.28  1655.09   -435.13   441.36  1642.63  1
