1999-05-31T00:00:02.5  151.000029   -1.842   3.861   3.609   -2.556   3.525   3.516    0.040    183.67  -407.26 -1710.45    293.25  -384.43 -1700.43  0
1999-05-31T00:00:07.5  151.000087   -1.864   3.937   3.707   -2.593   3.597   3.612    0.021    180.44  -399.86 -1712.50    288.88  -377.68 -1702.65  0
1999-05-31T00:00:12.5  151.000145   -1.861   3.865   3.718   -2.579   3.527   3.624    0.036    177.21  -392.45 -1714.50    284.50  -370.93 -1704.82  0
1999-05-31T00:00:17.5  151.000203   -1.833   3.714   3.580   -2.522   3.381   3.489    0.085    173.97  -385.02 -1716.47    280.12  -364.18 -1706.95  0
1999-05-31T00:00:22.5  151.000260   -1.788   3.566   3.293   -2.445   3.241   3.205    0.102    170.73  -377.60 -1718.40    275.73  -357.41 -1709.05  0
1999-05-31T00:00:27.5  151.000318   -1.769   3.442   2.879   -2.395   3.119   2.793    0.134    167.49  -370.16 -1720.29    271.34  -350.64 -1711.11  0
1999-05-31T00:00:32.5  151.000376   -1.651   3.337   2.260   -2.245   3.030   2.178    0.149    164.25  -362.72 -1722.14    266.95  -343.86 -1713.13  0
1999-05-31T00:00:37.5  151.000434   -1.610   3.242   1.783   -2.177   2.940   1.704    0.072    161.00  -355.27 -1723.96    262.55  -337.08 -1715.11  0
1999-05-31T00:00:42.5  151.000492   -1.639   3.178   1.439   -2.186   2.868   1.360    0.034    157.75  -347.82 -1725.74    258.14  -330.29 -1717.06  0
1999-05-31T00:00:47.5  151.000550   -1.801   3.082   1.201   -2.324   2.745   1.119    0.024    154.50  -340.36 -1727.48    253.73  -323.49 -1718.97  0
1999-05-31T00:00:52.5  151.000608   -2.072   2.997   1.013   -2.571   2.614   0.926    0.029    151.24  -332.89 -1729.18    249.31  -316.69 -1720.85  0
1999-05-31T00:00:57.5  151.000666   -2.413   2.951   0.868   -2.896   2.510   0.774    0.060    147.98  -325.41 -1730.85    244.89  -309.88 -1722.68  0
1999-05-31T00:01:02.5  151.000723   -2.865   3.018   0.779   -3.351   2.499   0.673    0.097    144.72  -317.92 -1732.47    240.46  -303.06 -1724.47  0
1999-05-31T00:01:07.5  151.000781   -3.259   3.096   0.712   -3.751   2.508   0.595    0.086    141.45  -310.43 -1734.06    236.03  -296.24 -1726.23  0
1999-05-31T00:01:12.5  151.000839   -3.644   3.171   0.760   -4.144   2.518   0.633    0.091    138.18  -302.93 -1735.60    231.59  -289.40 -1727.94  0
1999-05-31T00:01:17.5  151.000897   -3.992   3.227   0.924   -4.500   2.516   0.788    0.091    134.91  -295.42 -1737.11    227.14  -282.56 -1729.62  0
1999-05-31T00:01:22.5  151.000955   -4.265   3.258   1.247   -4.782   2.503   1.104    0.075    131.63  -287.90 -1738.57    222.69  -275.71 -1731.25  0
1999-05-31T00:01:27.5  151.001013   -4.405   3.271   1.740   -4.935   2.497   1.594    0.053    128.35  -280.38 -1740.00    218.23  -268.86 -1732.85  0
1999-05-31T00:01:32.5  151.001071   -4.435   3.160   2.294   -4.960   2.386   2.149    0.039    125.07  -272.85 -1741.39    213.77  -262.00 -1734.42  0
1999-05-31T00:01:37.5  151.001128   -4.383   2.994   2.802   -4.894   2.235   2.660    0.027    121.79  -265.31 -1742.75    209.31  -255.14 -1735.94  0
1999-05-31T00:01:42.5  151.001186   -4.140   2.689   3.025   -4.610   1.978   2.892    0.070    118.50  -257.77 -1744.07    204.84  -248.26 -1737.43  0
1999-05-31T00:01:47.5  151.001244   -3.906   2.321   2.971   -4.316   1.654   2.848    0.120    115.21  -250.23 -1745.35    200.36  -241.39 -1738.88  0
1999-05-31T00:01:52.5  151.001302   -3.750   2.021   2.740   -4.105   1.382   2.624    0.100    111.92  -242.67 -1746.59    195.88  -234.51 -1740.30  0
1999-05-31T00:01:57.5  151.001360   -3.615   1.852   2.401   -3.936   1.236   2.291    0.095    108.63  -235.12 -1747.79    191.40  -227.62 -1741.67  0
1999-05-31T00:02:02.5  151.001418   -3.485   1.842   2.039   -3.797   1.245   1.932    0.050    105.33  -227.55 -1748.95    186.91  -220.73 -1743.00  0
1999-05-31T00:02:07.5  151.001476   -3.486   1.836   1.911   -3.793   1.238   1.804    0.024    102.03  -219.98 -1750.07    182.42  -213.83 -1744.29  0
1999-05-31T00:02:12.5  151.001534   -3.514   1.814   1.875   -3.816   1.211   1.768    0.025     98.73  -212.41 -1751.15    177.92  -206.93 -1745.55  0
1999-05-31T00:02:17.5  151.001591   -3.552   1.820   1.943   -3.856   1.211   1.835    0.034     95.43  -204.83 -1752.19    173.42  -200.02 -1746.76  0
1999-05-31T00:02:22.5  151.001649   -3.607   1.848   2.099   -3.919   1.230   1.989    0.056     92.13  -197.25 -1753.20    168.92  -193.11 -1747.93  0
1999-05-31T00:02:27.5  151.001707   -3.619   1.877   2.259   -3.940   1.258   2.149    0.031     88.82  -189.66 -1754.16    164.41  -186.19 -1749.07  0
1999-05-31T00:02:32.5  151.001765   -3.520   1.908   2.425   -3.852   1.307   2.316    0.024     85.51  -182.07 -1755.09    159.90  -179.28 -1750.17  0
1999-05-31T00:02:37.5  151.001823   -3.423   1.900   2.564   -3.758   1.317   2.458    0.022     82.20  -174.47 -1755.97    155.39  -172.35 -1751.23  0
1999-05-31T00:02:42.5  151.001881   -3.253   1.946   2.598   -3.600   1.391   2.495    0.035     78.89  -166.87 -1756.83    150.87  -165.43 -1752.25  0
1999-05-31T00:02:47.5  151.001939   -3.049   2.102   2.603   -3.425   1.579   2.503    0.039     75.58  -159.27 -1757.64    146.35  -158.50 -1753.24  0
1999-05-31T00:02:52.5  151.001997   -2.780   2.232   2.687   -3.184   1.753   2.592    0.031     72.27  -151.67 -1758.41    141.83  -151.56 -1754.18  0
1999-05-31T00:02:57.5  151.002054   -2.520   2.317   2.822   -2.945   1.881   2.732    0.027     68.95  -144.06 -1759.15    137.30  -144.63 -1755.09  0
1999-05-31T00:03:02.5  151.002112   -2.242   2.482   2.930   -2.702   2.092   2.844    0.042     65.64  -136.44 -1759.84    132.77  -137.68 -1755.96  0
1999-05-31T00:03:07.5  151.002170   -2.138   2.662   3.115   -2.635   2.289   3.030    0.038     62.32  -128.82 -1760.49    128.23  -130.74 -1756.78  0
1999-05-31T00:03:12.5  151.002228   -2.115   2.732   3.291   -2.629   2.363   3.205    0.039     59.00  -121.20 -1761.10    123.70  -123.79 -1757.57  0
1999-05-31T00:03:17.5  151.002286   -1.900   2.692   3.542   -2.416   2.361   3.462    0.036     55.68  -113.58 -1761.68    119.16  -116.84 -1758.31  0
1999-05-31T00:03:22.5  151.002344   -1.572   2.553   3.811   -2.077   2.282   3.741    0.062     52.36  -105.96 -1762.21    114.62  -109.89 -1759.02  0
1999-05-31T00:03:27.5  151.002402   -1.193   2.201   3.769   -1.643   1.999   3.712    0.100     49.04   -98.33 -1762.70    110.07  -102.94 -1759.68  0
1999-05-31T00:03:32.5  151.002459   -0.944   1.677   4.035   -1.316   1.527   3.990    0.063     45.71   -90.70 -1763.16    105.53   -95.98 -1760.31  0
1999-05-31T00:03:37.5  151.002517   -0.511   0.801   4.214   -0.746   0.738   4.191    0.093     42.39   -83.07 -1763.58    100.98   -89.02 -1760.91  0
1999-05-31T00:03:42.5  151.002575   -0.035  -0.278   4.026   -0.091  -0.248   4.027    0.118     39.07   -75.43 -1763.96     96.43   -82.06 -1761.46  0
1999-05-31T00:03:47.5  151.002633    0.413  -1.066   3.392    0.500  -0.953   3.414    0.154     35.74   -67.80 -1764.30     91.87   -75.10 -1761.98  0
1999-05-31T00:03:52.5  151.002691    0.744  -1.284   2.638    0.882  -1.118   2.671    0.200     32.42   -60.16 -1764.61     87.32   -68.13 -1762.45  0
1999-05-31T00:03:57.5  151.002749    1.050  -1.543   2.260    1.237  -1.325   2.303    0.095     29.09   -52.52 -1764.87     82.76   -61.17 -1762.89  0
1999-05-31T00:04:02.5  151.002807    1.255  -1.627   2.379    1.450  -1.373   2.428    0.039     25.76   -44.88 -1765.10     78.20   -54.20 -1763.29  0
1999-05-31T00:04:07.5  151.002865    1.432  -1.651   2.316    1.630  -1.367   2.370    0.025     22.44   -37.24 -1765.28     73.64   -47.23 -1763.64  0
