1999-05-12T00:00:02.5  132.000029    6.640   0.620   1.778   -5.361   4.025   1.641    0.093   -962.74   -38.35 -1480.34    774.75  -620.44 -1461.02  0
1999-05-12T00:00:07.5  132.000087    6.651   0.627   1.702   -5.372   4.027   1.565    0.054   -955.76   -37.86 -1484.89    769.41  -616.07 -1465.70  0
1999-05-12T00:00:12.5  132.000145    6.641   0.716   1.708   -5.425   3.955   1.569    0.081   -948.76   -37.38 -1489.39    764.05  -611.68 -1470.35  0
1999-05-12T00:00:17.5  132.000203    6.670   0.777   1.822   -5.491   3.928   1.681    0.127   -941.75   -36.90 -1493.87    758.67  -607.29 -1474.96  0
1999-05-12T00:00:22.5  132.000260    6.750   0.896   2.200   -5.640   3.894   2.056    0.117   -934.71   -36.42 -1498.31    753.28  -602.88 -1479.54  0
1999-05-12T00:00:27.5  132.000318    6.629   1.041   2.821   -5.665   3.705   2.676    0.085   -927.65   -35.93 -1502.72    747.87  -598.46 -1484.09  0
1999-05-12T00:00:32.5  132.000376    6.539   1.079   3.505   -5.642   3.616   3.361    0.204   -920.58   -35.45 -1507.09    742.45  -594.03 -1488.60  0
1999-05-12T00:00:37.5  132.000434    6.471   1.128   4.357   -5.648   3.533   4.213    0.204   -913.49   -34.97 -1511.43    737.02  -589.58 -1493.08  0
1999-05-12T00:00:42.5  132.000492    5.963   1.051   4.984   -5.237   3.246   4.851    0.106   -906.37   -34.48 -1515.74    731.57  -585.13 -1497.53  0
1999-05-12T00:00:47.5  132.000550    5.592   0.810   5.311   -4.810   3.173   5.189    0.143   -899.24   -33.99 -1520.02    726.10  -580.66 -1501.95  0
1999-05-12T00:00:52.5  132.000608    4.978   0.698   5.265   -4.281   2.840   5.156    0.144   -892.09   -33.51 -1524.26    720.61  -576.18 -1506.34  0
1999-05-12T00:00:57.5  132.000666    4.743   0.561   4.797   -4.003   2.784   4.696    0.140   -884.92   -33.02 -1528.47    715.12  -571.68 -1510.69  0
1999-05-12T00:01:02.5  132.000723    4.446   0.324   4.219   -3.608   2.759   4.128    0.133   -877.73   -32.53 -1532.64    709.60  -567.17 -1515.00  0
1999-05-12T00:01:07.5  132.000781    4.184  -0.039   3.490   -3.151   2.851   3.411    0.134   -870.51   -32.05 -1536.78    704.07  -562.65 -1519.28  0
1999-05-12T00:01:12.5  132.000839    4.066  -0.385   2.620   -2.808   3.027   2.550    0.236   -863.28   -31.56 -1540.88    698.51  -558.12 -1523.53  0
