1999-05-16T00:00:02.5  136.000029    5.411   1.585   0.950   -5.220  -2.186   0.817    0.093  -1124.36  1295.91   399.74   1252.85 -1160.07   433.56  0
1999-05-16T00:00:07.5  136.000087    5.071   1.470   1.233   -4.903  -2.033   1.108    0.124  -1125.54  1297.39   391.59   1254.41 -1161.40   425.45  0
1999-05-16T00:00:12.5  136.000145    4.949   1.516   1.831   -4.792  -2.064   1.709    0.210  -1126.70  1298.84   383.44   1255.95 -1162.70   417.33  0
1999-05-16T00:00:17.5  136.000203    4.552   1.107   2.054   -4.450  -1.613   1.941    0.165  -1127.83  1300.25   375.28   1257.46 -1163.97   409.21  0
1999-05-16T00:00:22.5  136.000260    4.555   1.253   2.058   -4.436  -1.758   1.945    0.122  -1128.93  1301.64   367.11   1258.94 -1165.22   401.08  0
1999-05-16T00:00:27.5  136.000318    4.636   1.056   1.342   -4.520  -1.572   1.226    0.240  -1130.01  1303.00   358.93   1260.40 -1166.44   392.94  0
1999-05-16T00:00:32.5  136.000376    4.786   0.714   1.278   -4.706  -1.249   1.158    0.082  -1131.07  1304.33   350.75   1261.82 -1167.63   384.79  0
1999-05-16T00:00:37.5  136.000434    4.527   0.615   1.038   -4.454  -1.122   0.924    0.208  -1132.10  1305.63   342.56   1263.22 -1168.80   376.64  0
1999-05-16T00:00:42.5  136.000492    4.612   0.993   0.949   -4.493  -1.507   0.834    0.288  -1133.11  1306.91   334.37   1264.59 -1169.95   368.48  0
1999-05-16T00:00:47.5  136.000550    4.622   2.021   1.344   -4.397  -2.530   1.233    0.192  -1134.09  1308.16   326.17   1265.94 -1171.07   360.31  0
1999-05-16T00:00:52.5  136.000608    5.028   2.914   1.208   -4.696  -3.463   1.091    0.237  -1135.05  1309.37   317.96   1267.25 -1172.16   352.13  0
1999-05-16T00:00:57.5  136.000666    5.264   2.206   0.709   -4.997  -2.787   0.583    0.277  -1135.98  1310.56   309.74   1268.54 -1173.23   343.95  0
1999-05-16T00:01:02.5  136.000723    4.355   1.655   0.159   -4.142  -2.138   0.054    0.237  -1136.88  1311.72   301.51   1269.80 -1174.27   335.75  0
1999-05-16T00:01:07.5  136.000781    4.414   1.987  -0.261   -4.153  -2.474  -0.367    0.222  -1137.76  1312.84   293.28   1271.02 -1175.28   327.55  0
1999-05-16T00:01:12.5  136.000839    4.814   1.129  -0.234   -4.647  -1.667  -0.353    0.119  -1138.61  1313.94   285.04   1272.22 -1176.26   319.34  0
1999-05-16T00:01:17.5  136.000897    4.449   0.338   0.726   -4.399  -0.839   0.613    0.095  -1139.44  1315.00   276.79   1273.39 -1177.22   311.12  0
1999-05-16T00:01:22.5  136.000955    4.045   0.303   0.464   -3.996  -0.758   0.361    0.238  -1140.24  1316.04   268.54   1274.53 -1178.15   302.89  0
1999-05-16T00:01:27.5  136.001013    3.359   0.816  -0.223   -3.238  -1.191  -0.306    0.059  -1141.01  1317.04   260.28   1275.64 -1179.06   294.66  0
1999-05-16T00:01:32.5  136.001071    3.108   1.343  -1.060   -2.907  -1.688  -1.134    0.174  -1141.76  1318.02   252.01   1276.73 -1179.94   286.42  0
1999-05-16T00:01:37.5  136.001128    3.367   2.053  -1.441   -3.075  -2.423  -1.519    0.315  -1142.49  1318.97   243.74   1277.78 -1180.79   278.17  0
1999-05-16T00:01:42.5  136.001186    3.962   1.891  -1.577   -3.680  -2.330  -1.671    0.168  -1143.19  1319.89   235.46   1278.81 -1181.62   269.92  0
