1998-11-04T00:00:02.5  308.000029   -0.689   4.596  -0.277   -0.434   4.626  -0.299    0.594   -354.30   139.24  1790.72   -299.99   172.00  1797.78  0
1998-11-04T00:00:07.5  308.000087    1.454   4.474  -0.727    1.687   4.379  -0.801    0.969   -361.55   142.67  1788.96   -307.07   175.82  1796.18  0
1998-11-04T00:00:12.5  308.000145   -1.848   2.486  -0.622   -1.720   2.582  -0.597    0.347   -368.78   146.10  1787.17   -314.15   179.63  1794.54  0
1998-11-04T00:00:17.5  308.000203   -4.586   2.847  -0.387   -4.426   3.101  -0.296    0.936   -376.01   149.52  1785.35   -321.21   183.44  1792.87  0
1998-11-04T00:00:22.5  308.000260   -7.060   4.103  -0.137   -6.818   4.497   0.005    0.707   -383.22   152.94  1783.49   -328.27   187.25  1791.16  0
1998-11-04T00:00:27.5  308.000318   -8.005   1.621   0.001   -7.898   2.074   0.188    0.677   -390.43   156.36  1781.60   -335.32   191.05  1789.42  0
1998-11-04T00:00:32.5  308.000376   -6.041   4.805   0.725   -5.739   5.146   0.835    0.478   -397.63   159.77  1779.67   -342.36   194.85  1787.65  0
1998-11-04T00:00:37.5  308.000434   -6.429   2.605   0.241   -6.263   2.968   0.380    0.880   -404.82   163.18  1777.71   -349.40   198.65  1785.84  0
1998-11-04T00:00:42.5  308.000492   -7.876   1.343  -0.000   -7.784   1.788   0.186    0.593   -412.00   166.59  1775.71   -356.43   202.44  1783.99  0
1998-11-04T00:00:47.5  308.000550   -7.236   0.837  -0.744   -7.194   1.242  -0.570    0.803   -419.17   169.99  1773.68   -363.45   206.22  1782.11  0
1998-11-04T00:00:52.5  308.000608   -7.439   0.192  -0.506   -7.427   0.611  -0.321    1.409   -426.34   173.39  1771.62   -370.46   210.00  1780.20  0
1998-11-04T00:00:57.5  308.000666  -10.895   1.230  -0.158  -10.808   1.845   0.104    0.538   -433.50   176.79  1769.51   -377.47   213.78  1778.25  0
