1998-11-03T00:00:02.5  307.000029  -11.215  -2.249   1.019  -11.380   0.819   1.302    0.044   1662.11  -364.71   707.21   1523.10  -787.72   674.85  0
1998-11-03T00:00:07.5  307.000087  -11.222  -2.266   1.027  -11.391   0.804   1.310    0.051   1659.00  -364.17   714.73   1520.45  -786.30   682.42  0
1998-11-03T00:00:12.5  307.000145  -11.220  -2.272   1.065  -11.390   0.798   1.348    0.054   1655.85  -363.62   722.23   1517.76  -784.86   689.98  0
1998-11-03T00:00:17.5  307.000203  -11.243  -2.258   1.067  -11.408   0.818   1.351    0.056   1652.68  -363.06   729.71   1515.05  -783.41   697.53  0
1998-11-03T00:00:22.5  307.000260  -11.265  -2.237   1.079  -11.423   0.843   1.363    0.058   1649.47  -362.50   737.18   1512.30  -781.94   705.06  0
1998-11-03T00:00:27.5  307.000318  -11.281  -2.228   1.076  -11.437   0.856   1.360    0.051   1646.23  -361.93   744.63   1509.53  -780.45   712.57  0
1998-11-03T00:00:32.5  307.000376  -11.300  -2.220   1.102  -11.452   0.869   1.386    0.055   1642.96  -361.35   752.07   1506.73  -778.95   720.07  0
1998-11-03T00:00:37.5  307.000434  -11.316  -2.217   1.120  -11.467   0.876   1.404    0.048   1639.66  -360.77   759.50   1503.90  -777.44   727.56  0
1998-11-03T00:00:42.5  307.000492  -11.314  -2.218   1.111  -11.465   0.874   1.395    0.050   1636.33  -360.18   766.90   1501.05  -775.91   735.03  0
1998-11-03T00:00:47.5  307.000550  -11.340  -2.233   1.131  -11.493   0.867   1.416    0.060   1632.97  -359.58   774.30   1498.16  -774.37   742.49  0
1998-11-03T00:00:52.5  307.000608  -11.370  -2.241   1.165  -11.523   0.867   1.451    0.048   1629.57  -358.98   781.68   1495.25  -772.81   749.93  0
1998-11-03T00:00:57.5  307.000666  -11.358  -2.271   1.190  -11.519   0.835   1.476    0.048   1626.15  -358.37   789.04   1492.30  -771.24   757.36  0
1998-11-03T00:01:02.5  307.000723  -11.270  -2.325   1.288  -11.447   0.760   1.573    0.043   1622.69  -357.75   796.39   1489.33  -769.65   764.77  0
1998-11-03T00:01:07.5  307.000781  -11.300  -2.307   1.256  -11.471   0.786   1.541    0.064   1619.19  -357.12   803.72   1486.32  -768.04   772.17  0
1998-11-03T00:01:12.5  307.000839  -11.342  -2.267   1.227  -11.502   0.835   1.513    0.049   1615.67  -356.49   811.03   1483.29  -766.42   779.55  0
1998-11-03T00:01:17.5  307.000897  -11.362  -2.259   1.234  -11.519   0.847   1.520    0.051   1612.11  -355.85   818.33   1480.22  -764.79   786.92  0
1998-11-03T00:01:22.5  307.000955  -11.310  -2.265   1.286  -11.469   0.829   1.571    0.046   1608.52  -355.20   825.62   1477.12  -763.13   794.27  0
1998-11-03T00:01:27.5  307.001013  -11.287  -2.268   1.273  -11.448   0.819   1.557    0.052   1604.90  -354.54   832.89   1474.00  -761.47   801.61  0
1998-11-03T00:01:32.5  307.001071  -11.294  -2.264   1.268  -11.454   0.824   1.553    0.042   1601.24  -353.88   840.14   1470.85  -759.79   808.93  0
1998-11-03T00:01:37.5  307.001128  -11.266  -2.243   1.278  -11.421   0.838   1.561    0.047   1597.56  -353.21   847.38   1467.67  -758.09   816.24  0
1998-11-03T00:01:42.5  307.001186  -11.243  -2.253   1.279  -11.402   0.822   1.562    0.051   1593.85  -352.54   854.60   1464.46  -756.38   823.53  0
