1998-11-07T00:01:17.5  311.000897    3.423   0.927   9.182    2.596   2.701   9.102    0.315    751.69 -1611.23  -485.21   1497.75  -940.14  -519.02  0
1998-11-07T00:01:22.5  311.000955    4.219   1.186   9.920    3.140   3.358   9.823    0.761    752.58 -1613.17  -477.35   1499.77  -941.22  -511.21  0
1998-11-07T00:01:27.5  311.001013    4.533   2.107  10.438    2.912   4.304  10.341    0.341    753.45 -1615.08  -469.48   1501.77  -942.27  -503.38  0
1998-11-07T00:01:32.5  311.001071    4.437   1.473   9.900    3.165   3.718   9.799    0.588    754.31 -1616.96  -461.60   1503.73  -943.31  -495.55  0
1998-11-07T00:01:37.5  311.001128    4.245   1.283  10.225    3.116   3.456  10.127    0.205    755.16 -1618.81  -453.72   1505.67  -944.33  -487.70  0
1998-11-07T00:01:42.5  311.001186    4.488   0.919  10.422    3.523   3.285  10.315    0.083    755.99 -1620.63  -445.82   1507.58  -945.34  -479.85  0
1998-11-07T00:01:47.5  311.001244    4.626   0.930  10.134    3.625   3.368  10.024    0.229    756.81 -1622.42  -437.92   1509.46  -946.32  -471.98  0
1998-11-07T00:01:52.5  311.001302    4.409   0.956  10.194    3.431   3.272  10.089    0.184    757.61 -1624.18  -430.00   1511.31  -947.29  -464.11  0
1998-11-07T00:01:57.5  311.001360    4.279   0.846   9.738    3.371   3.106   9.635    0.246    758.40 -1625.90  -422.08   1513.13  -948.24  -456.23  0
1998-11-07T00:02:02.5  311.001418    4.109   0.812   9.484    3.241   2.982   9.386    0.152    759.17 -1627.59  -414.15   1514.92  -949.17  -448.34  0
1998-11-07T00:02:07.5  311.001476    3.650   0.930   9.497    2.792   2.830   9.411    0.170    759.93 -1629.25  -406.22   1516.68  -950.08  -440.44  0
1998-11-07T00:02:12.5  311.001534    3.603   0.906   9.598    2.768   2.786   9.513    0.276    760.67 -1630.87  -398.27   1518.41  -950.97  -432.53  0
1998-11-07T00:02:17.5  311.001591    3.280   0.657   9.851    2.641   2.402   9.772    0.509    761.40 -1632.47  -390.32   1520.11  -951.84  -424.61  0
1998-11-07T00:02:22.5  311.001649    3.201   0.815   9.969    2.492   2.491   9.893    0.247    762.11 -1634.03  -382.35   1521.77  -952.69  -416.69  0
1998-11-07T00:02:27.5  311.001707    3.140   1.036   9.894    2.318   2.642   9.822    0.240    762.80 -1635.56  -374.38   1523.41  -953.53  -408.75  0
1998-11-07T00:02:32.5  311.001765    3.412   1.056  10.170    2.542   2.810  10.091    0.276    763.48 -1637.05  -366.41   1525.02  -954.34  -400.81  0
1998-11-07T00:02:37.5  311.001823    3.893   0.747   9.620    3.099   2.811   9.526    0.681    764.15 -1638.52  -358.43   1526.60  -955.14  -392.86  0
1998-11-07T00:02:42.5  311.001881    4.033   1.108   9.800    3.023   3.191   9.707    0.174    764.81 -1639.96  -350.44   1528.16  -955.92  -384.91  0
1998-11-07T00:02:47.5  311.001939    3.515   1.002   9.684    2.644   2.818   9.602    0.200    765.44 -1641.36  -342.44   1529.68  -956.68  -376.94  0
1998-11-07T00:02:52.5  311.001997    2.491   0.551   7.581    1.980   1.868   7.522    2.490    766.07 -1642.74  -334.44   1531.17  -957.43  -368.97  0
1998-11-07T00:02:57.5  311.002054    2.078   1.109   7.783    1.334   2.110   7.739    2.172    766.68 -1644.08  -326.43   1532.64  -958.15  -360.99  0
1998-11-07T00:03:02.5  311.002112    3.140   1.341   9.914    2.151   2.898   9.845    0.162    767.27 -1645.39  -318.41   1534.07  -958.85  -353.01  0
1998-11-07T00:03:07.5  311.002170    3.530   1.917   9.446    2.150   3.591   9.373    0.224    767.84 -1646.66  -310.39   1535.47  -959.54  -345.02  0
1998-11-07T00:03:12.5  311.002228    3.517   1.883   8.955    2.145   3.552   8.881    0.239    768.40 -1647.90  -302.36   1536.84  -960.20  -337.02  0
1998-11-07T00:03:17.5  311.002286    3.663   2.030   8.667    2.179   3.754   8.592    0.126    768.95 -1649.11  -294.33   1538.17  -960.85  -329.01  0
1998-11-07T00:03:22.5  311.002344    4.256   1.983   8.472    2.695   4.038   8.382    0.184    769.48 -1650.28  -286.29   1539.48  -961.48  -321.00  0
1998-11-07T00:03:27.5  311.002402    4.128   2.148   8.357    2.495   4.105   8.271    0.188    770.00 -1651.42  -278.24   1540.76  -962.09  -312.98  0
1998-11-07T00:03:32.5  311.002459    4.096   2.175   8.206    2.450   4.110   8.121    0.142    770.50 -1652.54  -270.19   1542.01  -962.68  -304.95  0
1998-11-07T00:03:37.5  311.002517    4.838   2.316   7.671    2.979   4.630   7.569    0.214    770.98 -1653.62  -262.13   1543.23  -963.25  -296.92  0
1998-11-07T00:03:42.5  311.002575    4.461   1.976   6.911    2.830   4.135   6.816    0.337    771.46 -1654.67  -254.07   1544.42  -963.81  -288.88  0
1998-11-07T00:03:47.5  311.002633    3.162   1.966   6.161    1.729   3.412   6.098    1.268    771.91 -1655.69  -246.00   1545.59  -964.34  -280.84  0
1998-11-07T00:03:52.5  311.002691    2.582   1.517   6.304    1.494   2.719   6.252    0.901    772.36 -1656.67  -237.93   1546.72  -964.86  -272.80  0
1998-11-07T00:03:57.5  311.002749    1.860   1.288   7.319    1.041   2.138   7.282    0.801    772.78 -1657.63  -229.86   1547.82  -965.36  -264.74  0
1998-11-07T00:04:02.5  311.002807    4.186   2.271   7.189    2.445   4.234   7.103    0.914    773.19 -1658.55  -221.78   1548.89  -965.84  -256.68  0
1998-11-07T00:04:07.5  311.002865    3.218   0.612   6.300    2.521   2.310   6.224    0.639    773.59 -1659.43  -213.69   1549.93  -966.30  -248.62  0
1998-11-07T00:04:12.5  311.002922    3.254   0.946   5.977    2.360   2.607   5.903    0.798    773.97 -1660.28  -205.60   1550.93  -966.74  -240.55  0
1998-11-07T00:04:17.5  311.002980    2.563   0.867   3.036    1.748   2.146   2.979    0.859    774.33 -1661.10  -197.51   1551.91  -967.16  -232.48  0
1998-11-07T00:04:22.5  311.003038    3.200   0.985   3.930    2.240   2.598   3.858    0.339    774.68 -1661.89  -189.41   1552.85  -967.56  -224.40  0
1998-11-07T00:04:27.5  311.003096    1.741   0.205   2.526    1.410   1.139   2.483    0.467    775.01 -1662.64  -181.31   1553.77  -967.94  -216.32  0
1998-11-07T00:04:32.5  311.003154    1.447  -0.349   4.066    1.507   0.523   4.025    0.665    775.33 -1663.36  -173.21   1554.65  -968.31  -208.23  0
1998-11-07T00:04:37.5  311.003212    1.742  -0.200   5.907    1.721   0.820   5.860    1.160    775.64 -1664.06  -165.10   1555.51  -968.65  -200.14  0
1998-11-07T00:04:42.5  311.003270    1.018  -0.964   6.999    1.562  -0.208   6.962    0.488    775.93 -1664.72  -156.99   1556.34  -968.98  -192.05  0
1998-11-07T00:04:47.5  311.003328    1.021  -1.044   5.908    1.579  -0.280   5.870    0.772    776.20 -1665.35  -148.87   1557.14  -969.29  -183.95  0
1998-11-07T00:04:52.5  311.003385    0.268  -0.441   2.880    0.541  -0.205   2.868    1.014    776.46 -1665.94  -140.76   1557.90  -969.58  -175.85  0
1998-11-07T00:04:57.5  311.003443    0.048  -1.544   4.841    1.012  -1.237   4.823    1.435    776.71 -1666.51  -132.64   1558.64  -969.85  -167.74  0
1998-11-07T00:05:02.5  311.003501    1.095  -1.648  10.350    2.089  -0.720  10.304    2.760    776.94 -1667.04  -124.51   1559.35  -970.10  -159.64  0
1998-11-07T00:05:07.5  311.003559    1.801  -0.707  12.051    2.208   0.464  11.995    0.361    777.15 -1667.53  -116.39   1560.02  -970.33  -151.53  0
1998-11-07T00:05:12.5  311.003617    1.944  -1.563  12.021    2.795  -0.174  11.953    0.339    777.35 -1667.99  -108.26   1560.66  -970.55  -143.41  0
1998-11-07T00:05:17.5  311.003675    1.698   0.286  12.397    1.587   1.240  12.353    0.164    777.53 -1668.42  -100.13   1561.27  -970.74  -135.29  0
1998-11-07T00:05:22.5  311.003733    1.410   1.051  12.433    0.928   1.722  12.403    0.223    777.70 -1668.81   -92.00   1561.85  -970.91  -127.17  0
1998-11-07T00:05:27.5  311.003791    1.455   1.174  12.037    0.887   1.848  12.008    0.217    777.85 -1669.18   -83.87   1562.40  -971.07  -119.05  0
1998-11-07T00:05:32.5  311.003848    1.257   0.864  12.004    0.891   1.480  11.977    0.124    777.98 -1669.51   -75.73   1562.92  -971.20  -110.93  0
1998-11-07T00:05:37.5  311.003906    1.106   0.830  12.708    0.801   1.373  12.684    0.574    778.11 -1669.81   -67.60   1563.41  -971.32  -102.80  0
1998-11-07T00:05:42.5  311.003964    1.363  -0.023  13.233    1.497   0.804  13.194    0.291    778.21 -1670.08   -59.46   1563.87  -971.42   -94.67  0
1998-11-07T00:05:47.5  311.004022    1.536   0.286  13.527    1.481   1.158  13.487    0.279    778.31 -1670.31   -51.32   1564.30  -971.50   -86.54  0
1998-11-07T00:05:52.5  311.004080    1.646   1.407  13.012    0.945   2.154  12.979    0.072    778.38 -1670.52   -43.18   1564.70  -971.57   -78.41  0
1998-11-07T00:05:57.5  311.004138    1.624   0.813  13.215    1.257   1.646  13.178    0.160    778.45 -1670.69   -35.04   1565.07  -971.61   -70.27  0
1998-11-07T00:06:02.5  311.004196    1.404   0.861  13.374    1.051   1.566  13.342    0.334    778.49 -1670.83   -26.90   1565.41  -971.63   -62.14  0
1998-11-07T00:06:07.5  311.004253    1.252   0.702  13.518    1.015   1.351  13.488    0.841    778.52 -1670.93   -18.76   1565.71  -971.64   -54.00  0
1998-11-07T00:06:12.5  311.004311    1.078   0.590  14.186    0.949   1.165  14.159    0.361    778.54 -1671.00   -10.62   1565.99  -971.62   -45.87  0
1998-11-07T00:06:17.5  311.004369    1.591   0.274  14.673    1.563   1.185  14.630    0.193    778.53 -1671.03    -2.48   1566.23  -971.58   -37.73  0
1998-11-07T00:06:22.5  311.004427    1.485   0.051  13.781    1.573   0.936  13.740    0.313    778.52 -1671.04     5.67   1566.44  -971.53   -29.59  0
1998-11-07T00:06:27.5  311.004485    1.395   0.079  13.779    1.482   0.910  13.740    0.262    778.49 -1671.01    13.81   1566.62  -971.46   -21.45  0
1998-11-07T00:06:32.5  311.004543    1.358   0.586  13.335    1.162   1.311  13.302    0.408    778.44 -1670.95    21.95   1566.78  -971.37   -13.31  0
1998-11-07T00:06:37.5  311.004601    1.474   0.905  13.774    1.096   1.644  13.741    0.080    778.38 -1670.86    30.09   1566.90  -971.26    -5.17  0
1998-11-07T00:06:42.5  311.004659    1.452   0.916  14.065    1.079   1.643  14.032    0.225    778.30 -1670.73    38.23   1566.99  -971.13     2.97  0
1998-11-07T00:06:47.5  311.004716    1.211   0.907  13.618    0.871   1.500  13.592    0.205    778.21 -1670.58    46.37   1567.06  -970.98    11.11  0
1998-11-07T00:06:52.5  311.004774    1.191   0.901  13.145    0.845   1.482  13.119    0.219    778.11 -1670.39    54.51   1567.09  -970.82    19.25  0
1998-11-07T00:06:57.5  311.004832    1.168   1.015  13.928    0.784   1.569  13.903    0.234    777.99 -1670.17    62.65   1567.09  -970.63    27.39  0
1998-11-07T00:07:02.5  311.004890    1.310   0.113  13.909    1.396   0.892  13.872    0.119    777.85 -1669.91    70.79   1567.06  -970.43    35.53  0
1998-11-07T00:07:07.5  311.004948    1.457   0.066  13.663    1.538   0.932  13.622    0.175    777.70 -1669.62    78.92   1567.00  -970.20    43.67  0
1998-11-07T00:07:12.5  311.005006    1.608   0.611  13.008    1.349   1.466  12.969    0.536    777.53 -1669.30    87.05   1566.91  -969.96    51.81  0
1998-11-07T00:07:17.5  311.005064    1.983  -0.060  12.775    2.023   1.110  12.721    0.343    777.35 -1668.94    95.19   1566.78  -969.69    59.95  0
1998-11-07T00:07:22.5  311.005122    2.036  -0.067  12.923    2.076   1.134  12.867    0.170    777.15 -1668.55   103.32   1566.62  -969.41    68.08  0
1998-11-07T00:07:27.5  311.005179    1.663  -0.247  12.807    1.859   0.778  12.759    0.190    776.93 -1668.13   111.44   1566.44  -969.11    76.21  0
1998-11-07T00:07:32.5  311.005237    1.730   0.098  12.884    1.729   1.104  12.837    0.213    776.70 -1667.68   119.57   1566.22  -968.79    84.35  0
1998-11-07T00:07:37.5  311.005295    1.664  -0.312  12.500    1.889   0.722  12.451    0.168    776.46 -1667.20   127.69   1565.98  -968.45    92.48  0
1998-11-07T00:07:42.5  311.005353    2.377  -0.176  12.333    2.405   1.226  12.267    0.078    776.20 -1666.68   135.82   1565.70  -968.10   100.61  0
1998-11-07T00:07:47.5  311.005411    1.773  -0.169  12.457    1.900   0.901  12.406    0.217    775.93 -1666.13   143.93   1565.40  -967.72   108.74  0
1998-11-07T00:07:52.5  311.005469    1.915  -0.143  12.791    2.013   1.003  12.737    0.108    775.64 -1665.55   152.05   1565.07  -967.33   116.86  0
1998-11-07T00:07:57.5  311.005527    1.608   0.171  12.959    1.588   1.099  12.916    0.148    775.34 -1664.94   160.16   1564.70  -966.92   124.98  0
1998-11-07T00:08:02.5  311.005584    2.212  -0.264  12.557    2.321   1.063  12.495    0.164    775.02 -1664.30   168.27   1564.30  -966.49   133.10  0
1998-11-07T00:08:07.5  311.005642    2.033  -0.317  12.781    2.206   0.922  12.723    0.085    774.69 -1663.61   176.38   1563.87  -966.03   141.22  0
1998-11-07T00:08:12.5  311.005700    1.386   0.082  13.095    1.455   0.903  13.057    0.152    774.34 -1662.90   184.48   1563.41  -965.56   149.34  0
1998-11-07T00:08:17.5  311.005758    1.017   0.191  12.962    1.083   0.792  12.934    0.056    773.97 -1662.15   192.58   1562.92  -965.07   157.45  0
1998-11-07T00:08:22.5  311.005816    1.107   0.322  12.931    1.086   0.950  12.902    0.168    773.59 -1661.37   200.68   1562.39  -964.56   165.56  0
1998-11-07T00:08:27.5  311.005874    1.253   0.423  13.142    1.158   1.115  13.110    0.111    773.20 -1660.56   208.77   1561.84  -964.03   173.66  0
1998-11-07T00:08:32.5  311.005932    0.815   0.398  13.145    0.807   0.855  13.124    0.073    772.79 -1659.71   216.85   1561.26  -963.49   181.76  0
1998-11-07T00:08:37.5  311.005990    0.434   0.659  13.098    0.343   0.864  13.089    0.139    772.36 -1658.84   224.94   1560.65  -962.92   189.86  0
1998-11-07T00:08:42.5  311.006047    0.318   0.277  12.983    0.452   0.480  12.973    0.141    771.92 -1657.93   233.02   1560.01  -962.34   197.96  0
1998-11-07T00:08:47.5  311.006105    0.933   0.065  13.054    1.085   0.641  13.027    0.100    771.47 -1657.00   241.09   1559.34  -961.74   206.05  0
1998-11-07T00:08:52.5  311.006163    0.846  -0.376  12.794    1.247   0.223  12.765    0.138    771.00 -1656.03   249.16   1558.63  -961.12   214.14  0
1998-11-07T00:08:57.5  311.006221    0.511   0.163  12.765    0.671   0.490  12.749    0.126    770.51 -1655.02   257.23   1557.90  -960.48   222.22  0
1998-11-07T00:09:02.5  311.006279    0.490   0.286  12.936    0.590   0.582  12.922    0.228    770.02 -1653.99   265.29   1557.14  -959.82   230.30  0
1998-11-07T00:09:07.5  311.006337    0.678   0.179  12.939    0.805   0.596  12.919    0.169    769.50 -1652.92   273.34   1556.34  -959.14   238.37  0
1998-11-07T00:09:12.5  311.006395    0.391   0.144  13.005    0.587   0.409  12.992    0.087    768.97 -1651.81   281.39   1555.51  -958.45   246.44  0
1998-11-07T00:09:17.5  311.006453    0.225   0.402  12.958    0.305   0.534  12.951    0.124    768.42 -1650.68   289.43   1554.65  -957.73   254.51  0
1998-11-07T00:09:22.5  311.006510    0.303   0.601  12.339    0.246   0.739  12.333    0.154    767.86 -1649.51   297.47   1553.77  -956.99   262.57  0
1998-11-07T00:09:27.5  311.006568    0.412   0.593  12.129    0.336   0.792  12.120    0.280    767.28 -1648.31   305.50   1552.85  -956.24   270.62  0
1998-11-07T00:09:32.5  311.006626    0.549   0.643  12.368    0.428   0.910  12.356    0.174    766.69 -1647.07   313.53   1551.90  -955.47   278.67  0
1998-11-07T00:09:37.5  311.006684    0.270   0.494  12.027    0.268   0.630  12.021    0.117    766.09 -1645.81   321.55   1550.92  -954.68   286.71  0
1998-11-07T00:09:42.5  311.006742    0.364   0.481  12.411    0.364   0.673  12.402    0.184    765.47 -1644.52   329.56   1549.92  -953.87   294.75  0
1998-11-07T00:09:47.5  311.006800    0.303   0.636  12.358    0.227   0.769  12.352    0.397    764.84 -1643.19   337.57   1548.88  -953.05   302.78  0
1998-11-07T00:09:52.5  311.006858    0.463   1.512  12.445   -0.118   1.590  12.444    0.127    764.19 -1641.83   345.57   1547.81  -952.20   310.81  0
1998-11-07T00:09:57.5  311.006916    0.797   1.856  12.059   -0.037   2.059  12.052    0.177    763.52 -1640.44   353.56   1546.72  -951.34   318.83  0
1998-11-07T00:10:02.5  311.006973    0.670   1.776  12.063   -0.099   1.922  12.059    0.136    762.84 -1639.02   361.55   1545.59  -950.46   326.85  0
1998-11-07T00:10:07.5  311.007031    0.022   1.281  12.131   -0.367   1.153  12.139    0.120    762.15 -1637.56   369.53   1544.43  -949.55   334.85  0
1998-11-07T00:10:12.5  311.007089    0.165   2.220  11.893   -0.768   2.015  11.906    0.359    761.44 -1636.07   377.50   1543.24  -948.63   342.85  0
1998-11-07T00:10:17.5  311.007147   -0.040   2.410  12.368   -1.032   2.064  12.387    0.181    760.71 -1634.55   385.47   1542.02  -947.69   350.85  0
1998-11-07T00:10:22.5  311.007205   -0.722   1.764  12.293   -1.251   1.150  12.324    0.161    759.97 -1632.99   393.43   1540.76  -946.73   358.84  0
1998-11-07T00:10:27.5  311.007263   -0.497   1.239  12.104   -0.779   0.833  12.124    0.299    759.22 -1631.41   401.37   1539.48  -945.75   366.82  0
1998-11-07T00:10:32.5  311.007321   -0.178   1.145  11.944   -0.465   0.928  11.955    0.215    758.45 -1629.79   409.32   1538.17  -944.76   374.79  0
1998-11-07T00:10:37.5  311.007378    0.120   1.549  11.835   -0.440   1.429  11.843    0.161    757.67 -1628.14   417.25   1536.83  -943.75   382.76  0
1998-11-07T00:10:42.5  311.007436    0.136   1.790  11.959   -0.556   1.640  11.968    0.100    756.87 -1626.47   425.18   1535.46  -942.72   390.71  0
1998-11-07T00:10:47.5  311.007494    0.054   1.730  12.125   -0.588   1.546  12.135    0.109    756.06 -1624.76   433.10   1534.06  -941.67   398.67  0
1998-11-07T00:10:52.5  311.007552   -0.162   1.608  12.148   -0.701   1.326  12.163    0.220    755.23 -1623.01   441.01   1532.64  -940.60   406.61  0
1998-11-07T00:10:57.5  311.007610    0.034   1.826  12.340   -0.651   1.617  12.352    0.115    754.39 -1621.24   448.91   1531.18  -939.51   414.55  0
1998-11-07T00:11:02.5  311.007668    0.147   1.613  12.349   -0.440   1.500  12.356    0.102    753.53 -1619.44   456.80   1529.69  -938.41   422.47  0
1998-11-07T00:11:07.5  311.007726    0.037   1.316  11.956   -0.379   1.189  11.964    0.272    752.66 -1617.60   464.68   1528.17  -937.29   430.39  0
1998-11-07T00:11:12.5  311.007784   -0.087   1.178  12.204   -0.400   1.008  12.213    0.355    751.77 -1615.72   472.56   1526.62  -936.14   438.30  0
1998-11-07T00:11:17.5  311.007841   -0.221   1.128  12.784   -0.469   0.895  12.796    0.066    750.87 -1613.82   480.42   1525.03  -934.98   446.20  0
1998-11-07T00:11:22.5  311.007899   -0.277   1.178  12.326   -0.556   0.904  12.340    0.301    749.95 -1611.88   488.27   1523.42  -933.80   454.09  0
1998-11-07T00:11:27.5  311.007957   -0.309   1.402  12.254   -0.708   1.073  12.270    0.355    749.02 -1609.91   496.12   1521.78  -932.60   461.98  0
1998-11-07T00:11:32.5  311.008015   -0.053   1.426  12.232   -0.508   1.234  12.242    0.478    748.08 -1607.92   503.95   1520.11  -931.39   469.85  0
1998-11-07T00:11:37.5  311.008073    0.370   1.300  12.288   -0.084   1.361  12.286    0.335    747.12 -1605.89   511.78   1518.41  -930.15   477.72  0
1998-11-07T00:11:42.5  311.008131    0.274   1.423  12.104   -0.235   1.410  12.106    0.384    746.14 -1603.83   519.60   1516.69  -928.90   485.58  0
1998-11-07T00:11:47.5  311.008189    0.201   1.501  12.531   -0.329   1.437  12.536    0.323    745.16 -1601.74   527.40   1514.93  -927.63   493.42  0
1998-11-07T00:11:52.5  311.008247    0.351   1.515  12.472   -0.212   1.531  12.473    0.304    744.15 -1599.62   535.20   1513.14  -926.35   501.26  0
1998-11-07T00:11:57.5  311.008304    0.618   1.398  12.158    0.067   1.578  12.152    0.139    743.14 -1597.47   542.99   1511.33  -925.04   509.09  0
1998-11-07T00:12:02.5  311.008362    0.900   2.091  11.564   -0.093   2.308  11.557    0.298    742.11 -1595.29   550.76   1509.48  -923.72   516.91  0
1998-11-07T00:12:07.5  311.008420    1.135   1.446  11.981    0.468   1.900  11.962    0.169    741.06 -1593.07   558.52   1507.61  -922.38   524.72  0
1998-11-07T00:12:12.5  311.008478    1.150   1.532  11.906    0.431   1.981  11.888    0.362    740.00 -1590.82   566.28   1505.70  -921.02   532.51  0
1998-11-07T00:12:17.5  311.008536    0.751   1.466  11.669    0.128   1.705  11.660    0.429    738.92 -1588.54   574.02   1503.76  -919.64   540.30  0
1998-11-07T00:12:22.5  311.008594    0.976   2.018  11.821    0.016   2.291  11.812    0.441    737.83 -1586.22   581.75   1501.79  -918.24   548.07  0
1998-11-07T00:12:27.5  311.008652    0.944   2.112  11.455   -0.071   2.350  11.448    0.334    736.72 -1583.88   589.46   1499.80  -916.82   555.84  0
1998-11-07T00:12:32.5  311.008709    0.748   1.606  12.149    0.061   1.823  12.141    0.156    735.60 -1581.51   597.17   1497.77  -915.39   563.59  0
1998-11-07T00:12:37.5  311.008767    1.561   1.816  11.696    0.614   2.442  11.670    0.341    734.47 -1579.11   604.87   1495.72  -913.94   571.34  0
1998-11-07T00:12:42.5  311.008825    1.407   1.714  11.460    0.534   2.270  11.437    0.266    733.33 -1576.67   612.55   1493.64  -912.47   579.07  0
1998-11-07T00:12:47.5  311.008883    1.013   1.731  12.328    0.218   2.074  12.315    0.238    732.16 -1574.21   620.22   1491.53  -910.99   586.79  0
1998-11-07T00:12:52.5  311.008941    0.788   1.477  12.333    0.170   1.738  12.323    0.653    730.99 -1571.72   627.89   1489.39  -909.49   594.50  0
1998-11-07T00:12:57.5  311.008999    0.919   1.372  11.681    0.320   1.718  11.667    0.318    729.80 -1569.20   635.53   1487.22  -907.97   602.20  0
1998-11-07T00:13:02.5  311.009057    1.070   0.881  12.476    0.736   1.395  12.453    0.203    728.60 -1566.64   643.17   1485.03  -906.43   609.89  0
1998-11-07T00:13:07.5  311.009115    0.828   0.729  12.752    0.624   1.137  12.734    0.477    727.38 -1564.05   650.79   1482.80  -904.87   617.56  0
1998-11-07T00:13:12.5  311.009172    0.631   0.909  12.403    0.352   1.177  12.391    0.485    726.15 -1561.43   658.40   1480.54  -903.29   625.22  0
1998-11-07T00:13:17.5  311.009230    0.493   1.146  12.874    0.119   1.303  12.868    0.367    724.90 -1558.78   666.00   1478.25  -901.70   632.87  0
1998-11-07T00:13:22.5  311.009288    0.373   1.195  13.225    0.001   1.280  13.222    0.329    723.64 -1556.10   673.58   1475.93  -900.09   640.51  0
1998-11-07T00:13:27.5  311.009346    0.556   1.035  12.279    0.217   1.240  12.271    0.271    722.36 -1553.38   681.15   1473.59  -898.46   648.13  0
1998-11-07T00:13:32.5  311.009404   -0.197   0.903  12.854   -0.325   0.721  12.863    0.312    721.07 -1550.64   688.71   1471.21  -896.82   655.75  0
1998-11-07T00:13:37.5  311.009462   -0.353   1.060  12.851   -0.541   0.767  12.865    0.112    719.77 -1547.87   696.25   1468.81  -895.15   663.35  0
1998-11-07T00:13:42.5  311.009520   -0.099   1.453  12.593   -0.552   1.232  12.604    0.267    718.45 -1545.07   703.78   1466.39  -893.47   670.93  0
1998-11-07T00:13:47.5  311.009578   -0.597   0.912  12.367   -0.677   0.506  12.386    0.056    717.12 -1542.25   711.30   1463.93  -891.78   678.51  0
1998-11-07T00:13:52.5  311.009635   -0.276   1.030  12.464   -0.471   0.781  12.477    0.322    715.78 -1539.39   718.80   1461.45  -890.06   686.07  0
1998-11-07T00:13:57.5  311.009693    0.379   1.220  12.717   -0.021   1.301  12.715    0.499    714.42 -1536.50   726.29   1458.93  -888.33   693.62  0
1998-11-07T00:14:02.5  311.009751    0.481   1.222  12.894    0.068   1.360  12.889    0.395    713.05 -1533.58   733.77   1456.39  -886.58   701.15  0
1998-11-07T00:14:07.5  311.009809    0.257   1.042  12.907   -0.020   1.087  12.906    0.264    711.66 -1530.62   741.23   1453.81  -884.82   708.67  0
1998-11-07T00:14:12.5  311.009867   -0.123   1.101  12.668   -0.376   0.926  12.677    0.302    710.26 -1527.64   748.67   1451.21  -883.03   716.17  0
1998-11-07T00:14:17.5  311.009925   -0.473   1.489  12.610   -0.883   1.058  12.631    0.196    708.85 -1524.63   756.10   1448.58  -881.23   723.66  0
1998-11-07T00:14:22.5  311.009983   -0.260   1.115  12.278   -0.509   0.860  12.290    0.309    707.42 -1521.58   763.51   1445.92  -879.40   731.14  0
1998-11-07T00:14:27.5  311.010041   -0.767   0.767  12.382   -0.739   0.291  12.404    0.314    705.97 -1518.51   770.91   1443.23  -877.57   738.60  0
1998-11-07T00:14:32.5  311.010098   -1.492   0.752  13.250   -1.314  -0.114  13.290    0.124    704.52 -1515.41   778.30   1440.52  -875.71   746.05  0
1998-11-07T00:14:37.5  311.010156   -1.124   0.632  12.059   -0.972  -0.020  12.089    0.763    703.05 -1512.28   785.67   1437.77  -873.84   753.49  0
