1998-11-23T00:03:37.5  327.002517    1.314  -5.938   1.804   -5.247   2.982   1.952    0.022   -175.71 -1833.63   108.24  -1244.28  1354.88   144.42  1
1998-11-23T00:03:42.5  327.002575    1.354  -5.919   1.777   -5.261   2.941   1.925    0.033   -175.74 -1834.06   100.12  -1244.81  1355.18   136.31  1
1998-11-23T00:03:47.5  327.002633    1.429  -5.949   1.795   -5.332   2.904   1.945    0.039   -175.77 -1834.45    91.99  -1245.32  1355.47   128.20  1
1998-11-23T00:03:52.5  327.002691    1.352  -5.943   1.848   -5.275   2.958   1.996    0.031   -175.80 -1834.80    83.87  -1245.80  1355.72   120.08  1
1998-11-23T00:03:57.5  327.002749    1.216  -5.978   1.973   -5.207   3.082   2.120    0.031   -175.82 -1835.12    75.74  -1246.26  1355.95   111.96  1
1998-11-23T00:04:02.5  327.002807    1.136  -5.960   2.179   -5.135   3.129   2.324    0.031   -175.84 -1835.40    67.61  -1246.69  1356.16   103.84  1
1998-11-23T00:04:07.5  327.002865    1.034  -5.956   2.339   -5.060   3.202   2.482    0.030   -175.86 -1835.64    59.47  -1247.10  1356.33    95.72  1
1998-11-23T00:04:12.5  327.002922    0.994  -5.957   2.450   -5.031   3.232   2.593    0.028   -175.87 -1835.85    51.34  -1247.48  1356.48    87.59  1
1998-11-23T00:04:17.5  327.002980    1.038  -5.945   2.396   -5.052   3.192   2.540    0.037   -175.88 -1836.02    43.21  -1247.84  1356.60    79.46  1
1998-11-23T00:04:22.5  327.003038    1.119  -5.948   2.352   -5.110   3.133   2.497    0.030   -175.88 -1836.15    35.07  -1248.17  1356.69    71.33  1
1998-11-23T00:04:27.5  327.003096    1.190  -5.945   2.303   -5.157   3.079   2.449    0.036   -175.89 -1836.25    26.94  -1248.48  1356.76    63.20  1
1998-11-23T00:04:32.5  327.003154    1.221  -5.952   2.269   -5.183   3.060   2.415    0.031   -175.88 -1836.31    18.80  -1248.76  1356.80    55.07  1
1998-11-23T00:04:37.5  327.003212    1.247  -5.987   2.275   -5.227   3.064   2.423    0.026   -175.88 -1836.34    10.66  -1249.02  1356.81    46.94  1
1998-11-23T00:04:42.5  327.003270    1.295  -5.999   2.276   -5.267   3.036   2.425    0.032   -175.87 -1836.34     2.53  -1249.26  1356.81    38.81  1
1998-11-23T00:04:47.5  327.003328    1.316  -5.993   2.264   -5.278   3.017   2.413    0.030   -175.86 -1836.30    -5.61  -1249.48  1356.77    30.67  1
1998-11-23T00:04:52.5  327.003385    1.351  -6.001   2.181   -5.309   2.996   2.330    0.025   -175.85 -1836.22   -13.75  -1249.67  1356.71    22.54  1
1998-11-23T00:04:57.5  327.003443    1.375  -6.002   2.068   -5.329   2.979   2.218    0.034   -175.83 -1836.11   -21.88  -1249.83  1356.62    14.40  1
1998-11-23T00:05:02.5  327.003501    1.403  -6.015   2.042   -5.358   2.966   2.193    0.029   -175.81 -1835.96   -30.02  -1249.97  1356.51     6.27  1
1998-11-23T00:05:07.5  327.003559    1.372  -6.010   2.131   -5.332   2.986   2.282    0.017   -175.78 -1835.78   -38.16  -1250.08  1356.36    -1.87  1
1998-11-23T00:05:12.5  327.003617    1.341  -6.004   2.154   -5.305   3.006   2.304    0.025   -175.75 -1835.55   -46.29  -1250.17  1356.19   -10.00  1
1998-11-23T00:05:17.5  327.003675    1.306  -6.014   2.168   -5.290   3.038   2.318    0.026   -175.72 -1835.29   -54.42  -1250.24  1355.99   -18.14  1
1998-11-23T00:05:22.5  327.003733    1.290  -6.023   2.180   -5.285   3.055   2.329    0.030   -175.68 -1834.99   -62.56  -1250.27  1355.77   -26.27  1
1998-11-23T00:05:27.5  327.003791    1.298  -6.032   2.174   -5.298   3.056   2.324    0.032   -175.64 -1834.66   -70.69  -1250.29  1355.52   -34.41  1
1998-11-23T00:05:32.5  327.003848    1.273  -6.015   2.252   -5.266   3.063   2.401    0.032   -175.60 -1834.30   -78.82  -1250.28  1355.24   -42.54  1
1998-11-23T00:05:37.5  327.003906    1.210  -6.010   2.454   -5.215   3.106   2.601    0.043   -175.56 -1833.90   -86.95  -1250.25  1354.94   -50.68  1
1998-11-23T00:05:42.5  327.003964    1.283  -6.046   2.759   -5.282   3.075   2.909    0.079   -175.51 -1833.46   -95.07  -1250.19  1354.61   -58.81  1
1998-11-23T00:05:47.5  327.004022    1.434  -6.079   3.115   -5.398   2.984   3.268    0.032   -175.45 -1832.99  -103.20  -1250.12  1354.26   -66.94  1
1998-11-23T00:05:52.5  327.004080    1.316  -6.048   3.143   -5.295   3.051   3.293    0.061   -175.40 -1832.48  -111.32  -1250.01  1353.88   -75.07  1
1998-11-23T00:05:57.5  327.004138    1.257  -6.018   3.075   -5.235   3.075   3.223    0.058   -175.34 -1831.94  -119.44  -1249.88  1353.47   -83.20  1
1998-11-23T00:06:02.5  327.004196    1.097  -5.948   2.970   -5.079   3.147   3.114    0.058   -175.28 -1831.36  -127.56  -1249.73  1353.04   -91.32  1
1998-11-23T00:06:07.5  327.004253    1.017  -5.902   2.870   -4.995   3.176   3.012    0.030   -175.21 -1830.75  -135.68  -1249.55  1352.58   -99.45  1
1998-11-23T00:06:12.5  327.004311    1.033  -5.909   2.807   -5.012   3.170   2.949    0.047   -175.14 -1830.09  -143.79  -1249.35  1352.09  -107.57  1
1998-11-23T00:06:17.5  327.004369    1.283  -6.010   2.938   -5.251   3.050   3.087    0.072   -175.07 -1829.40  -151.90  -1249.12  1351.57  -115.69  1
1998-11-23T00:06:22.5  327.004427    1.380  -5.975   3.209   -5.282   2.954   3.359    0.027   -174.99 -1828.67  -160.01  -1248.86  1351.03  -123.81  1
1998-11-23T00:06:27.5  327.004485    1.271  -5.954   3.152   -5.195   3.021   3.299    0.045   -174.91 -1827.91  -168.11  -1248.58  1350.46  -131.92  1
1998-11-23T00:06:32.5  327.004543    1.167  -5.914   2.896   -5.103   3.072   3.040    0.042   -174.82 -1827.12  -176.21  -1248.28  1349.87  -140.04  1
1998-11-23T00:06:37.5  327.004601    1.212  -5.925   2.848   -5.143   3.046   2.993    0.042   -174.74 -1826.29  -184.31  -1247.96  1349.25  -148.15  1
1998-11-23T00:06:42.5  327.004659    1.195  -5.901   3.047   -5.108   3.042   3.191    0.042   -174.65 -1825.42  -192.40  -1247.61  1348.61  -156.25  1
1998-11-23T00:06:47.5  327.004716    1.131  -5.925   3.214   -5.078   3.105   3.358    0.062   -174.55 -1824.52  -200.49  -1247.24  1347.94  -164.36  1
1998-11-23T00:06:52.5  327.004774    1.133  -5.963   3.417   -5.103   3.129   3.562    0.060   -174.46 -1823.59  -208.58  -1246.84  1347.24  -172.46  1
1998-11-23T00:06:57.5  327.004832    1.162  -5.994   3.575   -5.141   3.127   3.721    0.033   -174.35 -1822.62  -216.66  -1246.42  1346.52  -180.56  1
1998-11-23T00:07:02.5  327.004890    1.187  -5.989   3.545   -5.155   3.105   3.691    0.050   -174.25 -1821.61  -224.74  -1245.97  1345.77  -188.65  1
1998-11-23T00:07:07.5  327.004948    1.283  -6.007   3.587   -5.231   3.046   3.736    0.040   -174.14 -1820.56  -232.81  -1245.50  1344.99  -196.74  1
1998-11-23T00:07:12.5  327.005006    1.306  -5.979   3.603   -5.225   3.010   3.751    0.036   -174.03 -1819.48  -240.88  -1245.00  1344.18  -204.83  1
1998-11-23T00:07:17.5  327.005064    1.417  -5.905   3.228   -5.254   2.879   3.376    0.065   -173.92 -1818.36  -248.95  -1244.48  1343.35  -212.91  1
1998-11-23T00:07:22.5  327.005122    1.505  -5.842   2.981   -5.273   2.771   3.130    0.039   -173.80 -1817.21  -257.00  -1243.93  1342.49  -220.99  1
1998-11-23T00:07:27.5  327.005179    1.589  -5.778   2.771   -5.287   2.666   2.920    0.044   -173.68 -1816.02  -265.06  -1243.36  1341.61  -229.06  1
1998-11-23T00:07:32.5  327.005237    1.733  -5.772   2.612   -5.384   2.556   2.763    0.036   -173.55 -1814.79  -273.11  -1242.77  1340.70  -237.13  1
1998-11-23T00:07:37.5  327.005295    1.783  -5.738   2.501   -5.394   2.496   2.653    0.036   -173.42 -1813.54  -281.15  -1242.15  1339.76  -245.20  1
1998-11-23T00:07:42.5  327.005353    1.737  -5.711   2.319   -5.348   2.512   2.469    0.032   -173.29 -1812.24  -289.19  -1241.51  1338.81  -253.26  1
1998-11-23T00:07:47.5  327.005411    1.746  -5.715   2.220   -5.359   2.508   2.370    0.027   -173.16 -1810.92  -297.22  -1240.85  1337.82  -261.31  1
1998-11-23T00:07:52.5  327.005469    1.752  -5.711   2.216   -5.361   2.501   2.366    0.028   -173.02 -1809.56  -305.25  -1240.16  1336.81  -269.36  1
1998-11-23T00:07:57.5  327.005527    1.771  -5.712   2.225   -5.374   2.488   2.375    0.031   -172.88 -1808.16  -313.27  -1239.45  1335.77  -277.41  1
1998-11-23T00:08:02.5  327.005584    1.801  -5.731   2.290   -5.407   2.477   2.442    0.046   -172.73 -1806.73  -321.29  -1238.71  1334.71  -285.45  1
1998-11-23T00:08:07.5  327.005642    1.823  -5.734   2.415   -5.420   2.463   2.567    0.030   -172.58 -1805.25  -329.29  -1237.94  1333.61  -293.48  1
1998-11-23T00:08:12.5  327.005700    1.757  -5.680   2.509   -5.334   2.476   2.659    0.030   -172.43 -1803.75  -337.29  -1237.15  1332.49  -301.51  1
1998-11-23T00:08:17.5  327.005758    1.723  -5.685   2.494   -5.315   2.505   2.643    0.024   -172.27 -1802.20  -345.29  -1236.34  1331.35  -309.53  1
1998-11-23T00:08:22.5  327.005816    1.798  -5.699   2.458   -5.377   2.458   2.609    0.026   -172.12 -1800.62  -353.28  -1235.50  1330.17  -317.55  1
1998-11-23T00:08:27.5  327.005874    1.905  -5.681   2.434   -5.435   2.366   2.586    0.027   -171.95 -1799.01  -361.26  -1234.64  1328.98  -325.56  1
1998-11-23T00:08:32.5  327.005932    1.699  -5.497   2.152   -5.168   2.397   2.297    0.134   -171.79 -1797.36  -369.23  -1233.76  1327.75  -333.56  1
1998-11-23T00:08:37.5  327.005990    1.681  -5.477   1.722   -5.154   2.398   1.866    0.073   -171.62 -1795.68  -377.20  -1232.85  1326.51  -341.56  1
1998-11-23T00:08:42.5  327.006047    1.806  -5.602   1.968   -5.323   2.388   2.117    0.060   -171.44 -1793.96  -385.16  -1231.92  1325.23  -349.55  1
1998-11-23T00:08:47.5  327.006105    1.670  -5.542   2.075   -5.184   2.449   2.220    0.045   -171.27 -1792.21  -393.11  -1230.96  1323.94  -357.53  1
1998-11-23T00:08:52.5  327.006163    1.603  -5.549   1.994   -5.147   2.504   2.138    0.020   -171.09 -1790.43  -401.06  -1229.98  1322.61  -365.51  1
1998-11-23T00:08:57.5  327.006221    1.567  -5.498   1.995   -5.085   2.497   2.138    0.044   -170.91 -1788.61  -408.99  -1228.98  1321.26  -373.48  1
1998-11-23T00:09:02.5  327.006279    1.551  -5.455   1.824   -5.047   2.480   1.966    0.022   -170.72 -1786.75  -416.92  -1227.95  1319.89  -381.44  1
1998-11-23T00:09:07.5  327.006337    1.634  -5.434   1.793   -5.088   2.404   1.936    0.024   -170.53 -1784.86  -424.84  -1226.90  1318.48  -389.39  1
1998-11-23T00:09:12.5  327.006395    1.672  -5.416   1.780   -5.100   2.364   1.923    0.025   -170.34 -1782.93  -432.75  -1225.82  1317.05  -397.34  1
1998-11-23T00:09:17.5  327.006453    1.655  -5.369   1.682   -5.057   2.346   1.824    0.017   -170.14 -1780.96  -440.66  -1224.72  1315.59  -405.28  1
1998-11-23T00:09:22.5  327.006510    1.660  -5.334   1.540   -5.038   2.318   1.681    0.021   -169.94 -1778.96  -448.55  -1223.59  1314.11  -413.21  1
1998-11-23T00:09:27.5  327.006568    1.732  -5.332   1.459   -5.087   2.264   1.601    0.035   -169.74 -1776.93  -456.44  -1222.44  1312.60  -421.13  1
1998-11-23T00:09:32.5  327.006626    1.852  -5.396   1.533   -5.212   2.216   1.679    0.059   -169.53 -1774.86  -464.31  -1221.27  1311.07  -429.05  1
1998-11-23T00:09:37.5  327.006684    1.928  -5.432   1.565   -5.289   2.184   1.712    0.019   -169.32 -1772.76  -472.18  -1220.07  1309.51  -436.95  1
1998-11-23T00:09:42.5  327.006742    1.928  -5.392   1.547   -5.259   2.157   1.693    0.033   -169.11 -1770.63  -480.04  -1218.85  1307.93  -444.85  1
1998-11-23T00:09:47.5  327.006800    1.946  -5.405   1.574   -5.281   2.152   1.721    0.030   -168.89 -1768.46  -487.89  -1217.61  1306.32  -452.74  1
1998-11-23T00:09:52.5  327.006858    1.939  -5.328   1.503   -5.220   2.106   1.649    0.021   -168.67 -1766.26  -495.73  -1216.34  1304.69  -460.62  1
1998-11-23T00:09:57.5  327.006916    1.933  -5.310   1.455   -5.204   2.099   1.600    0.020   -168.45 -1764.02  -503.57  -1215.05  1303.03  -468.49  1
1998-11-23T00:10:02.5  327.006973    2.007  -5.349   1.370   -5.285   2.070   1.517    0.036   -168.22 -1761.74  -511.39  -1213.73  1301.34  -476.36  1
1998-11-23T00:10:07.5  327.007031    2.109  -5.347   1.501   -5.348   1.992   1.649    0.029   -167.99 -1759.43  -519.20  -1212.39  1299.63  -484.21  1
1998-11-23T00:10:12.5  327.007089    2.104  -5.347   1.506   -5.345   1.996   1.655    0.022   -167.76 -1757.09  -527.00  -1211.03  1297.89  -492.05  1
1998-11-23T00:10:17.5  327.007147    2.075  -5.253   1.481   -5.257   1.955   1.627    0.061   -167.52 -1754.71  -534.78  -1209.64  1296.13  -499.88  1
1998-11-23T00:10:22.5  327.007205    2.032  -5.198   1.306   -5.191   1.951   1.451    0.018   -167.28 -1752.29  -542.56  -1208.22  1294.34  -507.71  1
1998-11-23T00:10:27.5  327.007263    2.180  -5.249   1.243   -5.329   1.874   1.391    0.049   -167.04 -1749.84  -550.33  -1206.79  1292.52  -515.52  1
1998-11-23T00:10:32.5  327.007321    2.285  -5.270   1.390   -5.411   1.809   1.540    0.023   -166.79 -1747.36  -558.09  -1205.33  1290.68  -523.32  1
1998-11-23T00:10:37.5  327.007378    2.278  -5.291   1.471   -5.420   1.828   1.621    0.025   -166.54 -1744.84  -565.84  -1203.85  1288.82  -531.12  1
1998-11-23T00:10:42.5  327.007436    2.293  -5.284   1.477   -5.425   1.812   1.627    0.036   -166.29 -1742.29  -573.57  -1202.34  1286.93  -538.90  1
1998-11-23T00:10:47.5  327.007494    2.185  -5.230   1.419   -5.314   1.857   1.566    0.027   -166.03 -1739.71  -581.30  -1200.82  1285.02  -546.67  1
1998-11-23T00:10:52.5  327.007552    2.199  -5.178   1.298   -5.288   1.812   1.445    0.028   -165.77 -1737.10  -589.01  -1199.26  1283.08  -554.44  1
1998-11-23T00:10:57.5  327.007610    2.193  -5.096   1.242   -5.225   1.762   1.387    0.051   -165.51 -1734.45  -596.72  -1197.69  1281.11  -562.19  1
1998-11-23T00:11:02.5  327.007668    2.100  -5.017   1.117   -5.108   1.779   1.259    0.018   -165.24 -1731.76  -604.41  -1196.09  1279.12  -569.93  1
1998-11-23T00:11:07.5  327.007726    2.020  -4.990   0.997   -5.037   1.820   1.137    0.050   -164.97 -1729.04  -612.08  -1194.47  1277.11  -577.66  1
1998-11-23T00:11:12.5  327.007784    1.905  -4.935   0.889   -4.922   1.869   1.026    0.023   -164.70 -1726.28  -619.75  -1192.82  1275.07  -585.37  1
1998-11-23T00:11:17.5  327.007841    1.988  -5.016   0.860   -5.038   1.862   1.000    0.038   -164.42 -1723.49  -627.40  -1191.14  1273.00  -593.08  1
1998-11-23T00:11:22.5  327.007899    2.185  -5.071   0.920   -5.209   1.752   1.064    0.019   -164.14 -1720.67  -635.04  -1189.45  1270.91  -600.77  1
1998-11-23T00:11:27.5  327.007957    2.220  -5.110   0.991   -5.260   1.752   1.137    0.024   -163.85 -1717.81  -642.67  -1187.73  1268.79  -608.45  1
1998-11-23T00:11:32.5  327.008015    2.276  -5.132   0.977   -5.314   1.724   1.124    0.027   -163.57 -1714.92  -650.29  -1185.99  1266.65  -616.12  1
1998-11-23T00:11:37.5  327.008073    2.245  -5.074   0.976   -5.250   1.709   1.121    0.051   -163.28 -1712.00  -657.89  -1184.23  1264.48  -623.78  1
1998-11-23T00:11:42.5  327.008131    2.251  -5.056   0.886   -5.243   1.692   1.031    0.022   -162.98 -1709.04  -665.48  -1182.44  1262.29  -631.43  1
1998-11-23T00:11:47.5  327.008189    2.245  -5.065   0.826   -5.247   1.702   0.971    0.034   -162.69 -1706.05  -673.06  -1180.63  1260.08  -639.06  1
1998-11-23T00:11:52.5  327.008247    2.323  -5.056   0.808   -5.293   1.639   0.954    0.035   -162.39 -1703.03  -680.63  -1178.80  1257.84  -646.68  1
1998-11-23T00:11:57.5  327.008304    2.317  -5.018   0.705   -5.264   1.618   0.850    0.029   -162.08 -1699.98  -688.18  -1176.95  1255.58  -654.29  1
1998-11-23T00:12:02.5  327.008362    2.351  -5.034   0.697   -5.298   1.603   0.843    0.031   -161.78 -1696.89  -695.72  -1175.07  1253.29  -661.89  1
1998-11-23T00:12:07.5  327.008420    2.401  -5.062   0.722   -5.352   1.584   0.869    0.018   -161.47 -1693.76  -703.24  -1173.16  1250.98  -669.47  1
1998-11-23T00:12:12.5  327.008478    2.506  -5.065   0.648   -5.426   1.508   0.797    0.046   -161.16 -1690.60  -710.75  -1171.24  1248.64  -677.04  1
1998-11-23T00:12:17.5  327.008536    2.561  -5.085   0.690   -5.477   1.480   0.840    0.024   -160.84 -1687.41  -718.24  -1169.29  1246.27  -684.59  1
1998-11-23T00:12:22.5  327.008594    2.317  -5.032   0.751   -5.273   1.626   0.897    0.068   -160.52 -1684.18  -725.73  -1167.31  1243.88  -692.14  1
1998-11-23T00:12:27.5  327.008652    2.215  -5.030   0.511   -5.210   1.701   0.655    0.021   -160.20 -1680.92  -733.19  -1165.32  1241.47  -699.66  1
1998-11-23T00:12:32.5  327.008709    2.292  -5.049   0.473   -5.276   1.657   0.618    0.063   -159.87 -1677.63  -740.65  -1163.30  1239.03  -707.18  1
1998-11-23T00:12:37.5  327.008767    2.505  -5.202   0.586   -5.530   1.600   0.739    0.061   -159.54 -1674.31  -748.08  -1161.26  1236.57  -714.68  1
1998-11-23T00:12:42.5  327.008825    2.529  -5.219   0.781   -5.552   1.593   0.934    0.039   -159.21 -1670.96  -755.51  -1159.20  1234.09  -722.17  1
1998-11-23T00:12:47.5  327.008883    2.261  -5.073   0.779   -5.265   1.695   0.924    0.081   -158.87 -1667.57  -762.92  -1157.11  1231.58  -729.64  1
1998-11-23T00:12:52.5  327.008941    2.234  -5.130   0.585   -5.296   1.754   0.731    0.128   -158.53 -1664.15  -770.32  -1155.01  1229.05  -737.10  1
1998-11-23T00:12:57.5  327.008999    2.776  -5.371   0.736   -5.832   1.510   0.896    0.088   -158.19 -1660.70  -777.70  -1152.88  1226.49  -744.55  1
1998-11-23T00:13:02.5  327.009057    2.780  -5.436   1.110   -5.873   1.550   1.272    0.032   -157.85 -1657.21  -785.06  -1150.72  1223.91  -751.98  1
1998-11-23T00:13:07.5  327.009115    2.755  -5.523   1.146   -5.920   1.626   1.310    0.020   -157.50 -1653.69  -792.41  -1148.55  1221.31  -759.39  1
1998-11-23T00:13:12.5  327.009172    2.806  -5.507   1.122   -5.943   1.577   1.286    0.015   -157.15 -1650.14  -799.74  -1146.34  1218.68  -766.79  1
1998-11-23T00:13:17.5  327.009230    2.831  -5.509   1.060   -5.963   1.560   1.224    0.032   -156.79 -1646.55  -807.06  -1144.12  1216.02  -774.17  1
1998-11-23T00:13:22.5  327.009288    2.795  -5.461   0.948   -5.906   1.555   1.111    0.032   -156.43 -1642.93  -814.35  -1141.87  1213.34  -781.54  1
1998-11-23T00:13:27.5  327.009346    2.750  -5.393   0.866   -5.828   1.543   1.026    0.042   -156.07 -1639.28  -821.64  -1139.61  1210.64  -788.89  1
1998-11-23T00:13:32.5  327.009404    2.675  -5.339   0.746   -5.741   1.563   0.904    0.021   -155.71 -1635.60  -828.91  -1137.32  1207.91  -796.23  1
1998-11-23T00:13:37.5  327.009462    2.707  -5.344   0.690   -5.767   1.543   0.848    0.029   -155.34 -1631.89  -836.16  -1135.01  1205.16  -803.56  1
1998-11-23T00:13:42.5  327.009520    2.575  -5.277   0.660   -5.630   1.597   0.816    0.060   -154.97 -1628.15  -843.40  -1132.67  1202.39  -810.86  1
1998-11-23T00:13:47.5  327.009578    2.489  -5.196   0.545   -5.515   1.607   0.697    0.042   -154.60 -1624.37  -850.62  -1130.32  1199.60  -818.16  1
1998-11-23T00:13:52.5  327.009635    2.555  -5.233   0.503   -5.588   1.582   0.657    0.038   -154.22 -1620.57  -857.82  -1127.94  1196.78  -825.43  1
