1998-11-24T00:00:02.5  328.000029   -4.737  -5.543  -4.312   -2.579   6.873  -4.228    0.132   -254.04  -763.03 -1649.11   -580.62   602.93 -1632.68  0
1998-11-24T00:00:07.5  328.000087   -5.047  -5.576  -3.949   -2.444   7.157  -3.868    0.244   -251.68  -756.03 -1652.63   -575.81   597.41 -1636.35  0
1998-11-24T00:00:12.5  328.000145   -4.607  -6.440  -3.821   -3.408   7.204  -3.713    0.147   -249.31  -749.01 -1656.11   -570.99   591.88 -1639.98  0
1998-11-24T00:00:17.5  328.000203   -4.647  -6.624  -3.417   -3.538   7.328  -3.306    0.201   -246.95  -741.98 -1659.57   -566.16   586.34 -1643.58  0
1998-11-24T00:00:22.5  328.000260   -4.316  -7.030  -3.488   -4.056   7.243  -3.363    0.123   -244.57  -734.93 -1662.99   -561.32   580.79 -1647.14  0
1998-11-24T00:00:27.5  328.000318   -4.406  -6.706  -3.009   -3.718   7.159  -2.893    0.120   -242.20  -727.88 -1666.37   -556.47   575.22 -1650.67  0
1998-11-24T00:00:32.5  328.000376   -4.937  -5.883  -2.727   -2.733   7.211  -2.638    0.213   -239.81  -720.81 -1669.73   -551.61   569.65 -1654.17  0
1998-11-24T00:00:37.5  328.000434   -5.681  -5.371  -2.852   -1.922   7.604  -2.784    0.160   -237.43  -713.72 -1673.05   -546.74   564.07 -1657.64  0
1998-11-24T00:00:42.5  328.000492   -5.074  -6.237  -3.570   -2.994   7.507  -3.474    0.571   -235.04  -706.63 -1676.34   -541.86   558.47 -1661.07  0
1998-11-24T00:00:47.5  328.000550   -4.336  -7.744  -3.050   -4.655   7.613  -2.908    0.275   -232.64  -699.52 -1679.60   -536.98   552.87 -1664.48  0
1998-11-24T00:00:52.5  328.000608   -5.418  -6.571  -2.168   -3.077   7.969  -2.067    0.122   -230.24  -692.39 -1682.82   -532.07   547.26 -1667.85  0
1998-11-24T00:00:57.5  328.000666   -6.769  -5.247  -2.255   -1.260   8.485  -2.201    0.086   -227.83  -685.25 -1686.01   -527.16   541.63 -1671.18  0
