1998-11-17T00:00:02.5  321.000029   -6.536   0.978   3.919    5.609  -3.655   3.771    0.293  -1094.65   348.62  1442.83    882.50  -778.58  1420.06  0
1998-11-17T00:00:07.5  321.000087   -6.503   0.887   3.774    5.614  -3.558   3.626    0.204  -1088.53   346.87  1447.91    877.84  -774.38  1425.26  0
1998-11-17T00:00:12.5  321.000145   -6.910   0.598   3.543    6.098  -3.468   3.381    0.127  -1082.38   345.12  1452.95    873.17  -770.17  1430.43  0
1998-11-17T00:00:17.5  321.000203   -6.730   0.559   3.677    5.956  -3.356   3.519    0.070  -1076.22   343.35  1457.97    868.48  -765.94  1435.57  0
1998-11-17T00:00:22.5  321.000260   -6.902   0.170   3.327    6.268  -3.078   3.160    0.134  -1070.03   341.59  1462.95    863.78  -761.70  1440.68  0
1998-11-17T00:00:27.5  321.000318   -6.779  -0.461   2.964    6.413  -2.455   2.793    0.072  -1063.83   339.81  1467.91    859.06  -757.45  1445.77  0
1998-11-17T00:00:32.5  321.000376   -6.791  -0.822   3.106    6.581  -2.133   2.929    0.072  -1057.60   338.03  1472.84    854.32  -753.18  1450.82  0
1998-11-17T00:00:37.5  321.000434   -7.181  -1.036   3.393    7.033  -2.104   3.205    0.208  -1051.36   336.24  1477.74    849.57  -748.90  1455.85  0
1998-11-17T00:00:42.5  321.000492   -7.797  -0.602   4.074    7.425  -2.757   3.875    0.217  -1045.10   334.45  1482.61    844.81  -744.61  1460.85  0
1998-11-17T00:00:47.5  321.000550   -8.140  -0.259   4.152    7.592  -3.213   3.950    0.118  -1038.82   332.65  1487.46    840.03  -740.30  1465.83  0
1998-11-17T00:00:52.5  321.000608   -7.261   0.067   4.334    6.663  -3.136   4.157    0.698  -1032.52   330.84  1492.28    835.23  -735.98  1470.77  0
1998-11-17T00:00:57.5  321.000666   -6.896  -0.382   3.100    6.489  -2.575   2.927    0.282  -1026.20   329.03  1497.06    830.41  -731.64  1475.69  0
1998-11-17T00:01:02.5  321.000723   -6.493  -0.461   3.008    6.156  -2.333   2.843    0.211  -1019.85   327.21  1501.82    825.58  -727.29  1480.57  0
1998-11-17T00:01:07.5  321.000781   -7.147  -0.342   2.570    6.686  -2.718   2.392    0.641  -1013.49   325.38  1506.54    820.73  -722.92  1485.43  0
1998-11-17T00:01:12.5  321.000839   -7.190  -1.448   2.157    7.182  -1.735   1.964    0.460  -1007.10   323.55  1511.24    815.86  -718.54  1490.25  0
1998-11-17T00:01:17.5  321.000897   -5.746   2.057   3.161    4.417  -4.297   3.046    0.569  -1000.70   321.71  1515.90    810.98  -714.14  1495.05  0
1998-11-17T00:01:22.5  321.000955   -7.570   0.817   2.450    6.575  -3.947   2.276    0.368   -994.27   319.86  1520.54    806.08  -709.73  1499.81  0
1998-11-17T00:01:27.5  321.001013   -7.673   0.153   4.200    6.997  -3.387   4.014    0.378   -987.83   318.01  1525.15    801.17  -705.31  1504.55  0
1998-11-17T00:01:32.5  321.001071   -7.326  -0.215   3.388    6.817  -2.908   3.207    0.124   -981.37   316.15  1529.73    796.24  -700.87  1509.26  0
1998-11-17T00:01:37.5  321.001128   -7.653   0.676   3.349    6.734  -3.853   3.170    0.130   -974.89   314.28  1534.28    791.29  -696.42  1513.95  0
1998-11-17T00:01:42.5  321.001186   -7.900   1.288   2.996    6.688  -4.513   2.819    0.177   -968.39   312.41  1538.80    786.33  -691.95  1518.60  0
1998-11-17T00:01:47.5  321.001244   -7.662   1.071   2.638    6.555  -4.215   2.464    0.088   -961.87   310.53  1543.29    781.36  -687.47  1523.23  0
1998-11-17T00:01:52.5  321.001302   -7.573   0.772   2.367    6.594  -3.908   2.192    0.169   -955.33   308.65  1547.75    776.37  -682.98  1527.82  0
1998-11-17T00:01:57.5  321.001360   -8.327   0.833   3.100    7.270  -4.281   2.907    0.438   -948.77   306.76  1552.18    771.37  -678.48  1532.39  0
1998-11-17T00:02:02.5  321.001418   -8.097   0.503   3.751    7.221  -3.884   3.559    0.324   -942.20   304.86  1556.58    766.35  -673.96  1536.92  0
1998-11-17T00:02:07.5  321.001476   -8.143   0.173   4.579    7.424  -3.604   4.381    0.218   -935.61   302.96  1560.95    761.31  -669.43  1541.42  0
1998-11-17T00:02:12.5  321.001534   -8.076   0.502   5.419    7.248  -3.872   5.227    0.165   -928.99   301.05  1565.29    756.26  -664.88  1545.89  0
1998-11-17T00:02:17.5  321.001591   -7.302   0.817   5.967    6.428  -3.829   5.798    0.318   -922.36   299.13  1569.59    751.19  -660.32  1550.33  0
