1998-11-09T00:01:27.5  313.001013   22.237  -1.415   2.907   13.219  18.003   2.473    0.117     41.39  1453.38  1121.37  -1173.29   821.71  1148.77  1
1998-11-09T00:01:32.5  313.001071   22.283  -2.216   4.224   13.954  17.617   3.772    0.166     41.50  1458.36  1114.88  -1177.61   824.44  1142.38  1
1998-11-09T00:01:37.5  313.001128   21.983  -2.189   5.135   13.793  17.383   4.689    0.106     41.61  1463.31  1108.38  -1181.91   827.15  1135.98  1
1998-11-09T00:01:42.5  313.001186   21.725  -1.815   5.750   13.355  17.370   5.316    0.101     41.72  1468.24  1101.86  -1186.18   829.84  1129.55  1
1998-11-09T00:01:47.5  313.001244   21.484  -1.534   6.092   12.998  17.319   5.668    0.101     41.83  1473.13  1095.31  -1190.43   832.52  1123.10  1
1998-11-09T00:01:52.5  313.001302   21.147  -1.117   6.458   12.475  17.262   6.048    0.168     41.94  1478.00  1088.75  -1194.66   835.18  1116.63  1
1998-11-09T00:01:57.5  313.001360   20.492   1.596   4.622    9.787  18.159   4.278    0.292     42.05  1482.84  1082.16  -1198.87   837.82  1110.14  1
1998-11-09T00:02:02.5  313.001418   20.870   1.593   3.765    9.970  18.473   3.415    0.282     42.15  1487.64  1075.55  -1203.05   840.45  1103.62  1
1998-11-09T00:02:07.5  313.001476   20.037   4.180   1.878    7.292  19.151   1.594    0.489     42.26  1492.42  1068.91  -1207.20   843.06  1097.08  1
1998-11-09T00:02:12.5  313.001534   17.399   8.705  -2.177    1.952  19.340  -2.322    0.151     42.37  1497.16  1062.26  -1211.33   845.65  1090.52  1
1998-11-09T00:02:17.5  313.001591   19.090   5.333  -1.663    5.717  18.955  -1.905    0.437     42.47  1501.88  1055.58  -1215.43   848.23  1083.94  1
1998-11-09T00:02:22.5  313.001649   20.662   3.550  -0.288    8.100  19.329  -0.594    0.316     42.58  1506.56  1048.88  -1219.51   850.79  1077.33  1
1998-11-09T00:02:27.5  313.001707   20.975   3.194   0.052    8.578  19.404  -0.268    0.135     42.68  1511.22  1042.16  -1223.57   853.33  1070.71  1
1998-11-09T00:02:32.5  313.001765   21.267   1.850   1.027    9.892  18.933   0.675    0.279     42.78  1515.85  1035.43  -1227.60   855.86  1064.06  1
1998-11-09T00:02:37.5  313.001823   21.884  -0.557   2.810   12.300  18.168   2.399    0.276     42.88  1520.44  1028.67  -1231.61   858.37  1057.40  1
1998-11-09T00:02:42.5  313.001881   21.704  -0.137   3.232   11.861  18.244   2.832    0.145     42.98  1525.01  1021.89  -1235.60   860.86  1050.71  1
1998-11-09T00:02:47.5  313.001939   21.209   1.136   2.445   10.500  18.506   2.080    0.113     43.09  1529.55  1015.09  -1239.56   863.34  1044.00  1
1998-11-09T00:02:52.5  313.001997   20.948   1.816   1.925    9.773  18.650   1.578    0.141     43.19  1534.06  1008.28  -1243.50   865.79  1037.28  1
1998-11-09T00:02:57.5  313.002054   21.317   1.376   2.137   10.347  18.726   1.774    0.187     43.28  1538.54  1001.44  -1247.41   868.24  1030.53  1
1998-11-09T00:03:02.5  313.002112   21.341   1.443   2.520   10.314  18.784   2.158    0.109     43.38  1542.99   994.58  -1251.30   870.66  1023.76  1
1998-11-09T00:03:07.5  313.002170   21.354   1.520   2.712   10.260  18.838   2.351    0.150     43.48  1547.40   987.71  -1255.16   873.07  1016.97  1
1998-11-09T00:03:12.5  313.002228   21.442   1.407   2.838   10.406  18.851   2.474    0.118     43.58  1551.79   980.81  -1259.00   875.46  1010.16  1
1998-11-09T00:03:17.5  313.002286   21.191   2.029   2.676    9.742  18.973   2.329    0.103     43.67  1556.14   973.89  -1262.81   877.83  1003.33  1
1998-11-09T00:03:22.5  313.002344   21.277   1.758   2.633   10.016  18.900   2.279    0.133     43.77  1560.46   966.95  -1266.59   880.18   996.47  1
1998-11-09T00:03:27.5  313.002402   21.110   1.593   3.007   10.074  18.673   2.653    0.125     43.86  1564.75   959.99  -1270.35   882.52   989.60  1
1998-11-09T00:03:32.5  313.002459   20.849   0.905   3.564   10.529  18.086   3.200    0.114     43.96  1569.01   953.02  -1274.09   884.84   982.71  1
1998-11-09T00:03:37.5  313.002517   20.695  -0.641   4.621   11.777  17.131   4.230    0.170     44.05  1573.24   946.03  -1277.80   887.14   975.81  1
1998-11-09T00:03:42.5  313.002575   20.694  -2.015   5.601   12.962  16.396   5.183    0.174     44.14  1577.44   939.01  -1281.49   889.42   968.88  1
1998-11-09T00:03:47.5  313.002633   20.585  -2.798   6.306   13.581  15.887   5.873    0.162     44.23  1581.61   931.99  -1285.15   891.69   961.93  1
1998-11-09T00:03:52.5  313.002691   20.493  -3.170   6.859   13.860  15.612   6.420    0.111     44.33  1585.75   924.94  -1288.79   893.94   954.97  1
1998-11-09T00:03:57.5  313.002749   20.635  -2.676   6.363   13.506  15.995   5.932    0.141     44.42  1589.86   917.87  -1292.41   896.18   947.98  1
1998-11-09T00:04:02.5  313.002807   20.886  -1.744   5.459   12.831  16.704   5.042    0.104     44.51  1593.93   910.79  -1295.99   898.39   940.98  1
1998-11-09T00:04:07.5  313.002865   20.917  -0.305   4.434   11.607  17.498   4.045    0.110     44.59  1597.98   903.68  -1299.55   900.59   933.96  1
1998-11-09T00:04:12.5  313.002922   20.893   1.204   3.453   10.296  18.284   3.095    0.107     44.68  1601.98   896.56  -1303.08   902.76   926.91  1
1998-11-09T00:04:17.5  313.002980   20.696   2.478   2.720    9.096  18.799   2.391    0.108     44.77  1605.96   889.42  -1306.58   904.92   919.85  1
1998-11-09T00:04:22.5  313.003038   20.698   3.158   2.539    8.519  19.165   2.223    0.129     44.85  1609.90   882.26  -1310.06   907.06   912.77  1
1998-11-09T00:04:27.5  313.003096   20.769   3.168   2.924    8.559  19.232   2.607    0.130     44.94  1613.82   875.09  -1313.52   909.19   905.68  1
1998-11-09T00:04:32.5  313.003154   20.872   2.807   3.638    8.937  19.129   3.311    0.097     45.02  1617.70   867.89  -1316.95   911.29   898.56  1
1998-11-09T00:04:37.5  313.003212   20.740   3.028   3.726    8.682  19.137   3.407    0.094     45.11  1621.55   860.69  -1320.35   913.38   891.43  1
1998-11-09T00:04:42.5  313.003270   20.590   3.217   3.576    8.438  19.111   3.263    0.084     45.19  1625.37   853.46  -1323.73   915.46   884.28  1
1998-11-09T00:04:47.5  313.003328   20.444   3.467   3.306    8.141  19.121   3.001    0.082     45.27  1629.16   846.22  -1327.08   917.51   877.12  1
1998-11-09T00:04:52.5  313.003385   20.517   3.484   3.255    8.164  19.192   2.948    0.130     45.36  1632.92   838.96  -1330.41   919.55   869.94  1
1998-11-09T00:04:57.5  313.003443   20.375   3.973   2.975    7.669  19.334   2.681    0.079     45.44  1636.65   831.69  -1333.71   921.56   862.74  1
1998-11-09T00:05:02.5  313.003501   20.312   4.306   2.552    7.342  19.457   2.266    0.098     45.52  1640.34   824.40  -1336.98   923.56   855.52  1
1998-11-09T00:05:07.5  313.003559   20.390   4.077   2.555    7.577  19.400   2.262    0.094     45.60  1643.99   817.09  -1340.23   925.54   848.28  1
1998-11-09T00:05:12.5  313.003617   20.323   4.119   2.424    7.502  19.366   2.134    0.085     45.67  1647.62   809.76  -1343.45   927.50   841.03  1
1998-11-09T00:05:17.5  313.003675   20.185   4.250   2.095    7.308  19.318   1.810    0.084     45.75  1651.21   802.42  -1346.64   929.44   833.76  1
1998-11-09T00:05:22.5  313.003733   20.076   4.447   1.747    7.074  19.330   1.468    0.113     45.83  1654.76   795.06  -1349.80   931.37   826.47  1
1998-11-09T00:05:27.5  313.003791   20.227   4.084   1.830    7.463  19.264   1.541    0.126     45.90  1658.29   787.69  -1352.94   933.27   819.17  1
1998-11-09T00:05:32.5  313.003848   20.270   3.888   2.250    7.663  19.197   1.956    0.088     45.98  1661.78   780.30  -1356.05   935.16   811.85  1
1998-11-09T00:05:37.5  313.003906   20.186   3.807   2.547    7.694  19.084   2.254    0.152     46.05  1665.24   772.89  -1359.14   937.03   804.52  1
1998-11-09T00:05:42.5  313.003964   20.295   3.705   3.034    7.851  19.123   2.736    0.093     46.13  1668.67   765.48  -1362.20   938.88   797.17  1
1998-11-09T00:05:47.5  313.004022   20.189   4.209   2.839    7.363  19.304   2.553    0.115     46.20  1672.07   758.04  -1365.23   940.71   789.81  1
1998-11-09T00:05:52.5  313.004080   20.245   4.418   2.640    7.212  19.462   2.357    0.089     46.27  1675.44   750.60  -1368.24   942.53   782.43  1
1998-11-09T00:05:57.5  313.004138   20.244   4.671   2.465    6.993  19.596   2.187    0.157     46.34  1678.77   743.13  -1371.22   944.33   775.03  1
1998-11-09T00:06:02.5  313.004196   20.427   4.657   2.495    7.103  19.744   2.213    0.121     46.41  1682.07   735.66  -1374.17   946.10   767.62  1
1998-11-09T00:06:07.5  313.004253   20.535   4.557   2.906    7.257  19.783   2.620    0.135     46.48  1685.33   728.16  -1377.09   947.86   760.19  1
1998-11-09T00:06:12.5  313.004311   20.389   4.570   3.435    7.181  19.670   3.152    0.082     46.55  1688.55   720.65  -1379.99   949.60   752.75  1
1998-11-09T00:06:17.5  313.004369   20.189   5.037   3.285    6.675  19.751   3.015    0.101     46.62  1691.75   713.13  -1382.85   951.32   745.29  1
1998-11-09T00:06:22.5  313.004427   20.328   5.229   3.013    6.581  19.970   2.744    0.127     46.69  1694.91   705.59  -1385.69   953.02   737.82  1
1998-11-09T00:06:27.5  313.004485   20.569   5.113   3.008    6.808  20.111   2.733    0.124     46.75  1698.03   698.04  -1388.50   954.70   730.33  1
1998-11-09T00:06:32.5  313.004543   20.605   5.183   2.978    6.766  20.179   2.703    0.089     46.82  1701.13   690.48  -1391.29   956.36   722.83  1
1998-11-09T00:06:37.5  313.004601   20.339   5.724   2.479    6.154  20.243   2.220    0.091     46.88  1704.19   682.90  -1394.05   958.01   715.31  1
1998-11-09T00:06:42.5  313.004659   20.029   6.189   1.980    5.582  20.229   1.736    0.088     46.94  1707.22   675.31  -1396.78   959.63   707.79  1
1998-11-09T00:06:47.5  313.004716   20.064   6.207   1.847    5.582  20.267   1.603    0.101     47.01  1710.22   667.71  -1399.49   961.24   700.24  1
1998-11-09T00:06:52.5  313.004774   20.309   5.912   1.889    5.964  20.316   1.634    0.111     47.07  1713.18   660.09  -1402.17   962.83   692.69  1
1998-11-09T00:06:57.5  313.004832   20.533   5.364   2.304    6.557  20.212   2.034    0.083     47.13  1716.11   652.46  -1404.82   964.40   685.12  1
1998-11-09T00:07:02.5  313.004890   20.232   5.430   2.368    6.340  19.995   2.106    0.209     47.19  1719.00   644.82  -1407.44   965.95   677.53  1
1998-11-09T00:07:07.5  313.004948   19.433   6.470   1.717    5.018  19.876   1.489    0.105     47.25  1721.86   637.16  -1410.03   967.48   669.94  1
1998-11-09T00:07:12.5  313.005006   19.973   6.379   1.554    5.380  20.282   1.315    0.224     47.31  1724.68   629.49  -1412.59   968.99   662.32  1
1998-11-09T00:07:17.5  313.005064   20.266   5.922   1.913    5.931  20.285   1.659    0.091     47.37  1727.47   621.81  -1415.13   970.48   654.70  1
1998-11-09T00:07:22.5  313.005122   20.452   5.427   2.696    6.469  20.181   2.429    0.189     47.42  1730.22   614.12  -1417.63   971.95   647.06  1
1998-11-09T00:07:27.5  313.005179   20.654   5.226   2.643    6.746  20.243   2.369    0.098     47.48  1732.94   606.41  -1420.11   973.40   639.41  1
1998-11-09T00:07:32.5  313.005237   20.251   6.006   1.500    5.840  20.316   1.249    0.083     47.53  1735.63   598.69  -1422.56   974.84   631.75  1
1998-11-09T00:07:37.5  313.005295   20.145   6.486   0.458    5.351  20.480   0.218    0.128     47.59  1738.28   590.96  -1424.99   976.25   624.07  1
1998-11-09T00:07:42.5  313.005353   20.564   5.792   0.908    6.173  20.463   0.648    0.155     47.64  1740.90   583.22  -1427.39   977.65   616.38  1
1998-11-09T00:07:47.5  313.005411   20.430   5.500   1.858    6.373  20.197   1.594    0.086     47.69  1743.49   575.47  -1429.76   979.03   608.69  1
1998-11-09T00:07:52.5  313.005469   20.352   5.067   2.650    6.716  19.904   2.378    0.090     47.74  1746.04   567.71  -1432.10   980.39   600.98  1
1998-11-09T00:07:57.5  313.005527   20.170   4.974   2.970    6.705  19.701   2.699    0.082     47.79  1748.56   559.93  -1434.41   981.73   593.25  1
1998-11-09T00:08:02.5  313.005584   20.157   4.694   3.467    6.947  19.543   3.191    0.102     47.84  1751.04   552.15  -1436.70   983.05   585.52  1
1998-11-09T00:08:07.5  313.005642   20.078   4.491   4.278    7.097  19.371   3.999    0.100     47.89  1753.49   544.35  -1438.95   984.35   577.77  1
1998-11-09T00:08:12.5  313.005700   19.990   4.381   4.909    7.160  19.241   4.630    0.097     47.94  1755.90   536.54  -1441.18   985.62   570.01  1
1998-11-09T00:08:17.5  313.005758   19.897   4.323   5.519    7.174  19.134   5.240    0.106     47.99  1758.27   528.72  -1443.37   986.88   562.24  1
1998-11-09T00:08:22.5  313.005816   19.651   3.865   7.078    7.469  18.688   6.794    0.226     48.03  1760.61   520.89  -1445.54   988.12   554.46  1
1998-11-09T00:08:27.5  313.005874   18.529   3.134  10.340    7.570  17.365  10.060    0.263     48.08  1762.92   513.05  -1447.68   989.34   546.67  1
1998-11-09T00:08:32.5  313.005932   18.291   3.359  10.694    7.261  17.287  10.423    0.146     48.12  1765.19   505.20  -1449.79   990.54   538.86  1
1998-11-09T00:08:37.5  313.005990   18.757   3.797   8.795    7.092  17.906   8.525    0.154     48.17  1767.43   497.34  -1451.87   991.72   531.05  1
1998-11-09T00:08:42.5  313.006047   18.720   3.435   9.197    7.388  17.683   8.921    0.250     48.21  1769.63   489.47  -1453.93   992.89   523.23  1
1998-11-09T00:08:47.5  313.006105   18.426   3.349  10.162    7.327  17.393   9.889    0.171     48.25  1771.80   481.59  -1455.96   994.03   515.39  1
1998-11-09T00:08:52.5  313.006163   18.321   3.474   9.988    7.161  17.371   9.720    0.158     48.29  1773.94   473.71  -1457.95   995.16   507.55  1
1998-11-09T00:08:57.5  313.006221   18.011   3.279  10.589    7.175  17.008  10.321    0.176     48.33  1776.04   465.81  -1459.92   996.26   499.70  1
1998-11-09T00:09:02.5  313.006279   17.772   3.190  11.051    7.134  16.761  10.786    0.202     48.37  1778.10   457.90  -1461.87   997.35   491.83  1
1998-11-09T00:09:07.5  313.006337   17.868   3.184  11.024    7.189  16.838  10.757    0.228     48.41  1780.12   449.98  -1463.77   998.41   483.96  1
1998-11-09T00:09:12.5  313.006395   17.546   3.180  11.548    7.034  16.567  11.287    0.139     48.45  1782.11   442.06  -1465.65   999.45   476.07  1
1998-11-09T00:09:17.5  313.006453   17.927   3.037  11.044    7.345  16.809  10.773    0.229     48.48  1784.07   434.12  -1467.50  1000.47   468.18  1
1998-11-09T00:09:22.5  313.006510   18.468   3.189  10.381    7.489  17.344  10.103    0.225     48.52  1785.98   426.18  -1469.32  1001.48   460.28  1
1998-11-09T00:09:27.5  313.006568   17.834   3.164  11.713    7.205  16.803  11.447    0.222     48.55  1787.87   418.23  -1471.12  1002.46   452.37  1
1998-11-09T00:09:32.5  313.006626   17.249   3.184  12.805    6.903  16.325  12.549    0.176     48.59  1789.72   410.27  -1472.88  1003.42   444.45  1
1998-11-09T00:09:37.5  313.006684   16.996   3.186  13.121    6.775  16.114  12.869    0.155     48.62  1791.53   402.30  -1474.62  1004.37   436.52  1
1998-11-09T00:09:42.5  313.006742   16.748   3.139  13.421    6.688  15.881  13.173    0.165     48.65  1793.32   394.33  -1476.33  1005.30   428.58  1
1998-11-09T00:09:47.5  313.006800   16.270   3.155  14.009    6.435  15.489  13.769    0.167     48.68  1795.06   386.34  -1478.01  1006.20   420.63  1
1998-11-09T00:09:52.5  313.006858   16.261   3.109  14.108    6.470  15.458  13.868    0.178     48.71  1796.77   378.35  -1479.66  1007.09   412.68  1
1998-11-09T00:09:57.5  313.006916   16.110   3.120  14.305    6.385  15.337  14.068    0.143     48.74  1798.45   370.36  -1481.28  1007.96   404.72  1
1998-11-09T00:10:02.5  313.006973   15.679   3.220  14.635    6.078  15.029  14.408    0.150     48.77  1800.09   362.35  -1482.87  1008.80   396.75  1
1998-11-09T00:10:07.5  313.007031   15.674   3.154  14.618    6.131  14.989  14.390    0.135     48.80  1801.69   354.34  -1484.43  1009.63   388.77  1
1998-11-09T00:10:12.5  313.007089   15.641   3.304  14.581    5.984  15.041  14.356    0.160     48.82  1803.25   346.32  -1485.96  1010.43   380.78  1
1998-11-09T00:10:17.5  313.007147   15.540   3.460  14.657    5.801  15.041  14.437    0.137     48.85  1804.78   338.29  -1487.46  1011.22   372.79  1
1998-11-09T00:10:22.5  313.007205   15.185   3.529  15.067    5.563  14.780  14.855    0.115     48.87  1806.27   330.26  -1488.93  1011.98   364.79  1
1998-11-09T00:10:27.5  313.007263   15.298   3.308  15.024    5.809  14.756  14.805    0.089     48.90  1807.73   322.21  -1490.37  1012.73   356.78  1
1998-11-09T00:10:32.5  313.007321   15.160   3.270  15.190    5.771  14.620  14.973    0.121     48.92  1809.15   314.17  -1491.78  1013.45   348.76  1
1998-11-09T00:10:37.5  313.007378   15.342   2.942  15.167    6.145  14.598  14.940    0.118     48.94  1810.54   306.12  -1493.16  1014.16   340.74  1
1998-11-09T00:10:42.5  313.007436   15.592   2.717  14.999    6.464  14.688  14.764    0.115     48.96  1811.89   298.06  -1494.52  1014.84   332.71  1
1998-11-09T00:10:47.5  313.007494   14.919   2.904  15.644    5.962  14.223  15.424    0.112     48.98  1813.21   289.99  -1495.85  1015.51   324.67  1
1998-11-09T00:10:52.5  313.007552   14.759   2.647  15.903    6.100  13.951  15.680    0.106     49.00  1814.50   281.92  -1497.15  1016.16   316.63  1
1998-11-09T00:10:57.5  313.007610   15.587   2.072  15.267    7.012  14.338  15.018    0.102     49.02  1815.74   273.85  -1498.41  1016.79   308.59  1
1998-11-09T00:11:02.5  313.007668   16.462   1.751  14.449    7.730  14.901  14.179    0.117     49.04  1816.95   265.77  -1499.65  1017.39   300.53  1
1998-11-09T00:11:07.5  313.007726   16.964   1.895  13.804    7.860  15.399  13.527    0.108     49.05  1818.12   257.68  -1500.86  1017.98   292.47  1
1998-11-09T00:11:12.5  313.007784   16.791   2.411  13.796    7.332  15.530  13.532    0.115     49.07  1819.26   249.59  -1502.03  1018.54   284.40  1
1998-11-09T00:11:17.5  313.007841   16.049   2.719  14.668    6.697  15.074  14.424    0.101     49.08  1820.36   241.49  -1503.17  1019.08   276.33  1
1998-11-09T00:11:22.5  313.007899   14.612   2.938  16.221    5.783  13.986  16.007    0.140     49.09  1821.42   233.39  -1504.29  1019.61   268.25  1
1998-11-09T00:11:27.5  313.007957   14.773   2.313  16.355    6.400  13.787  16.126    0.110     49.11  1822.44   225.28  -1505.37  1020.11   260.17  1
1998-11-09T00:11:32.5  313.008015   15.247   2.052  15.948    6.864  14.045  15.705    0.130     49.12  1823.44   217.17  -1506.43  1020.59   252.08  1
1998-11-09T00:11:37.5  313.008073   14.801   2.196  16.348    6.513  13.748  16.116    0.105     49.13  1824.39   209.06  -1507.46  1021.06   243.99  1
1998-11-09T00:11:42.5  313.008131   14.385   1.987  16.681    6.475  13.286  16.452    0.096     49.14  1825.31   200.94  -1508.46  1021.50   235.89  1
1998-11-09T00:11:47.5  313.008189   14.629   1.550  16.410    6.967  13.257  16.168    0.076     49.15  1826.20   192.82  -1509.43  1021.93   227.79  1
1998-11-09T00:11:52.5  313.008247   14.932   1.378  16.314    7.272  13.420  16.063    0.148     49.15  1827.05   184.69  -1510.37  1022.33   219.68  1
1998-11-09T00:11:57.5  313.008304   14.661   1.562  16.778    6.984  13.292  16.536    0.125     49.16  1827.87   176.56  -1511.28  1022.72   211.57  1
1998-11-09T00:12:02.5  313.008362   14.903   1.571  16.691    7.103  13.501  16.444    0.103     49.17  1828.65   168.43  -1512.16  1023.08   203.46  1
1998-11-09T00:12:07.5  313.008420   16.521   1.368  14.866    8.094  14.749  14.587    0.094     49.17  1829.38   160.29  -1513.01  1023.42   195.34  1
1998-11-09T00:12:12.5  313.008478   17.079   2.150  13.713    7.702  15.634  13.440    0.093     49.17  1830.08   152.15  -1513.83  1023.75   187.22  1
1998-11-09T00:12:17.5  313.008536   16.294   2.820  14.622    6.740  15.335  14.375    0.142     49.18  1830.75   144.00  -1514.61  1024.05   179.09  1
1998-11-09T00:12:22.5  313.008594   15.889   2.737  15.185    6.608  14.952  14.944    0.103     49.18  1831.38   135.86  -1515.37  1024.33   170.96  1
1998-11-09T00:12:27.5  313.008652   16.108   2.511  15.023    6.912  15.014  14.774    0.100     49.18  1831.97   127.71  -1516.10  1024.59   162.82  1
1998-11-09T00:12:32.5  313.008709   16.202   2.535  14.923    6.939  15.106  14.673    0.094     49.18  1832.53   119.56  -1516.79  1024.83   154.69  1
1998-11-09T00:12:37.5  313.008767   15.912   2.651  15.156    6.691  14.924  14.913    0.090     49.18  1833.05   111.40  -1517.46  1025.05   146.55  1
1998-11-09T00:12:42.5  313.008825   15.785   2.502  15.162    6.749  14.738  14.919    0.082     49.18  1833.54   103.25  -1518.10  1025.25   138.40  1
1998-11-09T00:12:47.5  313.008883   16.035   2.281  14.803    7.060  14.829  14.551    0.095     49.17  1833.99    95.09  -1518.72  1025.44   130.26  1
1998-11-09T00:12:52.5  313.008941   16.157   2.253  14.595    7.143  14.915  14.340    0.082     49.17  1834.41    86.93  -1519.30  1025.60   122.11  1
1998-11-09T00:12:57.5  313.008999   16.422   2.038  14.288    7.458  15.023  14.024    0.108     49.17  1834.79    78.77  -1519.85  1025.74   113.96  1
1998-11-09T00:13:02.5  313.009057   16.528   2.107  14.173    7.453  15.149  13.909    0.125     49.16  1835.13    70.60  -1520.37  1025.86   105.81  1
1998-11-09T00:13:07.5  313.009115   16.335   2.318  14.455    7.179  15.100  14.198    0.115     49.15  1835.43    62.44  -1520.86  1025.96    97.65  1
1998-11-09T00:13:12.5  313.009172   15.578   2.828  15.130    6.361  14.738  14.896    0.101     49.15  1835.70    54.27  -1521.31  1026.04    89.49  1
1998-11-09T00:13:17.5  313.009230   15.474   2.713  15.254    6.405  14.589  15.020    0.087     49.14  1835.93    46.11  -1521.74  1026.10    81.33  1
1998-11-09T00:13:22.5  313.009288   16.529   2.148  14.082    7.416  15.172  13.818    0.079     49.13  1836.12    37.94  -1522.13  1026.13    73.17  1
1998-11-09T00:13:27.5  313.009346   16.833   2.463  13.666    7.302  15.595  13.403    0.065     49.12  1836.28    29.77  -1522.50  1026.15    65.01  1
1998-11-09T00:13:32.5  313.009404   16.953   2.340  13.444    7.464  15.629  13.177    0.065     49.10  1836.40    21.60  -1522.84  1026.15    56.85  1
1998-11-09T00:13:37.5  313.009462   17.372   2.144  12.907    7.840  15.876  12.629    0.080     49.09  1836.49    13.43  -1523.15  1026.13    48.68  1
1998-11-09T00:13:42.5  313.009520   17.486   2.276  12.593    7.781  16.041  12.315    0.078     49.08  1836.54     5.26  -1523.43  1026.09    40.52  1
1998-11-09T00:13:47.5  313.009578   17.875   2.061  12.152    8.160  16.252  11.863    0.096     49.06  1836.56    -2.91  -1523.68  1026.03    32.35  1
1998-11-09T00:13:52.5  313.009635   18.201   2.048  11.926    8.339  16.520  11.631    0.103     49.05  1836.54   -11.08  -1523.90  1025.94    24.18  1
1998-11-09T00:13:57.5  313.009693   18.661   2.029  11.535    8.591  16.895  11.231    0.116     49.03  1836.49   -19.25  -1524.09  1025.84    16.02  1
1998-11-09T00:14:02.5  313.009751   17.973   2.565  12.363    7.791  16.606  12.082    0.094     49.02  1836.39   -27.42  -1524.25  1025.72     7.85  1
1998-11-09T00:14:07.5  313.009809   16.948   2.877  13.590    7.011  15.914  13.333    0.084     49.00  1836.26   -35.59  -1524.37  1025.58    -0.32  1
1998-11-09T00:14:12.5  313.009867   17.361   2.349  13.218    7.668  15.979  12.943    0.075     48.98  1836.09   -43.76  -1524.47  1025.41    -8.49  1
1998-11-09T00:14:17.5  313.009925   17.836   2.104  12.646    8.114  16.245  12.359    0.085     48.96  1835.88   -51.92  -1524.53  1025.22   -16.65  1
1998-11-09T00:14:22.5  313.009983   17.617   2.235  12.834    7.891  16.131  12.553    0.102     48.94  1835.64   -60.09  -1524.57  1025.02   -24.82  1
1998-11-09T00:14:27.5  313.010041   17.743   1.923  12.701    8.218  16.070  12.412    0.148     48.91  1835.36   -68.26  -1524.57  1024.79   -32.99  1
1998-11-09T00:14:32.5  313.010098   18.209   2.117  12.450    8.297  16.567  12.156    0.163     48.89  1835.05   -76.42  -1524.55  1024.55   -41.15  1
1998-11-09T00:14:37.5  313.010156   17.506   3.000  13.305    7.198  16.451  13.041    0.107     48.87  1834.70   -84.58  -1524.49  1024.28   -49.32  1
1998-11-09T00:14:42.5  313.010214   16.726   3.645  13.813    6.248  16.140  13.575    0.088     48.84  1834.32   -92.74  -1524.41  1024.00   -57.49  1
1998-11-09T00:14:47.5  313.010272   16.880   3.159  13.689    6.738  16.009  13.439    0.100     48.82  1833.90  -100.90  -1524.30  1023.69   -65.65  1
