1999-02-01/02:16:14      244.800     -48.2400      9.46000      113.000      2.30954     0.390731    0.0371047
1999-02-01/02:16:34      244.420     -46.9400      10.6800      107.000      2.08872     0.292372    0.0348621
1999-02-01/02:16:54      243.980     -45.8200      10.1600      104.000      2.01372     0.241922    0.0341021
1999-02-01/02:17:14      244.120     -44.7700      8.23000      107.000      2.08872     0.292372    0.0348621
1999-02-01/02:17:35      243.670     -43.5000      8.75000      103.000      1.83560     0.224951    0.0312162
1999-02-01/02:17:54      243.540     -42.4700      11.5000      113.000      1.46827     0.390731    0.0235890
1999-02-01/02:18:14      243.570     -41.3900      11.9700      113.000      1.25657     0.390731    0.0201879
1999-02-01/02:18:34      243.510     -40.1800      9.00000      112.000      1.52115     0.374607    0.0246159
1999-02-01/02:18:54      243.270     -39.0200      6.28000      109.000      2.83748     0.325568    0.0468253
1999-02-01/02:19:14      243.120     -37.9800      9.87000      109.000      2.90309     0.325568    0.0479080
1999-02-01/02:19:33      243.260     -36.9700      11.3300      112.000      1.37735     0.374607    0.0222888
1999-02-01/02:19:53      243.040     -35.7500      10.4600      112.000      1.90709     0.374607    0.0308613
1999-02-01/02:20:13      242.830     -34.6700      9.06000      102.000      1.65815     0.207912    0.0283078
1999-02-01/02:20:33      242.790     -33.5800      9.15000      109.000      2.65359     0.325568    0.0437906
1999-02-01/02:20:52      242.710     -32.4100      9.02000      113.000      1.97323     0.390731    0.0317016
1999-02-01/02:21:12      242.530     -31.2400      9.64000      123.000      1.97618     0.544639    0.0289265
1999-02-01/02:21:32      242.310     -30.0800      8.95000      111.000      3.19789     0.358368    0.0521066
1999-02-01/02:21:52      242.170     -28.9600      9.04000      109.000      3.04196     0.325568    0.0501997
1999-02-01/02:22:12      242.000     -27.8300      9.87000      119.000      3.42648     0.484810    0.0523052
1999-02-01/02:22:31      241.930     -26.7500      9.69000      123.000      2.85153     0.544639    0.0417394
1999-02-01/02:22:52      242.160     -25.6600      8.13000      91.0000      4.88350    0.0174525    0.0852202
1999-02-01/02:23:52      241.260     -23.5300      9.33000      134.000      20.5334     0.694658     0.257794
1999-02-01/02:29:49      241.880     -3.11000      9.30000      116.000      2.61791     0.438371    0.0410669
1999-02-01/02:30:09      241.770     -1.99000      9.70000      92.0000      2.43456    0.0348995    0.0424652
1999-02-01/02:30:28      241.760    -0.940000      11.6400      112.000      2.22430     0.374607    0.0359945
1999-02-01/02:30:48      241.790     0.130000      10.1200      126.000      2.27823     0.587785    0.0321686
1999-02-01/02:31:08      241.750      1.22000      11.6400      119.000      3.42648     0.484810    0.0523052
1999-02-01/02:31:28      241.720      2.25000      10.7900      116.000      2.25007     0.438371    0.0352967
1999-02-01/02:31:47      241.800      3.36000      7.69000      119.000      2.22720     0.484810    0.0339982
1999-02-01/02:32:07      241.600      4.45000      9.45000      120.000      2.92475     0.500000    0.0442076
1999-02-01/02:32:27      241.530      5.42000      11.2300      129.000      2.65361     0.629321    0.0359929
1999-02-01/02:32:47      241.610      6.47000      9.41000      116.000      3.12038     0.438371    0.0489491
1999-02-01/02:33:07      241.620      7.55000      7.50000      151.000      4.28226     0.874620    0.0362344
1999-02-01/02:33:27      241.700      8.64000      8.16000      128.000      3.61859     0.615661    0.0497679
1999-02-01/02:33:47      241.620      9.79000      8.48000      128.000      4.45622     0.615661    0.0612881
1999-02-01/02:34:07      241.690      10.8200      9.31000      139.000      4.79435     0.754710    0.0548972
1999-02-01/02:34:27      242.010      11.9900      7.90000      142.000      3.11776     0.788011    0.0335013
1999-02-01/02:34:46      241.770      13.1400      8.97000      126.000      2.17909     0.587785    0.0307688
1999-02-01/02:35:06      241.720      14.2700      9.20000      119.000      1.97883     0.484810    0.0302068
1999-02-01/02:35:26      241.750      15.3900      8.84000      117.000      2.18261     0.453991    0.0339418
1999-02-01/02:35:46      241.710      16.5600      8.82000      117.000      2.18261     0.453991    0.0339418
1999-02-01/02:36:05      241.710      17.5900      8.86000      112.000      1.52115     0.374607    0.0246159
1999-02-01/02:36:25      241.890      18.7000      9.98000      111.000      2.32941     0.358368    0.0379555
1999-02-01/02:36:45      241.790      19.9200      11.1800      110.000      3.10278     0.342020    0.0508879
1999-02-01/02:37:05      241.480      20.9500      10.6500      117.000      3.38384     0.453991    0.0526221
1999-02-01/02:37:25      241.520      21.8900      9.93000      124.000      1.43726     0.559193    0.0207963
1999-02-01/02:37:44      241.870      23.0500      9.39000      117.000      2.58715     0.453991    0.0402328
1999-02-01/02:38:04      241.900      24.2100      8.75000      117.000      2.81654     0.453991    0.0438000
1999-02-01/02:38:24      241.740      25.3000      9.85000      100.000      2.10644     0.173648    0.0362058
1999-02-01/02:38:45      241.910      26.3300      8.66000      112.000      1.61897     0.374607    0.0261988
1999-02-01/02:39:05      242.000      27.5500      7.54000      110.000      3.07254     0.342020    0.0503919
1999-02-01/02:39:25      242.210      28.6700      8.62000      128.000      5.62066     0.615661    0.0773031
1999-02-01/02:39:44      242.040      29.8700      9.54000      120.000      4.01660     0.500000    0.0607109
1999-02-01/02:40:04      241.930      30.8300      8.63000      126.000      5.29392     0.587785    0.0747502
1999-02-01/02:40:24      242.050      31.9200      8.08000      124.000      2.16123     0.559193    0.0312718
1999-02-01/02:40:44      241.850      33.0000      6.19000      104.000      2.98416     0.241922    0.0505363
1999-02-01/02:41:04      241.800      34.0700      6.81000      107.000      2.89541     0.292372    0.0483263
1999-02-01/02:41:23      241.820      35.0600      15.5000      123.000      3.47125     0.544639    0.0508106
1999-02-01/02:41:43      242.020      36.3100      18.3000      94.0000      3.20026    0.0697566    0.0557190
1999-02-01/02:42:03      241.490      37.1700      11.5700      91.0000      1.30932    0.0174525    0.0228485
1999-02-01/02:42:23      242.270      38.5000      9.52000      116.000      3.77145     0.438371    0.0591624
1999-02-01/02:42:42      241.930      39.5700      9.31000      111.000      2.25057     0.358368    0.0366709
1999-02-01/02:43:02      241.900      40.5600      9.41000      108.000      2.42687     0.309017    0.0402838
1999-02-01/02:43:22      241.960      41.6800      9.33000      113.000      1.92248     0.390731    0.0308863
1999-02-01/02:43:42      242.230      42.7900      9.35000      129.000      4.42622     0.629321    0.0600362
1999-02-01/02:44:03      242.270      44.1500      8.96000      109.000      3.28169     0.325568    0.0541558
1999-02-01/02:44:22      242.000      45.1700      9.18000      111.000      2.09106     0.358368    0.0340718
1999-02-01/02:44:42      241.840      46.0800      9.22000      107.000      2.65356     0.292372    0.0442897
1999-02-01/02:45:02      242.050      47.1700      9.22000      109.000      2.41105     0.325568    0.0397881
1999-02-01/02:45:22      242.090      48.2700      9.13000      106.000      1.92121     0.275637    0.0322325
1999-02-01/02:45:41      242.020      49.3100      9.13000      103.000      1.78707     0.224951    0.0303909
1999-02-01/02:46:01      242.110      50.3400      9.33000      109.000      2.57545     0.325568    0.0425011
1999-02-01/02:46:21      242.530      51.5700      9.27000      107.000      2.19297     0.292372    0.0366021
1999-02-01/02:46:41      242.800      52.7200      9.21000      114.000      1.94222     0.406737    0.0309675
1999-02-01/02:47:01      243.060      54.0100      9.33000      112.000      1.86436     0.374607    0.0301698
1999-02-01/02:47:20      242.740      55.0200      9.41000      104.000      2.01372     0.241922    0.0341021
1999-02-01/02:47:40      242.670      55.9900      9.42000      102.000      1.65815     0.207912    0.0283078
1999-02-01/02:48:00      243.090      57.1700      9.42000      113.000      1.53310     0.390731    0.0246305
1999-02-01/02:59:54      110.740      86.0000      9.40000      78.0000      6.47212     0.207912     0.110491
1999-02-01/03:00:13      101.770      85.4000      9.39000      79.0000      3.33630     0.190809    0.0571596
1999-02-01/03:00:33      105.240      84.3100      9.41000      60.0000      4.47089     0.500000    0.0675775
1999-02-01/03:01:34      84.2200      80.9800      9.37000      65.0000      2.85912     0.422618    0.0452257
