1999-06-15T00:00:02.5  166.000029   -1.374   1.700  -0.740    1.737  -1.357  -0.684    0.033    147.02 -1660.14  -603.96   -504.52  1575.26  -637.55  1
1999-06-15T00:00:07.5  166.000087   -1.409   1.743  -0.843    1.782  -1.393  -0.787    0.029    147.32 -1662.91  -596.13   -505.61  1578.00  -629.78  1
1999-06-15T00:00:12.5  166.000145   -1.437   1.725  -0.877    1.806  -1.369  -0.820    0.023    147.61 -1665.64  -588.28   -506.70  1580.70  -622.00  1
1999-06-15T00:00:17.5  166.000203   -1.459   1.742  -0.885    1.831  -1.381  -0.827    0.022    147.91 -1668.33  -580.43   -507.77  1583.36  -614.20  1
1999-06-15T00:00:22.5  166.000260   -1.462   1.718  -0.878    1.829  -1.356  -0.821    0.018    148.20 -1670.98  -572.56   -508.83  1585.99  -606.39  1
1999-06-15T00:00:27.5  166.000318   -1.439   1.733  -0.880    1.810  -1.377  -0.823    0.017    148.48 -1673.60  -564.69   -509.88  1588.58  -598.57  1
1999-06-15T00:00:32.5  166.000376   -1.421   1.721  -0.862    1.790  -1.368  -0.806    0.019    148.77 -1676.18  -556.80   -510.92  1591.14  -590.74  1
1999-06-15T00:00:37.5  166.000434   -1.419   1.733  -0.886    1.790  -1.381  -0.829    0.018    149.05 -1678.73  -548.90   -511.95  1593.67  -582.90  1
1999-06-15T00:00:42.5  166.000492   -1.417   1.729  -0.880    1.788  -1.378  -0.823    0.018    149.32 -1681.24  -540.99   -512.96  1596.16  -575.04  1
1999-06-15T00:00:47.5  166.000550   -1.493   1.749  -0.850    1.866  -1.380  -0.792    0.017    149.60 -1683.71  -533.07   -513.97  1598.61  -567.17  1
1999-06-15T00:00:52.5  166.000608   -1.579   1.739  -0.863    1.947  -1.351  -0.804    0.020    149.87 -1686.15  -525.13   -514.96  1601.04  -559.29  1
1999-06-15T00:00:57.5  166.000666   -1.636   1.718  -0.905    1.999  -1.318  -0.845    0.034    150.13 -1688.55  -517.19   -515.95  1603.42  -551.40  1
1999-06-15T00:01:02.5  166.000723   -1.640   1.710  -0.946    2.002  -1.310  -0.886    0.019    150.39 -1690.91  -509.23   -516.92  1605.77  -543.50  1
1999-06-15T00:01:07.5  166.000781   -1.642   1.670  -0.920    1.995  -1.270  -0.860    0.019    150.65 -1693.23  -501.26   -517.88  1608.09  -535.58  1
1999-06-15T00:01:12.5  166.000839   -1.639   1.664  -0.917    1.990  -1.265  -0.858    0.020    150.91 -1695.51  -493.28   -518.82  1610.36  -527.65  1
1999-06-15T00:01:17.5  166.000897   -1.660   1.685  -0.949    2.017  -1.281  -0.889    0.022    151.16 -1697.76  -485.29   -519.76  1612.60  -519.70  1
1999-06-15T00:01:22.5  166.000955   -1.681   1.731  -1.021    2.048  -1.322  -0.960    0.019    151.41 -1699.97  -477.29   -520.69  1614.81  -511.75  1
1999-06-15T00:01:27.5  166.001013   -1.724   1.786  -1.049    2.104  -1.366  -0.987    0.026    151.66 -1702.14  -469.27   -521.60  1616.98  -503.78  1
1999-06-15T00:01:32.5  166.001071   -1.823   1.800  -1.100    2.204  -1.358  -1.035    0.032    151.90 -1704.27  -461.25   -522.50  1619.12  -495.80  1
1999-06-15T00:01:37.5  166.001128   -1.908   1.813  -1.195    2.291  -1.353  -1.128    0.024    152.14 -1706.37  -453.21   -523.39  1621.22  -487.82  1
1999-06-15T00:01:42.5  166.001186   -1.975   1.806  -1.245    2.357  -1.332  -1.177    0.018    152.37 -1708.44  -445.17   -524.27  1623.29  -479.82  1
1999-06-15T00:01:47.5  166.001244   -1.876   1.773  -1.365    2.255  -1.324  -1.300    0.051    152.61 -1710.47  -437.11   -525.14  1625.32  -471.81  1
1999-06-15T00:01:52.5  166.001302   -1.675   1.832  -1.470    2.075  -1.428  -1.407    0.019    152.84 -1712.46  -429.05   -526.00  1627.32  -463.79  1
1999-06-15T00:01:57.5  166.001360   -1.759   1.883  -1.312    2.165  -1.457  -1.247    0.028    153.06 -1714.41  -420.97   -526.85  1629.28  -455.76  1
1999-06-15T00:02:02.5  166.001418   -1.794   1.842  -1.407    2.192  -1.410  -1.342    0.020    153.29 -1716.32  -412.89   -527.68  1631.21  -447.72  1
1999-06-15T00:02:07.5  166.001476   -1.727   1.889  -1.530    2.140  -1.473  -1.465    0.017    153.50 -1718.19  -404.80   -528.50  1633.09  -439.67  1
1999-06-15T00:02:12.5  166.001534   -1.748   1.944  -1.548    2.173  -1.522  -1.481    0.022    153.72 -1720.02  -396.70   -529.31  1634.94  -431.61  1
1999-06-15T00:02:17.5  166.001591   -1.706   1.926  -1.678    2.130  -1.515  -1.612    0.018    153.93 -1721.82  -388.59   -530.11  1636.75  -423.54  1
1999-06-15T00:02:22.5  166.001649   -1.587   1.984  -1.757    2.029  -1.600  -1.693    0.022    154.14 -1723.57  -380.47   -530.90  1638.53  -415.46  1
1999-06-15T00:02:27.5  166.001707   -1.565   1.994  -1.782    2.010  -1.615  -1.717    0.025    154.35 -1725.29  -372.34   -531.67  1640.27  -407.37  1
1999-06-15T00:02:32.5  166.001765   -1.629   1.955  -1.820    2.065  -1.563  -1.755    0.018    154.55 -1726.98  -364.21   -532.43  1641.97  -399.27  1
1999-06-15T00:02:37.5  166.001823   -1.708   1.866  -1.922    2.124  -1.460  -1.858    0.018    154.75 -1728.62  -356.06   -533.19  1643.64  -391.17  1
