1999-06-27/11:14:01      284.510      35.3700      13.3700      100.000      2.06637     0.173648    0.0355171
1999-06-27/11:14:03      284.600      35.2300      13.5300      100.000      2.06637     0.173648    0.0355171
1999-06-27/11:14:06      284.640      35.0700      13.6700      101.000      1.78652     0.190809    0.0306078
1999-06-27/11:14:08      284.680      34.9200      13.7400      102.000      1.86721     0.207912    0.0318768
1999-06-27/11:14:11      284.680      34.7700      13.7800      104.000      3.45956     0.241922    0.0585871
1999-06-27/11:14:13      284.690      34.6300      13.7200      105.000      3.48493     0.258819    0.0587510
1999-06-27/11:14:15      284.710      34.4900      13.6600      108.000      3.72693     0.309017    0.0618636
1999-06-27/11:14:18      284.720      34.3500      13.5800      111.000      2.43529     0.358368    0.0396807
1999-06-27/11:14:20      284.700      34.2100      13.4900      110.000      3.03986     0.342020    0.0498559
1999-06-27/11:14:23      284.660      34.0600      13.3500      109.000      2.83748     0.325568    0.0468253
1999-06-27/11:14:25      284.590      33.9500      13.2000      108.000      2.88853     0.309017    0.0479469
1999-06-27/11:14:28      284.520      33.8300      13.0300      105.000      2.85935     0.258819    0.0482046
1999-06-27/11:14:30      284.470      33.7300      12.8300      104.000      2.74456     0.241922    0.0464787
1999-06-27/11:14:33      284.420      33.6200      12.6100      103.000      2.24958     0.224951    0.0382563
1999-06-27/11:14:35      284.370      33.4500      12.3800      107.000      3.22839     0.292372    0.0538840
1999-06-27/11:14:38      284.340      33.2800      12.1600      107.000      3.00550     0.292372    0.0501638
1999-06-27/11:14:40      284.410      33.1300      11.9500      109.000      2.93767     0.325568    0.0484786
1999-06-27/11:14:43      284.500      32.9800      11.7900      108.000      2.51776     0.309017    0.0417925
1999-06-27/11:14:45      284.790      32.8000      11.6400      107.000      2.72835     0.292372    0.0455380
1999-06-27/11:14:48      285.050      32.6200      11.5400      103.000      1.98394     0.224951    0.0337388
1999-06-27/11:14:50      285.090      32.4400      11.4300      101.000      1.78652     0.190809    0.0306078
1999-06-27/11:14:52      285.130      32.2700      11.3500      100.000      2.08986     0.173648    0.0359208
1999-06-27/11:14:55      285.300      32.1600      11.2700      101.000      1.89705     0.190809    0.0325014
1999-06-27/11:14:57      285.480      32.0500      11.1800      101.000      1.85434     0.190809    0.0317697
1999-06-27/11:15:00      285.670      31.9200      11.0800      103.000      2.64059     0.224951    0.0449058
