1998-04-28T00:00:02.5  118.000029    2.796   2.857  -3.529   -1.747  -3.507  -3.617    0.268   -120.34   138.47 -1828.06    197.64   -72.28 -1825.15  0
1998-04-28T00:00:07.5  118.000087    2.859   3.073  -3.444   -1.746  -3.733  -3.536    0.519   -114.28   133.04 -1828.82    190.26   -68.86 -1826.04  0
1998-04-28T00:00:12.5  118.000145    2.418   2.504  -3.039   -1.501  -3.065  -3.115    0.866   -108.22   127.61 -1829.54    182.89   -65.45 -1826.88  0
1998-04-28T00:00:17.5  118.000203    1.893   2.929  -3.013   -0.875  -3.316  -3.078    1.066   -102.15   122.17 -1830.22    175.51   -62.03 -1827.69  0
1998-04-28T00:00:22.5  118.000260    2.527   2.414  -2.734   -1.639  -3.015  -2.813    0.680    -96.09   116.74 -1830.87    168.13   -58.62 -1828.46  0
1998-04-28T00:00:27.5  118.000318    1.913   2.902  -2.771   -0.908  -3.299  -2.837    0.687    -90.02   111.30 -1831.48    160.74   -55.20 -1829.19  0
1998-04-28T00:00:32.5  118.000376    1.993   1.890  -2.116   -1.297  -2.365  -2.178    0.256    -83.96   105.86 -1832.06    153.36   -51.78 -1829.89  0
1998-04-28T00:00:37.5  118.000434    1.952   2.280  -2.171   -1.142  -2.725  -2.235    0.472    -77.89   100.42 -1832.60    145.97   -48.37 -1830.56  0
1998-04-28T00:00:42.5  118.000492    2.665   2.027  -2.542   -1.889  -2.688  -2.622    0.839    -71.82    94.98 -1833.11    138.58   -44.95 -1831.19  0
1998-04-28T00:00:47.5  118.000550    2.793   2.021  -3.570   -1.990  -2.707  -3.653    0.457    -65.75    89.53 -1833.58    131.19   -41.53 -1831.78  0
1998-04-28T00:00:52.5  118.000608    2.942   1.820  -3.372   -2.196  -2.561  -3.458    0.317    -59.68    84.09 -1834.02    123.79   -38.11 -1832.34  0
1998-04-28T00:00:57.5  118.000666    3.408   2.020  -3.401   -2.581  -2.890  -3.500    0.236    -53.61    78.64 -1834.42    116.39   -34.69 -1832.86  0
1998-04-28T00:01:02.5  118.000723    3.490   2.409  -3.452   -2.543  -3.285  -3.556    0.276    -47.54    73.19 -1834.78    108.99   -31.27 -1833.35  0
1998-04-28T00:01:07.5  118.000781    3.243   2.797  -3.588   -2.190  -3.580  -3.688    0.120    -41.46    67.74 -1835.10    101.59   -27.84 -1833.80  0
1998-04-28T00:01:12.5  118.000839    2.839   2.936  -3.702   -1.760  -3.592  -3.792    0.673    -35.39    62.28 -1835.39     94.18   -24.42 -1834.20  0
1998-04-28T00:01:17.5  118.000897    3.257   3.644  -4.276   -1.937  -4.385  -4.381    0.191    -29.31    56.83 -1835.63     86.78   -21.00 -1834.58  0
1998-04-28T00:01:22.5  118.000955    3.499   3.983  -4.197   -2.070  -4.781  -4.310    0.163    -23.24    51.37 -1835.85     79.37   -17.57 -1834.91  0
1998-04-28T00:01:27.5  118.001013    3.501   4.243  -3.796   -2.004  -5.035  -3.911    0.178    -17.16    45.91 -1836.02     71.95   -14.15 -1835.21  0
1998-04-28T00:01:32.5  118.001071    3.754   4.405  -3.499   -2.204  -5.269  -3.621    0.207    -11.08    40.45 -1836.16     64.54   -10.72 -1835.48  0
1998-04-28T00:01:37.5  118.001128    4.307   4.034  -3.707   -2.838  -5.075  -3.842    0.222     -5.00    34.99 -1836.27     57.13    -7.29 -1835.71  0
1998-04-28T00:01:42.5  118.001186    4.593   3.329  -3.920   -3.315  -4.483  -4.058    0.169      1.08    29.53 -1836.34     49.71    -3.87 -1835.90  0
1998-04-28T00:01:47.5  118.001244    4.607   2.757  -4.114   -3.492  -3.938  -4.248    0.224      7.15    24.07 -1836.38     42.29    -0.44 -1836.06  0
1998-04-28T00:01:52.5  118.001302    4.822   2.578  -4.534   -3.741  -3.825  -4.673    0.111     13.23    18.60 -1836.38     34.87     2.98 -1836.19  0
1998-04-28T00:01:57.5  118.001360    4.821   2.499  -4.318   -3.768  -3.752  -4.456    0.109     19.31    13.14 -1836.34     27.46     6.41 -1836.28  0
1998-04-28T00:02:02.5  118.001418    4.847   2.407  -4.075   -3.825  -3.676  -4.214    0.072     25.39     7.67 -1836.27     20.04     9.84 -1836.33  0
1998-04-28T00:02:07.5  118.001476    5.037   1.994  -4.211   -4.126  -3.335  -4.351    0.070     31.46     2.21 -1836.16     12.62    13.26 -1836.34  0
1998-04-28T00:02:12.5  118.001534    5.669   1.722  -4.272   -4.808  -3.261  -4.427    0.356     37.54    -3.26 -1836.01      5.20    16.69 -1836.31  0
1998-04-28T00:02:17.5  118.001591    5.561   1.502  -4.735   -4.759  -3.012  -4.886    0.257     43.61    -8.72 -1835.82     -2.22    20.11 -1836.25  0
1998-04-28T00:02:22.5  118.001649    3.969   0.271  -4.420   -3.610  -1.371  -4.523    0.728     49.68   -14.18 -1835.59     -9.64    23.54 -1836.15  0
1998-04-28T00:02:27.5  118.001707    4.733  -0.042  -4.144   -4.438  -1.301  -4.264    0.887     55.75   -19.65 -1835.34    -17.06    26.96 -1836.01  0
1998-04-28T00:02:32.5  118.001765    4.554  -0.356  -3.822   -4.368  -0.953  -3.936    0.884     61.83   -25.11 -1835.04    -24.48    30.39 -1835.84  0
1998-04-28T00:02:37.5  118.001823    4.082   1.095  -4.186   -3.479  -2.194  -4.296    0.258     67.89   -30.58 -1834.71    -31.90    33.81 -1835.63  0
1998-04-28T00:02:42.5  118.001881    2.824   3.275  -3.482   -1.650  -3.916  -3.573    0.162     73.96   -36.04 -1834.35    -39.32    37.23 -1835.39  0
