2008-09-05T00:00:00,  1452.8,  -744.6,  -842.7,  -0.65,   3.44,  -1.15,  189167.8,  348910.5,  -37246.5,   3.27,  -1.25,  -1.14
2008-09-05T00:00:04,  1450.0,  -743.3,  -848.4,  -0.61,   3.46,  -1.13,  189167.4,  348914.2,  -37252.2,   3.27,  -1.29,  -1.13
2008-09-05T00:00:08,  1447.1,  -741.9,  -854.1,  -0.44,   3.58,  -1.03,  189167.1,  348917.9,  -37257.9,   3.29,  -1.50,  -1.03
2008-09-05T00:00:12,  1444.2,  -740.5,  -859.8,  -0.30,   3.63,  -0.96,  189166.7,  348921.6,  -37263.5,   3.25,  -1.65,  -0.96
2008-09-05T00:00:16,  1441.3,  -739.2,  -865.6,  -0.12,   3.76,  -0.85,  189166.4,  348925.3,  -37269.2,   3.26,  -1.87,  -0.85
2008-09-05T00:00:20,  1438.4,  -737.8,  -871.3,   0.07,   3.92,  -0.73,  189166.1,  348929.0,  -37274.9,   3.30,  -2.12,  -0.74
2008-09-05T00:00:24,  1435.6,  -736.4,  -877.0,   0.14,   4.05,  -0.74,  189165.7,  348932.7,  -37280.6,   3.37,  -2.25,  -0.75
2008-09-05T00:00:28,  1432.7,  -735.1,  -882.7,   0.19,   4.09,  -0.80,  189165.4,  348936.4,  -37286.3,   3.37,  -2.31,  -0.82
2008-09-05T00:00:32,  1429.8,  -733.7,  -888.4,   0.27,   4.01,  -0.80,  189165.1,  348940.1,  -37291.9,   3.26,  -2.34,  -0.82
2008-09-05T00:00:36,  1426.9,  -732.3,  -894.1,   0.32,   3.98,  -0.76,  189164.7,  348943.8,  -37297.6,   3.21,  -2.37,  -0.78
2008-09-05T00:00:40,  1424.1,  -731.0,  -899.9,   0.40,   4.06,  -0.77,  189164.4,  348947.5,  -37303.3,   3.24,  -2.48,  -0.79
2008-09-05T00:00:44,  1421.2,  -729.6,  -905.6,   0.56,   4.13,  -0.77,  189164.0,  348951.1,  -37309.0,   3.21,  -2.65,  -0.80
2008-09-05T00:00:48,  1418.3,  -728.2,  -911.3,   0.75,   4.15,  -0.73,  189163.7,  348954.8,  -37314.6,   3.13,  -2.82,  -0.76
2008-09-05T00:00:52,  1415.4,  -726.9,  -917.0,   0.66,   4.04,  -0.68,  189163.4,  348958.5,  -37320.3,   3.08,  -2.69,  -0.71
2008-09-05T00:00:56,  1412.5,  -725.5,  -922.7,   0.29,   3.96,  -0.67,  189163.0,  348962.2,  -37326.0,   3.21,  -2.33,  -0.69
2008-09-05T00:01:00,  1409.7,  -724.2,  -928.4,  -0.01,   3.86,  -0.72,  189162.7,  348965.9,  -37331.7,   3.29,  -2.02,  -0.73
2008-09-05T00:01:04,  1406.5,  -722.7,  -934.0,  -0.08,   3.81,  -0.79,  189162.6,  348969.8,  -37337.2,   3.28,  -1.94,  -0.80
2008-09-05T00:01:08,  1403.4,  -721.1,  -939.5,   0.05,   3.75,  -0.75,  189162.5,  348973.6,  -37342.7,   3.17,  -2.01,  -0.76
2008-09-05T00:01:12,  1400.2,  -719.6,  -945.1,   0.19,   3.72,  -0.68,  189162.4,  348977.4,  -37348.2,   3.06,  -2.12,  -0.69
2008-09-05T00:01:16,  1397.1,  -718.1,  -950.6,   0.32,   3.57,  -0.52,  189162.4,  348981.3,  -37353.6,   2.86,  -2.15,  -0.54
2008-09-05T00:01:20,  1393.9,  -716.6,  -956.1,   0.13,   3.48,  -0.45,  189162.3,  348985.1,  -37359.1,   2.88,  -1.94,  -0.46
2008-09-05T00:01:24,  1390.8,  -715.1,  -961.7,  -0.06,   3.58,  -0.55,  189162.2,  348989.0,  -37364.6,   3.08,  -1.83,  -0.56
2008-09-05T00:01:28,  1387.7,  -713.6,  -967.2,  -0.13,   3.58,  -0.67,  189162.1,  348992.8,  -37370.1,   3.11,  -1.77,  -0.68
2008-09-05T00:01:32,  1384.5,  -712.1,  -972.8,  -0.05,   3.52,  -0.78,  189162.0,  348996.6,  -37375.6,   3.01,  -1.81,  -0.79
2008-09-05T00:01:36,  1381.4,  -710.6,  -978.3,  -0.14,   3.37,  -0.71,  189161.9,  349000.5,  -37381.1,   2.94,  -1.64,  -0.71
2008-09-05T00:01:40,  1378.2,  -709.1,  -983.8,  -0.13,   3.39,  -0.86,  189161.9,  349004.3,  -37386.6,   2.95,  -1.66,  -0.86
2008-09-05T00:01:44,  1375.1,  -707.6,  -989.4,   0.51,   3.24,  -0.67,  189161.8,  349008.2,  -37392.1,   2.49,  -2.13,  -0.69
2008-09-05T00:01:48,  1371.9,  -706.1,  -994.9,   0.87,   2.84,  -0.32,  189161.7,  349012.0,  -37397.6,   1.95,  -2.24,  -0.35
2008-09-05T00:01:52,  1368.8,  -704.6, -1000.5,   0.50,   2.68,  -0.19,  189161.6,  349015.8,  -37403.1,   2.01,  -1.84,  -0.21
2008-09-05T00:01:56,  1365.6,  -703.1, -1006.0,   0.05,   2.72,  -0.19,  189161.5,  349019.7,  -37408.6,   2.28,  -1.48,  -0.20
2008-09-05T00:02:00,  1362.5,  -701.6, -1011.5,   0.00,   2.87,  -0.20,  189161.4,  349023.5,  -37414.1,   2.43,  -1.52,  -0.21
2008-09-05T00:02:04,  1359.1,  -700.0, -1016.9,  -0.16,   3.10,  -0.26,  189161.6,  349027.5,  -37419.4,   2.72,  -1.50,  -0.26
2008-09-05T00:02:08,  1355.7,  -698.3, -1022.2,  -0.18,   3.37,  -0.31,  189161.8,  349031.5,  -37424.7,   2.95,  -1.63,  -0.31
2008-09-05T00:02:12,  1352.3,  -696.7, -1027.6,   0.19,   3.44,  -0.20,  189161.9,  349035.5,  -37430.0,   2.82,  -1.98,  -0.21
2008-09-05T00:02:16,  1348.9,  -695.1, -1032.9,   0.26,   3.39,  -0.12,  189162.1,  349039.5,  -37435.3,   2.74,  -2.02,  -0.14
2008-09-05T00:02:20,  1345.5,  -693.4, -1038.3,   0.12,   3.34,  -0.14,  189162.3,  349043.4,  -37440.6,   2.77,  -1.87,  -0.15
2008-09-05T00:02:24,  1342.1,  -691.8, -1043.6,  -0.04,   3.53,  -0.40,  189162.4,  349047.4,  -37445.9,   3.02,  -1.82,  -0.41
2008-09-05T00:02:28,  1338.7,  -690.2, -1049.0,  -0.41,   3.87,  -0.88,  189162.6,  349051.4,  -37451.2,   3.51,  -1.68,  -0.88
2008-09-05T00:02:32,  1335.3,  -688.5, -1054.3,  -0.06,   4.33,  -1.24,  189162.8,  349055.4,  -37456.4,   3.72,  -2.21,  -1.25
2008-09-05T00:02:36,  1331.9,  -686.9, -1059.7,   0.02,   4.57,  -1.18,  189162.9,  349059.4,  -37461.7,   3.87,  -2.41,  -1.19
2008-09-05T00:02:40,  1328.5,  -685.3, -1065.0,   0.28,   4.73,  -1.20,  189163.1,  349063.4,  -37467.0,   3.87,  -2.71,  -1.22
2008-09-05T00:02:44,  1325.1,  -683.6, -1070.4,   0.57,   4.61,  -1.10,  189163.3,  349067.3,  -37472.3,   3.61,  -2.90,  -1.12
2008-09-05T00:02:48,  1321.7,  -682.0, -1075.7,   0.58,   4.38,  -1.03,  189163.4,  349071.3,  -37477.6,   3.42,  -2.78,  -1.05
2008-09-05T00:02:52,  1318.3,  -680.3, -1081.1,   0.36,   4.35,  -1.16,  189163.6,  349075.3,  -37482.9,   3.51,  -2.58,  -1.18
2008-09-05T00:02:56,  1314.9,  -678.7, -1086.4,   0.28,   4.32,  -1.43,  189163.8,  349079.3,  -37488.2,   3.53,  -2.49,  -1.45
2008-09-05T00:03:00,  1311.4,  -677.1, -1091.8,   0.76,   4.07,  -1.39,  189163.9,  349083.3,  -37493.5,   3.06,  -2.77,  -1.43
2008-09-05T00:03:04,  1307.8,  -675.3, -1096.9,   1.35,   3.61,  -1.15,  189164.3,  349087.4,  -37498.6,   2.36,  -3.03,  -1.19
2008-09-05T00:03:08,  1304.1,  -673.5, -1102.0,   1.61,   3.36,  -0.57,  189164.7,  349091.5,  -37503.7,   2.00,  -3.13,  -0.62
2008-09-05T00:03:12,  1300.5,  -671.8, -1107.2,   1.67,   3.10,   0.02,  189165.1,  349095.6,  -37508.8,   1.75,  -3.06,  -0.04
2008-09-05T00:03:16,  1296.8,  -670.0, -1112.3,   1.34,   2.49,   0.69,  189165.5,  349099.8,  -37513.8,   1.40,  -2.47,   0.64
2008-09-05T00:03:20,  1293.2,  -668.2, -1117.5,   0.68,   2.59,   0.30,  189165.9,  349103.9,  -37518.9,   1.83,  -1.96,   0.28
2008-09-05T00:03:24,  1289.5,  -666.5, -1122.6,   0.28,   3.00,  -0.01,  189166.4,  349108.0,  -37524.0,   2.40,  -1.83,  -0.03
2008-09-05T00:03:28,  1285.9,  -664.7, -1127.7,   0.14,   3.30,  -0.17,  189166.8,  349112.1,  -37529.1,   2.73,  -1.86,  -0.19
2008-09-05T00:03:32,  1282.2,  -662.9, -1132.9,  -0.06,   3.44,  -0.28,  189167.2,  349116.2,  -37534.2,   2.95,  -1.77,  -0.29
2008-09-05T00:03:36,  1278.6,  -661.2, -1138.0,  -0.22,   3.42,  -0.35,  189167.6,  349120.4,  -37539.2,   3.02,  -1.62,  -0.36
2008-09-05T00:03:40,  1274.9,  -659.4, -1143.2,  -0.39,   3.39,  -0.35,  189168.0,  349124.5,  -37544.3,   3.08,  -1.46,  -0.35
2008-09-05T00:03:44,  1271.3,  -657.6, -1148.3,  -0.56,   3.38,  -0.50,  189168.4,  349128.6,  -37549.4,   3.17,  -1.31,  -0.49
2008-09-05T00:03:48,  1267.6,  -655.9, -1153.4,  -0.48,   3.35,  -0.55,  189168.8,  349132.7,  -37554.5,   3.10,  -1.36,  -0.55
2008-09-05T00:03:52,  1264.0,  -654.1, -1158.6,  -0.45,   3.29,  -0.71,  189169.2,  349136.9,  -37559.6,   3.03,  -1.34,  -0.71
2008-09-05T00:03:56,  1260.3,  -652.3, -1163.7,  -0.27,   3.22,  -0.78,  189169.6,  349141.0,  -37564.7,   2.89,  -1.46,  -0.78
2008-09-05T00:04:00,  1256.7,  -650.6, -1168.9,   0.08,   3.12,  -0.90,  189170.0,  349145.1,  -37569.7,   2.62,  -1.70,  -0.91
2008-09-05T00:04:04,  1252.8,  -648.7, -1173.8,   0.13,   2.99,  -0.79,  189170.6,  349149.4,  -37574.6,   2.48,  -1.67,  -0.80
2008-09-05T00:04:08,  1248.9,  -646.8, -1178.7,   0.10,   3.00,  -0.54,  189171.3,  349153.6,  -37579.4,   2.50,  -1.66,  -0.55
