1998-12-22T00:00:02.5  356.000029    4.258 -10.900   4.281  -10.242   5.411   4.593    0.449    446.63   853.16  1507.53    252.10  -960.23  1488.09  0
1998-12-22T00:00:07.5  356.000087    5.781 -11.172   4.247  -11.574   4.623   4.576    0.775    443.41   846.98  1511.97    250.62  -953.51  1492.67  0
1998-12-22T00:00:12.5  356.000145    5.634 -12.113   4.965  -12.061   5.421   5.318    0.367    440.18   840.79  1516.37    249.13  -946.77  1497.20  0
1998-12-22T00:00:17.5  356.000203    5.590 -11.060   5.008  -11.340   4.651   5.332    0.450    436.93   834.58  1520.74    247.64  -940.01  1501.70  0
1998-12-22T00:00:22.5  356.000260    4.338 -11.696   4.725  -10.812   5.954   5.057    0.336    433.68   828.35  1525.07    246.15  -933.24  1506.17  0
1998-12-22T00:00:27.5  356.000318    3.937 -12.032   4.793  -10.727   6.469   5.131    0.382    430.42   822.10  1529.37    244.65  -926.44  1510.61  0
1998-12-22T00:00:32.5  356.000376    3.959 -12.721   5.668  -11.173   6.963   6.023    0.291    427.15   815.84  1533.64    243.15  -919.63  1515.02  0
1998-12-22T00:00:37.5  356.000434    4.097 -12.891   5.985  -11.382   6.997   6.346    0.270    423.88   809.57  1537.88    241.64  -912.80  1519.39  0
1998-12-22T00:00:42.5  356.000492    5.001 -12.050   5.908  -11.519   5.771   6.254    0.200    420.59   803.27  1542.08    240.13  -905.95  1523.73  0
1998-12-22T00:00:47.5  356.000550    4.945 -11.827   5.967  -11.330   5.638   6.307    0.265    417.30   796.96  1546.26    238.61  -899.08  1528.05  0
1998-12-22T00:00:52.5  356.000608    4.643 -12.081   6.381  -11.258   6.021   6.724    0.131    413.99   790.64  1550.40    237.09  -892.19  1532.32  0
1998-12-22T00:00:57.5  356.000666    3.890 -12.280   6.104  -10.825   6.667   6.447    0.137    410.68   784.30  1554.50    235.56  -885.28  1536.57  0
1998-12-22T00:01:02.5  356.000723    3.587 -12.183   6.374  -10.526   6.787   6.712    0.638    407.36   777.94  1558.57    234.02  -878.36  1540.78  0
1998-12-22T00:01:07.5  356.000781    3.574 -13.176   5.229  -11.189   7.565   5.594    0.191    404.02   771.56  1562.61    232.48  -871.41  1544.96  0
1998-12-22T00:01:12.5  356.000839    3.113 -13.174   5.035  -10.844   7.867   5.397    0.302    400.68   765.16  1566.61    230.94  -864.44  1549.10  0
1998-12-22T00:01:17.5  356.000897    2.774 -13.270   4.770  -10.656   8.165   5.132    0.401    397.33   758.75  1570.58    229.39  -857.45  1553.21  0
1998-12-22T00:01:22.5  356.000955    3.181 -13.181   4.838  -10.905   7.831   5.200    0.337    393.97   752.32  1574.52    227.84  -850.45  1557.28  0
1998-12-22T00:01:27.5  356.001013    3.955 -12.615   5.159  -11.113   6.892   5.512    0.702    390.61   745.87  1578.42    226.28  -843.42  1561.33  0
1998-12-22T00:01:32.5  356.001071    4.691 -12.994   5.373  -11.914   6.695   5.741    0.459    387.23   739.41  1582.29    224.71  -836.38  1565.34  0
1998-12-22T00:01:37.5  356.001128    5.025 -12.780   5.857  -12.016   6.307   6.222    0.429    383.85   732.94  1586.13    223.14  -829.32  1569.32  0
1998-12-22T00:01:42.5  356.001186    4.116 -13.206   6.257  -11.597   7.217   6.627    0.450    380.45   726.44  1589.93    221.57  -822.25  1573.27  0
1998-12-22T00:01:47.5  356.001244    3.023 -13.210   5.782  -10.783   7.941   6.144    0.493    377.05   719.94  1593.70    219.99  -815.15  1577.18  0
1998-12-22T00:01:52.5  356.001302    2.425 -13.056   5.658  -10.232   8.216   6.011    0.454    373.64   713.42  1597.44    218.41  -808.04  1581.06  0
1998-12-22T00:01:57.5  356.001360    3.144 -12.934   6.322  -10.682   7.644   6.677    0.486    370.23   706.88  1601.15    216.82  -800.92  1584.91  0
1998-12-22T00:02:02.5  356.001418    3.765 -12.618   6.700  -10.938   6.994   7.052    0.218    366.80   700.33  1604.81    215.23  -793.77  1588.72  0
1998-12-22T00:02:07.5  356.001476    4.430 -12.084   6.583  -11.095   6.157   6.926    0.198    363.37   693.76  1608.44    213.63  -786.61  1592.49  0
1998-12-22T00:02:12.5  356.001534    4.303 -12.136   6.759  -11.030   6.277   7.101    0.296    359.93   687.17  1612.04    212.03  -779.43  1596.23  0
1998-12-22T00:02:17.5  356.001591    3.265 -12.621   6.662  -10.562   7.323   7.010    0.254    356.48   680.58  1615.60    210.42  -772.23  1599.94  0
1998-12-22T00:02:22.5  356.001649    2.841 -12.584   6.432  -10.222   7.575   6.775    0.570    353.02   673.96  1619.12    208.81  -765.01  1603.61  0
1998-12-22T00:02:27.5  356.001707    2.715 -12.336   5.019   -9.996   7.491   5.356    0.248    349.55   667.34  1622.62    207.20  -757.78  1607.25  0
1998-12-22T00:02:32.5  356.001765    3.066 -12.402   5.243  -10.301   7.308   5.585    0.000    346.08   660.70  1626.07    205.58  -750.54  1610.85  0
1998-12-22T00:03:02.5  356.002112    3.410 -12.547   6.454  -10.630   7.174   6.801    0.169    325.09   620.57  1646.11    195.77  -706.74  1631.76  0
1998-12-22T00:03:07.5  356.002170    3.321 -12.380   6.789  -10.446   7.101   7.131    0.183    321.57   613.84  1649.32    194.12  -699.39  1635.12  0
1998-12-22T00:03:12.5  356.002228    3.610 -12.284   5.525  -10.630   6.858   5.867    0.395    318.04   607.09  1652.50    192.47  -692.02  1638.45  0
1998-12-22T00:03:17.5  356.002286    4.759 -12.437   3.996  -11.634   6.246   4.351    0.275    314.50   600.32  1655.64    190.81  -684.63  1641.74  0
1998-12-22T00:03:22.5  356.002344    4.958 -12.264   4.275  -11.665   5.981   4.626    0.346    310.96   593.55  1658.74    189.15  -677.23  1644.99  0
1998-12-22T00:03:27.5  356.002402    4.675 -12.428   4.813  -11.547   6.281   5.167    0.356    307.40   586.76  1661.81    187.48  -669.82  1648.21  0
1998-12-22T00:03:32.5  356.002459    4.103 -12.873   5.351  -11.392   6.985   5.712    0.172    303.85   579.96  1664.85    185.81  -662.39  1651.40  0
1998-12-22T00:03:37.5  356.002517    4.205 -12.886   4.927  -11.488   6.934   5.289    0.145    300.28   573.15  1667.85    184.14  -654.95  1654.55  0
1998-12-22T00:03:42.5  356.002575    3.829 -12.960   5.103  -11.247   7.233   5.464    0.131    296.71   566.33  1670.82    182.46  -647.49  1657.66  0
1998-12-22T00:03:47.5  356.002633    4.528 -12.090   6.147  -11.186   6.101   6.491    0.350    293.13   559.49  1673.75    180.78  -640.02  1660.75  0
1998-12-22T00:03:52.5  356.002691    4.057 -12.707   5.252  -11.251   6.889   5.609    0.575    289.55   552.65  1676.65    179.10  -632.54  1663.79  0
1998-12-22T00:03:57.5  356.002749    4.434 -12.763   3.925  -11.603   6.705   4.286    0.133    285.96   545.79  1679.51    177.41  -625.04  1666.81  0
1998-12-22T00:04:02.5  356.002807    4.625 -12.504   4.347  -11.569   6.378   4.702    0.170    282.36   538.92  1682.33    175.71  -617.53  1669.78  0
1998-12-22T00:04:07.5  356.002865    4.515 -12.446   4.776  -11.439   6.399   5.129    0.372    278.76   532.03  1685.11    174.02  -610.01  1672.72  0
1998-12-22T00:04:12.5  356.002922    4.729 -12.803   5.279  -11.822   6.522   5.643    0.136    275.15   525.14  1687.86    172.32  -602.47  1675.61  0
1998-12-22T00:04:17.5  356.002980    4.659 -13.061   5.507  -11.933   6.760   5.876    0.456    271.53   518.23  1690.57    170.61  -594.92  1678.48  0
1998-12-22T00:04:22.5  356.003038    4.061 -12.647   5.591  -11.208   6.836   5.946    0.334    267.91   511.32  1693.25    168.90  -587.36  1681.30  0
1998-12-22T00:04:27.5  356.003096    4.306 -12.176   6.328  -11.070   6.308   6.672    0.217    264.28   504.39  1695.88    167.19  -579.78  1684.10  0
1998-12-22T00:04:32.5  356.003154    4.823 -12.572   6.465  -11.717   6.267   6.823    0.170    260.65   497.45  1698.49    165.48  -572.19  1686.85  0
1998-12-22T00:04:37.5  356.003212    4.125 -12.618   6.321  -11.222   6.760   6.675    0.202    257.01   490.50  1701.06    163.76  -564.59  1689.57  0
1998-12-22T00:04:42.5  356.003270    5.383 -12.046   6.664  -11.793   5.500   7.012    0.273    253.36   483.54  1703.59    162.04  -556.98  1692.26  0
1998-12-22T00:04:47.5  356.003328    4.527 -12.481   6.611  -11.430   6.389   6.965    0.233    249.71   476.58  1706.09    160.31  -549.36  1694.91  0
1998-12-22T00:04:52.5  356.003385    4.413 -12.458   6.776  -11.325   6.444   7.128    0.097    246.06   469.60  1708.55    158.58  -541.73  1697.53  0
1998-12-22T00:04:57.5  356.003443    4.893 -12.235   7.161  -11.534   5.955   7.510    0.115    242.40   462.61  1710.98    156.85  -534.08  1700.11  0
1998-12-22T00:05:02.5  356.003501    4.513 -12.256   6.771  -11.269   6.225   7.118    0.207    238.73   455.61  1713.37    155.11  -526.42  1702.65  0
1998-12-22T00:05:07.5  356.003559    4.294 -12.113   6.393  -11.018   6.266   6.735    0.212    235.06   448.60  1715.71    153.37  -518.75  1705.15  0
1998-12-22T00:05:12.5  356.003617    4.423 -11.728   5.786  -10.879   5.899   6.120    0.193    231.38   441.59  1718.02    151.63  -511.07  1707.62  0
1998-12-22T00:05:17.5  356.003675    4.541 -11.597   5.984  -10.878   5.720   6.314    0.198    227.70   434.56  1720.30    149.89  -503.38  1710.04  0
1998-12-22T00:05:22.5  356.003733    4.921 -12.125   5.934  -11.512   5.872   6.281    0.273    224.01   427.52  1722.53    148.14  -495.67  1712.43  0
1998-12-22T00:05:27.5  356.003791    5.402 -11.678   5.897  -11.585   5.219   6.236    0.299    220.32   420.48  1724.73    146.38  -487.96  1714.79  0
1998-12-22T00:05:32.5  356.003848    5.594 -11.110   6.779  -11.339   4.650   7.104    0.857    216.62   413.42  1726.90    144.63  -480.24  1717.11  0
1998-12-22T00:05:37.5  356.003906    5.739 -11.899   6.374  -11.973   5.159   6.721    0.251    212.92   406.36  1729.02    142.87  -472.50  1719.39  0
1998-12-22T00:05:42.5  356.003964    6.263 -12.140   5.411  -12.549   5.014   5.769    0.305    209.21   399.29  1731.12    141.11  -464.76  1721.64  0
1998-12-22T00:05:47.5  356.004022    4.941 -13.006   4.399  -12.136   6.547   4.770    0.634    205.50   392.21  1733.18    139.35  -457.01  1723.86  0
1998-12-22T00:05:52.5  356.004080    4.836 -13.149   4.067  -12.158   6.729   4.441    0.430    201.79   385.12  1735.20    137.58  -449.25  1726.03  0
1998-12-22T00:05:57.5  356.004138    4.319 -13.491   4.069  -11.990   7.325   4.448    0.501    198.07   378.03  1737.18    135.81  -441.47  1728.17  0
1998-12-22T00:06:02.5  356.004196    4.441 -13.298   3.752  -11.964   7.104   4.126    0.496    194.34   370.92  1739.12    134.04  -433.69  1730.27  0
1998-12-22T00:06:07.5  356.004253    3.486 -12.808   4.959  -10.894   7.340   5.314    0.477    190.61   363.81  1741.03    132.26  -425.90  1732.33  0
1998-12-22T00:06:12.5  356.004311    2.530 -12.554   4.250  -10.021   7.782   4.591    0.498    186.88   356.69  1742.89    130.48  -418.10  1734.36  0
1998-12-22T00:06:17.5  356.004369    2.525 -12.648   4.202  -10.079   7.858   4.546    0.200    183.14   349.56  1744.72    128.70  -410.29  1736.34  0
1998-12-22T00:06:22.5  356.004427    1.978 -12.726   4.415   -9.712   8.271   4.757    0.394    179.40   342.42  1746.51    126.92  -402.47  1738.29  0
1998-12-22T00:06:27.5  356.004485    4.527 -12.765   5.627  -11.639   6.616   5.988    0.175    175.65   335.28  1748.26    125.13  -394.64  1740.20  0
1998-12-22T00:06:32.5  356.004543    3.723 -12.697   3.905  -11.025   7.116   4.259    0.464    171.90   328.13  1749.98    123.34  -386.80  1742.08  0
1998-12-22T00:06:37.5  356.004601    3.573 -13.360   3.660  -11.350   7.719   4.030    0.687    168.15   320.98  1751.66    121.55  -378.96  1743.92  0
1998-12-22T00:06:42.5  356.004659    3.060 -13.897   4.107  -11.303   8.454   4.488    0.387    164.39   313.81  1753.31    119.75  -371.10  1745.72  0
1998-12-22T00:06:47.5  356.004716    3.288 -13.707   4.264  -11.348   8.158   4.641    0.682    160.63   306.64  1754.92    117.95  -363.24  1747.49  0
1998-12-22T00:06:52.5  356.004774    3.048 -13.012   4.336  -10.711   7.789   4.694    0.378    156.86   299.47  1756.49    116.15  -355.38  1749.22  0
1998-12-22T00:06:57.5  356.004832    3.404 -13.310   4.828  -11.164   7.773   5.196    0.184    153.10   292.29  1758.02    114.35  -347.50  1750.91  0
1998-12-22T00:07:02.5  356.004890    3.941 -13.436   4.638  -11.657   7.520   5.012    0.509    149.32   285.10  1759.52    112.55  -339.62  1752.56  0
1998-12-22T00:07:07.5  356.004948    2.906 -14.450   4.233  -11.545   8.971   4.626    0.287    145.55   277.90  1760.97    110.74  -331.73  1754.18  0
1998-12-22T00:07:12.5  356.005006    3.488 -14.196   4.244  -11.820   8.397   4.635    0.293    141.77   270.70  1762.39    108.93  -323.83  1755.75  0
1998-12-22T00:07:17.5  356.005064    3.545 -14.122   4.253  -11.814   8.304   4.642    0.172    137.99   263.50  1763.76    107.12  -315.93  1757.28  0
1998-12-22T00:07:22.5  356.005122    2.814 -13.832   4.445  -11.068   8.559   4.821    0.288    134.20   256.29  1765.10    105.30  -308.01  1758.78  0
1998-12-22T00:07:27.5  356.005179    3.619 -13.025   4.961  -11.138   7.415   5.322    0.218    130.41   249.07  1766.41    103.49  -300.10  1760.24  0
1998-12-22T00:07:32.5  356.005237    3.812 -12.928   4.931  -11.221   7.216   5.292    0.183    126.62   241.85  1767.67    101.67  -292.17  1761.67  0
1998-12-22T00:07:37.5  356.005295    2.974 -13.431   4.388  -10.928   8.152   4.756    0.175    122.83   234.62  1768.90     99.85  -284.24  1763.06  0
1998-12-22T00:07:42.5  356.005353    2.305 -13.704   4.294  -10.602   8.796   4.664    0.351    119.03   227.39  1770.09     98.02  -276.31  1764.41  0
1998-12-22T00:07:47.5  356.005411    1.846 -13.796   3.908  -10.324   9.172   4.278    0.625    115.24   220.15  1771.25     96.20  -268.36  1765.73  0
1998-12-22T00:07:52.5  356.005469   -0.299 -13.724   2.718   -8.681  10.538   3.071    0.000    111.43   212.91  1772.37     94.37  -260.42  1767.01  0
1998-12-22T00:08:22.5  356.005816    1.817 -14.187   4.654  -10.541   9.475   5.033    0.295     88.57   169.37  1778.25     83.37  -212.62  1773.86  0
1998-12-22T00:08:27.5  356.005874    1.461 -14.576   4.520  -10.530  10.004   4.907    0.177     84.75   162.10  1779.10     81.53  -204.63  1774.86  0
1998-12-22T00:08:32.5  356.005932    3.275 -13.428   5.402  -11.132   7.936   5.771    0.331     80.93   154.83  1779.91     79.69  -196.64  1775.83  0
1998-12-22T00:08:37.5  356.005990    3.786 -12.522   4.840  -10.939   6.925   5.189    0.274     77.11   147.55  1780.68     77.84  -188.65  1776.77  0
1998-12-22T00:08:42.5  356.006047    4.504 -12.268   5.214  -11.309   6.257   5.562    0.142     73.28   140.27  1781.42     76.00  -180.65  1777.67  0
1998-12-22T00:08:47.5  356.006105    4.497 -12.287   5.384  -11.312   6.274   5.733    0.187     69.46   132.99  1782.12     74.15  -172.65  1778.53  0
1998-12-22T00:08:52.5  356.006163    5.148 -12.052   5.217  -11.655   5.672   5.564    0.281     65.63   125.71  1782.78     72.30  -164.65  1779.35  0
1998-12-22T00:08:57.5  356.006221    4.669 -11.708   5.329  -11.065   5.724   5.664    0.354     61.80   118.42  1783.41     70.45  -156.64  1780.13  0
1998-12-22T00:09:02.5  356.006279    5.186 -11.504   5.246  -11.325   5.232   5.579    0.303     57.97   111.13  1783.99     68.60  -148.63  1780.88  0
1998-12-22T00:09:07.5  356.006337    4.363 -11.421   5.355  -10.646   5.706   5.680    0.249     54.14   103.84  1784.53     66.75  -140.62  1781.58  0
1998-12-22T00:09:12.5  356.006395    4.571 -11.536   5.383  -10.878   5.657   5.712    0.308     50.31    96.54  1785.03     64.89  -132.60  1782.25  0
1998-12-22T00:09:17.5  356.006453    5.436 -11.265   5.648  -11.349   4.882   5.977    0.309     46.47    89.25  1785.50     63.04  -124.58  1782.87  0
1998-12-22T00:09:22.5  356.006510    5.101 -11.656   5.672  -11.351   5.396   6.008    0.316     42.64    81.95  1785.92     61.18  -116.56  1783.46  0
1998-12-22T00:09:27.5  356.006568    5.467 -11.868   5.383  -11.772   5.321   5.727    0.286     38.80    74.65  1786.31     59.32  -108.54  1784.01  0
1998-12-22T00:09:32.5  356.006626    5.879 -12.076   5.469  -12.219   5.208   5.822    0.271     34.96    67.35  1786.66     57.46  -100.51  1784.52  0
1998-12-22T00:09:37.5  356.006684    5.473 -12.503   6.168  -12.174   5.786   6.529    0.203     31.12    60.05  1786.98     55.60   -92.48  1785.00  0
1998-12-22T00:09:42.5  356.006742    5.192 -13.076   6.144  -12.337   6.403   6.518    0.369     27.28    52.74  1787.26     53.74   -84.45  1785.44  0
1998-12-22T00:09:47.5  356.006800    5.028 -13.995   5.978  -12.817   7.208   6.374    0.299     23.44    45.44  1787.50     51.87   -76.42  1785.84  0
1998-12-22T00:09:52.5  356.006858    5.074 -13.824   5.143  -12.759   7.061   5.536    0.434     19.60    38.13  1787.70     50.01   -68.38  1786.20  0
1998-12-22T00:09:57.5  356.006916    4.708 -13.527   5.253  -12.286   7.074   5.635    0.213     15.76    30.83  1787.86     48.14   -60.34  1786.53  0
1998-12-22T00:10:32.5  356.007321    5.767 -12.236   4.577  -12.259   5.413   4.934    0.201    -11.14   -20.32  1787.90     35.06    -4.06  1787.71  0
1998-12-22T00:10:37.5  356.007378    4.671 -12.842   4.829  -11.820   6.584   5.194    0.375    -14.98   -27.63  1787.76     33.19     3.98  1787.72  0
1998-12-22T00:10:42.5  356.007436    4.265 -12.904   5.221  -11.545   6.891   5.583    0.403    -18.83   -34.94  1787.58     31.31    12.02  1787.70  0
1998-12-22T00:10:47.5  356.007494    4.121 -12.907   5.077  -11.441   6.989   5.439    0.170    -22.67   -42.24  1787.36     29.44    20.06  1787.65  0
1998-12-22T00:10:52.5  356.007552    3.433 -13.104   4.690  -11.059   7.594   5.052    0.298    -26.51   -49.54  1787.10     27.56    28.10  1787.55  0
1998-12-22T00:10:57.5  356.007610    3.654 -12.152   4.546  -10.607   6.732   4.886    0.229    -30.36   -56.85  1786.81     25.69    36.14  1787.42  0
1998-12-22T00:11:02.5  356.007668    3.154 -11.940   4.557  -10.090   6.898   4.887    0.228    -34.20   -64.15  1786.47     23.81    44.18  1787.24  0
1998-12-22T00:11:07.5  356.007726    3.117 -12.161   4.769  -10.202   7.086   5.105    0.302    -38.04   -71.45  1786.09     21.94    52.22  1787.03  0
1998-12-22T00:11:12.5  356.007784    3.504 -12.183   4.767  -10.509   6.850   5.106    0.231    -41.88   -78.75  1785.68     20.06    60.26  1786.77  0
1998-12-22T00:11:17.5  356.007841    3.904 -11.831   4.489  -10.588   6.326   4.821    0.215    -45.72   -86.04  1785.22     18.18    68.29  1786.48  0
1998-12-22T00:11:22.5  356.007899    4.071 -11.217   4.030  -10.322   5.759   4.348    0.157    -49.56   -93.34  1784.73     16.30    76.33  1786.15  0
1998-12-22T00:11:27.5  356.007957    4.236 -10.596   4.703  -10.027   5.171   5.006    0.252    -53.40  -100.63  1784.20     14.43    84.36  1785.78  0
1998-12-22T00:11:32.5  356.008015    5.125 -11.183   4.806  -11.081   5.032   5.130    0.327    -57.23  -107.92  1783.63     12.55    92.39  1785.37  0
1998-12-22T00:11:37.5  356.008073    4.782 -11.939   4.764  -11.316   5.828   5.106    0.435    -61.07  -115.21  1783.02     10.67   100.42  1784.93  0
1998-12-22T00:11:42.5  356.008131    4.133 -12.728   4.216  -11.354   6.858   4.574    0.179    -64.91  -122.49  1782.38      8.79   108.45  1784.45  0
1998-12-22T00:11:47.5  356.008189    4.438 -12.549   4.236  -11.468   6.522   4.591    0.137    -68.74  -129.77  1781.70      6.91   116.47  1783.93  0
1998-12-22T00:11:52.5  356.008247    4.589 -12.238   4.645  -11.368   6.182   4.993    0.152    -72.57  -137.05  1780.99      5.03   124.49  1783.38  0
1998-12-22T00:11:57.5  356.008304    4.983 -12.353   4.889  -11.737   6.008   5.242    0.126    -76.40  -144.33  1780.23      3.15   132.51  1782.79  0
1998-12-22T00:12:02.5  356.008362    4.820 -12.195   5.010  -11.508   5.993   5.358    0.324    -80.23  -151.60  1779.44      1.28   140.53  1782.15  0
1998-12-22T00:12:07.5  356.008420    4.850 -11.472   5.331  -11.050   5.421   5.661    0.121    -84.06  -158.87  1778.60     -0.60   148.54  1781.48  0
1998-12-22T00:12:12.5  356.008478    4.918 -11.127   5.091  -10.881   5.119   5.413    0.266    -87.89  -166.14  1777.73     -2.48   156.55  1780.77  0
1998-12-22T00:12:17.5  356.008536    5.395 -10.888   5.034  -11.087   4.627   5.353    0.144    -91.71  -173.40  1776.81     -4.36   164.56  1780.01  0
1998-12-22T00:12:22.5  356.008594    5.727 -10.854   4.838  -11.321   4.388   5.158    0.219    -95.54  -180.66  1775.86     -6.24   172.56  1779.22  0
1998-12-22T00:12:27.5  356.008652    5.977 -11.063   4.609  -11.651   4.385   4.936    0.223    -99.36  -187.91  1774.87     -8.12   180.56  1778.39  0
1998-12-22T00:12:32.5  356.008709    5.254 -10.206   4.764  -10.541   4.207   5.064    0.330   -103.18  -195.17  1773.85    -10.00   188.56  1777.53  0
1998-12-22T00:12:37.5  356.008767    3.648 -11.158   6.302   -9.915   5.955   6.614    0.440   -107.00  -202.41  1772.79    -11.88   196.55  1776.63  0
