1998-12-29T00:02:57.5  363.002054  -23.619   1.321  14.094  -12.501  19.650  14.691    1.665   1525.82  -883.89   261.33    183.86 -1758.54   226.81  0
1998-12-29T00:03:02.5  363.002112  -19.332   7.303  11.725   -5.189  19.730  12.179    2.180   1524.63  -883.37   269.51    183.77 -1757.41   235.01  0
1998-12-29T00:03:07.5  363.002170  -13.499   4.476   5.842   -4.175  13.452   6.163    4.718   1523.41  -882.82   277.69    183.68 -1756.24   243.21  0
1998-12-29T00:03:12.5  363.002228  -24.659  -1.985   6.737  -15.933  18.683   7.382    2.288   1522.15  -882.26   285.86    183.58 -1755.03   251.41  0
1998-12-29T00:03:17.5  363.002286  -23.912  -1.611  14.687  -15.036  18.157  15.308    2.010   1520.85  -881.67   294.02    183.48 -1753.78   259.60  0
1998-12-29T00:03:22.5  363.002344  -14.612   8.331  15.769   -1.511  16.441  16.094    2.291   1519.53  -881.07   302.18    183.37 -1752.49   267.78  0
1998-12-29T00:03:27.5  363.002402  -14.417   9.228  11.797   -0.749  16.878  12.113    5.959   1518.17  -880.44   310.33    183.26 -1751.17   275.96  0
1998-12-29T00:03:32.5  363.002459  -22.503  -2.693  17.299  -15.035  16.334  17.889    3.122   1516.78  -879.80   318.47    183.15 -1749.81   284.14  0
1998-12-29T00:03:37.5  363.002517  -22.327   4.761  16.265   -8.916  20.583  16.809    2.572   1515.36  -879.14   326.61    183.03 -1748.41   292.30  0
1998-12-29T00:03:42.5  363.002575  -18.347  10.378  16.373   -2.032  20.655  16.783    2.713   1513.91  -878.47   334.74    182.91 -1746.98   300.47  0
1998-12-29T00:03:47.5  363.002633  -14.710   4.211  18.833   -4.845  14.048  19.183    3.317   1512.42  -877.77   342.86    182.78 -1745.51   308.62  0
1998-12-29T00:03:52.5  363.002691   -9.092  14.973  14.511    7.079  15.890  14.657    5.778   1510.91  -877.06   350.98    182.65 -1744.00   316.77  0
1998-12-29T00:03:57.5  363.002749  -24.244  -1.756  21.535  -15.215  18.218  22.163    2.466   1509.35  -876.32   359.09    182.52 -1742.46   324.91  0
1998-12-29T00:04:02.5  363.002807  -18.098   3.381  17.324   -7.535  16.331  17.767    5.665   1507.77  -875.57   367.19    182.38 -1740.87   333.04  0
1998-12-29T00:04:07.5  363.002865  -16.303   4.764  11.571   -5.475  15.790  11.961    4.319   1506.15  -874.79   375.28    182.24 -1739.25   341.17  0
1998-12-29T00:04:12.5  363.002922  -13.229  13.789  16.385    3.730  18.512  16.643    5.976   1504.50  -874.00   383.36    182.09 -1737.58   349.29  0
1998-12-29T00:04:17.5  363.002980  -17.123   7.483  14.143   -3.704  18.004  14.538    3.237   1502.81  -873.18   391.44    181.94 -1735.88   357.40  0
1998-12-29T00:04:22.5  363.003038  -16.104  13.309   7.314    1.476  20.717   7.653    5.985   1501.09  -872.35   399.51    181.79 -1734.14   365.50  0
1998-12-29T00:04:27.5  363.003096  -16.155   9.268  12.221   -1.730  18.302  12.582    2.361   1499.34  -871.50   407.56    181.63 -1732.36   373.60  0
1998-12-29T00:04:32.5  363.003154  -18.233   7.942  14.826   -3.971  19.160  15.247    4.718   1497.56  -870.63   415.61    181.47 -1730.55   381.69  0
1998-12-29T00:04:37.5  363.003212  -21.105   6.619  17.341   -6.677  20.664  17.843    2.118   1495.75  -869.74   423.65    181.30 -1728.70   389.77  0
1998-12-29T00:04:42.5  363.003270   -6.138  13.339  12.137    7.440  12.582  12.216    4.872   1493.90  -868.84   431.69    181.14 -1726.81   397.84  0
1998-12-29T00:04:47.5  363.003328   -1.434  14.912   0.641   11.246   9.900   0.595    2.597   1492.03  -867.91   439.71    180.96 -1724.89   405.90  0
1998-12-29T00:04:52.5  363.003385  -14.528   8.213  17.382   -1.529  16.274  17.705    6.442   1490.12  -866.97   447.72    180.79 -1722.93   413.95  0
1998-12-29T00:04:57.5  363.003443   -4.184  13.515   5.991    8.606  11.213   6.021    3.752   1488.18  -866.01   455.73    180.61 -1720.94   422.00  0
1998-12-29T00:05:02.5  363.003501  -20.337   5.897  13.062   -6.897  19.693  13.550    6.170   1486.20  -865.02   463.72    180.42 -1718.90   430.04  0
1998-12-29T00:05:07.5  363.003559   -7.597  13.430  14.246    6.698  13.781  14.362    5.320   1484.19  -864.02   471.70    180.23 -1716.83   438.06  0
1998-12-29T00:05:12.5  363.003617  -12.157  12.619   5.582    3.196  17.148   5.823    1.636   1482.15  -863.00   479.68    180.04 -1714.71   446.08  0
1998-12-29T00:05:17.5  363.003675  -13.740   2.174   6.191   -6.178  12.289   6.531    3.406   1480.08  -861.96   487.64    179.84 -1712.56   454.08  0
1998-12-29T00:05:22.5  363.003733  -13.878   5.189   6.289   -3.816  14.169   6.616    4.142   1477.97  -860.90   495.59    179.64 -1710.37   462.08  0
1998-12-29T00:05:27.5  363.003791  -10.108   7.788   8.005    0.534  12.612   8.220    2.121   1475.83  -859.82   503.53    179.44 -1708.15   470.07  0
1998-12-29T00:05:32.5  363.003848  -10.596  10.919   2.038    2.665  14.949   2.250    3.604   1473.66  -858.73   511.46    179.23 -1705.89   478.04  0
1998-12-29T00:05:37.5  363.003906  -11.156  15.395   9.858    6.114  17.892  10.057    3.936   1471.47  -857.62   519.38    179.02 -1703.59   486.01  0
1998-12-29T00:05:42.5  363.003964   -6.067  12.575  -3.431    6.555  12.352  -3.343    2.293   1469.24  -856.48   527.29    178.80 -1701.26   493.97  0
1998-12-29T00:05:47.5  363.004022  -10.293  12.232   1.992    3.904  15.476   2.189    1.760   1466.97  -855.33   535.18    178.58 -1698.89   501.91  0
1998-12-29T00:05:52.5  363.004080  -11.933  11.509   2.205    2.361  16.375   2.448    1.799   1464.68  -854.17   543.07    178.36 -1696.48   509.85  0
1998-12-29T00:05:57.5  363.004138  -11.632   7.119   1.132   -1.037  13.574   1.392    1.419   1462.36  -852.98   550.94    178.13 -1694.04   517.77  0
1998-12-29T00:06:02.5  363.004196  -12.456  10.450   7.449    1.299  16.085   7.710    2.624   1460.00  -851.77   558.80    177.90 -1691.56   525.68  0
1998-12-29T00:06:07.5  363.004253   -9.052  10.288   1.263    3.043  13.343   1.439    4.014   1457.61  -850.55   566.65    177.66 -1689.04   533.58  0
1998-12-29T00:06:12.5  363.004311   -9.660   8.654  -3.101    1.278  12.953  -2.899    1.387   1455.18  -849.30   574.49    177.42 -1686.48   541.47  0
1998-12-29T00:06:17.5  363.004369   -6.955  10.972   1.177    4.826  12.050   1.295    3.299   1452.72  -848.04   582.31    177.18 -1683.89   549.35  0
1998-12-29T00:06:22.5  363.004427  -12.165   8.476   6.508   -0.147  14.707   6.772    3.398   1450.24  -846.75   590.12    176.93 -1681.26   557.21  0
1998-12-29T00:06:27.5  363.004485   -9.135  11.706   4.370    4.203  14.188   4.539    3.205   1447.72  -845.45   597.92    176.68 -1678.59   565.06  0
1998-12-29T00:06:32.5  363.004543   -9.122   8.792   0.566    1.777  12.535   0.752    1.932   1445.17  -844.13   605.70    176.43 -1675.89   572.90  0
1998-12-29T00:06:37.5  363.004601   -9.274  11.756   3.857    4.152  14.339   4.030    2.169   1442.59  -842.80   613.48    176.17 -1673.15   580.73  0
1998-12-29T00:06:42.5  363.004659   -7.060  11.844   2.423    5.493  12.624   2.539    1.772   1439.98  -841.44   621.24    175.91 -1670.38   588.55  0
1998-12-29T00:06:47.5  363.004716   -9.074  12.503   3.266    4.862  14.626   3.430    1.626   1437.34  -840.07   628.98    175.64 -1667.57   596.35  0
1998-12-29T00:06:52.5  363.004774  -10.895   9.582   2.041    1.404  14.407   2.268    1.859   1434.67  -838.68   636.72    175.37 -1664.73   604.15  0
1998-12-29T00:06:57.5  363.004832   -9.445  10.198   1.636    2.745  13.602   1.822    2.121   1431.96  -837.27   644.44    175.10 -1661.85   611.92  0
1998-12-29T00:07:02.5  363.004890   -9.822   8.372   0.977    1.034  12.847   1.183    1.929   1429.23  -835.84   652.14    174.82 -1658.93   619.69  0
1998-12-29T00:07:07.5  363.004948  -10.118   9.476   3.500    1.802  13.690   3.707    1.842   1426.46  -834.40   659.83    174.54 -1655.97   627.44  0
1998-12-29T00:07:12.5  363.005006   -6.977  11.228   6.035    5.113  12.132   6.151    2.614   1423.66  -832.93   667.50    174.25 -1652.98   635.17  0
1998-12-29T00:07:17.5  363.005064   -8.581   9.454   1.832    2.654  12.463   2.001    2.423   1420.83  -831.44   675.16    173.96 -1649.95   642.89  0
1998-12-29T00:07:22.5  363.005122  -10.702   8.445   3.931    0.634  13.551   4.159    1.786   1417.96  -829.94   682.81    173.67 -1646.88   650.60  0
1998-12-29T00:07:27.5  363.005179   -7.906  10.025   6.504    3.604  12.170   6.649    2.724   1415.07  -828.42   690.44    173.37 -1643.78   658.29  0
1998-12-29T00:07:32.5  363.005237   -8.660   9.042   6.913    2.373  12.195   7.083    2.004   1412.15  -826.88   698.05    173.07 -1640.64   665.97  0
1998-12-29T00:07:37.5  363.005295   -6.878  11.819   5.041    5.630  12.417   5.151    2.636   1409.20  -825.33   705.66    172.77 -1637.47   673.64  0
1998-12-29T00:07:42.5  363.005353  -10.710   9.082   3.177    1.129  13.944   3.401    1.419   1406.22  -823.75   713.24    172.46 -1634.27   681.29  0
1998-12-29T00:07:47.5  363.005411  -13.761   3.151   0.584   -5.514  12.976   0.921    1.167   1403.21  -822.16   720.81    172.15 -1631.03   688.93  0
1998-12-29T00:07:52.5  363.005469  -11.018   7.758   4.618   -0.096  13.391   4.857    1.956   1400.16  -820.56   728.37    171.84 -1627.75   696.55  0
1998-12-29T00:07:57.5  363.005527   -5.338   7.857   0.120    3.229   8.931   0.214    3.149   1397.09  -818.93   735.91    171.52 -1624.44   704.16  0
1998-12-29T00:08:02.5  363.005584   -8.058   5.883  -0.897    0.015   9.991  -0.721    2.071   1393.99  -817.28   743.43    171.20 -1621.10   711.75  0
1998-12-29T00:08:07.5  363.005642  -10.493   3.580  -1.193   -3.284  10.615  -0.942    1.265   1390.85  -815.62   750.94    170.87 -1617.71   719.32  0
1998-12-29T00:08:12.5  363.005700  -11.634   7.247   6.520   -0.834  13.556   6.778    1.682   1387.68  -813.94   758.43    170.54 -1614.29   726.88  0
1998-12-29T00:08:17.5  363.005758  -13.177   3.910  -0.211   -4.574  12.963   0.107    1.649   1384.48  -812.24   765.90    170.21 -1610.83   734.42  0
1998-12-29T00:08:22.5  363.005816   -9.596   6.771   0.716   -0.137  11.729   0.926    1.794   1381.26  -810.52   773.35    169.87 -1607.34   741.95  0
1998-12-29T00:08:27.5  363.005874   -8.969   8.304   5.511    1.565  12.037   5.694    1.670   1378.00  -808.78   780.79    169.53 -1603.81   749.46  0
1998-12-29T00:08:32.5  363.005932   -7.789  13.739   2.569    6.598  14.326   2.693    2.081   1374.71  -807.03   788.21    169.18 -1600.25   756.95  0
1998-12-29T00:08:37.5  363.005990  -10.536  13.166   5.645    4.583  16.159   5.841    1.785   1371.40  -805.26   795.62    168.84 -1596.66   764.43  0
1998-12-29T00:08:42.5  363.006047  -11.413  12.933   8.517    3.936  16.681   8.736    2.316   1368.05  -803.47   803.01    168.48 -1593.03   771.89  0
1998-12-29T00:08:47.5  363.006105   -5.651  15.020   2.043    8.880  13.358   2.104    1.805   1364.68  -801.67   810.38    168.13 -1589.37   779.34  0
1998-12-29T00:08:52.5  363.006163  -10.877  11.244   1.765    2.750  15.374   1.982    0.688   1361.28  -799.84   817.74    167.77 -1585.67   786.77  0
1998-12-29T00:08:57.5  363.006221  -11.763   8.598   6.420    0.180  14.455   6.674    2.802   1357.84  -798.00   825.07    167.41 -1581.94   794.18  0
1998-12-29T00:09:02.5  363.006279   -9.433  13.890   3.601    5.775  15.727   3.766    3.528   1354.38  -796.15   832.39    167.04 -1578.18   801.58  0
1998-12-29T00:09:07.5  363.006337   -7.207   9.869   3.006    3.816  11.575   3.136    1.755   1350.88  -794.27   839.69    166.67 -1574.37   808.95  0
1998-12-29T00:09:12.5  363.006395   -8.086  11.394   4.455    4.562  13.156   4.599    1.543   1347.36  -792.38   846.97    166.30 -1570.53   816.31  0
1998-12-29T00:09:17.5  363.006453   -6.945  11.700   5.521    5.500  12.394   5.633    2.505   1343.80  -790.46   854.23    165.92 -1566.66   823.65  0
1998-12-29T00:09:22.5  363.006510   -7.040  12.228   6.717    5.895  12.760   6.829    1.336   1340.22  -788.53   861.47    165.54 -1562.75   830.97  0
1998-12-29T00:09:27.5  363.006568  -10.087   6.927   4.683   -0.224  12.148   4.904    1.217   1336.61  -786.59   868.69    165.15 -1558.81   838.27  0
1998-12-29T00:09:32.5  363.006626   -7.832   9.442   3.887    3.120  11.815   4.035    1.753   1332.97  -784.62   875.90    164.76 -1554.84   845.56  0
1998-12-29T00:09:37.5  363.006684   -6.182  12.244   5.912    6.395  12.090   6.002    2.745   1329.30  -782.64   883.09    164.37 -1550.83   852.82  0
1998-12-29T00:09:42.5  363.006742   -7.172   7.025   2.361    1.521   9.888   2.507    2.072   1325.60  -780.65   890.25    163.98 -1546.79   860.07  0
1998-12-29T00:09:47.5  363.006800   -8.845   3.002  -1.613   -2.795   8.948  -1.401    2.356   1321.88  -778.63   897.40    163.58 -1542.72   867.31  0
1998-12-29T00:09:52.5  363.006858  -10.884   3.258  -3.986   -3.832  10.791  -3.722    1.094   1318.12  -776.60   904.53    163.18 -1538.61   874.52  0
1998-12-29T00:09:57.5  363.006916  -11.054   4.996   0.125   -2.445  11.876   0.383    1.952   1314.34  -774.56   911.64    162.77 -1534.48   881.71  0
1998-12-29T00:10:02.5  363.006973  -13.741   9.947   4.235    0.065  16.886   4.533    2.324   1310.53  -772.49   918.73    162.36 -1530.30   888.88  0
1998-12-29T00:10:07.5  363.007031  -12.056   5.601  -1.257   -2.571  13.067  -0.976    1.759   1306.69  -770.41   925.80    161.95 -1526.09   896.04  0
1998-12-29T00:10:12.5  363.007089   -9.924   9.978   5.408    2.354  13.795   5.607    2.892   1302.81  -768.31   932.85    161.53 -1521.85   903.17  0
1998-12-29T00:10:17.5  363.007147   -9.109   4.932  -0.275   -1.363  10.272  -0.067    1.884   1298.91  -766.19   939.87    161.11 -1517.57   910.28  0
1998-12-29T00:10:22.5  363.007205  -12.502   1.773   0.882   -5.889  11.141   1.195    1.855   1294.98  -764.05   946.88    160.69 -1513.25   917.37  0
1998-12-29T00:10:27.5  363.007263  -11.692   5.712   1.889   -2.206  12.782   2.158    1.894   1291.02  -761.90   953.87    160.26 -1508.91   924.45  0
1998-12-29T00:10:32.5  363.007321  -10.652   4.891   4.355   -2.211  11.415   4.602    2.567   1287.04  -759.74   960.83    159.83 -1504.53   931.50  0
1998-12-29T00:10:37.5  363.007378  -13.565   1.959  -2.509   -6.430  12.170  -2.169    4.199   1283.03  -757.55   967.78    159.40 -1500.13   938.53  0
1998-12-29T00:10:42.5  363.007436   -6.768   6.690  -1.255    1.414   9.428  -1.117    1.948   1278.99  -755.35   974.70    158.96 -1495.69   945.55  0
1998-12-29T00:10:47.5  363.007494  -13.237   0.082  -4.214   -7.789  10.832  -3.872    2.683   1274.93  -753.14   981.61    158.52 -1491.22   952.54  0
1998-12-29T00:10:52.5  363.007552  -16.225   0.104   2.385   -9.397  13.146   2.802    2.813   1270.83  -750.90   988.49    158.08 -1486.71   959.52  0
1998-12-29T00:10:57.5  363.007610  -12.827   4.444   9.730   -3.745  12.817  10.033    5.678   1266.71  -748.65   995.35    157.63 -1482.18   966.47  0
1998-12-29T00:11:02.5  363.007668  -24.788  -2.014   3.799  -16.112  18.803   4.449    2.159   1262.56  -746.39  1002.19    157.18 -1477.61   973.40  0
1998-12-29T00:11:07.5  363.007726  -20.733  -0.201   2.864  -12.282  16.605   3.399    2.127   1258.38  -744.10  1009.00    156.73 -1473.00   980.30  0
1998-12-29T00:11:12.5  363.007784  -15.339   9.717   7.912   -0.990  17.978   8.252    3.889   1254.17  -741.80  1015.79    156.27 -1468.37   987.19  0
1998-12-29T00:11:17.5  363.007841  -23.858  -2.774  -1.003  -16.275  17.688  -0.372    1.727   1249.94  -739.48  1022.56    155.81 -1463.70   994.05  0
1998-12-29T00:11:22.5  363.007899  -17.691   2.593  16.340   -7.971  15.547  16.776    3.708   1245.68  -737.15  1029.31    155.34 -1458.99  1000.89  0
1998-12-29T00:11:27.5  363.007957  -21.266  -2.272   0.814  -14.312  15.854   1.375    3.445   1241.39  -734.80  1036.03    154.88 -1454.26  1007.71  0
1998-12-29T00:11:32.5  363.008015  -23.240  -1.398  -0.205  -14.784  17.982   0.402    2.513   1237.07  -732.44  1042.74    154.41 -1449.50  1014.51  0
1998-12-29T00:11:37.5  363.008073  -18.588  -1.157   6.327  -11.729  14.245   6.811    3.587   1232.73  -730.05  1049.42    153.93 -1444.70  1021.29  0
1998-12-29T00:11:42.5  363.008131  -21.130  -3.499  -4.086  -15.322  15.108  -3.520    5.792   1228.37  -727.66  1056.08    153.45 -1439.88  1028.05  0
1998-12-29T00:11:47.5  363.008189  -20.366  -0.692   2.499  -12.473  16.024   3.027    3.451   1223.97  -725.25  1062.71    152.97 -1435.02  1034.78  0
1998-12-29T00:11:52.5  363.008247  -15.428   0.939  -2.968   -8.360  13.084  -2.574    5.853   1219.55  -722.82  1069.33    152.49 -1430.13  1041.49  0
1998-12-29T00:11:57.5  363.008304  -19.448   1.043   5.604  -10.469  16.246   6.098    3.581   1215.11  -720.37  1075.92    152.00 -1425.21  1048.18  0
1998-12-29T00:12:02.5  363.008362  -20.135   4.631   4.024   -8.000  18.938   4.516    3.907   1210.63  -717.91  1082.48    151.51 -1420.26  1054.84  0
1998-12-29T00:12:07.5  363.008420  -23.538  -7.512  -0.057  -19.905  14.626   0.592    3.940   1206.13  -715.43  1089.02    151.02 -1415.28  1061.48  0
1998-12-29T00:12:12.5  363.008478  -20.449  -5.278   3.424  -16.214  13.379   3.980    4.662   1201.60  -712.94  1095.54    150.52 -1410.26  1068.10  0
1998-12-29T00:12:17.5  363.008536  -19.597  -4.064  -0.520  -14.810  13.472   0.009    3.785   1197.04  -710.43  1102.03    150.02 -1405.21  1074.69  0
1998-12-29T00:12:22.5  363.008594  -18.575  -3.487   7.718  -13.581  12.840   8.214    3.574   1192.46  -707.90  1108.49    149.52 -1400.13  1081.26  0
1998-12-29T00:12:27.5  363.008652  -14.516  -2.442  -0.915  -10.521  10.322  -0.527    4.279   1187.85  -705.36  1114.94    149.01 -1395.02  1087.80  0
1998-12-29T00:12:32.5  363.008709  -17.218  -2.786   2.895  -12.312  12.239   3.354    5.575   1183.22  -702.80  1121.36    148.50 -1389.89  1094.32  0
1998-12-29T00:12:37.5  363.008767  -15.181  -2.886  -4.930  -11.350  10.670  -4.520    4.107   1178.56  -700.23  1127.75    147.99 -1384.72  1100.82  0
1998-12-29T00:12:42.5  363.008825  -24.623  -7.728  -3.022  -20.777  15.427  -2.342    4.890   1173.88  -697.65  1134.12    147.47 -1379.52  1107.30  0
1998-12-29T00:12:47.5  363.008883  -24.847  -5.494  15.421  -18.738  16.596  16.087    3.340   1169.17  -695.04  1140.47    146.95 -1374.29  1113.75  0
1998-12-29T00:12:52.5  363.008941  -28.689  -8.548  12.777  -23.518  17.955  13.561    1.777   1164.44  -692.43  1146.79    146.43 -1369.04  1120.18  0
1998-12-29T00:12:57.5  363.008999  -25.253  -6.918  12.372  -20.189  16.142  13.058    2.135   1159.68  -689.79  1153.09    145.90 -1363.75  1126.58  0
1998-12-29T00:13:02.5  363.009057  -24.511  -5.930  15.124  -18.901  16.073  15.784    2.779   1154.90  -687.15  1159.36    145.37 -1358.43  1132.96  0
1998-12-29T00:13:07.5  363.009115  -23.725  -5.019  17.813  -17.648  15.925  18.447    1.661   1150.08  -684.48  1165.60    144.84 -1353.08  1139.31  0
1998-12-29T00:13:12.5  363.009172  -23.152  -5.414  12.283  -17.740  15.327  12.907    1.334   1145.25  -681.80  1171.82    144.31 -1347.70  1145.63  0
1998-12-29T00:13:17.5  363.009230  -23.860  -5.826  10.608  -18.523  15.687  11.253    0.909   1140.38  -679.11  1178.01    143.77 -1342.29  1151.93  0
1998-12-29T00:13:22.5  363.009288  -22.161  -4.594   9.629  -16.547  15.053  10.224    0.701   1135.49  -676.40  1184.18    143.23 -1336.85  1158.21  0
1998-12-29T00:13:27.5  363.009346  -23.233  -3.472   7.507  -16.311  16.617   8.124    1.240   1130.58  -673.67  1190.32    142.68 -1331.38  1164.45  0
1998-12-29T00:13:32.5  363.009404  -25.204  -1.445   9.448  -15.792  19.368  10.104    2.432   1125.65  -670.93  1196.43    142.13 -1325.89  1170.68  0
1998-12-29T00:13:37.5  363.009462  -23.573  -9.706  15.182  -21.404  13.092  15.839    1.540   1120.69  -668.18  1202.52    141.58 -1320.36  1176.88  0
1998-12-29T00:13:42.5  363.009520  -24.053 -12.046  14.789  -23.587  12.111  15.472    1.281   1115.70  -665.41  1208.58    141.03 -1314.81  1183.05  0
1998-12-29T00:13:47.5  363.009578  -24.622 -12.169  13.630  -24.044  12.519  14.329    0.475   1110.70  -662.63  1214.62    140.47 -1309.23  1189.20  0
1998-12-29T00:13:52.5  363.009635  -24.489 -11.523  12.924  -23.456  12.803  13.616    0.983   1105.66  -659.83  1220.63    139.91 -1303.62  1195.33  0
1998-12-29T00:13:57.5  363.009693  -23.377 -10.383  12.953  -21.881  12.573  13.609    0.676   1100.61  -657.02  1226.62    139.35 -1297.99  1201.42  0
1998-12-29T00:14:02.5  363.009751  -22.106 -10.185  12.416  -20.984  11.671  13.038    0.607   1095.53  -654.19  1232.57    138.79 -1292.32  1207.49  0
1998-12-29T00:14:07.5  363.009809  -22.367  -9.095  13.224  -20.240  12.509  13.847    1.575   1090.42  -651.35  1238.50    138.22 -1286.62  1213.53  0
1998-12-29T00:14:12.5  363.009867  -23.631  -8.979  11.489  -20.923  13.629  12.145    0.967   1085.29  -648.49  1244.40    137.65 -1280.89  1219.55  0
1998-12-29T00:14:17.5  363.009925  -24.460  -7.342   8.491  -20.145  15.315   9.160    0.987   1080.14  -645.62  1250.27    137.07 -1275.14  1225.53  0
1998-12-29T00:14:22.5  363.009983  -24.419  -7.716   7.694  -20.440  15.076   8.365    1.280   1074.96  -642.73  1256.11    136.49 -1269.35  1231.49  0
