1998-12-11T00:01:52.5  345.001302   -0.140   7.176  -8.404   -7.377   0.350  -8.222    0.115   1450.57   766.70   863.09   -662.11  1482.44   894.93  1
1998-12-11T00:01:57.5  345.001360    0.027   6.460  -8.589   -6.657   0.479  -8.424    0.112   1453.99   768.35   855.94   -663.77  1486.01   887.85  1
1998-12-11T00:02:02.5  345.001418    0.231   6.134  -8.729   -6.324   0.665  -8.570    0.025   1457.38   770.00   848.77   -665.41  1489.55   880.76  1
1998-12-11T00:02:07.5  345.001476    0.226   6.345  -8.723   -6.535   0.672  -8.559    0.025   1460.74   771.62   841.59   -667.04  1493.06   873.65  1
1998-12-11T00:02:12.5  345.001534    0.208   6.377  -8.764   -6.569   0.656  -8.599    0.037   1464.08   773.23   834.38   -668.65  1496.55   866.52  1
1998-12-11T00:02:17.5  345.001591    0.118   6.708  -8.642   -6.901   0.583  -8.469    0.039   1467.38   774.83   827.17   -670.25  1500.00   859.37  1
1998-12-11T00:02:22.5  345.001649   -0.091   7.184  -8.500   -7.385   0.400  -8.318    0.072   1470.65   776.41   819.93   -671.84  1503.42   852.21  1
1998-12-11T00:02:27.5  345.001707   -0.208   7.372  -8.440   -7.578   0.293  -8.253    0.061   1473.90   777.97   812.68   -673.42  1506.82   845.03  1
1998-12-11T00:02:32.5  345.001765   -0.171   7.092  -8.496   -7.297   0.315  -8.317    0.073   1477.12   779.52   805.42   -674.98  1510.19   837.84  1
1998-12-11T00:02:37.5  345.001823   -0.109   6.942  -8.566   -7.146   0.369  -8.389    0.051   1480.31   781.06   798.14   -676.53  1513.53   830.63  1
1998-12-11T00:02:42.5  345.001881   -0.090   6.814  -8.561   -7.016   0.381  -8.387    0.059   1483.48   782.58   790.85   -678.07  1516.84   823.41  1
1998-12-11T00:02:47.5  345.001939   -0.093   6.809  -8.560   -7.011   0.377  -8.386    0.051   1486.62   784.09   783.54   -679.60  1520.12   816.17  1
1998-12-11T00:02:52.5  345.001997   -0.078   6.703  -8.578   -6.906   0.386  -8.407    0.039   1489.73   785.58   776.21   -681.11  1523.38   808.91  1
1998-12-11T00:02:57.5  345.002054   -0.138   6.809  -8.499   -7.013   0.331  -8.326    0.055   1492.81   787.05   768.87   -682.61  1526.60   801.64  1
1998-12-11T00:03:02.5  345.002112   -0.057   6.623  -8.524   -6.823   0.402  -8.355    0.101   1495.86   788.52   761.52   -684.09  1529.80   794.35  1
1998-12-11T00:03:07.5  345.002170    0.027   6.503  -8.474   -6.698   0.479  -8.307    0.043   1498.88   789.96   754.15   -685.57  1532.96   787.05  1
1998-12-11T00:03:12.5  345.002228   -0.048   6.784  -8.409   -6.981   0.419  -8.236    0.049   1501.87   791.39   746.77   -687.02  1536.09   779.73  1
1998-12-11T00:03:17.5  345.002286   -0.105   6.943  -8.452   -7.143   0.371  -8.276    0.054   1504.83   792.80   739.37   -688.47  1539.20   772.39  1
1998-12-11T00:03:22.5  345.002344   -0.001   6.664  -8.491   -6.860   0.459  -8.321    0.098   1507.76   794.20   731.95   -689.90  1542.27   765.04  1
1998-12-11T00:03:27.5  345.002402    0.186   6.143  -8.510   -6.330   0.618  -8.351    0.111   1510.66   795.58   724.52   -691.32  1545.31   757.68  1
1998-12-11T00:03:32.5  345.002459    0.268   6.254  -8.379   -6.433   0.704  -8.217    0.045   1513.54   796.95   717.08   -692.72  1548.33   750.30  1
1998-12-11T00:03:37.5  345.002517    0.232   6.608  -8.342   -6.788   0.688  -8.171    0.034   1516.39   798.30   709.63   -694.11  1551.32   742.91  1
1998-12-11T00:03:42.5  345.002575    0.241   6.753  -8.338   -6.932   0.704  -8.164    0.022   1519.21   799.64   702.16   -695.49  1554.28   735.50  1
1998-12-11T00:03:47.5  345.002633    0.245   6.858  -8.344   -7.036   0.714  -8.167    0.029   1522.00   800.96   694.68   -696.86  1557.20   728.08  1
1998-12-11T00:03:52.5  345.002691    0.278   6.917  -8.316   -7.093   0.750  -8.137    0.030   1524.76   802.27   687.19   -698.21  1560.10   720.65  1
1998-12-11T00:03:57.5  345.002749    0.418   6.607  -8.471   -6.779   0.873  -8.299    0.083   1527.50   803.56   679.68   -699.55  1562.97   713.20  1
1998-12-11T00:04:02.5  345.002807    0.608   6.425  -8.442   -6.586   1.053  -8.272    0.062   1530.20   804.84   672.16   -700.88  1565.81   705.74  1
1998-12-11T00:04:07.5  345.002865    0.748   6.313  -8.403   -6.466   1.186  -8.235    0.051   1532.87   806.10   664.63   -702.19  1568.62   698.27  1
1998-12-11T00:04:12.5  345.002922    0.771   6.643  -8.207   -6.789   1.225  -8.031    0.061   1535.51   807.34   657.08   -703.49  1571.39   690.78  1
1998-12-11T00:04:17.5  345.002980    0.786   6.561  -8.301   -6.708   1.237  -8.127    0.054   1538.12   808.57   649.52   -704.77  1574.14   683.27  1
1998-12-11T00:04:22.5  345.003038    0.862   6.626  -8.234   -6.768   1.315  -8.057    0.023   1540.70   809.78   641.94   -706.04  1576.85   675.76  1
1998-12-11T00:04:27.5  345.003096    0.798   6.906  -8.223   -7.050   1.267  -8.039    0.062   1543.26   810.97   634.36   -707.30  1579.53   668.23  1
1998-12-11T00:04:32.5  345.003154    0.636   7.257  -8.342   -7.413   1.126  -8.152    0.084   1545.78   812.16   626.76   -708.54  1582.19   660.69  1
1998-12-11T00:04:37.5  345.003212    0.687   6.893  -8.550   -7.051   1.158  -8.367    0.087   1548.28   813.32   619.16   -709.77  1584.82   653.13  1
1998-12-11T00:04:42.5  345.003270    0.816   6.845  -8.478   -6.995   1.284  -8.296    0.054   1550.74   814.47   611.54   -710.99  1587.41   645.57  1
1998-12-11T00:04:47.5  345.003328    0.951   6.277  -8.635   -6.424   1.388  -8.465    0.161   1553.18   815.61   603.90   -712.19  1589.98   637.99  1
1998-12-11T00:04:52.5  345.003385    1.144   6.362  -8.430   -6.493   1.584  -8.257    0.035   1555.59   816.73   596.26   -713.38  1592.52   630.40  1
1998-12-11T00:04:57.5  345.003443    1.153   6.617  -8.378   -6.746   1.606  -8.199    0.044   1557.97   817.83   588.61   -714.56  1595.02   622.80  1
1998-12-11T00:05:02.5  345.003501    0.996   6.933  -8.441   -7.072   1.467  -8.255    0.047   1560.31   818.92   580.94   -715.72  1597.50   615.18  1
1998-12-11T00:05:07.5  345.003559    0.991   6.770  -8.549   -6.912   1.455  -8.367    0.070   1562.63   819.99   573.26   -716.87  1599.94   607.56  1
1998-12-11T00:05:12.5  345.003617    1.062   6.598  -8.561   -6.737   1.516  -8.383    0.065   1564.91   821.05   565.57   -718.00  1602.35   599.92  1
1998-12-11T00:05:17.5  345.003675    1.189   6.466  -8.528   -6.597   1.635  -8.352    0.054   1567.17   822.08   557.87   -719.12  1604.72   592.27  1
1998-12-11T00:05:22.5  345.003733    1.228   6.582  -8.498   -6.710   1.680  -8.319    0.043   1569.39   823.11   550.16   -720.23  1607.07   584.60  1
1998-12-11T00:05:27.5  345.003791    1.220   6.518  -8.625   -6.650   1.670  -8.448    0.039   1571.59   824.11   542.44   -721.32  1609.39   576.93  1
1998-12-11T00:05:32.5  345.003848    1.292   6.333  -8.693   -6.462   1.732  -8.519    0.053   1573.75   825.10   534.71   -722.40  1611.68   569.25  1
1998-12-11T00:05:37.5  345.003906    1.450   6.044  -8.703   -6.166   1.873  -8.535    0.073   1575.89   826.08   526.97   -723.47  1613.93   561.55  1
1998-12-11T00:05:42.5  345.003964    1.648   5.453  -8.789   -5.567   2.039  -8.634    0.074   1577.99   827.04   519.22   -724.52  1616.16   553.85  1
1998-12-11T00:05:47.5  345.004022    1.713   5.727  -8.606   -5.832   2.117  -8.444    0.060   1580.07   827.99   511.46   -725.56  1618.36   546.13  1
1998-12-11T00:05:52.5  345.004080    1.589   6.006  -8.717   -6.120   2.010  -8.549    0.034   1582.12   828.92   503.69   -726.58  1620.53   538.41  1
1998-12-11T00:05:57.5  345.004138    1.562   6.187  -8.647   -6.301   1.992  -8.475    0.050   1584.14   829.83   495.91   -727.59  1622.66   530.67  1
1998-12-11T00:06:02.5  345.004196    1.641   6.065  -8.608   -6.173   2.064  -8.438    0.032   1586.12   830.73   488.12   -728.59  1624.77   522.93  1
1998-12-11T00:06:07.5  345.004253    1.540   6.286  -8.532   -6.398   1.975  -8.357    0.055   1588.08   831.61   480.32   -729.57  1626.84   515.17  1
1998-12-11T00:06:12.5  345.004311    1.604   6.363  -8.458   -6.470   2.042  -8.280    0.027   1590.00   832.47   472.51   -730.53  1628.87   507.40  1
1998-12-11T00:06:17.5  345.004369    1.497   6.427  -8.570   -6.542   1.940  -8.392    0.070   1591.89   833.32   464.69   -731.49  1630.88   499.62  1
1998-12-11T00:06:22.5  345.004427    1.724   5.450  -8.849   -5.561   2.115  -8.693    0.182   1593.75   834.15   456.86   -732.42  1632.85   491.84  1
1998-12-11T00:06:27.5  345.004485    2.215   4.298  -8.786   -4.383   2.541  -8.656    0.075   1595.58   834.96   449.03   -733.35  1634.80   484.04  1
1998-12-11T00:06:32.5  345.004543    2.157   4.680  -8.628   -4.763   2.502  -8.489    0.054   1597.38   835.76   441.18   -734.26  1636.71   476.23  1
1998-12-11T00:06:37.5  345.004601    2.429   4.106  -8.793   -4.179   2.744  -8.665    0.058   1599.15   836.55   433.33   -735.16  1638.60   468.42  1
1998-12-11T00:06:42.5  345.004659    2.442   4.869  -8.523   -4.933   2.796  -8.376    0.068   1600.89   837.32   425.47   -736.04  1640.45   460.60  1
1998-12-11T00:06:47.5  345.004716    2.298   4.914  -8.719   -4.991   2.657  -8.572    0.092   1602.61   838.07   417.60   -736.91  1642.27   452.77  1
1998-12-11T00:06:52.5  345.004774    2.558   4.344  -8.754   -4.408   2.885  -8.619    0.028   1604.29   838.81   409.72   -737.77  1644.07   444.93  1
1998-12-11T00:06:57.5  345.004832    2.376   4.645  -8.816   -4.721   2.721  -8.675    0.094   1605.94   839.53   401.84   -738.61  1645.83   437.08  1
1998-12-11T00:07:02.5  345.004890    2.542   4.393  -8.873   -4.461   2.873  -8.736    0.060   1607.56   840.23   393.95   -739.43  1647.55   429.22  1
1998-12-11T00:07:07.5  345.004948    2.746   3.548  -9.031   -3.610   3.031  -8.914    0.069   1609.14   840.92   386.05   -740.25  1649.25   421.36  1
1998-12-11T00:07:12.5  345.005006    2.729   3.936  -8.854   -3.994   3.034  -8.728    0.039   1610.69   841.59   378.14   -741.04  1650.91   413.48  1
1998-12-11T00:07:17.5  345.005064    2.643   4.182  -8.912   -4.246   2.962  -8.780    0.052   1612.22   842.24   370.22   -741.83  1652.53   405.60  1
1998-12-11T00:07:22.5  345.005122    2.670   4.100  -8.911   -4.163   2.984  -8.781    0.050   1613.71   842.88   362.30   -742.59  1654.13   397.71  1
1998-12-11T00:07:27.5  345.005179    2.975   2.601  -8.961   -2.651   3.206  -8.866    0.159   1615.17   843.50   354.37   -743.35  1655.70   389.81  1
1998-12-11T00:07:32.5  345.005237    2.754   3.979  -8.444   -4.026   3.057  -8.317    0.138   1616.60   844.11   346.44   -744.09  1657.23   381.91  1
1998-12-11T00:07:37.5  345.005295    2.694   4.168  -8.631   -4.223   3.010  -8.499    0.078   1618.00   844.70   338.49   -744.82  1658.74   374.00  1
1998-12-11T00:07:42.5  345.005353    2.823   3.738  -8.796   -3.790   3.116  -8.673    0.029   1619.38   845.27   330.55   -745.53  1660.21   366.08  1
1998-12-11T00:07:47.5  345.005411    2.911   3.518  -8.802   -3.566   3.192  -8.685    0.043   1620.72   845.83   322.59   -746.23  1661.65   358.15  1
1998-12-11T00:07:52.5  345.005469    2.973   3.335  -8.875   -3.382   3.244  -8.761    0.052   1622.03   846.38   314.63   -746.91  1663.06   350.22  1
1998-12-11T00:07:57.5  345.005527    3.112   3.193  -8.901   -3.233   3.375  -8.790    0.049   1623.31   846.90   306.66   -747.58  1664.44   342.28  1
1998-12-11T00:08:02.5  345.005584    2.828   3.140  -8.993   -3.198   3.090  -8.886    0.068   1624.55   847.41   298.69   -748.24  1665.79   334.33  1
1998-12-11T00:08:07.5  345.005642    3.587   1.734  -8.954   -1.751   3.770  -8.876    0.105   1625.77   847.90   290.71   -748.88  1667.10   326.38  1
1998-12-11T00:08:12.5  345.005700    3.322   3.163  -8.469   -3.181   3.579  -8.357    0.060   1626.95   848.38   282.73   -749.51  1668.38   318.42  1
1998-12-11T00:08:17.5  345.005758    3.105   3.186  -8.599   -3.219   3.364  -8.488    0.052   1628.10   848.84   274.74   -750.12  1669.63   310.46  1
1998-12-11T00:08:22.5  345.005816    3.156   3.526  -8.376   -3.550   3.432  -8.256    0.073   1629.22   849.28   266.74   -750.71  1670.84   302.49  1
1998-12-11T00:08:27.5  345.005874    3.161   3.199  -8.583   -3.229   3.421  -8.471    0.046   1630.31   849.71   258.74   -751.29  1672.02   294.51  1
1998-12-11T00:08:32.5  345.005932    3.295   2.368  -8.625   -2.393   3.509  -8.534    0.047   1631.37   850.12   250.73   -751.86  1673.18   286.53  1
1998-12-11T00:08:37.5  345.005990    4.068   1.303  -8.189   -1.276   4.218  -8.117    0.172   1632.39   850.51   242.72   -752.42  1674.30   278.54  1
1998-12-11T00:08:42.5  345.006047    3.979   1.925  -7.995   -1.897   4.161  -7.909    0.062   1633.39   850.89   234.71   -752.96  1675.39   270.55  1
1998-12-11T00:08:47.5  345.006105    4.047   1.980  -8.080   -1.951   4.233  -7.991    0.038   1634.36   851.25   226.69   -753.49  1676.45   262.55  1
1998-12-11T00:08:52.5  345.006163    3.988   2.317  -8.036   -2.289   4.193  -7.939    0.038   1635.30   851.60   218.67   -754.00  1677.48   254.55  1
1998-12-11T00:08:57.5  345.006221    3.874   2.832  -8.020   -2.810   4.106  -7.912    0.054   1636.20   851.93   210.64   -754.50  1678.47   246.54  1
1998-12-11T00:09:02.5  345.006279    3.275   3.831  -8.401   -3.849   3.567  -8.273    0.107   1637.07   852.25   202.61   -754.98  1679.43   238.53  1
1998-12-11T00:09:07.5  345.006337    3.163   4.060  -8.643   -4.090   3.471  -8.510    0.094   1637.91   852.54   194.57   -755.45  1680.36   230.51  1
1998-12-11T00:09:12.5  345.006395    2.852   4.653  -8.796   -4.703   3.195  -8.651    0.091   1638.72   852.82   186.53   -755.90  1681.25   222.49  1
1998-12-11T00:09:17.5  345.006453    2.759   4.412  -9.049   -4.474   3.091  -8.911    0.036   1639.49   853.08   178.49   -756.34  1682.12   214.46  1
1998-12-11T00:09:22.5  345.006510    3.014   4.001  -8.951   -4.046   3.321  -8.821    0.038   1640.24   853.33   170.44   -756.76  1682.94   206.43  1
1998-12-11T00:09:27.5  345.006568    3.012   4.077  -8.787   -4.119   3.322  -8.654    0.048   1640.95   853.56   162.39   -757.17  1683.74   198.39  1
1998-12-11T00:09:32.5  345.006626    2.735   5.199  -8.540   -5.248   3.105  -8.382    0.193   1641.63   853.77   154.34   -757.56  1684.51   190.36  1
1998-12-11T00:09:37.5  345.006684    2.274   4.973  -9.175   -5.063   2.639  -9.027    0.072   1642.28   853.97   146.28   -757.94  1685.24   182.31  1
1998-12-11T00:09:42.5  345.006742    2.851   3.999  -9.260   -4.062   3.162  -9.131    0.067   1642.91   854.15   138.22   -758.31  1685.95   174.27  1
1998-12-11T00:09:47.5  345.006800    2.463   4.456  -9.306   -4.540   2.800  -9.169    0.120   1643.50   854.32   130.16   -758.66  1686.62   166.22  1
1998-12-11T00:09:52.5  345.006858    3.094   2.647  -9.349   -2.701   3.331  -9.252    0.173   1644.06   854.47   122.10   -759.00  1687.26   158.17  1
1998-12-11T00:09:57.5  345.006916    3.632   2.427  -8.584   -2.433   3.848  -8.488    0.139   1644.59   854.61   114.03   -759.33  1687.87   150.12  1
1998-12-11T00:10:02.5  345.006973    3.418   3.607  -8.065   -3.609   3.694  -7.941    0.052   1645.08   854.72   105.97   -759.63  1688.45   142.06  1
1998-12-11T00:10:07.5  345.007031    3.244   4.189  -7.809   -4.194   3.550  -7.672    0.047   1645.54   854.82    97.90   -759.93  1688.99   134.00  1
1998-12-11T00:10:12.5  345.007089    3.269   4.064  -7.806   -4.068   3.568  -7.672    0.029   1645.97   854.91    89.82   -760.20  1689.49   125.93  1
1998-12-11T00:10:17.5  345.007147    3.257   3.930  -8.068   -3.941   3.551  -7.937    0.068   1646.37   854.97    81.75   -760.47  1689.97   117.87  1
1998-12-11T00:10:22.5  345.007205    3.134   4.338  -8.215   -4.359   3.452  -8.075    0.096   1646.73   855.02    73.67   -760.72  1690.41   109.80  1
1998-12-11T00:10:27.5  345.007263    2.737   5.184  -8.408   -5.230   3.104  -8.250    0.121   1647.07   855.05    65.60   -760.95  1690.82   101.73  1
1998-12-11T00:10:32.5  345.007321    2.422   5.399  -8.727   -5.470   2.805  -8.567    0.065   1647.37   855.07    57.52   -761.17  1691.20    93.66  1
1998-12-11T00:10:37.5  345.007378    2.532   4.198  -9.233   -4.278   2.853  -9.102    0.117   1647.65   855.07    49.44   -761.38  1691.54    85.59  1
1998-12-11T00:10:42.5  345.007436    3.125   3.408  -9.087   -3.452   3.401  -8.970    0.063   1647.89   855.06    41.36   -761.57  1691.86    77.51  1
1998-12-11T00:10:47.5  345.007494    3.096   3.979  -8.858   -4.019   3.401  -8.727    0.054   1648.11   855.03    33.28   -761.75  1692.15    69.43  1
1998-12-11T00:10:52.5  345.007552    2.828   4.646  -8.774   -4.697   3.169  -8.629    0.067   1648.29   854.99    25.20   -761.91  1692.40    61.36  1
1998-12-11T00:10:57.5  345.007610    2.427   5.187  -8.946   -5.264   2.800  -8.791    0.054   1648.44   854.92    17.12   -762.06  1692.62    53.28  1
1998-12-11T00:11:02.5  345.007668    2.418   5.173  -8.985   -5.251   2.791  -8.830    0.034   1648.55   854.84     9.03   -762.19  1692.80    45.20  1
1998-12-11T00:11:07.5  345.007726    2.129   5.846  -8.929   -5.938   2.538  -8.760    0.078   1648.64   854.75     0.95   -762.31  1692.96    37.12  1
1998-12-11T00:11:12.5  345.007784    2.002   5.363  -9.301   -5.472   2.389  -9.146    0.092   1648.69   854.63    -7.13   -762.41  1693.07    29.04  1
1998-12-11T00:11:17.5  345.007841    2.187   5.367  -9.238   -5.464   2.573  -9.080    0.035   1648.71   854.50   -15.21   -762.50  1693.16    20.95  1
1998-12-11T00:11:22.5  345.007899    1.999   5.387  -9.314   -5.496   2.387  -9.158    0.046   1648.69   854.35   -23.30   -762.58  1693.21    12.87  1
1998-12-11T00:11:27.5  345.007957    1.998   5.501  -9.299   -5.609   2.392  -9.140    0.058   1648.65   854.19   -31.38   -762.63  1693.23     4.79  1
1998-12-11T00:11:32.5  345.008015    1.777   5.805  -9.324   -5.926   2.189  -9.159    0.029   1648.57   854.01   -39.46   -762.68  1693.22    -3.30  1
1998-12-11T00:11:37.5  345.008073    1.602   5.771  -9.435   -5.904   2.013  -9.272    0.073   1648.47   853.82   -47.54   -762.71  1693.18   -11.38  1
1998-12-11T00:11:42.5  345.008131    1.857   4.998  -9.605   -5.123   2.226  -9.460    0.091   1648.34   853.61   -55.62   -762.73  1693.11   -19.46  1
1998-12-11T00:11:47.5  345.008189    1.996   5.245  -9.459   -5.358   2.377  -9.306    0.066   1648.17   853.38   -63.70   -762.73  1693.00   -27.54  1
1998-12-11T00:11:52.5  345.008247    1.552   5.547  -9.646   -5.689   1.953  -9.489    0.051   1647.97   853.14   -71.78   -762.72  1692.87   -35.63  1
1998-12-11T00:11:57.5  345.008304    1.633   5.267  -9.690   -5.406   2.018  -9.539    0.054   1647.74   852.88   -79.85   -762.69  1692.70   -43.71  1
1998-12-11T00:12:02.5  345.008362    1.690   5.194  -9.624   -5.328   2.070  -9.475    0.054   1647.48   852.60   -87.93   -762.65  1692.50   -51.79  1
1998-12-11T00:12:07.5  345.008420    1.779   5.058  -9.573   -5.186   2.151  -9.427    0.035   1647.19   852.31   -96.00   -762.59  1692.26   -59.87  1
1998-12-11T00:12:12.5  345.008478    1.818   5.002  -9.509   -5.127   2.187  -9.363    0.054   1646.86   852.00  -104.07   -762.52  1691.99   -67.94  1
1998-12-11T00:12:17.5  345.008536    1.911   4.948  -9.436   -5.066   2.276  -9.292    0.052   1646.50   851.67  -112.14   -762.43  1691.68   -76.02  1
1998-12-11T00:12:22.5  345.008594    1.928   4.939  -9.357   -5.054   2.292  -9.213    0.037   1646.11   851.33  -120.20   -762.33  1691.35   -84.10  1
1998-12-11T00:12:27.5  345.008652    1.901   4.812  -9.373   -4.929   2.257  -9.232    0.055   1645.68   850.97  -128.27   -762.22  1690.98   -92.17  1
1998-12-11T00:12:32.5  345.008709    2.118   4.233  -9.390   -4.340   2.442  -9.261    0.056   1645.23   850.60  -136.33   -762.09  1690.58  -100.24  1
1998-12-11T00:12:37.5  345.008767    2.173   4.674  -9.195   -4.773   2.520  -9.055    0.040   1644.75   850.21  -144.39   -761.94  1690.15  -108.31  1
1998-12-11T00:12:42.5  345.008825    1.931   4.926  -9.241   -5.038   2.292  -9.096    0.033   1644.24   849.80  -152.45   -761.78  1689.69  -116.38  1
1998-12-11T00:12:47.5  345.008883    1.939   4.961  -9.180   -5.071   2.302  -9.035    0.041   1643.69   849.38  -160.50   -761.61  1689.20  -124.45  1
1998-12-11T00:12:52.5  345.008941    2.033   4.795  -9.025   -4.896   2.384  -8.883    0.049   1643.12   848.94  -168.55   -761.42  1688.67  -132.51  1
1998-12-11T00:12:57.5  345.008999    2.032   5.075  -8.913   -5.173   2.397  -8.764    0.076   1642.51   848.49  -176.60   -761.22  1688.12  -140.57  1
1998-12-11T00:13:02.5  345.009057    1.751   5.471  -9.083   -5.588   2.140  -8.926    0.057   1641.87   848.02  -184.64   -761.00  1687.53  -148.63  1
1998-12-11T00:13:07.5  345.009115    1.531   5.759  -9.201   -5.891   1.937  -9.039    0.064   1641.20   847.53  -192.68   -760.77  1686.90  -156.69  1
1998-12-11T00:13:12.5  345.009172    1.378   5.382  -9.427   -5.528   1.767  -9.277    0.116   1640.49   847.02  -200.72   -760.52  1686.24  -164.74  1
1998-12-11T00:13:17.5  345.009230    1.808   5.003  -9.287   -5.124   2.174  -9.142    0.057   1639.75   846.50  -208.75   -760.26  1685.55  -172.79  1
1998-12-11T00:13:22.5  345.009288    1.976   4.400  -9.210   -4.510   2.307  -9.078    0.140   1638.98   845.96  -216.78   -759.99  1684.82  -180.83  1
1998-12-11T00:13:27.5  345.009346    2.465   4.801  -8.662   -4.870   2.812  -8.517    0.063   1638.18   845.41  -224.81   -759.69  1684.07  -188.87  1
1998-12-11T00:13:32.5  345.009404    2.063   5.174  -8.780   -5.268   2.433  -8.629    0.056   1637.35   844.84  -232.83   -759.39  1683.28  -196.91  1
1998-12-11T00:13:37.5  345.009462    2.208   4.678  -8.951   -4.769   2.552  -8.811    0.034   1636.49   844.25  -240.84   -759.07  1682.46  -204.95  1
1998-12-11T00:13:42.5  345.009520    2.291   4.786  -8.897   -4.871   2.640  -8.753    0.038   1635.60   843.65  -248.85   -758.74  1681.62  -212.98  1
1998-12-11T00:13:47.5  345.009578    2.152   5.023  -9.029   -5.118   2.515  -8.880    0.083   1634.68   843.04  -256.86   -758.39  1680.74  -221.01  1
1998-12-11T00:13:52.5  345.009635    1.983   5.035  -9.221   -5.144   2.349  -9.074    0.065   1633.73   842.41  -264.86   -758.03  1679.82  -229.03  1
1998-12-11T00:13:57.5  345.009693    2.168   4.220  -9.232   -4.321   2.489  -9.104    0.146   1632.75   841.76  -272.86   -757.65  1678.88  -237.05  1
1998-12-11T00:14:02.5  345.009751    2.649   4.000  -8.799   -4.064   2.953  -8.671    0.066   1631.73   841.09  -280.85   -757.26  1677.90  -245.06  1
1998-12-11T00:14:07.5  345.009809    2.517   4.693  -8.569   -4.757   2.857  -8.426    0.058   1630.68   840.41  -288.84   -756.85  1676.89  -253.07  1
1998-12-11T00:14:12.5  345.009867    2.374   4.837  -8.645   -4.912   2.723  -8.499    0.052   1629.60   839.71  -296.82   -756.43  1675.84  -261.08  1
1998-12-11T00:14:17.5  345.009925    2.521   4.341  -8.743   -4.410   2.843  -8.609    0.043   1628.48   838.99  -304.79   -755.99  1674.76  -269.08  1
1998-12-11T00:14:22.5  345.009983    2.307   5.056  -8.571   -5.131   2.666  -8.420    0.065   1627.34   838.26  -312.76   -755.54  1673.65  -277.07  1
