1998-12-31T00:00:02.5  365.000029   -0.408   0.209   4.673   -0.162   0.298   4.684    0.544   -466.49   712.71 -1563.62    -79.17   878.86 -1546.55  0
1998-12-31T00:00:07.5  365.000087   -0.772  -0.084   4.760   -0.621   0.223   4.778    0.452   -462.46   706.64 -1567.60    -78.79   871.67 -1550.67  0
1998-12-31T00:00:12.5  365.000145   -0.933   1.763   6.546    0.192   1.873   6.579    0.626   -458.43   700.56 -1571.54    -78.41   864.45 -1554.75  0
1998-12-31T00:00:17.5  365.000203    1.390   0.949   6.036    1.791   0.021   6.005    0.836   -454.39   694.45 -1575.45    -78.03   857.22 -1558.80  0
1998-12-31T00:00:22.5  365.000260    3.654   0.529   4.582    3.518  -1.443   4.490    0.262   -450.34   688.34 -1579.32    -77.64   849.98 -1562.81  0
1998-12-31T00:00:27.5  365.000318    5.244   0.321   3.784    4.778  -2.399   3.651    0.128   -446.28   682.21 -1583.15    -77.25   842.71 -1566.79  0
1998-12-31T00:00:32.5  365.000376    6.948  -1.759   1.510    5.178  -5.009   1.321    0.359   -442.22   676.07 -1586.96    -76.86   835.43 -1570.73  0
1998-12-31T00:00:37.5  365.000434    8.533  -2.542   0.182    6.137  -6.452  -0.052    0.568   -438.14   669.91 -1590.73    -76.48   828.13 -1574.65  0
1998-12-31T00:00:42.5  365.000492    6.070  -1.643  -1.330    4.421  -4.420  -1.494    2.210   -434.06   663.75 -1594.46    -76.08   820.82 -1578.53  0
1998-12-31T00:00:47.5  365.000550    4.101  -0.958   0.701    3.093  -2.883   0.590    0.586   -429.96   657.56 -1598.17    -75.69   813.49 -1582.37  0
1998-12-31T00:00:52.5  365.000608    7.168  -1.683   0.165    5.381  -5.028  -0.029    0.962   -425.86   651.37 -1601.84    -75.30   806.14 -1586.19  0
1998-12-31T00:00:57.5  365.000666    6.192   0.321   1.661    5.561  -2.832   1.505    0.817   -421.75   645.16 -1605.47    -74.90   798.77 -1589.96  0
1998-12-31T00:01:02.5  365.000723    2.589   2.297   3.167    3.448   0.647   3.115    0.256   -417.63   638.93 -1609.07    -74.50   791.39 -1593.70  0
1998-12-31T00:01:07.5  365.000781    6.212  -1.032   0.931    4.891  -4.002   0.766    0.705   -413.50   632.69 -1612.63    -74.10   783.99 -1597.41  0
1998-12-31T00:01:12.5  365.000839    5.541  -3.666  -1.908    2.945  -5.901  -2.073    0.697   -409.36   626.43 -1616.15    -73.70   776.56 -1601.08  0
1998-12-31T00:01:17.5  365.000897    3.446  -0.944   0.899    2.535  -2.549   0.805    1.319   -405.21   620.16 -1619.64    -73.30   769.12 -1604.71  0
1998-12-31T00:01:22.5  365.000955    8.509  -1.765   0.567    6.511  -5.773   0.338    0.790   -401.05   613.87 -1623.10    -72.89   761.67 -1608.31  0
1998-12-31T00:01:27.5  365.001013    7.350   1.473   1.484    7.135  -2.405   1.306    2.174   -396.88   607.58 -1626.52    -72.49   754.20 -1611.88  0
1998-12-31T00:01:32.5  365.001071    7.633   1.300   0.895    7.283  -2.685   0.709    0.959   -392.71   601.27 -1629.90    -72.08   746.71 -1615.41  0
1998-12-31T00:01:37.5  365.001128    6.674  -0.070  -1.001    5.734  -3.361  -1.171    2.793   -388.53   594.94 -1633.25    -71.67   739.20 -1618.91  0
1998-12-31T00:01:42.5  365.001186   -0.862  -2.499   2.013   -1.953  -1.775   2.018    1.619   -384.33   588.61 -1636.57    -71.26   731.68 -1622.38  0
1998-12-31T00:01:47.5  365.001244    3.122  -4.590   2.764    0.476  -5.585   2.653    0.846   -380.14   582.26 -1639.86    -70.85   724.15 -1625.81  0
1998-12-31T00:01:52.5  365.001302    8.386  -6.845  -0.660    3.854 -10.095  -0.918    0.617   -375.93   575.90 -1643.11    -70.43   716.60 -1629.20  0
1998-12-31T00:01:57.5  365.001360    3.317   1.447  -0.757    3.582  -0.381  -0.832    2.357   -371.71   569.52 -1646.32    -70.02   709.03 -1632.56  0
1998-12-31T00:02:02.5  365.001418   -2.972   5.728   4.931    0.365   6.355   5.042    1.589   -367.49   563.13 -1649.49    -69.60   701.45 -1635.89  0
1998-12-31T00:02:07.5  365.001476    3.380   5.210   4.532    5.608   2.756   4.478    0.895   -363.26   556.73 -1652.63    -69.18   693.85 -1639.17  0
1998-12-31T00:02:12.5  365.001534    7.329   4.391   1.830    8.575   0.131   1.672    0.681   -359.02   550.32 -1655.73    -68.76   686.23 -1642.42  0
1998-12-31T00:02:17.5  365.001591    4.750   7.273   1.109    7.758   3.927   1.035    0.509   -354.77   543.89 -1658.79    -68.34   678.60 -1645.63  0
1998-12-31T00:02:22.5  365.001649    3.206   5.337   0.040    5.436   3.035  -0.007    0.882   -350.52   537.46 -1661.82    -67.92   670.96 -1648.80  0
