1998-12-02T00:00:02.5  336.000029  -11.411  -3.048   0.984  -11.680   1.542   1.296    0.093  -1442.53   970.43   606.02   -945.48  1444.62   639.57  1
1998-12-02T00:00:07.5  336.000087  -11.441  -2.897   0.890  -11.652   1.693   1.201    0.109  -1444.70   972.04   598.32   -947.08  1446.96   631.93  1
1998-12-02T00:00:12.5  336.000145  -11.455  -2.902   0.943  -11.666   1.694   1.255    0.096  -1446.84   973.62   590.61   -948.67  1449.28   624.27  1
1998-12-02T00:00:17.5  336.000203  -11.450  -2.847   0.850  -11.642   1.743   1.162    0.110  -1448.94   975.19   582.89   -950.23  1451.57   616.60  1
1998-12-02T00:00:22.5  336.000260  -11.501  -2.892   0.850  -11.707   1.721   1.163    0.106  -1451.02   976.74   575.16   -951.78  1453.83   608.92  1
1998-12-02T00:00:27.5  336.000318  -11.530  -2.837   0.774  -11.714   1.783   1.088    0.127  -1453.08   978.27   567.42   -953.31  1456.07   601.23  1
1998-12-02T00:00:32.5  336.000376  -11.579  -2.878   0.814  -11.774   1.764   1.129    0.112  -1455.10   979.78   559.67   -954.82  1458.27   593.53  1
1998-12-02T00:00:37.5  336.000434  -11.589  -2.821   0.764  -11.763   1.821   1.079    0.118  -1457.10   981.27   551.91   -956.31  1460.45   585.82  1
1998-12-02T00:00:42.5  336.000492  -11.620  -2.865   0.811  -11.808   1.791   1.127    0.085  -1459.06   982.74   544.14   -957.78  1462.60   578.09  1
1998-12-02T00:00:47.5  336.000550  -11.611  -2.868   0.820  -11.800   1.784   1.136    0.056  -1461.00   984.20   536.36   -959.24  1464.72   570.36  1
1998-12-02T00:00:52.5  336.000608  -11.614  -2.844   0.829  -11.794   1.808   1.145    0.050  -1462.92   985.63   528.57   -960.67  1466.82   562.62  1
1998-12-02T00:00:57.5  336.000666  -11.602  -2.844   0.851  -11.781   1.803   1.167    0.057  -1464.80   987.05   520.77   -962.09  1468.88   554.86  1
1998-12-02T00:01:02.5  336.000723  -11.618  -2.855   0.826  -11.801   1.799   1.142    0.054  -1466.65   988.44   512.96   -963.49  1470.91   547.10  1
1998-12-02T00:01:07.5  336.000781  -11.617  -2.841   0.798  -11.796   1.812   1.114    0.054  -1468.47   989.82   505.13   -964.86  1472.92   539.32  1
