P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980428::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980429::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980430::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980501::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980502::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980503::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980504::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980505::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980506::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980507::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980508::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980509::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980510::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980511::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980512::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980513::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980514::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980515::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980516::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980517::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980518::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980519::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980520::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980521::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980522::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980523::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980524::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980525::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980526::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980527::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980528::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980529::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980530::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980531::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980601::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980602::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980603::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980604::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980605::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980606::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980607::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980608::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980609::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980610::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980611::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980612::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980613::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980614::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980615::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980616::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980617::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980618::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma980619::1.0
