1999-01-10T00:00:02.5   10.000029   -5.003  -3.055  -1.733    3.159  -4.882  -1.886    0.080  -1752.04   255.83    -9.41   -210.10 -1757.59   -44.13  0
1999-01-10T00:00:07.5   10.000087   -5.014  -2.564  -1.502    2.671  -4.911  -1.648    0.077  -1752.05   255.96    -1.06   -210.08 -1757.78   -35.79  0
1999-01-10T00:00:12.5   10.000145   -5.019  -2.287  -1.988    2.388  -4.913  -2.131    0.132  -1752.02   256.08     7.29   -210.06 -1757.93   -27.44  0
1999-01-10T00:00:17.5   10.000203   -5.360  -2.025  -2.500    2.127  -5.249  -2.646    0.173  -1751.95   256.20    15.63   -210.03 -1758.05   -19.10  0
1999-01-10T00:00:22.5   10.000260   -5.762  -2.358  -2.552    2.469  -5.641  -2.712    0.153  -1751.84   256.31    23.97   -210.00 -1758.12   -10.76  0
1999-01-10T00:00:27.5   10.000318   -6.148  -2.677  -2.240    2.803  -6.025  -2.413    0.101  -1751.69   256.41    32.31   -209.96 -1758.16    -2.42  0
1999-01-10T00:00:32.5   10.000376   -6.398  -2.769  -1.954    2.906  -6.279  -2.133    0.144  -1751.50   256.52    40.64   -209.92 -1758.16     5.92  0
1999-01-10T00:00:37.5   10.000434   -6.642  -2.136  -1.934    2.280  -6.540  -2.110    0.149  -1751.28   256.61    48.98   -209.87 -1758.12    14.26  0
1999-01-10T00:00:42.5   10.000492   -6.520  -2.324  -1.621    2.470  -6.419  -1.797    0.187  -1751.02   256.70    57.31   -209.82 -1758.05    22.59  0
1999-01-10T00:00:47.5   10.000550   -6.552  -2.561  -0.255    2.728  -6.475  -0.435    0.111  -1750.73   256.78    65.65   -209.77 -1757.93    30.93  0
1999-01-10T00:00:52.5   10.000608   -6.434  -2.252  -0.709    2.409  -6.355  -0.883    0.055  -1750.39   256.86    73.98   -209.71 -1757.78    39.27  0
1999-01-10T00:00:57.5   10.000666   -6.594  -2.086  -1.133    2.242  -6.511  -1.307    0.137  -1750.02   256.93    82.30   -209.64 -1757.59    47.60  0
1999-01-10T00:01:02.5   10.000723   -6.429  -1.991  -1.442    2.138  -6.342  -1.611    0.130  -1749.60   257.00    90.63   -209.57 -1757.36    55.93  0
1999-01-10T00:01:07.5   10.000781   -5.498  -3.077  -0.255    3.216  -5.407  -0.420    0.135  -1749.15   257.06    98.96   -209.50 -1757.09    64.27  0
1999-01-10T00:01:12.5   10.000839   -5.141  -4.155   0.605    4.298  -5.041   0.432    0.224  -1748.65   257.11   107.28   -209.42 -1756.78    72.60  0
1999-01-10T00:01:17.5   10.000897   -5.484  -4.114  -0.344    4.251  -5.363  -0.524    0.071  -1748.12   257.16   115.60   -209.34 -1756.43    80.93  0
1999-01-10T00:01:22.5   10.000955   -6.045  -2.190  -1.862    2.320  -5.943  -2.026    0.071  -1747.54   257.21   123.92   -209.25 -1756.04    89.26  0
1999-01-10T00:01:27.5   10.001013   -5.896  -1.106  -2.126    1.229  -5.817  -2.271    0.102  -1746.93   257.24   132.24   -209.16 -1755.61    97.59  0
1999-01-10T00:01:32.5   10.001071   -5.751  -0.916  -2.052    1.036  -5.679  -2.191    0.104  -1746.28   257.28   140.56   -209.06 -1755.14   105.92  0
1999-01-10T00:01:37.5   10.001128   -5.621  -0.880  -2.101    0.996  -5.549  -2.237    0.071  -1745.60   257.30   148.87   -208.96 -1754.64   114.24  0
1999-01-10T00:01:42.5   10.001186   -5.498  -1.565  -1.723    1.684  -5.416  -1.866    0.099  -1744.88   257.32   157.18   -208.85 -1754.10   122.56  0
1999-01-10T00:01:47.5   10.001244   -5.491  -1.073  -1.918    1.188  -5.417  -2.053    0.059  -1744.12   257.34   165.48   -208.74 -1753.52   130.88  0
1999-01-10T00:01:52.5   10.001302   -5.329   0.524  -3.035   -0.428  -5.275  -3.143    0.222  -1743.32   257.35   173.79   -208.62 -1752.91   139.20  0
1999-01-10T00:01:57.5   10.001360   -5.044   0.756  -3.739   -0.678  -4.980  -3.838    0.136  -1742.48   257.35   182.09   -208.50 -1752.25   147.51  0
1999-01-10T00:02:02.5   10.001418   -5.341  -0.542  -2.841    0.641  -5.262  -2.965    0.161  -1741.60   257.35   190.38   -208.38 -1751.56   155.82  0
1999-01-10T00:02:07.5   10.001476   -5.804  -1.838  -0.854    1.978  -5.733  -1.007    0.168  -1740.69   257.34   198.67   -208.25 -1750.82   164.13  0
1999-01-10T00:02:12.5   10.001534   -6.423  -2.627   0.168    2.798  -6.352  -0.011    0.175  -1739.73   257.33   206.95   -208.12 -1750.04   172.43  0
1999-01-10T00:02:17.5   10.001591   -7.029  -2.406  -0.552    2.582  -6.949  -0.741    0.128  -1738.73   257.31   215.23   -207.98 -1749.23   180.73  0
1999-01-10T00:02:22.5   10.001649   -7.762  -0.824  -1.799    1.003  -7.697  -1.981    0.103  -1737.69   257.28   223.51   -207.83 -1748.37   189.02  0
1999-01-10T00:02:27.5   10.001707   -7.995  -1.147  -1.058    1.343  -7.937  -1.250    0.147  -1736.62   257.25   231.78   -207.68 -1747.48   197.31  0
1999-01-10T00:02:32.5   10.001765   -8.178  -1.160  -0.217    1.373  -8.137  -0.413    0.082  -1735.51   257.22   240.04   -207.53 -1746.55   205.60  0
1999-01-10T00:02:37.5   10.001823   -8.318  -1.172   0.408    1.398  -8.291   0.208    0.060  -1734.37   257.18   248.30   -207.38 -1745.59   213.88  0
1999-01-10T00:02:42.5   10.001881   -8.208  -0.996   1.210    1.231  -8.203   1.015    0.047  -1733.18   257.13   256.56   -207.21 -1744.58   222.16  0
1999-01-10T00:02:47.5   10.001939   -8.242  -0.349   1.060    0.583  -8.250   0.874    0.102  -1731.96   257.08   264.81   -207.05 -1743.54   230.43  0
1999-01-10T00:02:52.5   10.001997   -8.043  -0.154   1.000    0.382  -8.056   0.821    0.134  -1730.70   257.02   273.05   -206.88 -1742.46   238.70  0
1999-01-10T00:02:57.5   10.002054   -7.941   0.004   0.977    0.221  -7.957   0.802    0.070  -1729.41   256.95   281.29   -206.70 -1741.34   246.96  0
1999-01-10T00:03:02.5   10.002112   -7.659   0.048   0.760    0.167  -7.672   0.592    0.166  -1728.07   256.88   289.52   -206.52 -1740.19   255.22  0
1999-01-10T00:03:07.5   10.002170   -7.109  -0.591   1.829    0.807  -7.128   1.664    0.078  -1726.69   256.81   297.75   -206.34 -1738.99   263.47  0
1999-01-10T00:03:12.5   10.002228   -6.453  -1.798   2.796    2.011  -6.461   2.628    0.113  -1725.27   256.72   305.96   -206.15 -1737.75   271.71  0
1999-01-10T00:03:17.5   10.002286   -5.887  -2.035   3.965    2.251  -5.914   3.805    0.144  -1723.82   256.63   314.17   -205.95 -1736.47   279.95  0
1999-01-10T00:03:22.5   10.002344   -5.703  -2.336   4.107    2.549  -5.725   3.947    0.065  -1722.32   256.54   322.38   -205.76 -1735.15   288.18  0
1999-01-10T00:03:27.5   10.002402   -5.574  -2.410   4.089    2.619  -5.594   3.931    0.082  -1720.79   256.44   330.58   -205.55 -1733.80   296.41  0
1999-01-10T00:03:32.5   10.002459   -5.558  -2.817   3.485    3.016  -5.553   3.322    0.101  -1719.22   256.34   338.77   -205.35 -1732.41   304.63  0
1999-01-10T00:03:37.5   10.002517   -5.657  -3.099   3.151    3.295  -5.638   2.981    0.063  -1717.62   256.22   346.95   -205.13 -1730.98   312.84  0
1999-01-10T00:03:42.5   10.002575   -5.724  -3.114   3.226    3.314  -5.706   3.054    0.049  -1715.98   256.11   355.12   -204.92 -1729.52   321.05  0
1999-01-10T00:03:47.5   10.002633   -5.854  -3.195   3.160    3.397  -5.833   2.985    0.060  -1714.30   255.99   363.29   -204.70 -1728.02   329.25  0
1999-01-10T00:03:52.5   10.002691   -6.043  -3.130   3.197    3.338  -6.024   3.018    0.045  -1712.59   255.86   371.45   -204.47 -1726.48   337.44  0
1999-01-10T00:03:57.5   10.002749   -6.326  -3.014   3.074    3.228  -6.307   2.891    0.040  -1710.83   255.73   379.60   -204.24 -1724.90   345.62  0
1999-01-10T00:04:02.5   10.002807   -6.367  -2.743   3.179    2.959  -6.358   2.999    0.040  -1709.04   255.59   387.75   -204.01 -1723.28   353.80  0
1999-01-10T00:04:07.5   10.002865   -6.466  -2.943   2.766    3.156  -6.442   2.580    0.086  -1707.21   255.44   395.88   -203.77 -1721.62   361.97  0
1999-01-10T00:04:12.5   10.002922   -6.374  -2.938   2.706    3.147  -6.349   2.523    0.117  -1705.34   255.29   404.00   -203.52 -1719.93   370.13  0
1999-01-10T00:04:17.5   10.002980   -6.369  -3.166   2.521    3.373  -6.333   2.334    0.095  -1703.43   255.14   412.12   -203.28 -1718.19   378.28  0
1999-01-10T00:04:22.5   10.003038   -6.163  -2.986   2.730    3.190  -6.137   2.551    0.030  -1701.48   254.97   420.22   -203.02 -1716.42   386.42  0
1999-01-10T00:04:27.5   10.003096   -6.230  -3.119   3.041    3.330  -6.208   2.859    0.100  -1699.50   254.81   428.32   -202.77 -1714.61   394.56  0
1999-01-10T00:04:32.5   10.003154   -6.150  -2.996   3.255    3.208  -6.135   3.076    0.066  -1697.48   254.63   436.41   -202.50 -1712.76   402.68  0
1999-01-10T00:04:37.5   10.003212   -6.089  -3.180   3.167    3.389  -6.067   2.986    0.061  -1695.42   254.45   444.49   -202.24 -1710.88   410.80  0
1999-01-10T00:04:42.5   10.003270   -6.053  -3.326   2.826    3.529  -6.020   2.644    0.068  -1693.33   254.27   452.56   -201.97 -1708.96   418.91  0
1999-01-10T00:04:47.5   10.003328   -5.997  -3.292   2.525    3.489  -5.958   2.345    0.033  -1691.20   254.08   460.61   -201.69 -1707.00   427.01  0
1999-01-10T00:04:52.5   10.003385   -6.054  -3.211   2.496    3.409  -6.017   2.316    0.024  -1689.04   253.88   468.66   -201.42 -1705.01   435.10  0
1999-01-10T00:04:57.5   10.003443   -6.155  -3.126   2.207    3.323  -6.114   2.026    0.040  -1686.83   253.68   476.70   -201.13 -1702.98   443.18  0
1999-01-10T00:05:02.5   10.003501   -6.330  -2.836   1.924    3.034  -6.290   1.743    0.035  -1684.59   253.48   484.73   -200.84 -1700.91   451.25  0
1999-01-10T00:05:07.5   10.003559   -6.432  -2.622   1.888    2.822  -6.398   1.709    0.020  -1682.31   253.26   492.75   -200.55 -1698.80   459.31  0
1999-01-10T00:05:12.5   10.003617   -6.545  -2.415   1.889    2.618  -6.516   1.710    0.032  -1679.99   253.04   500.75   -200.25 -1696.65   467.36  0
1999-01-10T00:05:17.5   10.003675   -6.628  -2.332   1.826    2.536  -6.599   1.646    0.040  -1677.63   252.82   508.75   -199.95 -1694.46   475.40  0
1999-01-10T00:05:22.5   10.003733   -6.589  -2.227   1.901    2.431  -6.565   1.724    0.027  -1675.24   252.59   516.73   -199.65 -1692.24   483.43  0
1999-01-10T00:05:27.5   10.003791   -6.560  -2.150   2.010    2.356  -6.541   1.835    0.037  -1672.81   252.35   524.70   -199.34 -1689.97   491.45  0
1999-01-10T00:05:32.5   10.003848   -6.544  -2.031   2.028    2.236  -6.528   1.855    0.062  -1670.34   252.11   532.66   -199.02 -1687.68   499.46  0
1999-01-10T00:05:37.5   10.003906   -6.594  -1.957   2.166    2.166  -6.584   1.993    0.030  -1667.84   251.87   540.61   -198.70 -1685.35   507.46  0
1999-01-10T00:05:42.5   10.003964   -6.498  -1.917   2.223    2.125  -6.489   2.052    0.044  -1665.30   251.61   548.55   -198.38 -1682.98   515.45  0
1999-01-10T00:05:47.5   10.004022   -6.470  -1.890   2.167    2.097  -6.461   1.997    0.072  -1662.73   251.36   556.48   -198.05 -1680.57   523.42  0
1999-01-10T00:05:52.5   10.004080   -6.315  -1.839   2.129    2.040  -6.307   1.963    0.056  -1660.12   251.09   564.39   -197.72 -1678.13   531.39  0
1999-01-10T00:05:57.5   10.004138   -6.288  -1.842   2.148    2.043  -6.280   1.983    0.075  -1657.47   250.82   572.29   -197.38 -1675.65   539.34  0
1999-01-10T00:06:02.5   10.004196   -6.279  -1.963   2.033    2.162  -6.265   1.866    0.059  -1654.79   250.55   580.18   -197.04 -1673.13   547.28  0
1999-01-10T00:06:07.5   10.004253   -6.248  -2.073   1.997    2.271  -6.230   1.829    0.032  -1652.07   250.27   588.06   -196.70 -1670.58   555.21  0
1999-01-10T00:06:12.5   10.004311   -6.286  -2.139   2.022    2.338  -6.267   1.853    0.041  -1649.31   249.98   595.92   -196.35 -1667.98   563.12  0
1999-01-10T00:06:17.5   10.004369   -6.271  -2.241   1.991    2.439  -6.248   1.820    0.036  -1646.51   249.69   603.77   -195.99 -1665.35   571.02  0
1999-01-10T00:06:22.5   10.004427   -6.309  -2.397   1.895    2.595  -6.281   1.721    0.061  -1643.67   249.39   611.60   -195.63 -1662.68   578.91  0
1999-01-10T00:06:27.5   10.004485   -6.159  -2.313   1.991    2.508  -6.135   1.821    0.082  -1640.81   249.09   619.42   -195.27 -1659.98   586.79  0
1999-01-10T00:06:32.5   10.004543   -6.110  -2.027   2.345    2.227  -6.101   2.181    0.047  -1637.90   248.78   627.23   -194.90 -1657.24   594.65  0
1999-01-10T00:06:37.5   10.004601   -6.205  -2.004   2.355    2.206  -6.198   2.189    0.058  -1634.96   248.47   635.03   -194.53 -1654.46   602.51  0
1999-01-10T00:06:42.5   10.004659   -6.526  -2.154   2.182    2.362  -6.510   2.007    0.046  -1631.99   248.15   642.81   -194.16 -1651.65   610.34  0
1999-01-10T00:06:47.5   10.004716   -6.242  -1.621   2.543    1.827  -6.248   2.382    0.113  -1628.98   247.82   650.57   -193.78 -1648.81   618.17  0
1999-01-10T00:06:52.5   10.004774   -5.981  -1.518   2.812    1.722  -5.997   2.658    0.040  -1625.94   247.49   658.33   -193.39 -1645.92   625.98  0
1999-01-10T00:06:57.5   10.004832   -6.288  -1.838   2.614    2.047  -6.290   2.448    0.147  -1622.86   247.16   666.07   -193.00 -1643.01   633.78  0
1999-01-10T00:07:02.5   10.004890   -6.535  -1.596   2.424    1.809  -6.540   2.257    0.048  -1619.74   246.82   673.79   -192.61 -1640.05   641.56  0
1999-01-10T00:07:07.5   10.004948   -6.956  -1.079   1.935    1.296  -6.964   1.766    0.050  -1616.58   246.47   681.50   -192.21 -1637.05   649.33  0
1999-01-10T00:07:12.5   10.005006   -6.946  -0.787   1.692    1.001  -6.956   1.527    0.042  -1613.39   246.12   689.19   -191.81 -1634.02   657.09  0
1999-01-10T00:07:17.5   10.005064   -7.093  -0.544   1.628    0.761  -7.108   1.463    0.074  -1610.16   245.76   696.86   -191.41 -1630.95   664.82  0
1999-01-10T00:07:22.5   10.005122   -7.080  -0.523   1.683    0.740  -7.098   1.520    0.080  -1606.90   245.39   704.52   -190.99 -1627.85   672.55  0
1999-01-10T00:07:27.5   10.005179   -7.418  -0.186   1.254    0.406  -7.435   1.088    0.082  -1603.60   245.02   712.17   -190.58 -1624.71   680.26  0
1999-01-10T00:07:32.5   10.005237   -7.412   0.017   1.121    0.201  -7.432   0.958    0.028  -1600.26   244.65   719.80   -190.16 -1621.53   687.95  0
1999-01-10T00:07:37.5   10.005295   -7.495   0.061   1.063    0.159  -7.515   0.899    0.028  -1596.90   244.27   727.42   -189.74 -1618.32   695.63  0
1999-01-10T00:07:42.5   10.005353   -7.665   0.244   0.811   -0.023  -7.684   0.646    0.145  -1593.50   243.88   735.02   -189.31 -1615.08   703.30  0
1999-01-10T00:07:47.5   10.005411   -7.638   0.389   0.674   -0.171  -7.659   0.512    0.049  -1590.06   243.49   742.60   -188.88 -1611.80   710.95  0
1999-01-10T00:07:52.5   10.005469   -7.630   0.377   0.532   -0.161  -7.647   0.370    0.038  -1586.59   243.09   750.17   -188.45 -1608.49   718.59  0
1999-01-10T00:07:57.5   10.005527   -7.633   0.642   0.439   -0.427  -7.656   0.281    0.025  -1583.09   242.69   757.72   -188.01 -1605.14   726.21  0
1999-01-10T00:08:02.5   10.005584   -7.614   0.908   0.189   -0.697  -7.639   0.035    0.092  -1579.55   242.28   765.25   -187.56 -1601.76   733.81  0
1999-01-10T00:08:07.5   10.005642   -7.880   1.693  -0.600   -1.486  -7.909  -0.749    0.156  -1575.97   241.87   772.77   -187.12 -1598.33   741.40  0
1999-01-10T00:08:12.5   10.005700   -8.054   2.199  -1.196   -1.996  -8.085  -1.340    0.046  -1572.35   241.45   780.27   -186.66 -1594.87   748.96  0
1999-01-10T00:08:17.5   10.005758   -7.966   1.665  -0.839   -1.459  -7.989  -0.990    0.087  -1568.70   241.03   787.75   -186.21 -1591.38   756.52  0
1999-01-10T00:08:22.5   10.005816   -8.165   2.071  -1.081   -1.863  -8.194  -1.230    0.145  -1565.02   240.60   795.21   -185.75 -1587.85   764.05  0
1999-01-10T00:08:27.5   10.005874   -8.209   2.515  -1.420   -2.311  -8.243  -1.563    0.080  -1561.30   240.16   802.66   -185.28 -1584.28   771.57  0
1999-01-10T00:08:32.5   10.005932   -7.986   1.937  -1.263   -1.737  -8.007  -1.410    0.094  -1557.55   239.72   810.09   -184.82 -1580.69   779.07  0
