1999-01-04T00:00:02.5    4.000029    4.498   0.300   2.121    4.202   1.681   2.083    0.900   -592.16 -1671.36   -56.21    -27.80 -1771.52   -90.66  0
1999-01-04T00:00:07.5    4.000087    3.139  -0.033   2.107    3.020   0.931   2.074    0.293   -592.22 -1671.56   -47.88    -27.63 -1771.89   -82.33  0
1999-01-04T00:00:12.5    4.000145    3.858   0.177   1.010    3.616   1.382   0.975    0.401   -592.27 -1671.72   -39.55    -27.46 -1772.22   -74.01  0
1999-01-04T00:00:17.5    4.000203    5.410   0.268  -0.685    5.028   1.999  -0.732    0.851   -592.31 -1671.84   -31.23    -27.29 -1772.51   -65.69  0
1999-01-04T00:00:22.5    4.000260    8.817  -1.060  -2.407    8.650   1.864  -2.519    1.190   -592.33 -1671.93   -22.90    -27.13 -1772.76   -57.37  0
1999-01-04T00:00:27.5    4.000318    7.191  -2.768  -1.592    7.670  -0.289  -1.730    1.852   -592.34 -1671.98   -14.58    -26.96 -1772.98   -49.05  0
1999-01-04T00:00:32.5    4.000376    2.640  -1.869  -0.035    3.098  -0.925  -0.106    1.078   -592.34 -1671.99    -6.25    -26.79 -1773.16   -40.73  0
1999-01-04T00:00:37.5    4.000434    2.678   3.208  -6.560    1.399   4.025  -6.506    0.535   -592.33 -1671.97     2.07    -26.62 -1773.30   -32.41  0
1999-01-04T00:00:42.5    4.000492    5.882   2.789  -5.104    4.593   4.624  -5.093    0.288   -592.30 -1671.91    10.40    -26.44 -1773.40   -24.09  0
1999-01-04T00:00:47.5    4.000550    5.471   2.570  -5.759    4.263   4.298  -5.750    0.834   -592.26 -1671.82    18.72    -26.27 -1773.46   -15.77  0
1999-01-04T00:00:52.5    4.000608   10.391   1.156  -1.295    9.452   4.446  -1.370    0.238   -592.21 -1671.69    27.04    -26.10 -1773.49    -7.45  0
1999-01-04T00:00:57.5    4.000666    5.820  -2.182   0.886    6.226  -0.222   0.775    2.703   -592.15 -1671.53    35.36    -25.93 -1773.48     0.88  0
1999-01-04T00:01:02.5    4.000723   -2.268  -1.166   4.047   -1.707  -1.910   4.040    0.918   -592.07 -1671.33    43.68    -25.76 -1773.42     9.20  0
1999-01-04T00:01:07.5    4.000781   -7.887  -0.105   3.976   -7.370  -2.702   4.050    1.232   -591.98 -1671.08    52.00    -25.58 -1773.33    17.52  0
1999-01-04T00:01:12.5    4.000839  -11.199   1.198   1.799  -10.962  -2.485   1.939    0.645   -591.87 -1670.80    60.32    -25.41 -1773.19    25.84  0
1999-01-04T00:01:17.5    4.000897   -3.580   2.789  -3.072   -4.336   1.556  -2.968    1.576   -591.75 -1670.48    68.64    -25.23 -1773.02    34.16  0
1999-01-04T00:01:22.5    4.000955    2.320   0.347  -5.409    1.994   1.178  -5.422    1.489   -591.62 -1670.13    76.96    -25.06 -1772.81    42.49  0
1999-01-04T00:01:27.5    4.001013    0.788   0.039  -6.446    0.623   0.416  -6.451    2.441   -591.48 -1669.74    85.28    -24.88 -1772.55    50.81  0
1999-01-04T00:01:32.5    4.001071    0.876   1.410 -11.866    0.176   1.850 -11.836    1.330   -591.32 -1669.31    93.59    -24.70 -1772.27    59.13  0
1999-01-04T00:01:37.5    4.001128    5.474   3.551  -8.118    3.910   5.276  -8.084    0.800   -591.15 -1668.85   101.91    -24.53 -1771.94    67.45  0
1999-01-04T00:01:42.5    4.001186   11.714   1.875  -5.271   10.407   5.630  -5.340    0.354   -590.97 -1668.36   110.22    -24.35 -1771.58    75.77  0
1999-01-04T00:01:47.5    4.001244   11.399   1.194  -4.113   10.346   4.861  -4.196    0.088   -590.77 -1667.83   118.53    -24.17 -1771.17    84.08  0
1999-01-04T00:01:52.5    4.001302   12.504   0.817  -1.530   11.558   4.807  -1.633    0.307   -590.57 -1667.26   126.83    -23.99 -1770.73    92.40  0
1999-01-04T00:01:57.5    4.001360   12.785  -0.002  -0.664   12.101   4.105  -0.790    0.419   -590.35 -1666.65   135.14    -23.81 -1770.25   100.71  0
1999-01-04T00:02:02.5    4.001418   11.672  -0.106  -0.924   11.075   3.655  -1.042    0.148   -590.11 -1666.01   143.44    -23.63 -1769.73   109.02  0
