1999-01-12T00:00:02.5   12.000029   -5.247   0.976   2.451    1.443  -5.200   2.316    0.084    699.22  -509.60 -1547.85    131.69   885.46 -1530.71  0
1999-01-12T00:00:07.5   12.000087   -4.963   0.778   2.038    1.491  -4.849   1.910    0.176    693.18  -505.49 -1551.86    130.55   878.32 -1534.86  0
1999-01-12T00:00:12.5   12.000145   -5.034   0.496   1.743    1.772  -4.784   1.612    0.105    687.13  -501.38 -1555.84    129.42   871.17 -1538.98  0
1999-01-12T00:00:17.5   12.000203   -5.014   0.606   1.531    1.661  -4.810   1.401    0.147    681.06  -497.25 -1559.78    128.28   864.00 -1543.07  0
1999-01-12T00:00:22.5   12.000260   -5.075   0.475   1.706    1.808  -4.811   1.574    0.120    674.98  -493.11 -1563.69    127.15   856.81 -1547.12  0
1999-01-12T00:00:27.5   12.000318   -5.056  -0.085   1.556    2.302  -4.546   1.423    0.177    668.88  -488.97 -1567.56    126.00   849.61 -1551.14  0
1999-01-12T00:00:32.5   12.000376   -4.887  -0.323   1.612    2.444  -4.292   1.483    0.058    662.77  -484.81 -1571.40    124.86   842.39 -1555.12  0
1999-01-12T00:00:37.5   12.000434   -4.739  -1.093   1.598    3.071  -3.822   1.470    0.189    656.65  -480.65 -1575.21    123.71   835.15 -1559.08  0
1999-01-12T00:00:42.5   12.000492   -4.996  -1.586   2.116    3.635  -3.850   1.979    0.081    650.51  -476.47 -1578.98    122.56   827.89 -1562.99  0
1999-01-12T00:00:47.5   12.000550   -4.841  -1.196   2.273    3.219  -3.884   2.141    0.138    644.37  -472.28 -1582.72    121.41   820.62 -1566.88  0
1999-01-12T00:00:52.5   12.000608   -4.689  -1.016   1.955    2.986  -3.819   1.828    0.259    638.20  -468.09 -1586.43    120.26   813.33 -1570.73  0
1999-01-12T00:00:57.5   12.000666   -4.833  -0.596   1.549    2.665  -4.122   1.419    0.195    632.03  -463.88 -1590.09    119.10   806.02 -1574.54  0
1999-01-12T00:01:02.5   12.000723   -5.115  -0.276   1.601    2.501  -4.517   1.466    0.069    625.83  -459.66 -1593.73    117.94   798.70 -1578.32  0
1999-01-12T00:01:07.5   12.000781   -5.334  -0.042   1.857    2.389  -4.822   1.717    0.094    619.63  -455.43 -1597.32    116.78   791.35 -1582.06  0
1999-01-12T00:01:12.5   12.000839   -5.442  -0.202   1.911    2.581  -4.850   1.767    0.048    613.41  -451.19 -1600.88    115.61   783.98 -1585.77  0
1999-01-12T00:01:17.5   12.000897   -5.281  -0.043   1.952    2.369  -4.776   1.812    0.058    607.17  -446.94 -1604.40    114.45   776.60 -1589.44  0
1999-01-12T00:01:22.5   12.000955   -5.252  -0.029   2.005    2.344  -4.757   1.867    0.055    600.92  -442.68 -1607.89    113.27   769.20 -1593.08  0
1999-01-12T00:01:27.5   12.001013   -5.294  -0.330   1.740    2.629  -4.657   1.600    0.086    594.66  -438.41 -1611.35    112.10   761.78 -1596.68  0
1999-01-12T00:01:32.5   12.001071   -5.435  -0.230   1.510    2.598  -4.823   1.367    0.088    588.39  -434.13 -1614.77    110.93   754.35 -1600.25  0
1999-01-12T00:01:37.5   12.001128   -5.374  -0.246   1.528    2.586  -4.761   1.386    0.038    582.10  -429.84 -1618.15    109.75   746.90 -1603.78  0
1999-01-12T00:01:42.5   12.001186   -5.467   0.079   1.318    2.331  -4.981   1.175    0.088    575.80  -425.54 -1621.50    108.57   739.43 -1607.28  0
1999-01-12T00:01:47.5   12.001244   -5.357   0.384   1.073    2.004  -5.010   0.933    0.045    569.49  -421.23 -1624.82    107.38   731.95 -1610.75  0
1999-01-12T00:01:52.5   12.001302   -5.268   0.088   1.063    2.233  -4.801   0.925    0.151    563.17  -416.91 -1628.10    106.20   724.46 -1614.18  0
1999-01-12T00:01:57.5   12.001360   -4.982  -0.448   1.201    2.592  -4.313   1.069    0.047    556.83  -412.59 -1631.35    105.01   716.94 -1617.58  0
1999-01-12T00:02:02.5   12.001418   -5.117  -0.196   1.159    2.424  -4.543   1.024    0.045    550.48  -408.25 -1634.56    103.82   709.41 -1620.94  0
1999-01-12T00:02:07.5   12.001476   -4.975  -0.198   1.165    2.364  -4.415   1.033    0.064    544.12  -403.90 -1637.73    102.63   701.86 -1624.26  0
1999-01-12T00:02:12.5   12.001534   -4.886  -0.498   0.984    2.593  -4.200   0.854    0.111    537.75  -399.55 -1640.86    101.43   694.30 -1627.54  0
1999-01-12T00:02:17.5   12.001591   -5.207  -0.495   1.219    2.733  -4.495   1.081    0.206    531.36  -395.18 -1643.95    100.24   686.72 -1630.79  0
1999-01-12T00:02:22.5   12.001649   -5.685  -0.897   0.930    3.299  -4.743   0.777    0.065    524.97  -390.81 -1647.01     99.04   679.13 -1634.00  0
1999-01-12T00:02:27.5   12.001707   -5.670  -0.693   1.054    3.111  -4.821   0.903    0.084    518.56  -386.42 -1650.04     97.84   671.52 -1637.17  0
1999-01-12T00:02:32.5   12.001765   -5.184  -0.636   1.093    2.848  -4.410   0.954    0.160    512.14  -382.03 -1653.03     96.63   663.90 -1640.31  0
1999-01-12T00:02:37.5   12.001823   -5.139  -0.739   1.121    2.922  -4.326   0.984    0.066    505.71  -377.63 -1655.98     95.43   656.26 -1643.42  0
1999-01-12T00:02:42.5   12.001881   -5.491  -0.486   1.232    2.849  -4.755   1.086    0.100    499.27  -373.23 -1658.90     94.22   648.61 -1646.49  0
1999-01-12T00:02:47.5   12.001939   -5.063  -0.581   1.540    2.752  -4.335   1.405    0.118    492.82  -368.81 -1661.78     93.01   640.95 -1649.53  0
1999-01-12T00:02:52.5   12.001997   -5.838  -1.280   1.168    3.714  -4.719   1.010    0.433    486.36  -364.39 -1664.63     91.80   633.27 -1652.53  0
1999-01-12T00:02:57.5   12.002054   -6.234  -1.863   0.496    4.402  -4.806   0.326    0.143    479.89  -359.96 -1667.44     90.59   625.58 -1655.49  0
1999-01-12T00:03:02.5   12.002112   -5.529  -2.347   1.146    4.539  -3.975   0.993    0.209    473.40  -355.52 -1670.21     89.37   617.88 -1658.42  0
1999-01-12T00:03:07.5   12.002170   -5.080  -2.498   1.706    4.488  -3.518   1.565    0.315    466.91  -351.07 -1672.94     88.15   610.15 -1661.30  0
1999-01-12T00:03:12.5   12.002228   -5.618  -2.004   2.160    4.284  -4.226   2.006    0.164    460.40  -346.61 -1675.64     86.93   602.42 -1664.15  0
1999-01-12T00:03:17.5   12.002286   -5.058  -2.237   2.440    4.254  -3.628   2.300    0.317    453.89  -342.15 -1678.29     85.71   594.67 -1666.96  0
1999-01-12T00:03:22.5   12.002344   -5.160  -1.955   2.379    4.043  -3.841   2.236    0.369    447.37  -337.68 -1680.91     84.49   586.91 -1669.74  0
1999-01-12T00:03:27.5   12.002402   -4.573  -1.518   2.468    3.396  -3.506   2.342    0.194    440.83  -333.20 -1683.49     83.26   579.14 -1672.47  0
1999-01-12T00:03:32.5   12.002459   -4.627  -2.037   1.953    3.879  -3.316   1.825    0.107    434.29  -328.71 -1686.04     82.04   571.35 -1675.18  0
1999-01-12T00:03:37.5   12.002517   -4.830  -1.309   1.796    3.310  -3.814   1.664    0.169    427.74  -324.21 -1688.55     80.81   563.55 -1677.84  0
1999-01-12T00:03:42.5   12.002575   -4.557  -1.214   1.889    3.107  -3.611   1.765    0.156    421.18  -319.71 -1691.03     79.58   555.74 -1680.48  0
1999-01-12T00:03:47.5   12.002633   -4.295  -1.571   1.966    3.315  -3.221   1.847    0.277    414.61  -315.20 -1693.47     78.34   547.92 -1683.07  0
1999-01-12T00:03:52.5   12.002691   -4.288  -0.710   1.751    2.534  -3.586   1.636    0.169    408.03  -310.69 -1695.87     77.11   540.09 -1685.63  0
1999-01-12T00:03:57.5   12.002749   -4.419  -1.086   1.725    2.930  -3.539   1.605    0.093    401.44  -306.17 -1698.24     75.87   532.24 -1688.15  0
