1999-01-22T00:02:22.5   22.001649    1.605  -7.755  -0.380   -7.416   2.795  -0.235    0.129   1695.72   391.68   257.97   -572.49 -1648.54   223.60  1
1999-01-22T00:02:27.5   22.001707    1.898  -7.879  -0.655   -7.681   2.620  -0.511    0.040   1694.54   391.24   266.27   -572.13 -1647.52   231.92  1
1999-01-22T00:02:32.5   22.001765    2.222  -7.682  -0.868   -7.689   2.246  -0.734    0.061   1693.33   390.80   274.56   -571.75 -1646.47   240.24  1
1999-01-22T00:02:37.5   22.001823    2.577  -7.332  -0.721   -7.581   1.755  -0.599    0.195   1692.08   390.34   282.85   -571.36 -1645.38   248.55  1
1999-01-22T00:02:42.5   22.001881    2.680  -7.125  -0.303   -7.457   1.547  -0.188    0.137   1690.80   389.88   291.13   -570.96 -1644.26   256.86  1
1999-01-22T00:02:47.5   22.001939    2.564  -7.296  -0.219   -7.539   1.734  -0.098    0.146   1689.47   389.41   299.41   -570.55 -1643.10   265.16  1
1999-01-22T00:02:52.5   22.001997    2.407  -7.242  -0.431   -7.411   1.843  -0.309    0.097   1688.11   388.93   307.67   -570.12 -1641.90   273.46  1
1999-01-22T00:02:57.5   22.002054    2.354  -7.336  -0.549   -7.464   1.941  -0.425    0.047   1686.71   388.44   315.94   -569.68 -1640.67   281.75  1
1999-01-22T00:03:02.5   22.002112    2.565  -7.407  -0.395   -7.635   1.797  -0.272    0.074   1685.28   387.94   324.19   -569.22 -1639.40   290.03  1
1999-01-22T00:03:07.5   22.002170    2.611  -7.353  -0.140   -7.611   1.723  -0.019    0.164   1683.80   387.44   332.44   -568.76 -1638.08   298.31  1
1999-01-22T00:03:12.5   22.002228    2.623  -7.602   0.113   -7.826   1.839   0.239    0.076   1682.28   386.92   340.67   -568.28 -1636.73   306.58  1
1999-01-22T00:03:17.5   22.002286    2.444  -7.618   0.054   -7.744   2.000   0.183    0.132   1680.72   386.40   348.90   -567.78 -1635.35   314.84  1
1999-01-22T00:03:22.5   22.002344    2.223  -7.359  -0.085   -7.408   2.052   0.042    0.200   1679.12   385.86   357.13   -567.28 -1633.92   323.10  1
1999-01-22T00:03:27.5   22.002402    2.256  -7.496  -0.282   -7.544   2.102  -0.153    0.128   1677.49   385.32   365.34   -566.76 -1632.46   331.34  1
1999-01-22T00:03:32.5   22.002459    2.211  -7.269  -0.521   -7.331   2.025  -0.396    0.120   1675.82   384.77   373.55   -566.23 -1630.96   339.59  1
1999-01-22T00:03:37.5   22.002517    2.222  -7.444  -0.676   -7.486   2.112  -0.547    0.087   1674.12   384.21   381.75   -565.68 -1629.43   347.82  1
1999-01-22T00:03:42.5   22.002575    2.326  -7.750  -0.390   -7.797   2.181  -0.256    0.076   1672.38   383.65   389.94   -565.13 -1627.87   356.05  1
1999-01-22T00:03:47.5   22.002633    2.243  -7.778  -0.339   -7.776   2.265  -0.203    0.084   1670.60   383.07   398.12   -564.56 -1626.27   364.26  1
1999-01-22T00:03:52.5   22.002691    2.350  -7.706  -0.382   -7.773   2.137  -0.250    0.201   1668.79   382.49   406.30   -563.98 -1624.63   372.47  1
1999-01-22T00:03:57.5   22.002749    2.774  -7.906  -0.281   -8.167   1.883  -0.150    0.115   1666.93   381.90   414.46   -563.38 -1622.95   380.68  1
1999-01-22T00:04:02.5   22.002807    3.037  -7.804  -0.229   -8.222   1.605  -0.104    0.149   1665.04   381.29   422.61   -562.78 -1621.24   388.87  1
1999-01-22T00:04:07.5   22.002865    3.067  -7.861   0.191   -8.281   1.600   0.316    0.105   1663.11   380.68   430.76   -562.16 -1619.49   397.05  1
1999-01-22T00:04:12.5   22.002922    2.733  -8.111   0.536   -8.310   2.007   0.671    0.034   1661.14   380.07   438.89   -561.52 -1617.70   405.23  1
1999-01-22T00:04:17.5   22.002980    2.304  -8.228   0.305   -8.183   2.437   0.449    0.099   1659.13   379.44   447.02   -560.88 -1615.87   413.39  1
1999-01-22T00:04:22.5   22.003038    2.014  -8.366  -0.069   -8.149   2.765   0.083    0.069   1657.09   378.80   455.13   -560.22 -1614.01   421.55  1
1999-01-22T00:04:27.5   22.003096    1.916  -8.413  -0.397   -8.140   2.881  -0.242    0.053   1655.01   378.16   463.23   -559.55 -1612.11   429.69  1
1999-01-22T00:04:32.5   22.003154    1.855  -8.505  -0.563   -8.186   2.985  -0.406    0.091   1652.89   377.51   471.33   -558.87 -1610.18   437.83  1
1999-01-22T00:04:37.5   22.003212    1.801  -8.627  -0.758   -8.263   3.101  -0.597    0.097   1650.73   376.85   479.41   -558.17 -1608.21   445.96  1
1999-01-22T00:04:42.5   22.003270    1.655  -8.674  -0.943   -8.226   3.254  -0.779    0.042   1648.55   376.18   487.49   -557.46 -1606.21   454.08  1
1999-01-22T00:04:47.5   22.003328    1.631  -8.675  -1.263   -8.218   3.282  -1.098    0.060   1646.32   375.50   495.55   -556.74 -1604.17   462.19  1
1999-01-22T00:04:52.5   22.003385    1.840  -8.648  -1.352   -8.307   3.094  -1.191    0.037   1644.06   374.82   503.60   -556.01 -1602.10   470.28  1
1999-01-22T00:04:57.5   22.003443    2.083  -8.597  -1.538   -8.397   2.865  -1.382    0.033   1641.76   374.12   511.64   -555.27 -1599.99   478.37  1
1999-01-22T00:05:02.5   22.003501    2.411  -8.591  -1.552   -8.566   2.585  -1.401    0.099   1639.42   373.42   519.67   -554.51 -1597.84   486.45  1
1999-01-22T00:05:07.5   22.003559    2.592  -8.439  -1.976   -8.539   2.362  -1.831    0.055   1637.04   372.71   527.69   -553.74 -1595.65   494.51  1
1999-01-22T00:05:12.5   22.003617    2.753  -8.379  -1.766   -8.572   2.188  -1.625    0.058   1634.63   371.99   535.69   -552.96 -1593.43   502.56  1
1999-01-22T00:05:17.5   22.003675    2.810  -8.603  -1.538   -8.789   2.253  -1.393    0.039   1632.17   371.26   543.68   -552.16 -1591.17   510.61  1
1999-01-22T00:05:22.5   22.003733    2.836  -8.649  -1.570   -8.843   2.257  -1.424    0.081   1629.68   370.53   551.66   -551.35 -1588.87   518.64  1
1999-01-22T00:05:27.5   22.003791    3.006  -8.471  -1.529   -8.783   2.017  -1.390    0.064   1627.16   369.78   559.63   -550.53 -1586.54   526.66  1
1999-01-22T00:05:32.5   22.003848    2.773  -8.544  -0.723   -8.712   2.233  -0.579    0.073   1624.60   369.03   567.58   -549.69 -1584.18   534.66  1
1999-01-22T00:05:37.5   22.003906    2.688  -8.393  -0.958   -8.541   2.230  -0.815    0.049   1622.00   368.27   575.53   -548.85 -1581.78   542.66  1
1999-01-22T00:05:42.5   22.003964    2.383  -8.421  -0.477   -8.397   2.491  -0.329    0.022   1619.37   367.50   583.46   -547.99 -1579.34   550.64  1
1999-01-22T00:05:47.5   22.004022    2.200  -8.407  -0.722   -8.290   2.644  -0.572    0.071   1616.70   366.72   591.38   -547.12 -1576.88   558.62  1
1999-01-22T00:05:52.5   22.004080    2.098  -8.449  -0.561   -8.270   2.748  -0.409    0.050   1614.00   365.94   599.28   -546.24 -1574.37   566.58  1
1999-01-22T00:05:57.5   22.004138    1.893  -8.355  -0.477   -8.079   2.869  -0.323    0.066   1611.26   365.15   607.17   -545.35 -1571.83   574.52  1
1999-01-22T00:06:02.5   22.004196    1.810  -8.503  -0.589   -8.162   3.022  -0.431    0.043   1608.48   364.35   615.05   -544.44 -1569.26   582.46  1
1999-01-22T00:06:07.5   22.004253    1.813  -8.316  -0.826   -8.007   2.925  -0.672    0.078   1605.66   363.54   622.91   -543.52 -1566.64   590.37  1
1999-01-22T00:06:12.5   22.004311    1.844  -8.336  -1.116   -8.044   2.916  -0.962    0.043   1602.81   362.72   630.76   -542.59 -1563.99   598.28  1
1999-01-22T00:06:17.5   22.004369    1.979  -8.205  -1.437   -8.009   2.739  -1.288    0.034   1599.92   361.89   638.59   -541.64 -1561.31   606.17  1
1999-01-22T00:06:22.5   22.004427    1.957  -8.228  -1.360   -8.016   2.769  -1.210    0.048   1596.99   361.06   646.41   -540.69 -1558.59   614.05  1
1999-01-22T00:06:27.5   22.004485    2.175  -8.167  -1.881   -8.086   2.565  -1.736    0.054   1594.03   360.22   654.21   -539.72 -1555.83   621.91  1
1999-01-22T00:06:32.5   22.004543    2.419  -7.989  -1.808   -8.064   2.262  -1.669    0.100   1591.04   359.37   662.00   -538.74 -1553.04   629.76  1
1999-01-22T00:06:37.5   22.004601    2.439  -8.010  -1.712   -8.092   2.254  -1.574    0.043   1588.01   358.51   669.78   -537.74 -1550.22   637.60  1
1999-01-22T00:06:42.5   22.004659    2.494  -8.096  -1.594   -8.193   2.250  -1.455    0.068   1584.94   357.65   677.54   -536.74 -1547.37   645.43  1
1999-01-22T00:06:47.5   22.004716    2.512  -8.142  -1.565   -8.241   2.258  -1.425    0.036   1581.84   356.78   685.29   -535.72 -1544.48   653.24  1
1999-01-22T00:06:52.5   22.004774    2.411  -8.377  -1.154   -8.382   2.459  -1.007    0.057   1578.71   355.89   693.02   -534.70 -1541.55   661.03  1
1999-01-22T00:06:57.5   22.004832    2.366  -8.355  -0.985   -8.337   2.481  -0.839    0.098   1575.54   355.01   700.73   -533.66 -1538.59   668.81  1
1999-01-22T00:07:02.5   22.004890    2.378  -8.712  -0.726   -8.643   2.655  -0.572    0.051   1572.33   354.11   708.43   -532.60 -1535.60   676.57  1
1999-01-22T00:07:07.5   22.004948    2.356  -8.728  -0.939   -8.647   2.687  -0.784    0.030   1569.08   353.20   716.12   -531.54 -1532.57   684.32  1
1999-01-22T00:07:12.5   22.005006    2.303  -8.561  -0.852   -8.477   2.641  -0.700    0.057   1565.80   352.29   723.78   -530.46 -1529.50   692.06  1
1999-01-22T00:07:17.5   22.005064    2.326  -8.495  -0.937   -8.434   2.588  -0.787    0.035   1562.48   351.37   731.43   -529.37 -1526.39   699.77  1
1999-01-22T00:07:22.5   22.005122    2.379  -8.427  -1.075   -8.406   2.510  -0.927    0.080   1559.12   350.44   739.06   -528.27 -1523.26   707.47  1
1999-01-22T00:07:27.5   22.005179    2.287  -8.152  -1.042   -8.125   2.440  -0.899    0.039   1555.74   349.51   746.68   -527.15 -1520.09   715.16  1
1999-01-22T00:07:32.5   22.005237    2.208  -7.904  -1.354   -7.876   2.383  -1.215    0.105   1552.31   348.56   754.28   -526.03 -1516.88   722.83  1
1999-01-22T00:07:37.5   22.005295    2.159  -7.771  -1.384   -7.737   2.353  -1.247    0.066   1548.86   347.61   761.87   -524.89 -1513.64   730.48  1
1999-01-22T00:07:42.5   22.005353    1.939  -7.578  -1.313   -7.456   2.434  -1.177    0.052   1545.37   346.65   769.43   -523.74 -1510.38   738.12  1
1999-01-22T00:07:47.5   22.005411    1.925  -7.542  -1.312   -7.419   2.427  -1.176    0.023   1541.85   345.69   776.99   -522.58 -1507.07   745.75  1
1999-01-22T00:07:52.5   22.005469    1.847  -7.597  -1.044   -7.420   2.516  -0.906    0.028   1538.29   344.71   784.52   -521.41 -1503.74   753.35  1
1999-01-22T00:07:57.5   22.005527    1.752  -7.705  -0.996   -7.461   2.652  -0.855    0.052   1534.70   343.73   792.03   -520.23 -1500.37   760.94  1
1999-01-22T00:08:02.5   22.005584    1.548  -7.959  -0.957   -7.567   2.959  -0.807    0.125   1531.07   342.74   799.53   -519.03 -1496.96   768.51  1
1999-01-22T00:08:07.5   22.005642    1.469  -8.065  -1.173   -7.616   3.088  -1.019    0.053   1527.40   341.74   807.01   -517.82 -1493.52   776.06  1
1999-01-22T00:08:12.5   22.005700    1.581  -7.980  -1.551   -7.608   2.957  -1.400    0.024   1523.70   340.74   814.47   -516.60 -1490.04   783.60  1
1999-01-22T00:08:17.5   22.005758    1.607  -8.047  -1.697   -7.680   2.974  -1.545    0.050   1519.97   339.73   821.91   -515.37 -1486.53   791.11  1
1999-01-22T00:08:22.5   22.005816    1.646  -8.034  -1.919   -7.692   2.940  -1.768    0.023   1516.20   338.71   829.33   -514.13 -1482.99   798.61  1
1999-01-22T00:08:27.5   22.005874    1.770  -8.114  -1.909   -7.826   2.877  -1.758    0.034   1512.39   337.68   836.73   -512.87 -1479.41   806.09  1
1999-01-22T00:08:32.5   22.005932    1.840  -7.767  -2.308   -7.574   2.643  -2.166    0.083   1508.56   336.64   844.12   -511.61 -1475.81   813.55  1
1999-01-22T00:08:37.5   22.005990    1.646  -7.898  -2.294   -7.581   2.876  -2.146    0.050   1504.69   335.60   851.48   -510.33 -1472.17   821.00  1
1999-01-22T00:08:42.5   22.006047    1.811  -7.257  -2.844   -7.133   2.409  -2.713    0.181   1500.79   334.55   858.83   -509.04 -1468.50   828.43  1
1999-01-22T00:08:47.5   22.006105    1.683  -7.109  -2.721   -6.938   2.434  -2.591    0.066   1496.86   333.50   866.16   -507.74 -1464.79   835.84  1
1999-01-22T00:08:52.5   22.006163    1.738  -6.686  -2.829   -6.611   2.165  -2.708    0.096   1492.89   332.43   873.47   -506.43 -1461.06   843.23  1
1999-01-22T00:08:57.5   22.006221    1.719  -6.777  -2.857   -6.677   2.230  -2.734    0.038   1488.89   331.36   880.76   -505.11 -1457.29   850.60  1
1999-01-22T00:09:02.5   22.006279    1.706  -6.673  -3.020   -6.585   2.190  -2.899    0.105   1484.85   330.28   888.03   -503.78 -1453.48   857.95  1
1999-01-22T00:09:07.5   22.006337    1.717  -6.545  -2.962   -6.482   2.110  -2.845    0.032   1480.78   329.20   895.28   -502.43 -1449.65   865.28  1
1999-01-22T00:09:12.5   22.006395    1.774  -6.373  -3.008   -6.367   1.971  -2.895    0.109   1476.68   328.10   902.51   -501.07 -1445.77   872.59  1
1999-01-22T00:09:17.5   22.006453    1.826  -6.395  -2.743   -6.411   1.933  -2.631    0.114   1472.54   327.00   909.72   -499.70 -1441.87   879.88  1
1999-01-22T00:09:22.5   22.006510    1.798  -6.530  -2.636   -6.509   2.025  -2.520    0.150   1468.36   325.89   916.90   -498.32 -1437.93   887.15  1
1999-01-22T00:09:27.5   22.006568    1.702  -6.576  -2.628   -6.497   2.131  -2.509    0.131   1464.16   324.78   924.07   -496.93 -1433.96   894.41  1
1999-01-22T00:09:32.5   22.006626    1.846  -6.918  -2.352   -6.860   2.185  -2.229    0.110   1459.92   323.66   931.22   -495.53 -1429.96   901.64  1
1999-01-22T00:09:37.5   22.006684    1.917  -6.849  -2.721   -6.843   2.097  -2.600    0.150   1455.66   322.53   938.34   -494.12 -1425.93   908.85  1
1999-01-22T00:09:42.5   22.006742    2.057  -7.084  -2.387   -7.113   2.095  -2.263    0.176   1451.36   321.39   945.45   -492.69 -1421.87   916.05  1
1999-01-22T00:09:47.5   22.006800    2.260  -7.016  -2.687   -7.167   1.895  -2.568    0.125   1447.02   320.25   952.54   -491.26 -1417.78   923.22  1
1999-01-22T00:09:52.5   22.006858    2.412  -6.823  -2.734   -7.085   1.664  -2.621    0.174   1442.66   319.10   959.60   -489.81 -1413.65   930.38  1
1999-01-22T00:09:57.5   22.006916    2.774  -6.786  -2.434   -7.244   1.332  -2.327    0.111   1438.27   317.94   966.64   -488.36 -1409.50   937.51  1
1999-01-22T00:10:02.5   22.006973    2.972  -7.004  -1.925   -7.529   1.267  -1.816    0.115   1433.84   316.78   973.66   -486.89 -1405.31   944.62  1
1999-01-22T00:10:07.5   22.007031    3.001  -6.894  -1.936   -7.452   1.185  -1.830    0.146   1429.37   315.61   980.66   -485.41 -1401.09   951.70  1
1999-01-22T00:10:12.5   22.007089    3.057  -6.841  -1.829   -7.435   1.106  -1.726    0.079   1424.87   314.43   987.63   -483.92 -1396.83   958.77  1
1999-01-22T00:10:17.5   22.007147    3.109  -6.842  -1.688   -7.462   1.059  -1.586    0.121   1420.34   313.24   994.59   -482.41 -1392.54   965.81  1
1999-01-22T00:10:22.5   22.007205    2.963  -7.028  -1.443   -7.540   1.276  -1.334    0.171   1415.78   312.05  1001.51   -480.90 -1388.23   972.83  1
1999-01-22T00:10:27.5   22.007263    2.907  -7.029  -1.983   -7.517   1.337  -1.873    0.129   1411.19   310.85  1008.42   -479.38 -1383.88   979.83  1
1999-01-22T00:10:32.5   22.007321    2.853  -6.987  -1.880   -7.451   1.357  -1.771    0.144   1406.56   309.65  1015.31   -477.84 -1379.50   986.81  1
1999-01-22T00:10:37.5   22.007378    2.567  -7.004  -1.768   -7.312   1.606  -1.654    0.168   1401.91   308.43  1022.17   -476.30 -1375.09   993.77  1
1999-01-22T00:10:42.5   22.007436    2.445  -6.983  -1.826   -7.229   1.699  -1.710    0.167   1397.23   307.21  1029.01   -474.74 -1370.65  1000.71  1
1999-01-22T00:10:47.5   22.007494    2.499  -7.054  -1.832   -7.319   1.691  -1.715    0.176   1392.51   305.99  1035.83   -473.18 -1366.19  1007.62  1
1999-01-22T00:10:52.5   22.007552    2.485  -7.064  -1.635   -7.317   1.704  -1.518    0.076   1387.77   304.76  1042.63   -471.60 -1361.69  1014.51  1
1999-01-22T00:10:57.5   22.007610    2.525  -7.127  -1.787   -7.393   1.707  -1.669    0.117   1382.99   303.52  1049.40   -470.02 -1357.16  1021.38  1
1999-01-22T00:11:02.5   22.007668    2.818  -7.303  -1.599   -7.696   1.548  -1.482    0.120   1378.18   302.27  1056.14   -468.42 -1352.60  1028.23  1
1999-01-22T00:11:07.5   22.007726    2.926  -7.424  -1.276   -7.853   1.513  -1.158    0.183   1373.34   301.02  1062.87   -466.81 -1348.01  1035.05  1
1999-01-22T00:11:12.5   22.007784    2.919  -7.540  -1.092   -7.945   1.576  -0.972    0.105   1368.46   299.76  1069.56   -465.19 -1343.38  1041.84  1
1999-01-22T00:11:17.5   22.007841    2.837  -7.570  -0.909   -7.926   1.657  -0.787    0.176   1363.56   298.50  1076.24   -463.56 -1338.73  1048.61  1
1999-01-22T00:11:22.5   22.007899    3.052  -7.629  -0.613   -8.087   1.499  -0.493    0.084   1358.62   297.22  1082.89   -461.92 -1334.05  1055.36  1
1999-01-22T00:11:27.5   22.007957    2.769  -7.852   0.167   -8.117   1.838   0.296    0.099   1353.66   295.94  1089.51   -460.27 -1329.33  1062.09  1
1999-01-22T00:11:32.5   22.008015    2.575  -8.062  -0.330   -8.196   2.126  -0.194    0.157   1348.67   294.66  1096.11   -458.61 -1324.59  1068.79  1
1999-01-22T00:11:37.5   22.008073    2.560  -8.208  -0.730   -8.315   2.226  -0.590    0.085   1343.64   293.37  1102.69   -456.94 -1319.82  1075.47  1
1999-01-22T00:11:42.5   22.008131    2.441  -8.369  -0.724   -8.388   2.413  -0.578    0.042   1338.59   292.07  1109.25   -455.26 -1315.02  1082.13  1
1999-01-22T00:11:47.5   22.008189    2.301  -8.393  -0.905   -8.336   2.549  -0.757    0.047   1333.51   290.77  1115.78   -453.57 -1310.20  1088.76  1
1999-01-22T00:11:52.5   22.008247    2.308  -8.432  -1.083   -8.375   2.567  -0.934    0.031   1328.40   289.46  1122.28   -451.87 -1305.34  1095.37  1
1999-01-22T00:11:57.5   22.008304    2.180  -8.386  -0.891   -8.265   2.647  -0.741    0.079   1323.26   288.14  1128.76   -450.16 -1300.45  1101.96  1
1999-01-22T00:12:02.5   22.008362    2.377  -8.177  -1.026   -8.196   2.372  -0.884    0.020   1318.08   286.82  1135.22   -448.44 -1295.54  1108.52  1
1999-01-22T00:12:07.5   22.008420    2.515  -8.088  -0.940   -8.192   2.205  -0.801    0.052   1312.88   285.49  1141.64   -446.71 -1290.59  1115.05  1
1999-01-22T00:12:12.5   22.008478    2.987  -7.789  -0.820   -8.191   1.644  -0.696    0.083   1307.65   284.15  1148.04   -444.97 -1285.61  1121.56  1
1999-01-22T00:12:17.5   22.008536    3.085  -7.795  -0.770   -8.247   1.562  -0.647    0.073   1302.38   282.81  1154.42   -443.22 -1280.61  1128.04  1
1999-01-22T00:12:22.5   22.008594    2.760  -7.589  -0.584   -7.898   1.723  -0.460    0.110   1297.09   281.46  1160.76   -441.45 -1275.57  1134.49  1
1999-01-22T00:12:27.5   22.008652    2.341  -7.730  -0.335   -7.791   2.146  -0.202    0.050   1291.77   280.10  1167.09   -439.68 -1270.51  1140.92  1
1999-01-22T00:12:32.5   22.008709    2.040  -7.734  -0.430   -7.635   2.405  -0.293    0.089   1286.42   278.74  1173.39   -437.90 -1265.42  1147.33  1
1999-01-22T00:12:37.5   22.008767    2.048  -7.670  -0.565   -7.586   2.367  -0.429    0.036   1281.04   277.38  1179.66   -436.11 -1260.30  1153.71  1
1999-01-22T00:12:42.5   22.008825    1.686  -7.892  -0.615   -7.582   2.794  -0.468    0.031   1275.64   276.00  1185.91   -434.31 -1255.16  1160.07  1
1999-01-22T00:12:47.5   22.008883    1.632  -7.945  -1.194   -7.604   2.881  -1.045    0.033   1270.21   274.63  1192.13   -432.50 -1249.99  1166.40  1
1999-01-22T00:12:52.5   22.008941    1.644  -7.917  -1.542   -7.590   2.865  -1.394    0.068   1264.75   273.24  1198.32   -430.68 -1244.79  1172.70  1
1999-01-22T00:12:57.5   22.008999    1.445  -8.056  -1.465   -7.600   3.105  -1.311    0.095   1259.26   271.85  1204.49   -428.85 -1239.56  1178.98  1
1999-01-22T00:13:02.5   22.009057    1.701  -7.976  -2.172   -7.677   2.863  -2.023    0.147   1253.74   270.46  1210.63   -427.02 -1234.31  1185.23  1
1999-01-22T00:13:07.5   22.009115    1.986  -7.875  -2.119   -7.743   2.567  -1.977    0.039   1248.19   269.05  1216.74   -425.17 -1229.02  1191.46  1
1999-01-22T00:13:12.5   22.009172    2.063  -7.962  -2.138   -7.858   2.549  -1.995    0.060   1242.62   267.64  1222.82   -423.31 -1223.71  1197.65  1
1999-01-22T00:13:17.5   22.009230    2.099  -7.976  -2.213   -7.890   2.527  -2.071    0.026   1237.01   266.23  1228.88   -421.44 -1218.37  1203.82  1
1999-01-22T00:13:22.5   22.009288    2.328  -7.984  -2.409   -8.021   2.342  -2.269    0.069   1231.38   264.81  1234.91   -419.56 -1213.00  1209.96  1
1999-01-22T00:13:27.5   22.009346    2.062  -8.143  -1.844   -8.007   2.639  -1.697    0.034   1225.72   263.38  1240.91   -417.68 -1207.60  1216.08  1
1999-01-22T00:13:32.5   22.009404    1.647  -8.069  -1.803   -7.723   2.949  -1.652    0.190   1220.03   261.95  1246.88   -415.78 -1202.18  1222.17  1
1999-01-22T00:13:37.5   22.009462    1.617  -8.283  -0.961   -7.880   3.068  -0.805    0.145   1214.32   260.52  1252.83   -413.88 -1196.73  1228.23  1
1999-01-22T00:13:42.5   22.009520    1.921  -8.593  -1.005   -8.305   2.976  -0.846    0.063   1208.58   259.07  1258.75   -411.96 -1191.26  1234.27  1
1999-01-22T00:13:47.5   22.009578    2.030  -8.644  -1.308   -8.408   2.919  -1.150    0.034   1202.82   257.62  1264.64   -410.04 -1185.76  1240.28  1
1999-01-22T00:13:52.5   22.009635    2.149  -8.399  -1.833   -8.270   2.700  -1.682    0.051   1197.03   256.17  1270.51   -408.11 -1180.24  1246.26  1
1999-01-22T00:13:57.5   22.009693    2.258  -8.021  -2.503   -8.016   2.423  -2.362    0.191   1191.21   254.71  1276.34   -406.17 -1174.69  1252.22  1
1999-01-22T00:14:02.5   22.009751    2.398  -7.834  -2.195   -7.929   2.197  -2.060    0.098   1185.36   253.25  1282.15   -404.22 -1169.11  1258.14  1
